jobrequirements,bias,againstgroup
Experience in managing project or department P&L,0,0000
Cultural awareness and experience working across different cultures and nationalities,0,0000
Strong leadership and people management skills are desirable,0,0000
Leading in matrix organization and without formal authority a plus,0,0000
"Required undergraduate university degree, preferably in commerce, engineering, information technologies or equivalent training and job experience.",0,0000
Current PMP certification and /or other industry and project management certifications,0,0000
Project Leadership Excellence (PLEX) or similar interpersonal skills course,2,0100
SAP Solution Manager 7.2 certification for Project Managers (web assessment),0,0000
MS Project Orange Belt Certification,0,0000
Agile or SCRUM certification highly preferred,0,0000
"Promotional Money (PM). Money that is paid to you, above and beyond your base salary as an additional incentive on certain products.",0,0000
"The ability for you to generate sales, not only for the benefit to the company and your store, but for you and your financial well-being.",0,0000
The drive to achieve and exceed personal sales and productivity goals,0,0000
"Display an awareness of all store communications including: product information, advertising, promotions and other marketing initiatives",2,0011
"Boost product knowledge by learning the features, advantages and benefits. Staying on top of nutritional, wellness trends",0,0000
High school diploma or GED preferred,0,0000
"Manage, recruit, on board, train, develop and provide succession planning for the staff in the store in partnership with the Store Manager",0,0000
Assist the Store Manager in maintaining an overview of all Employee Relations responsibilities in the store to ensure a positive work environment,0,0000
Take action within department to maximize sales through joint operational and commercial focus to obtain highest level of profitability,0,0000
"Proactively ensure your team has knowledge on all product, campaign,",0,0000
"promotion, display guidelines and merchandise information",0,0000
"Plan and coordinate with the visual team on all activities concerning campaigns, promotions and sales activities in his/her department",2,0010
"Work with sales and cost plans, budgets and other available tools to make business decisions to ensure maximum profitability",0,0000
Responsible for knowledge and completion of cash office operational functions,0,0000
Follow and execute safety and security routines to prevent loss and guarantee employee and customer safety,0,0000
May be assigned overall store responsibility in absence of Store Manager,0,0000
Accurately record sales and worked hour figures,0,0000
"Preferably 2-3 years of retail management experience, including direct supervisory experience, or comparable management role experience",0,0000
Ability to lift in excess of 20 pounds,2,0010
Ability to climb a ladder and use a stepstool,0,0000
Exceptional customer service and interpersonal skills,2,0100
Proven organizational and analytical skills,0,0000
Ability to be proactive to drive sales by creating selling opportunities,0,0000
Strong merchandising skills with the ability to drive the business through creativity and extensive fashion knowledge,0,0000
Ability to take own initiative and work under own direction,0,0000
"Ability to work strategically, tactically and operationally",0,0000
Able to multi-task in a fast paced environment,0,0000
Ability to establish effective routines for excellent communication with all members of the team to maximize productivity,2,0011
Ability to provide feedback in a constructive and professional way,0,0000
Ability to handle conflict and resolve problems constructively,0,0000
Experience in administrating progressive discipline process and performance management,0,0000
"Basic computer skills, such as browser navigation, software interaction and data entry are needed",0,0000
Open availability including evenings and weekends,0,0000
Minimal travel required as necessary (i.e.Workshops),2,0010
"Responsible for order tracking and completion, partnering with order tracking personnel/team member to ensure timely delivery and order closure",0,0000
"Troubleshoot and solve problems related to order fulfillment, accounting and other customer or Sales requests.",0,0000
"Resolution and coordination of product availability, production scheduling, and transportation resources.",0,0000
"Analyze reports for internal and customer review, take action to prevent or minimize impact of order fulfillment failures.",0,0000
Will be expected to be a primary or secondary back-up on other key accounts,0,0000
"Provide regular updates to Supervisor/Manager, Sales Representative, and customer account as required.",0,0000
Be a voice/advocate for the customer as well as a responsible representative of Tempur-Sealy.,0,0000
Strong sense of ownership and sense of urgency,0,0000
Apply general rules to specific problems to produce answers that make sense,0,0000
"Problem sensitivity, or the ability to tell when something is wrong or likely to go wrong",0,0000
Vision and passion for delivering best in class consumer/customer experience,2,0001
Passion for anticipating and satisfying consumer needs,0,0000
"High School Diploma or equivalent, Bachelor's Degree Preferred",0,0000
"Experience in e-commerce customer support, supply-chain, order fulfillment/management, or inventory distribution preferred",0,0000
Must possess a high level of professionalism,0,0000
Ability to multitask within several computer systems while on the phone,2,0001
Proficiency in Microsoft Office,0,0000
Aptitude for quickly learning and navigating new technology systems and applications,0,0000
Excellent written and verbal communication skills,2,0011
Must have advanced computer skills/typing ability,0,0000
Must be able to complete the Home Office Safety Checklist and Information Technology Requirements,0,0000
"Be proficient in POS and MPOS systems including Search and Send, and B*connected",0,0000
Proactive in engaging the customer in using devices and technology to enhance the shopping experience.,0,0000
Provide an exceptional customer experience by ensuring the customer is always the priority,0,0000
Drive top line sales by consistently demonstrating exceptional Selling Skills,0,0000
Acknowledge customers in a friendly and helpful manner upon their entry into the area,0,0000
Assist Beauty Advisor in converting potential return into a sale through courtesy and professionalism,0,0000
Partner with Sales Staff to complete sales and add on items to increase IPT,0,0000
"Review and analyze business performance of daily, weekly, monthly, seasonal, and annual sales results",0,0000
Review advertising calendar and ensure proper execution of events,0,0000
Ensure accuracy of promotional presentation; communicate advertising and events information to associates,2,0101
"Assist in the coordination of operational tasks as required such as, putting out new merchandise, sales & event set-up & damages",0,0000
"Ensure timely processing of new receipts, damages, testers, and return to vendors through delegation to self and staff",0,0000
Develop and implement business driving events to achieve department goals,0,0000
"Supervise proper presentation, organization, storing, and replenishment of stock",2,0101
Sell merchandise through effective customer service techniques and professional selling skills,0,0000
"Communicate regularly with vendors, planners, distributors, and buyers regarding stock needs, customer preferences, & special events",0,0000
Participate in physical inventory process,2,0010
"Demonstrate a professional, can-do attitude",0,0000
"Maintain high customer readiness standards: deliver a clean, neat and easy-to-shop store environment",0,0000
Adhere to Asset Protection and inventory control and compliance procedures,0,0000
Ensure shortage prevention initiatives are executed,0,0000
"Perform these functions in an efficient manner, as directed by the Supervisor",0,0000
"Regular, dependable attendance and punctuality",0,0000
Perform other duties as necessary,0,0000
High School degree or equivalent.,0,0000
"A minimum of one year of previous selling experience is required, preferably in cosmetics.",0,0000
Previous supervisory is also preferred.,0,0000
Excellent written and verbal communication skills.,2,0011
"Ability to interpret instructional documents such as safety rules, operating and maintenance instructions, and procedure manuals.",0,0000
"Basic math functions such as addition, subtraction, multiplication, and division.",0,0000
Able to use a calculator.,0,0000
Able to work independently and as part of a team.,0,0000
Must have good time management skills,0,0000
This position involves constant moving and standing.,2,0010
Involves standing for at least two consecutive hours.,2,0010
Involves lifting at least 30 lbs,2,0010
"May occasionally involve reaching above eye level, stooping, kneeling, crouching, and climbing ladders.",0,0000
"Involves close vision, color vision, depth perception, and focus adjustment",2,0001
Superior organizational and time management skills.,0,0000
Must be able to multi-task in a fast-paced environment.,2,0100
Must be able to build relationships and influence others.,0,0000
Must possess a thirst for knowledge.,0,0000
Must be able to lead by example.,0,0000
Ability to collaborate and function as a member of a team.,0,0000
Must possess a strong sense of urgency,0,0000
Should be comfortable with the use of computers and frequent use of RF equipment.,0,0000
"Scope, price, manage and/or oversee the development of major RFPs and client proposals",0,0000
Represent NYA and Garda in major client pitches/senior level presentations/in-person meetings,2,0101
Identify opportunities to introduce the wider Garda services into clients,0,0000
Senior/Board level liaison and account/client relationship management of major accounts for new and existing NYA/Garda consulting clients,0,0000
Manage and be responsible for the performance and output of the US pre-incident consulting team. Responsible for the US budget and P&L,0,0000
Conduct all required annual appraisals and performance reviews for the US team,0,0000
"Support in the development and education of the US consulting team, providing guidance and support in all aspects of consulting services delivery",0,0000
Support and liaise with other members of the global team as required,0,0000
Maintain and/or oversee accurate accounting records for key clients allocated,0,0000
Keep Salesforce and any other platforms used by NYA up to date and accurate in relation to relevant accounts and proposals,0,0000
Support the wider NYA and Garda business as required,0,0000
Delivery of revenue through new business development tenders & proposals,0,0000
Strategic and day-to-day CRM,0,0000
Delivery of strategic level and other consulting services,0,0000
Execution of defined administrative tasks,0,0000
Participation in company performance management cycle,0,0000
Performs all responsibilities in a timely and efficient manner,0,0000
"Recommends and implements corrective action on service, presentation, organization, and productivity",2,0101
Projects a favorable image of the community to achieve property objectives and public recognition,0,0000
"Adheres to standards and complies with: corporate procedures, government laws on Fair Housing, and all inspections of the facility",0,0000
"Assists with the design of advertisements for periodicals, direct mailers, follow up letters, telemarketing campaigns, in-house programs,",0,0000
"Regularly completes market surveys, including university and local marketing conditions",0,0000
"Conducts all functions necessary to maximize revenue during the summer, including leasing all space, coordinating with other departments,",0,0000
"Performs after hours' duties as needed (i.e., attend student functions, PR events, )",0,0000
Assists with the development and implementation of ideas to retain residents,0,0000
"Places customer needs, requests, and follow-up as a number one priority",0,0000
"Assists the General Manager with the supervision of the leasing staff, including training, development, evaluation, and rewards",0,0000
Maintains daily contact with staff and attends meetings as appropriate,0,0000
Gathers and/or compiles information for requested reports,0,0000
"Completes all necessary paperwork for move-in, check-out, and other peak periods",0,0000
Processes all paperwork associated with generating a lease in a timely fashion,0,0000
Assists in corporate projects as requested.,0,0000
High school diploma or equivalent; college degree preferred,0,0000
Certified Apartment Leasing Agent (CALA) preferred,0,0000
Previous experience in multifamily housing strongly preferred,0,0000
"Experience with OneSite, Yieldstar, Entrata or similar software systems",0,0000
2+ years of leasing experience required,0,0000
Demonstrate strong oral and written communication skills,2,0011
Demonstrate ability to diffuse and respond to customer concerns to avoid escalation of the problem,0,0000
"Driving & supporting new account growth through project management, associated tasks/projects, and implementation/account management",0,0000
Ability to build customer relationships & trust,0,0000
Recognize red flags to relationship with customers through communication with customers,2,0011
Developing a business development strategy focused on financial gain,0,0000
"Arranging business development meetings with internal customers, with an opportunity to expand to outside customers.",0,0000
Develop a growth strategy focused both on financial gain and customer satisfaction,0,0000
Conduct research to identify new markets and customer needs,0,0000
Provide trustworthy feedback and after-sales support,0,0000
Build long-term relationships with new and existing customers,0,0000
"Strong comfort in working in a highly flexible, fast-moving, and collaborative environment",0,0000
Creating execution plans and executing projects to completion,0,0000
Identifying and implementing operational improvements,0,0000
"Must have BSc/BA in business administration, sales or relevant field",0,0000
Fleet maintenance and management experience / Mechanically inclined/experienced person strongly preferred,0,0000
Strong comfort level to interact with internal & external customers and partners,0,0000
Strong communication & organization skills,2,0011
Business optimization & related projects,0,0000
Proven working experience as a Business Development or Account Manager,0,0000
Proficiency in MS Office and CRM software (e.g. Salesforce),0,0000
Communication and negotiation skills,2,0011
Ability to build rapport,0,0000
Time management and planning skills,0,0000
Strong analytical ad organizational skills,0,0000
Bachelor's (Required),0,0000
"Informs guests of current promotions, events and services within the store.",0,0000
Is able to serve multiple guests at one time while maintaining composure during busy or peak selling times.,0,0000
Helps to eliminate and/or reduce potential theft of product by providing exceptional guest service and maintaining awareness while on the sales floor.,0,0000
"Courteously handles sales, refunds and exchanges. Ensures that the correct price, tax and/or discount are applied correctly to each sale.",0,0000
Ensures all resets and planograms are executed as directed.,0,0000
Sets up advertising displays or arranges merchandise to highlight sales and promotional events.,0,0000
"Participates in physical inventory preparation, execution and follow-up.",2,0010
Executes receipt of shipment truck within company guidelines.,0,0000
Executes other operational tasks as directed by management.,0,0000
"Responsible for overall store cleanliness including restrooms, cashwrap, backroom and sales floor.",0,0000
Takes the initiative to stay informed regarding new or existing products is knowledgeable about their ingredients and benefits to better serve guests.,0,0000
"High school diploma, 1 year relevant work experience or equivalent combination of education and relevant work experience.",0,0000
1 year. retail experience preferred.,0,0000
Demonstrates a passion for guest service and a competency for selling.,0,0000
Ability to troubleshoot.,0,0000
Ability to work independently and as part of a team.,0,0000
Ability to build and maintain strong customer relationships.,0,0000
Building customer satisfaction & loyalty,0,0000
"The merchandising, advertising and promotion of products and services",0,0000
"Energetic responsiveness to every customer, on the phone and in the store",2,0001
Desire to succeed in a retail environment,0,0000
Motivated sales individual,0,0000
"Prepares financial statements, analysis, and detailed reports on a monthly basis and as requested",0,0000
Maintains detailed and accurate records for accounts payable and expense reporting,0,0000
Works as a liaison between vendors to streamline communication and information,2,0011
Provide leadership to individuals within and outside Bergmann,0,0000
"Plan, organize, and supervise the work and workload of project staff, which may include engineers, architects, designers and technicians",0,0000
Fulfill client manager role for clients in his/her own discipline and market for other disciplines,0,0000
Mentor Assistant Project Managers and Project Managers on all aspects of project management,0,0000
"Prepare monthly financial reports (project percent complete, month end closeouts, projections, etc.)",0,0000
Fulfill the role of Project Engineer/Architect/Planner/etc. as needed,0,0000
Resolve all project related issues,0,0000
"Support the leadership team with strategic, tactical, or administrative functions as requested",0,0000
"Participate in professional associations, present technical papers, and/or be active board member",0,0000
Serve as primary client representative for Bergmann,0,0000
"Provide direct supervision to staff, including timesheet review, goal setting, evaluation and professional development",0,0000
Assist in the recruitment process by identifying candidates for employment and/or participating in the hiring and selection process,0,0000
May manage a business sub-segment for a regional office,0,0000
At least 6 years of experience as a Project Manager or equivalent,0,0000
"Professional licensure, registration, or certification in related discipline required",0,0000
Certification as Project Management Professional desired,0,0000
Proficient in use and understanding of the appropriate CAD and/or applicable design software,0,0000
Demonstrated experience acting as a trusted advisor to clients,0,0000
"Alternatively, a special combination of education and experience with demonstrated accomplishments in production management.",0,0000
Prior experience SAP ERP system required.,0,0000
Ability to plan ahead over six months time span.,0,0000
Ability to understand process relation between production and supply chain management.,0,0000
Working knowledge of manufacturing enterprise resource planning system (ERP) and Microsoft office software.,0,0000
Candidates must already have a work authorization that would permit them to work for ABB in the US.,0,0000
Cultivate and develop high-level agency partner relationships and leverage a strong consultative approach within aligned region,0,0000
Manage and exceed individual sales and revenue goals,0,0000
Identify additional revenue opportunities with existing clients while continuously prospecting new business,0,0000
"Serve as an industry expert in digital advertising; specifically in digital advertising, search, eCRM, marketing strategy and social media",0,0000
Drive industry knowledge by delivering high quality thought leadership,0,0000
Provide regular updates to management on pipeline and partnerships through company CRM,0,0000
The successful candidate must possess a minimum of 7 years of sales experience in digital marketing and advertising,0,0000
Established relationships with agencies and clients that plan and purchase digital media programs and/or marketing services,0,0000
Proven success in structuring and closing complex media and marketing deals for longer sales cycles (6 months+),0,0000
Established C-Level relationships within the digital industry and assigned territory,0,0000
Strong ability to identify prospective clients challenges and formulate tailored strategies to alleviate pain points,0,0000
Strong quantitative aptitude and the ability to communicate complex technical concepts in simple terms,0,0000
Driven and goal-oriented with the ability to contribute to a highly collaborative team environment,0,0000
Experience preparing and delivering formal proposals/presentations,2,0101
Proficient knowledge of Microsoft Office,0,0000
History of outstanding achievements and proven sales skills,0,0000
"Strong analytical, communication, and interpersonal skills",2,0111
Strong work ethic and customer focus are required,0,0000
"Strong CRM experience (i.e. Salesforce, Pipedrive, Hubspot, Zoho, etc.)",0,0000
"Experience at ad agencies, publisher, ad networks, SSPs, DSPs and ad exchanges preferred",0,0000
digital sales: 7 years (Required),0,0000
"Produce sales gains, by providing customer service.",0,0000
Meet or Exceed Company Objectives in all measurable areas of the business.,0,0000
"Adhere to current visual guidelines including proper merchandising, signage and store cleanliness.",2,0010
"Maintain strong product knowledge for use in selling, merchandising, and giving feedback as requested.",0,0000
Ensure that all associates maintain a professional appearance consistent with company dress code policy.,0,0000
Protect Company assets within guidelines of LIDS Retail policies.,0,0000
"Prepare store schedules and provide for proper store coverage at all times, within the guidelines for wage control set by the company.",0,0000
"Follow all policies to accurately manage store inventory including receiving, transferring, completing price changes and conducting product counts.",0,0000
"Perform proper documentation and record keeping per LIDS Retail policies, complying with all state and federal laws.",0,0000
Open and close the store as required following the procedures per the Operations P&P Manual.,0,0000
"Manage store associates through thorough use of LIDS Training Programs, goal setting (for sales and tasks), and regular follow up.",0,0000
"Recruit, develop, and train store personnel to achieve Operations Objectives as well as adhere to Operational policies and guidelines.",0,0000
"Performs work of subordinates, as needed.",0,0000
Communicate with employees at all levels of the company.,0,0000
Other duties as assigned.,0,0000
"Established ability to produce sales results, while minimizing loss.",0,0000
"Proven supervisory skills, with capacity to deliver training material and assess retention.",0,0000
Strong interpersonal skills and the ability to communicate verbally in a clear and professional manner.,2,0100
"Ability to operate a computer, as well as maneuver relative software programs.",0,0000
Ability to lift up to 50 pounds.,2,0010
Ability to climb a ladder and work with hands overhead.,0,0000
Standing required for up to 100% of the work time.,2,0010
Ability to work unsupervised.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
Proven track record of successful business development,0,0000
"Core values that align with Compudyne; Integrity, Self-Sufficiency, Passion, Executive, Team-Player and Commitment",0,0000
Vast experience in opportunity development and optimizing lead generation strategies,0,0000
"Ability to build a robust pipeline and progress all activities that result in a focused, goal-driven sales effort",0,0000
Manage product and service mix to ensure pricing and margins are within sales goals,0,0000
Demonstrates technical selling skills and solution knowledge about our products and services,0,0000
Experience using CRM tools to enter and manage critical account information,0,0000
Handle all incoming internet leads and internet phone leads,2,0001
Work with internet leads accordingly to set an appointment for a professional vehicle demonstration,0,0000
Ability to make 80+ daily phone calls,2,0011
Send customer quotes and explains financing options using our CRM software,2,0001
Follows safe driving on and off the lot,0,0000
Prior experience in retail sales or customer service preferred,0,0000
Good verbal and written communication skills,2,0011
Drive to hit sales quotas and goals,0,0000
Maintain professional appearance,0,0000
Valid California Sales License,0,0000
relevant: 1 year (Preferred),0,0000
Coordinate Connection Zone: scheduling; logistics; marketing; staffing,0,0000
Coordinate Membership 101: scheduling; logistics; marketing; staffing,0,0000
Help triage member inquiries about committee enrollment,0,0000
Provide back-up support for sales team in addressing requests for prospective member information,0,0000
"Prepare letters, reports and presentations as requested by leadership",2,0101
"Collaborate with internal departments such as MarCom, IT and Accounting as needed",0,0000
Help staff lobby reception desk on a rotating basis,0,0000
Professional phone presence and excellent written/verbal communication skills,2,0011
Competitive drive and strong desire for success,2,0100
Results oriented personality with a sales focus.,0,0000
Strong desire to move up in other sales functions at Geoforce,0,0000
"Ability to multi-task, prioritize, work with others, and be a team player.",0,0000
Relentless attention to detail and ability to follow a proven system,2,1000
Consistent top performer,0,0000
Conduct high level conversations with prospects,0,0000
"Accurately record activities (calls, emails, etc.) within Salesforce.com",2,0011
Assist in the execution of Marketing and call campaigns,2,0011
"Work with cross functional groups such as Marketing, Sales, Customer Success, and Sales Operations",0,0000
Ability to meet and exceed achievable targets,0,0000
Experience with Salesforce.com,0,0000
Referenceable experience,0,0000
"Existing competency in Microsoft Office (Excel, PowerPoint) and Google Suite of applications (Drive, Docs, Sheets)",0,0000
"Experience with asset tracking, GIS systems, GPS systems, Internet of Things applications a major plus",0,0000
"Health insurance, including Dental and Vision Plans",2,0001
Life and AD&D insurance,0,0000
401(K) Plan with company match,0,0000
Flexible spending account,0,0000
Dependent care reimbursement account,0,0000
"Defines features and achieves expected business outcomes, while maintaining a focus on quality through active management working with engineering",0,0000
"Analyzes product performance metrics, synthesizes learnings, iterates with development and ensures compliance, risk and regulatory expectations",0,0000
Works with the product team to plan sprints; develop features and prioritizes product team backlog,0,0000
Creates sales & technical content and collaborates with go to market teams to define campaigns and help sell product,0,0000
"Strong understanding of how machine learning and natural language processing work, current market trends and strategies of key market leaders",0,0000
"Experience with Open Source PlatformsFrameworks Prior experience with REST APIs, Chatbots, Neural Networks, NLP",0,0000
Should have the ability to identify business opportunities for automated digital assistants,0,0000
Strong communication skills with an ability to explain complex concepts to stakeholders within and outside of Enterprise Technology,2,0011
Passionate and articulate to position and present product at all levels internally and externally from developer to CxO,0,0000
Deep experience in delivering Cloud services,0,0000
Creates trust with customers and is engaged in their success,0,0000
Hands on - be able to get into the depths of the product and build demos and solutions,0,0000
Fluency in English and a good communicator both orally and in writing,2,0011
"You are an expert on Chatbots, digital or virtual assistants and have experience with Conversational AI",0,0000
You are an expert on or have experience with machine learning or NLP,0,0000
You are an expert in user identity systems and SaaS security,0,0000
"You thoroughly understand industry compliance standards such as HIPAA, PCI, GDPR, FedRamp",0,0000
"You have experience working with Tensorflow, Apache Spark, Theano Django or Elastic Search, Hadoop, HBase,",0,0000
"You are proficient in hands on coding in JavaScript (Nodejs), HTML & Java Mobile development experience is a plus (ioS / Android)",0,0000
You enjoy a fast-paced work environment and can quickly adjust to changing priorities,2,0100
"You pay an intense amount of attention to the quality of the product, data, and code",2,1000
8 yrs experience in product management with most recent experience in Conversational AI / Chatbots and/or Digital Assistants,0,0000
"Informs guests of current promotions, events and services within the store.",0,0000
Is able to serve multiple guests at one time while maintaining composure during busy or peak selling times.,0,0000
Helps to eliminate and/or reduce potential theft of product by providing exceptional guest service and maintaining awareness while on the sales floor.,0,0000
"Courteously handles sales, refunds and exchanges. Ensures that the correct price, tax and/or discount are applied correctly to each sale.",0,0000
Ensures all resets and planograms are executed as directed.,0,0000
Sets up advertising displays or arranges merchandise to highlight sales and promotional events.,0,0000
"Participates in physical inventory preparation, execution and follow-up.",2,0010
Executes receipt of shipment truck within company guidelines.,0,0000
Executes other operational tasks as directed by management.,0,0000
"Responsible for overall store cleanliness including restrooms, cashwrap, backroom and sales floor.",0,0000
Takes the initiative to stay informed regarding new or existing products is knowledgeable about their ingredients and benefits to better serve guests.,0,0000
"High school diploma, 1 year relevant work experience or equivalent combination of education and relevant work experience.",0,0000
1 year. retail experience preferred.,0,0000
Demonstrates a passion for guest service and a competency for selling.,0,0000
Ability to troubleshoot.,0,0000
Ability to work independently and as part of a team.,0,0000
Ability to build and maintain strong customer relationships.,0,0000
"Provides expertise in product demonstrations and consultations utilizing tools such as the Matchmade Device, Skin Hydrometer, and tablet.",0,0000
Leads and delivers in-store events to promote brand awareness and loyalty of Owned Brands and total Beauty/Personal Care.,0,0000
Builds relationships with customers; provides authentic closure of customer interaction and builds and fosters relationships.,0,0000
Engages with omni-channel solutions to enhance customer engagement/experience.,0,0000
Locates products in other stores or online if unavailable in the store.,0,0000
Achieves or exceeds predetermined sales goals by assisting customers in the purchase of products and by modeling exceptional customer care.,0,0000
Consistently focuses on link-selling and up-selling with customers by showing them sale items and complimentary offerings.,0,0000
Uses testers and sampling to demonstrate product application and leverage items from beauty promotional programs.,0,0000
Ensures testers are stocked and maintained in compliance with hygiene standards; maintains a clean and organized department.,0,0000
Implements company asset protection procedures to identify and minimize profit loss.,0,0000
Processes sales for customers and/or employee purchases on cash register.,0,0000
Has working knowledge of store systems and store equipment.,0,0000
"Ensures compliance with state and local laws regarding regulated products (e.g., alcoholic beverages and tobacco products).",0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
Completes special assignments as assigned.,0,0000
"Maintains knowledge of competition, new product/brand launches, and overall industry trends.",0,0000
Attends training and completes e-learning modules requested by Manager or assigned by Corporate.,0,0000
Maintains professional appearance and image in compliance with company guidelines at all times.,0,0000
Models and shares behavior with other Beauty Consultants; provides training and assistance to new Beauty Consultants.,0,0000
Works collaboratively with the Beauty Area Expert to review goals and maintain product knowledge.,0,0000
Facilitate the generation of new business opportunities to fuel revenue goals.,0,0000
"Research and develop new and existing relationships (i.e. phone conversations, sending regular emails, strategic appointment setting).",2,0001
"Work hand-in-hand with Relationship Managers to develop targeted lists, call strategies and messaging to drive opportunities for new business.",2,0011
"Collaborate with sales and marketing teams to align initiatives, activities and messages.",0,0000
Exceed monthly and quarterly quotas for sales activities and qualified opportunities.,0,0000
Innate drive to be successful. Must take ownership and think on your feet to thrive in this role.,2,0010
"Detail-oriented, organized mindset with the ability to manage competing priorities.",0,0000
Proficient in working with Sales Marketing systems.,0,0000
SaaS knowledge or sales experience a major plus.,0,0000
Strong track record of performance in a previous technology sales role.,0,0000
Strive towards the quota attainment and growth/development of National Partners,0,0000
Partner with National Channel Account Managers to generate new business and increase current business through the specified partners,0,0000
"Support partners efforts of selling WatchGuard including: training, event support, and lead generation",0,0000
Create and perform sales presentations to match WatchGuard with audience needs,2,0101
Assist with management of National Partner pipeline of sales opportunities,0,0000
Conduct user discovery calls and follow up,2,0011
"Be knowledgeable of all WatchGuard products, services, and internal sales tools",0,0000
Other duties and projects assigned,0,0000
o-tier/channel sales ecosystem,0,0000
Experience in network/cyber security space preferred,0,0000
History of sales excellence with national partner accounts and major accounts preferred,0,0000
History of consistent plan development and quota achievement,0,0000
Strong presentation and written skills,2,0111
Familiarity with Salesforce or similar CRM,0,0000
4-5 years experience in direct and indirect sales in related industry,0,0000
"Cultivate strong, proactive relationships with your book of clients",0,0000
Proactively identify churn risks and increase client retention,0,0000
Meet quotas to actively cross and up-sell UltraLinq products,0,0000
Actively engage two sub-branded products and transition them to UltraLinq brand,0,0000
"Aid with existing-client market research efforts, including our NPS survey",0,0000
"Aid with existing-client marketing efforts, including creating engagement campaigns",0,0000
Work cross-functionally to provide sales support with referrals and marketing efforts,0,0000
Salesforce database management of all client information and details,0,0000
Opportunity for up to 5-10% yearly travel to attend and exhibit at industry trade shows,2,0010
"Looking for a meaningful career, making a difference in the healthcare industry",0,0000
Great at chatting up clients and energized by building loyal relationships,0,0000
A strong written and verbal communicator,2,0011
Excellent with organization and project management,0,0000
Poised within in a deadline-driven environment,0,0000
A self-starter who works well independently and within a small team,0,0000
Thrive in a role with a balance between creative and methodical projects,0,0000
You have 1-3 years of work experience in a similar role with client communication and project management,2,0011
"Public relations, marketing or communications experience, a plus",2,0011
"B.A. in business, communications, marketing, journalism, or related field, a plus",2,0011
"Develop and maintain strong relationships with large OEM Storage/Server Providers, Financial Market and Data Center customers.",0,0000
Coordinate and expose all local account developments as it translates to indirect and worldwide KIOXIA management and sales teams,0,0000
"Work closely with Sr. Director, assigned Sales people, Business Units, local Technical Support and global Sales/Marketing team.",0,0000
"Regular Travel (~50%) within the Eastern Canada, New England, NY/NJ, Mid Atlantic, and South East states geography is expected.",2,0010
"Minimum 10 years' experience in NAND SDD or HDD sales management, account development, and account penetration at all levels.",0,0000
"Experience, background and understanding of NAND Memory & SSD's is required.",0,0000
"Self-Starter, strong communication, presentation, organizational and relationship skills.",2,0111
Experience and knowledge of GA OEM Storage/Server Providers and Financial and Data Center customers' business is required.,0,0000
Bachelor's Degree in Engineering or related degree,0,0000
Automotive Sales: 2 year,0,0000
"Be the face of SmileDirectClub, explain our product, and guide customers through timelines and expectations",0,0000
Engage and form a genuine connection with our customers to keep them excited about their journey to a more confident smile,0,0000
Help our customers select the best payment plan for their budget,0,0000
"Work with your teammates to create a positive, high-energy atmosphere",0,0000
Additional responsibilities as needed to set your SmileShop up for success,0,0000
Competitive compensation starting from $18 per hour based upon dental assistant and sales/customer service experience,2,0100
Potential bonus opportunity based on sales and conversion metrics,0,0000
"Health, Dental and Vision Insurance",2,0001
401K Contribution with matching,0,0000
3 weeks of Paid Time Off to all full-time team members,0,0000
Aligner and Whitening Benefit,0,0000
Collaborative work environment and positive culture,0,0000
"Opportunities to grow within a fast-paced, innovative company",2,0100
Dental Assisting Certificate and/or 1+ year of hands on dental experience required,0,0000
Experience taking impressions or using digital intraoral scanning equipment,0,0000
"Sales and Customer Service experience, preferably in a retail sales setting",0,0000
Excited and passionate about transforming smiles and making an impact,0,0000
Fun and positive personality while being professional and eager to succeed,0,0000
"Self-motivated and independent, but also open to learning",0,0000
Proven success and ability to quickly adapt to new systems and software,0,0000
Open-minded and optimistic as we continue grow and innovate,0,0000
People: Our goal is to maximize the competitive advantage we realize through our people.,2,0100
Health & Safety : Our goal is to achieve zero harm.,0,0000
Operational Excellence: Our goal is to create a culture of continuous improvement.,0,0000
Growth: Our goal is to deliver profitable production gains.,0,0000
"Sustainability and External Relations: Our goal is to gain access to land, resources, approvals and capital.",0,0000
Own the Regional Sourcing and Procurement Portfolio.,0,0000
Drive the execution of the categories within the portfolio.,0,0000
Validate and record all savings and cost avoidance.,0,0000
Drive alignment with transactional procurement to ensure consistent use of Newmont Goldcorp procurement standards.,0,0000
Develop capability for end users regarding regional category management.,0,0000
Accountable for the execution of Lifecycle procurement and contract management process.,0,0000
Provide active leadership and support across the region to enable effective team performance.,0,0000
Lead the team of contracts managers and contract administrators in executing the strategy,0,0000
Identifying and capturing new enterprise spend areas to add value and drive cost savings.,0,0000
Have direct people management responsibility for all sourcing and procurement personnel in the region excluding the Local-Local team.,0,0000
Champion knowledge sharing across team and ensuring SC team continues to develop and consistently implement best in class tools and techniques.,0,0000
Practice appropriate leadership and management disciplines with indirect reports to achieve Business goals.,0,0000
Support and contribute to team building events and team dynamics through personally displaying leadership and team attributes.,0,0000
"Manage, recruit, on board, train, develop and provide succession planning for the staff in the store in partnership with the Store Manager",0,0000
Assist the Store Manager in maintaining an overview of all Employee Relations responsibilities in the store to ensure a positive work environment,0,0000
