jobrequirements,bias,againstgroup
Must have a cell phone and access to online scheduling apps,2,1
"Writing, curating, and managing new content in English and Spanish for our blog and social media purposes",2,11
Support the delivery of positive customer outcomes throughout the quoting and fulfillment process,2,1
"Systematic in your use of cold calling, emailing, and other avenues to generate leads",2,11
"An excellent communicator, both orally and written.",2,11
"Proof reading, editing, and ensuring quality across all public facing assets utilized including presentations, proposals, PDFs, white papers, etc.",2,111
"Must be able to sit for extended periods, performing work on a computer",2,10
"Design and implement, and embed reports and visualizations into third party applications",0,0
Monitor and manage issue logs with prioritization of critical issues.,2,1
Sitting in a normal seated position for extended periods of time,2,10
Strong verbal and written communications skills including presentation skills.,2,111
"Must have excellent written, oral communication and presentation skills",2,111
Develop high-quality quotes and product presentations.,2,101
Spoken and written English language skills are preferable,2,11
Develop and conduct persuasive verbal sales presentations to prospective clients.,2,101
Fluent verbal and written skills in the English language,2,11
Test system modifications to prepare for the implementation,0,0
University degree in Law and/ or International Relations (Master's degree is preferred),2,1000
Maintain the internal communications of the organizations,2,11
Some travel required throughout the Northeast US and Caribbean.,2,10
"Good communication skills, ability to work transversally and in multinational environment",2,11
Cellular phone stipend,2,1
"Ability to work well in a fast-paced, small-team environment",2,100
Accuracy and attention thinking to detail,2,1000
"Work with the development organization to improve visibility of issues in the field, monitor updates and communicate progress to customers",2,1
Thrive in a fast-paced and fun environment,2,100
Developing and delivering on-line marketing and communications strategies for the organization.,2,11
"Personally, call on every assigned bank in the territory",2,11
"Excellent communication skills - written and oral, especially public speaking",2,11
"Ability to work in fast-paced and pressured environment while remaining proactive, resourceful and efficient",2,100
"Organize and conduct presentations on the Company's services, contracts signing and sales paperwork processing",2,101
Strong communication and facilitation skills with large project experience and success,2,11
Write an evaluation report including reflection to the logical framework,2,11
Ability to listen to intended details attentively.,2,1
Monitor Salesforce releases and understand how new features can be applied to existing and new processes.,2,1
Excellent attention to detail for project tracking & communication while requesting changes to our 3rd party website provider.,2,1011
"Fluency in Armenian and Russian languages (written and verbal), knowledge of English is a plus",2,11
"Strong written and documentation skills, including writing software user guidelines",2,11
Attention to detail and excellent follow-through on work tasks,2,1000
"Excellent and effective presentation and communication skills, both verbal and written",2,111
"A fast-paced, high-energy, fun, and positive team is something you want to be a part of",2,100
Previous experience with business-to-business Cold Calling,2,11
Exceptional interpersonal skills (customer service skills) and communication skills,2,111
Effective written and oral communication skills in the English and Armenian languages,2,11
Perform market and competitive analysis and identify trends,2,100
"Ensures all Meat and Seafood items are cut, trimmed and processed to company standards.",2,10
"Effective verbal, written, and presentation skills",2,111
Good communication and negotiation skills,2,11
"Coordinate photography, layout, and copy for catalogs, flyers, and special presentation projects.",2,101
Competitive Base Salary.,2,100
Fulfill other duties which have a relation to the mentioned ones,0,0
"Fully understand Company Philosophy: Mission, Vision and Value Statements",2,1
"Understanding of a variety of strategies for prospecting, including email, phone calls, social selling, research, account mapping, etc.",2,11
"Strong interpersonal, teaming, leadership, creativity, influencing, problem solving, and conflict resolution skills required",2,100
"Maintain a high level of sales activity including prospecting, proposal presentation, negotiation and post-sales services.",2,101
Participates in the recruiting process of Sales Development Representatives and makes hiring decisions,0,0
Advanced presentation skills and the ability to establish mutually beneficial program commitments and expectations with customers.,2,101
"Demonstrated strong interpersonal, verbal, and written communication skills",2,111
"Calling on a variety of accounts and decision makers, including high level managers",2,11
Able to work comfortably under pressure and meet tight deadlines,0,0
Analyze data from service calls to define paths to quality improvement targets.,2,11
Exceptional written and verbal communication skills,2,11
"Must be able to multi-task effectively, close the loop, and follow specific instruction (work instructions, procedures, etc.).",0,0
Helps develop and implement the store marketing program,0,0
A desire for extensive travel,2,10
"Minimum two years college course work that includes training, education, communications; or one year equivalent work experience.",2,11
Process document-based transactions,0,0
Strong oral and technical presentation skills to all audience levels,2,101
Telehealth offers 24/7 access to board-certified doctors by phone,2,1
Agility and speed in executing strong writing and ability to translate complicated ideas into language easily understood by others,2,11
"Designing and conducting pilot and production scale processes and tests, documenting and evaluating data, and writing technical reports",2,11
Monitor and manage KPI related tasks and serve as a back-up for other team members,2,1
"Maintain an active pipeline of forecasted opportunities to meet monthly, quarterly and annual quota objectives",0,0
Sales enablement: A solid vision for what sales tools are needed to support a product and how to get them produced and to our sellers,2,1
Strong organization and attention to detail,2,1000
Demonstrated achievement in senior positions that require first-rate analytical and writing skills,2,11
"Strong negotiation, communication and organizational skills",2,11
"As directed, work with global or regional travel agents for specific markets. (i.e. ski markets)",2,10
Light physical activity performing non-strenuous daily activities of an administrative nature.,2,10
Investigate and compile competitive information.,2,100
"Demonstrated positive, competitive, confident personality with strongly developed persuasive skills and a customer-focused orientation.",2,100
This position is not eligible for sponsorship of work visas,0,0
Follows precedents and procedures; sets priorities and organizes work based on deadlines and level of importance determined by the financial officer.,0,0
Manage all SVO corporate communications and publications to achieve stated communication objectives.,2,11
Experience and interest in internal and external communications,2,11
"Strong analytical skills in call volume, employee workloads, and staffing optimization.",2,11
Develop and maintain superior customer service both in-person and over the phones,2,1
Proficient and effective at giving client presentations and closing deals.,2,101
Excellent communication skills and teamwork abilities,2,11
Experience with SteelBrick Quote Quickly preferred,2,1
"Strong writing ability, both technical and creative",2,11
"Performs in a fast-paced, high-production, high-volume environment that focuses heavily on customer satisfaction.",2,100
Flowcharting and technical writing skills preferred,2,11
Monitors and tracks the performance and achievements of the employees as well of the entire company.,2,1
"Working knowledge of design and communication software such as Photoshop, Constant Contact, and WordPress.",2,11
Strong leadership and interpersonal skills,2,100
"Proficiency in MS Excel, MS SQL Management Studio, Conditional Logic, SQL Query Writing, and Quantitative Statistical Techniques",2,11
"Strong written and spoken knowledge of Armenian, Russian and English languages",2,11
Basecamp for client communication,2,11
Monitors news that is relevant to client to create potential opportunities.,2,1
"Write, edit and proofread copy for promotional materials within marketing program",2,11
Ability to thrive in a fast-paced and high energy environment,2,100
Handle annual budget and ensure cost effectiveness,0,0
Adhere visual standards as per brand's requirements,2,10
"Excellent health/vision/dental plans, matching 401K, life insurance and 3 weeks of PTO to start.",2,1
"Fast-paced, high growth company experience; preferably with Cloud, Cybersecurity and/or SaaS",2,100
Answer the Insight Systems Exchange general phone line and the Customer Service phone line,2,1
"Responsible for office equipment, stationary, etc",2,100
Stronganalytical skills combined with a high level of creativity and strategic vision,2,1
Demonstrated results achieving aggressive lead generation goals using content and inbound marketing strategies,2,100
"Able to do math fractions, read a tape measure and pass the written weld test",2,11
Partner with more senior communications professionals to support senior executives within the Corporate & Investment Bank,2,11
Monitor the recruitment and selection of non-key experts,2,1
The employee must occasionally lift and/or move up to 50 pounds.,2,10
Exceptionally member service oriented and possesses outstanding communication skills,2,11
Write complex SQL queries and create reporting visualizations (PowerBI) to support reporting and data analysis needs.,2,11
Enjoy the outdoors as this position involves being outside with a lot of walking and driving. 75% field - 25% office,2,10
Monitor project milestones and oversee and lead day-to-day project operations,2,1
"5+ years experience writing creative, editorial and technical content",2,11
Previous retail experience in a fast-paced environment,2,100
"Excellent verbal, interpersonal and written communication skills",2,111
"Ability to escalate with clarity and urgency, effectively communicating (written or verbally) across the entire organization.",2,11
Able to work with accuracy and attention to detail required.,2,1000
Master's degree in Mathematics,2,1000
"Keyword research and optimization of the Google Adwords campaigns (including A/ B testing, ad writing and landing pages)",2,11
Monitor and improve data quality.,2,1
Internal applicants must not be on any issued documented coaching (verbal or written) or Performance Improvement Plan.,2,11
"Provide product expertise in competitive sales cycles, marketing events, social media, thought leadership and other outbound activities as required.",2,100
Additional duties as assigned or required.,0,0
"Pays strong attention to detail, is extremely organized, and has strong 'follow-up' skills",2,1000
"Greeting customers, answering phones, and responding to emails for rental inquiries",2,1
call center: 1 year (Preferred),2,11
Excellent Written & Verbal Communication Skills,2,11
Conduct competitive analysis responsible for overseeing and owning all product related communication across the business,2,111
Must be detail oriented and able to manage competing priorities and multiple deadlines in a fast-paced environment,2,100
Frequently required to sit,2,10
3+ years of audio visual experience,2,10
Sitting 20% of the Day,2,10
Ability to travel up to 25%,2,10
Technical writing and/or creative writing and/or strong editing skills,2,11
Competitive salary and commission plans,2,100
"Strong motivational, communication, team building and training skills",2,11
Manage and update all communication portals,2,11
"Ability to work from home\remote, and travel up to 50%",2,10
Attention to details with emphasis on accuracy and quality,2,1000
"A competitive compensation package including salary, commission and equity will be granted to the successful candidate.",2,100
Provide feedback to product management about product enhancements that address customer needs and drive additional business value,0,0
Consults with customers on technical issues and technical presentations,2,101
"Ability to communicate with others in a concise, productive and professional manner - both verbally and in writing",2,11
"Good computer skills including MS Outlook, Word and Excel",0,0
"Ticket Sales, both over the phone and walk-up",2,1
"Must have a can-do attitude, detail oriented, able to meet deadlines and possess strong communication skills. with strong communication skills.",2,11
Engages in technical discussions with potential clients through demonstrations and presentations,2,101
"Excellent written, verbal and interpersonal communication skills. Proficiency in Microsoft Word, Excel and PowerPoint.",2,111
"Good command of the written and spoken English, Russian and Armenian languages is a must",2,11
"Ability to read and interpret documents, write routine reports and correspondence",2,11
Obtaining and maintaining competitive market data,2,100
Strong verbal and written skills. First rate telephone skills are a must,2,11
"Option to participate in Medical, Dental, and Vision insurance plans",2,1
"Frequently climb 8 foot ladder to ensure proper materials are loaded in a safe manner, and obtain proper signatures as required.",2,10
Strong interpersonal and presentation skills,2,101
Ability to be on feet for extended periods of time,2,10
"Optional dental, vision, and other supplemental insurance",2,1
"Up to 50% domestic travel, have own transportation and occasional availability during off-hours may be required.",2,10
"Drive change management through programmatic inspection, communication and incentives",2,11
"Must be reliable, dependable, and able to work overtime if required",2,100
Established interpersonal and negotiating skills.,2,100
Champions the Bancorp Vision and Core Values through personal actions and leadership influence to promote high-performing work groups.,2,1
"Organise communications (telephone, email, correspondence)",2,11
Ability to speak about and present a clear understanding of technical and business processes at the highest levels.,2,1
Creating presentations / business plans and presenting to senior leaders,2,101
Using effective verbal communication,2,11
Ability to travel within Armenia with overnight stay,2,10
"Strong attention to detail, organized and goal-oriented",2,1000
Warm call prospects as needed.,2,11
You get things done by engaging in high level teamwork and flexing your interpersonal skills,2,100
"Very strong written, verbal and presentation communication skills including to executive audiences.",2,111
Monitor and validate resolutions to ensure problems have been adequately addressed,2,1
"Ability to navigate between multiple computer programs, dual monitors, while speaking with clients.",2,1
"Excellent organizational, time management and communication skills",2,11
"BA/BS degree in marketing, business, communications or a related field.",2,11
Ability to make an enthusiastic sales presentation to prospective renters and meet company closing goals.,2,101
Strong written and visual presentation skills,2,111
Be able to travel to Brazil for a 2-week onboarding process;,2,10
Business Travel may be required at times,2,10
Manual dexterity and good eye-hand coordination are necessary. Must be able to operate meat cutting utensils and equipment.,2,10
Building and defends business cases and management team presentations with stakeholders,2,101
Advanced interpersonal skills,2,100
Must be able to work flexible hours based on call volume in the area. Drug screening is required,2,11
Provide expert support (written and oral) to the RA Ministry of Justice in preparation of the concept on amending the law on local referenda,2,11
Strong written and verbal skills and ability to tailor communications based on audience and needs of business for both short and long-term results,2,11
"Maintain, monitor, and troubleshoot website using WordPress",2,1
Experience in working within fast-paced & dynamic business environment,2,100
"The ability to write succinct, crisp emails and a great phone manner",2,11
"Lift, move, and carry up to 20 pounds on occasion",2,10
Excellent written and communication skills.,2,11
Flexibility for occasional travel (10% - 25%).,2,10
Work with the sales and engineering teams to develop a vision and product approach for new partnership opportunities,2,1
"Prior experience using university systems including *DEFINE and financial modules in UTDirect (e.g., FRMS).",0,0
"Conduct education sessions for team members on networking, presentation skills, marketing, etc.",2,101
"Must be flexible to travel to in school events, company meetings and off site projects.",2,10
Enjoy working and competing in a team environment,0,0
"Excellent communication skills, esp. email",2,11
"Teaching, writing experience",2,11
"Familiarity with Microsoft tools for effective communications and information management (Office 365, Teams, Visio, PowerPoint, Excel, etc)",2,11
Highly effective internal and external communications skills using all available communication methods.,2,11
"Participate in specific projects for Mobile Devices (Windows mobile, Windows phone, iOS and Android)",2,1
Check the details of electrical drawings and calculations and compare those with on going construction,0,0
"Experience in design and modeling of drag, lift, underhood cooling & aeroacoustics in automotive applications.",2,10
Practical understanding of and experience with LEAP approach is preferred,0,0
Strong knowledge of Shopify Platform,0,0
Strong attention to detail and the quality of your work,2,1000
Strong interpersonal skills and goal oriented personality,2,100
The ability to problem solve and bring solutions to situations and work flow.,0,0
Bilingual (Spanish/English) a plus,0,0
Good verbal and written communications skills in English language,2,11
"Strong analytical, quantitative, commercial, project management and interpersonal skills",2,100
"Completes all inContact paperwork timely - expense reports, sales call logs, etc.",2,11
High level of interpersonal skills and integrity,2,100
Ability to time manage and strong attention to detail,2,1000
"Ability to read and edit PHP, ASP, JavaScript, and SQL",2,11
Prefers writing their own libraries.,2,11
Set up and manage travel arrangements for new hires.,2,10
Prepare a market plan,0,0
Must have a reliable automobile and clean driving record in order to travel and be on location multiple days throughout the week.,2,10
Excellent communication and oral and written English language skills,2,11
"Excellent interpersonal skills, ability to deal with diverse personality types",2,100
Interpersonal communication and presentation skills,2,111
Ensures required logging and proactive availability and performance monitoring solutions are in place.,0,0
Prepare various PowerPoint presentations and graphical charts for management reports on a regular basis using our proprietary reporting platform.,2,101
May have to travel to USA or other countries to work with clients,2,10
Must be able to sit or stand at a desk and use a computer for 8+ hours per day.,2,10
Ability to apply common sense understanding to carry out instructions furnished in written oral form or via DRH Construction applications,2,11
"Proven ability to communicate with internal and external company leaders regarding project risks, issues and escalations",0,0
Monitor food preparation and methods.,2,1
"A positive attitude, a commitment to teamwork, and strong interpersonal communications are also important for success.",2,111
"Strong communication skills (oral and written) with the proven ability to manage priorities in a fast paced, entrepreneurial environment.",2,11
Good communication and excellent Customer Service,2,11
Be able to work in a standing position for long periods of time.,2,10
Able to lift & carry 45 pounds,2,10
Excellent knowledge of written and spoken Armenian and Russian languages,2,11
Possess strong interpersonal skills to communicate with confidence to both internal personal and external customers,2,100
Must have experience with high volume sales outreach (phone/email).,2,1
Fluency in the English languages (both oral and written),2,11
Ability to deal with change and ambiguity in a fast-paced environment,2,100
Strong and effective interpersonal and communication skills,2,111
Proficient written and verbal communication skills required,2,11
Grow with an innovative company while working remotely!,0,0
Travel as required by business need.,2,10
"Leverage phone, email, and social media to engage with leads and opportunities",2,1
Excellent Speaking Skills,2,1
Drive initiatives in support of the business in achieving its strategic objectives,0,0
Provide troubleshoot and CCTV technical Support to customers through phone and remote devices,2,1
"Must be able to sit, stand, push or pull for periods of time",2,10
A competitive base pay and commission structure,2,100
Deal with our inbound calls and folllow up on our marketing leads.,2,11
Knowledge of VoIP systems and phones configuration,2,1
Answering heavy phone line and service with a smile,2,1
"Read, write, speak and understand the English language. Read Company or departmental reports, newsletters, and documents.",2,11
"Intermediate proficiency using Office 365, MS Word, MS Excel, MS PowerPoint, web presentation tools (eg: GoTo Meeting)",2,101
Clear and concise communication across levels of leadership in a matrix organization,2,11
"Creative problem solver with excellent presentation and communication skills (verbal, written, and active listening)",2,111
"All applicants must be able to demonstrate the ability to provide inspirational, authentic and personalized customer service",0,0
Ability to tactfully handle stressful and difficult situations,2,100
"Physical requirements: able to lift up to 50 lbs., stand for prolonged periods of time",2,10
Form internal and external effective communication based on the customer feedback as for CE,2,11
"Setting up the computer(s), monitor(s), mobile device(s).",2,1
- Listen and gets clarification; Responds well to questions; Participates in meetings; Presents fact based numerical data effectively.,2,1
Knowledge of legislation of RA,0,0
"Collaborate with advocacy colleagues to define key issues, messaging and communications channels for public advocacy initiatives",2,11
"Master's degree preferably in Economics, Law or Business Administration",2,1000
Review advertising calendar and maintain floor presentation to maximize sales opportunities,2,101
Ability to thrive in fast-paced environments,2,100
"Bachelor's Degree required, preferably in Marketing, Business or Communications. Master's preferred.",2,1011
Be prepared to travel,2,10
Strong interpersonal communications skills,2,111
You display excellent verbal and written communication skills,2,11
Presentations skills.,2,101
"Masterful organizational, communication, and leadership skills that has been demonstrated by previous professional success.",2,11
"Oversee an aggressive marketing/sales plan for sponsors, partners and attendees for ATG owned events",2,100
Serve food with enthusiasm in a fast-paced environment,2,100
Good verbal and written communication skills,2,11
"Analyze user data, conducting surveys/ user studies and researching the competitive landscape",2,100
Customer Service: 5 years (Required),0,0
"Ability to solicit seasonal, traditional and non-traditional wedding and other specialty menus.",0,0
"Skill in verbal and written communications, training and development, and effective listening",2,11
CHES certification preferred.,0,0
OHANA: Embodies Aloha culture; a team player that everyone enjoys working with and has a generous heart,0,0
: Work requires lifting and carrying records and equipment weighing up to 25 lbs; requires sitting and standing for extended periods of time.,2,10
"Excellent written and verbal skills, good interpersonal skills, conflict resolution, negotiation and time management skills.",2,111
"Strong problem solving, project management, budgeting, attention to detail, and organizational skills",2,1000
"Frequently bends, stoops, twists, turns, and works in unusual positions using full body mobility.",2,10
Ability to work effectively in teams with adaptability and responsiveness,0,0
Ability to make decisions which have significant impact on the immediate work unit and monitor impact outside immediate work unit,2,1
Excellent customer relationship management skills,0,0
Heavy attention to detail,2,1000
"Presenting both verbal and written reports, timely and accurately, as directed by manager",2,11
Knowledge of other languages spoken in the region is preferable,2,10
"Assists in the Identification, Collection and logging of all available Cost Savings Statistics.",0,0
"Must be able to stand for long periods of time and to walk around the museum, as needed",2,10
"Utilize agency management system to monitor pre-defined activities (policies past expiration, aged A/R, SIC codes, etc.)",2,1
Ability to work different shifts as necessary including occasional to frequent overtime,2,100
Medical / Dental / Vision / Life Insurance,2,1
Reliability and attention to detail,2,1000
Minimum of 5 years of Field Based Sales success. Distribution experience a PLUS.,0,0
"Create, edit and publish written Standard Operating Procedures",2,11
"Master's degree in Pedagogy, Psychology, Management",2,1000
Expert knowledge of Lync 2013/Skype for Business with Enterprise Voice/Phone System and/or Microsoft Teams with Voice.,2,1
Assist the Product Manager in creating a competitive strategy for machine interfaces,2,100
Interpersonal communication and negotiation skills,2,111
Assist with industry research and competitive analysis,2,100
"Knowledge of English language, both at communication and technical level",2,11
"Medical, Dental, Vision, Life, and 401(k) benefits are offered",2,1
Excellent communication skills and sales skills,2,11
"Occasionally required to sit, climb, balance, stoop, kneel, crouch, push and pull.",2,10
Excellent interpersonal skills and ability to build trusted relationships with individuals at all levels of an organization.,2,100
Ability to travel to customer locations for training and events (less than 10%),2,10
Track and analyze membership and communications activities and outreach efforts,2,11
Worked under client and influential deadlines in a fast-paced environment,2,100
Excellent English language written and verbal communication skills,2,11
Voluteering Time Off,0,0
Learn the Riversand solutions and articulate the value to our potential customers,0,0
Haveeffective communication (oral and written) and analytical skills with theability to take direction and work under limited supervision.,2,11
"High level of integrity, excellent presentation, organizational & communication skills",2,111
2+ years of Microsoft SQL Server Management Studio or Visual Studio experience,2,10
"Provide exceptional customer service while responding to phone, e-mail and online requests for technical support",2,1
Duties require professional verbal and written communication skills and the ability to type fluently.,2,11
"Exemplary listening, written, presentation and oral communication skills",2,111
Research and evaluate competitive partner programs including online systems and partner programs,2,100
Ability to speak a language in addition to English.,2,1
"Prepare other articles, reports, and presentations, as necessary",2,101
Good writing skills in English language,2,11
"Travel to different locations within the community to preview work areas, give estimates and install various types of signs.",2,10
Ability to work independently and to manage multiple global projects simultaneously while paying close attention to detail.,2,1000
Able to lift and carry up to 30 pounds;,2,10
"Understanding of Cisco, VMware, and EMC quoting tools",2,1
Excellent abilities in conceptualizing project ideas and in expressing them in a clear-structured way (both orally and in written forms),2,11
"Estimate or quote prices, credit or contract terms, delivery dates, determine price schedules/discount rates",2,1
"Develop compelling messaging, product literature, website, competitive positioning, customer presentations and event presentations.",2,101
Perform IT Risk Assessments against IT Regulations and Standards,0,0
Fluency in English language (written and oral),2,11
Experience in outbound phone sales,2,1
You have a strong working knowledge of the email creative process and where Litmus fits into the marketing technology stack,0,0
Perform client meetings over the phone and face to face,2,1
Dental and vision insurance is available,2,1
Partner with Customers to optimize the Five9 call center software solution,2,11
Conduct the broad research of the technologies available in the market delivers cutting edge solutions to employ in the daily work of his team,2,10
Create videos to support training and corporate communication needs,2,11
"Knowledge of MS Office, including the ability to prepare presentations",2,101
Spanish speaking a plus but not required,2,1
Works with our telemarketing team to develop calling scripts,2,11
Some travel required for pitches,2,10
"Evaluate competitive products & solutions and help establish positioning, core messaging, and pricing strategy.",2,100
Company phone and tablet,2,1
Professionally presented with excellent presentation and interpersonal skills,2,101
"Heavy prospecting of customers (phone, email, marketing campaigns, referrals, LinkedIn, etc.).",2,1
"Minimal travel, up to 5% is required, additional travel may be required on a project basis.",2,10
Collect and capture customer and competitive insights during a negotiation,2,100
Up to 80% local travel within assigned market,2,10
Ability to multi-task and work in a fast-paced sales setting.,2,100
Provide telephone consultation for customers and Stiles personnel with problems on our equipment,2,1
"Listening, verbal and written communication skills",2,11
Ability to travel up to 60% with overnight stays.,2,10
Provides territory market and competitive information to Thomson Reuters for internal business decisions and positions.,2,100
"Deal with routine correspondence, including answering telephone and email enquiries",2,1
Demonstrate leadership abilities and superior presentation skills,2,101
Convert at least 70% of incoming telephone inquiries to appointments for club tour.,2,1
"Monitors guest responses, responding as needed; executes action plan to correct issues",2,1
"Ability to proficiently read, write, speak, type, analyze, interpret, and understand the English language.",2,11
"Excellent communication skills, including pleasant telephone manner",2,11
Competitive compensation and bonus plans,2,100
"Excellent written, verbal, presentation and interpersonal communication skills to interface with all levels of management",2,111
"Lead and coordinate the end-to-end sales cycle including qualification, solution design, pricing and quoting, and contract development to close deals",2,1
3-5 years of experience in CPQ and/or quote to cash business processes preferred,2,1
"Excellent written and verbal communication skills, including presentation skills",2,111
Travel safely while upholding all pertinent laws,2,10
"5 years of experience working with Marketing and Technology brand materials i.e., marketing collateral, presentations, or campaigns.",2,101
"Flex your intellectual curiosity with discovery calls for new opportunities, both for new and existing logos",2,11
Composes draft speeches and/or presentations for senior management and assists with finalizing presentations.,2,101
"This positon involves constant moving, talking, hearing, reaching, and standing. May involve standing for at least two consecutive hours.",2,11
"Fluent in English and local language, written and spoken",2,11
"You will use the latest technology to identify cause, determine solutions, provide quote, and close the sale.",2,1
Conduct face-to-face presentations,2,101
Health/Dental/Vision offered to eligible employees,2,1
"Must be self-directed, organized, and have good communication skills.",2,11
Able to work independently and as part of a team in a fast-paced environment.,2,100
Excellent written/oral communication and presentation skills including the ability to facilitate large group meetings and host webinars,2,111
Strong human relations and communications skills,2,11
Ability to write comprehensive functional implementation specifications,2,11
"Communicate with followers, respond to queries in a timely manner and monitor customer reviews",2,1
Participate in analysis of the marketplace and formulation of a written strategic marketing plan with the assistance of the RSMD and ED.,2,11
Devise innovative and imaginative approaches to corporate communication campaigns.,2,11
Ability to drive a car and travel in that car each day to interact with healthcare providers on-site,2,10
Ability to receive and deliver detailed information through oral communication,2,11
Writing content for marketing material,2,11
Self-starter with attention to detail,2,1000
Spanish speaking a plus,2,1
"Organizational, communication and negotiation skills",2,11
Clearly communicate product vision and strategies,2,1
At least 3 years of work experience in writing technical documentation,2,11
Execute all travel arrangements necessary.,2,10
Software Presentation,2,101
Accurately answers questions both over the phone and at the store location.,2,1
Potential travel up to 50% to customer locations and field events.,2,10
Experience in ghost writing,2,11
Sit for prolonged periods.,2,10
Effective public relations and public speaking skills,2,1
Relevant customer service experience,0,0
Have a good sense of urgency and attention to detail,2,1000
Ability to understand and speak technical language with developers and motivate them.,2,1
Follow and maintain the Project Management Company process at all times with high attention to fine details.,2,1000
"A comprehensive benefits package with paid holidays & vacation, medical, vision, and dental coverage, and 401(k) savings plan.",2,1
The ability to read/understand construction plans and specifications for the purpose of quoting and acquiring commercial roof projects.,2,11
Performance of client technical support and services via phone and email  * Assistance with high level software testing/troubleshooting as needed,2,1
Strong and proactive communication skills.,2,11
"Articulate, with a proven ability to communicate effectively with colleagues, partners and enterprise customers",0,0
Monitor the currency management normative,2,1
"Ability to operate various types of office equipment, i.e. printers, copy machines, telephone systems, facsimile machines",2,1
Ability to multi-task in a fast paced environment and prioritize effectively,0,0
"Prepares client estimates and invoices, proposals, marketing communications and strategic marketing plans.",2,11
"Ability to read, analyze, and interpret technical procedures, and regulations.",2,11
"Prepare notes, minutes and agendas for meetings, presentations and conferences",2,101
"Set up a program website to monitor the implementation of the program, inform on procurement opportunities and disclose information to public",2,1
"Write, develop, and deliver ongoing partner communications, including emails, partner portal content, and corporate presentations",2,111
Pay acute attention to detail and have a high bar for quality.,2,1000
Read and understand blueprints,2,11
Create and provide written proposals for prospective customers.,2,11
The frequency and extent of travel will vary depending on the volume and nature of positions in each facility,2,10
"Bachelor's degree with a concentration in Marketing, Communications, or related field",2,11
High level of interpersonal skills to handle sensitive and confidential situation and documentation.,2,100
"Evaluate, develop and improve the support call process and technology use",2,11
Ability to operate a manual/powered pallet jack or lift product. Certification as required,2,10
Ability to effectively communicate verbally and in writing with lead teams of varying job functions.,2,11
Maintain a consistently clean and well-maintained sales floor and stock room. Monitor the cleanliness and organization of the store.,2,1
"Excellent written and verbal communication skills in Armenian language, knowledge of English language",2,11
Is deadline driven with solid organizational and time management skills,0,0
"Strong attention to details, team orientation and communication skills along with at least 1 year of experience in a social media copy role",2,1011
Identify and assess customers' needs to achieve satisfaction,0,0
"Assist in the monthly financial close, including preparation of journal entries, standard accruals and correcting entries",0,0
"Prepare schedules and portfolios for off-site travel and events licensing, vendor visits, trade shows, etc.",2,10
Physical ability to stand for extended periods.,2,10
We're passionate about our internal and external clients and live/breathe the client experience,0,0
Demonstrated exceptional communication skills,2,11
Monitor performance systems,2,1
"Demonstrated ability to plan marketing programs, create and direct proposal, and presentation effort.",2,101
Excellent organizational and interpersonal skills.,2,100
ands-on self-starter who works well within a fast-paced environment and effectively manages multiple complex projects and meets multiple deadlines,2,100
"Acquire new customers through direct sales techniques, cold calling and business-to-business marketing visits",2,11
"Strong organizational, communications and interpersonal skills",2,111
"Clear and effective communication in English, both oral and written",2,11
"Answer calls (including Skype, viber calls), respond to e-mails",2,11
"Excellent organization, time management, and communication skills.",2,11
"Experienced in leading, inspiring, and motivating teams through effective communication",2,11
Positive and engaging demeanor; must be able to convey a pleasant and welcoming tone over the phone,2,1
7-10 years of experience in a related marketing & communications role.,2,11
Ability to monitor/ asses performance of ones self and employees,2,1
Knowledge of effective phone sales techniques.,2,1
Assist in the preparation of retail items including chocolate covered strawberries and chocolate covered bacon,0,0
Deliver administrative support agreed with the Line Manager on a daily basis including: a) Support during presentations/ British Council events,2,101
Outstanding written and verbal communication skills,2,11
"Competitive salary, and profit sharing bonus",2,100
"1-2 years of management experience desired with strong interpersonal skills, leadership, and ability to motivate",2,100
Monitors the accurateness of customer insurance information.,2,1
Preferred experience delivering endpoint management or enterprise mobility solutions,2,10
Strategic technical knowledge,0,0
Cold calling prospects,2,11
Ensure that all product presentation is maintained to company standards,2,101
"Experience in a lead worker role, helping to monitor or direct other staff members.",2,1
"Handle customer special requests, if possible",0,0
Limited travel requiring multi-night stays within and at times outside the local work area,2,10
Strong interpersonal communication skills (both verbal  and written),2,111
Competitive Benefits with a 401k match,2,100
Stress tolerance and attention to detail,2,1000
"Self-motivated, efficient and organized, motivated by completion of tasks, successfully meeting numbers and continuous learning",0,0
"Communication skills, both verbal and written",2,11
Good knowledge of both written and verbal English language,2,11
"Willingness to travel locally, regionally, nationally",2,10
Attention to detail with emphasis on accuracy,2,1000
Exhibit strong written & verbal communication skills along with excellent interpersonal skills,2,111
"Energetic, upbeat, tenacious team player with excellent verbal and written communications skills",2,11
"Answer the help desk phone line and provide answers, troubleshooting, and other assistance as needed.",2,1
Coaching 30-minute and 50-minute private training sessions with clients.,0,0
"Excellent skills in business and legal reasoning, communication and interpersonal skills",2,111
Fluency in spoken and written English language,2,11
Master's Degree in Business Administration or similar advanced degree,2,1000
Exceptional Customer Service and Interpersonal Skills,2,100
Ability to frequently travel abroad,2,10
Meets deadlines as requested in a fast-paced project environment.,2,100
Position requires extended periods of prolonged standing and working on your feet,2,10
"Provides customer service support to department, welcomes customers/visitors, answers incoming telephone calls, and handles customer inquiries",2,11
Read and follow blueprints and floor plans,2,11
