,jobrequirements,bias,againstgroup
16068,Ability to utilize JD Edwards and Maximo software systems,2,00011
16069,Ability to think and analyze situations in a fast paced environment,2,00011
16070,Strengths will include excellent communication and analytical skills,2,00011
16071,Ability to train and coach WTG technicians,2,00011
16072,Ability to successfully interact with key customer contacts and other internal departments,2,00011
16073,Excellent written and oral communications skills,2,00011
16074,Ability to perform technical and economic feasibility analysis,2,00011
16075,Fluency in Spanish is a plus Ability to meet specific OSHA and ANSI weight limits of 250 to 300lbs. max,2,00011
16076,High school reasoning and language skills,2,00011
16077,"Writing, editing, business letter format skills.",2,00011
16078,Business vocational education or hotel service experience.,0,00000
16079,Understanding/knowledge of computers.,0,00000
16080,Present a professional appearance and confidence.,2,00011
16081,Type 55 wpm (corrected).,0,00000
16082,"General office skills including phones, filing systems, form typing, copiers, FAX, personal computer and typewriter.",2,00011
16083,Ability to communicate effectively with the public and other employees.,2,00011
16084,"Read, write and speak English fluently.",2,00011
16085,Answer and direct all service/sales/catering phone calls.,2,00011
16086,Handle all correspondences for Director of Sales and all Sales Managers.,2,00011
16087,"Prepare graphs, charts, statistical research and budget information.",2,00011
16088,Collect and complete report for market share analysis.,2,00011
16089,Compile and type statistical records.,2,00011
16090,Daily updates and reports from maintaining future booking logs.,2,00011
16091,"Distribute contracts, memos, to assigned individuals.",0,00000
16092,"Log and maintain file on documents such as reader board surveys, pre-cons, and celebration letters.",2,00011
16093,Maintain a file of competitive studies of local hotel rates and update periodically as demand requires.,2,00011
16094,Maintain Director of Sales and Sales staff reader files on a monthly basis.,2,00011
16095,"Maintain files on promotions, advertising, all Sales Department invoices, room night revenue forms and leads.",2,00011
16096,Responsible for computation for the month-end reports.,0,00000
16097,Order office supplies and help maintain a clean and neat office environment.,2,00011
16098,Clerical: 1 year (Preferred),0,00000
16099,"Produce sales gains, by providing customer service.",0,00000
16100,To meet or exceed Company Objectives in all individual statistics.,0,00000
16101,"Adhere to current visual guidelines includes: proper merchandising, signage and store cleanliness.",2,00011
16102,Maintain a professional appearance consistent with Company Dress Code Policy.,0,00000
16103,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
16104,Assist in preparation of store work schedules that provide proper store coverage and are within the Company guidelines for wage control.,2,00011
16105,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price change and conducting product counts.",2,00011
16106,Complete accurate product counts in a consistent and timely manner.,2,00011
16107,Perform proper documentation and record keeping per LIDS Retail policies as well as state and federal laws.,2,00011
16108,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
16109,"Participate in LIDS Training Programs, adhere to set goals (for sales and tasks) and regular follow up.",2,00011
16110,Assist in recruiting and training store personnel on proper store operations and procedures.,2,00011
16111,Perform work of subordinates as needed.,0,00000
16112,Communicate with employees at all levels of the company.,0,00000
16113,Other duties as assigned.,0,00000
16114,High school diploma or equivalent plus one year relative experience.,0,00000
16115,Established ability to produce sales results while minimizing loss.,0,00000
16116,Strong interpersonal skills and the ability to communicate verbally in a clear professional manner.,2,00111
16117,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
16118,Ability to lift up to 50 pounds.,2,00010
16119,Ability to climb a ladder and work with hands overhead.,2,00011
16120,Standing required for up to 100% of the work time.,2,00010
16121,Ability to work unsupervised.,0,00000
16122,Supervise in accordance with established performance and operating policies as set out in the DRM Policy Manual and the OSM.,2,00011
16123,Perform E.V.A.L reports on each Unit. Have action plans followed up to improve operational status of each unit.,0,00000
16124,"Provide leadership by engendering excitement, enthusiasm, a positive attitude and a commitment to Excellence.",2,00011
16125,Continually develop personal skills in order to provide a higher level of leadership for the business and all personnel.,2,00011
16126,Responsible for increasing sales & profits consistent with company goals.,0,00000
16127,Recommend and implement local store marketing with the Director of Marketing.,2,00011
16128,Perform other related duties as required and assigned by management.,2,00011
16129,Thorough knowledge of human resource laws and regulations and employee relations skills.,2,00011
16130,Must have strong analytic skills and the ability to think strategically.,2,00011
16131,Must demonstrate effective oral and written communication skills.,2,00011
16132,"Results-orientation - Strong decisive; able to make, communicate, and take accountability for timely decisions related to business direction issues.",2,00011
16133,"High School Diploma or GED,",0,00000
16134,"Bachelors in Business Administration or related field, or education equivalent in retail/restaurant industry,",0,00000
16135,"4 - 6 years experience should include roles such as a General Manager or District Manager,",0,00000
16136,Any similar combination of education and experience.,2,00011
16137,"Occasionally required to stand, walk, sit, used hands to finger, handle, or feel objects, tools or controls.",2,00010
16138,"Occasionally reach with hands and arms; climb stairs; balance, stoop, kneel, crouch or crawl; talk or hear; taste or smell.",2,00011
16139,Occasionally lift and/or move up to 40 pounds.,2,00011
16140,Identify opportunities to grow the business and independently call on and develop new and existing business customer prospects.,2,00011
16141,"View the business through the lens of the customer to set, achieve and exceed service standards by adhering to established Service Quality Standards.",2,00011
16142,"May oversee, prepare, and distribute branch schedules.",2,00011
16143,Responsible for ensuring satisfactory audit ratings are achieved.,0,00000
16144,Perform other such duties as assigned.,0,00000
16145,Minimum three years of retail banking experience in a sales environment,0,00000
16146,Minimum one year of supervisory/human resources experience,0,00000
16147,Some lending experience preferred,0,00000
16148,Demonstrated track record of meeting sales and service goals,2,00011
16149,Decision-making/problem resolution,0,00000
16150,Highly motivated and detail oriented individual,2,00011
16151,Excellent written and oral communication skills,2,00011
16152,"Excellent computer skills relevant to Microsoft Office Suites (i.e. Word, Excel, Outlook) and industry related software",2,00011
16153,"Ability to work all branch hours, including weekends and evenings required; demonstrate flexibility when schedule changes are necessary",2,00011
16154,"Set-up, Install and troubleshoot various down-hole production equipment",2,00011
16155,Complete installation schematics,0,00000
16156,Abide by Company Safety Policies and Procedures,2,00011
16157,Field/City sales efforts in region to expand business,0,00000
16158,Packer or Downhole Tool experience required,0,00000
16159,Experience in oil industry,0,00000
16160,Ability to travel to various locations,2,00010
16161,Working knowledge of Microsoft Office software,0,00000
16162,Must have a valid license,0,00000
16163,Ability to be on call 24/7,2,00011
16164,Must maintain a safe driving record as prescribed by Company policy,0,00000
16165,Must successfully pass a pre-employment drug and alcohol tests per company policy,2,00011
16166,"Must be able to read, write and speak in English",2,00011
16167,Must be able to move materials up to 100 pounds,0,00000
16168,"Requires pushing and pulling up to 150 pounds of force, bending, standing, kneeling, carrying, sitting, climbing for extended periods of time",2,00011
16169,"Requires use of PPE including but not limited to: safety glasses, steel toe boots, gloves and ear plugs",2,00011
16170,Requires exposure to moderate noise levels.,0,00000
16171,"Exposure to warm, hot and cold temperatures",2,00011
16172,Salary and bonus commensurate with experience,2,00011
16173,"Truck, phone and computer provided or funded",2,00011
16174,"Major medical, dental, AD&D and life insurance provided",2,00011
16175,Company percentage match in 401k plan,0,00000
16176,Expand your experience,0,00000
16177,with over 200 intelligent tools across all 12 Salesforce-recognized industries.,0,00000
16178,Lead in the development and implementation,2,00011
16179,of new Salesforce-based solutions.,0,00000
16180,Benefit from our long-standing partnership with Salesforce,0,00000
16181,"to access the coolest Salesforce technologies, like Lightning, Einstein and Bolt, so you can put them to meaningful applications at scale.",2,00011
16182,Build new skills and strengthen your expertise,2,00011
16183,Architect complex technical Cloud CRM solutions.,0,00000
16184,Integrate multiple technologies with Salesforce/Force.com.,0,00000
16185,"Architect, design, and develop advanced customizations utilizing Salesforce and Force.com.",2,00011
16186,Manage technical project team members (onshore and offshore).,2,00011
16187,"Running workshops, working closely with client, able to talk about tradeoffs e.g. terms of config vs code.",2,00011
16188,Map functional requirements to Salesforce features and functionality.,2,00011
16189,Disseminate best practices on solution positioning and delivery.,2,00011
16190,"Mentor junior team members in Salesforce technology, Force.com, Integration Technologies, and Salesforce best practices.",2,00011
16191,Oversee code reviews.,0,00000
16192,Support pre-sales activities inclusive of participating in sales calls and proposal development.,2,00011
16193,Manage offshore resources and provide technical specs to developers.,2,00011
16194,A minimum of 6 years of experience in technology implementation for full lifecycle enterprise software projects.,0,00000
16195,At minimum of 2+ years of technical experience on the Salesforce platform.,0,00000
16196,"At minimum of 2+ years of experience developing Salesforce customizations (Apex/VF), integrations, and to develop and execute data migrations.",2,00011
16197,"A minimum of 2+ years of experience leading projects, technical project teams, and performing code reviews.",2,00011
16198,Experience managing developers a huge plus.,0,00000
16199,Well rounded in both functional and technical aspects of a CRM engagement.,2,00011
16200,Excellent communication and presentation skills.,2,00111
16201,Combination of business analysis and technology implementation experience.,2,00011
16202,Ability to adapt to a dynamic work environment and be creative within a team.,2,00011
16203,"Proven ability to build, manage and foster a team-oriented environment.",2,00011
16204,Proven ability to work creatively and analytically in a problem-solving environment,2,00011
16205,Desire to work in an information systems environment.,0,00000
16206,Excellent communication (written and oral) and interpersonal skills.,2,00111
16207,Excellent leadership and management skills.,2,00011
16208,"Diagnosing failures of vehicles and disassembling, repairing and reassembling parts as necessary",2,00011
16209,"Performing routine maintenance such as changing oil, checking batteries and lubricating equipment and performing DOT and BIT inspections.",2,00011
16210,Diagnosing and repairing DEF and DPR system failures,2,00011
16211,"Performing Hino Diagnostics, warranty repairs, recalls and campaigns by utilizing the Hino system",2,00011
16212,ASE certification preferred,0,00000
16213,"Other OEM training is a plus (Hino, Volvo, International)",0,00000
16214,Must have valid drivers license AND a good driving record,2,00011
16215,Excellent communication skills,2,00011
16216,Accurately enter all orders for linear and digital advertising schedules.,2,00011
16217,Review and process orders to ensure that all necessary paperwork is submitted for cross functional teams.,2,00011
16218,Partner with Credit team to ensure that clients demonstrate appropriate credit levels and ensure that signed contracts are complete in full detail.,2,00011
16219,Coordinate with Billing to ensure that ad copy scripts are provided and campaigns are appropriately billed.,2,00011
16220,Work cross functionally with Traffic/Operations team to ensure correct fulfillment of client campaigns.,0,00000
16221,"Manage all ad copy for clients, which includes correct distribution of Traffic Instructions and client spot uploads as needed.",2,00011
16222,Coordinate Production services through internal production team to ensure on time start for campaigns.,0,00000
16223,"Manage campaigns effectively, revise and review inventory appropriately.",2,00011
16224,Responsible for Make-goods for all reach and frequency accounts.,2,00011
16225,Monitor accounts and review with Account Planner and Pricing/Inventory if campaigns are not delivering.,2,00011
16226,Effectively communicate with Account Executive on client campaign status.,0,00000
16227,Communicate with clients as needed to gain information to run schedules efficiently.,0,00000
16228,Work proactively with Regional Digital Account Coordinator as needed.,0,00000
16229,Prior experience in Advertising Sales in Traffic or as a Sales Assistant is a plus.,0,00000
16230,Strong data entry skills,0,00000
16231,Ability to develop positive working relationships with Sales team members and other support functions is critical.,2,00011
16232,"Assists members and guests with pre-golf check-in, special orders and any problem-solving situations, policy information and reinforcement.",2,00011
16233,Greets members out on the floor; actively sells with suggestions; assists with merchandising.,2,00011
16234,Assists with monthly inventory.,2,00011
16235,Assists in obtaining budgeted sales goals.,2,00011
16236,Strategizes to increase revenue and member satisfaction through category responsibility.,2,00011
16237,Golf course pace of play monitoring.,0,00000
16238,Tournament operations; assists with club tournament and weekly event operations.,2,00011
16239,Records daily sales via point of sale register.,0,00000
16240,Accurately records all daily play on tee sheets.,0,00000
16241,Responsibilities may include the opening and closing of the golf shop and delivery of daily paperwork.,2,00011
16242,Ensures the staging of carts and practice facilities are set up and maintained in line with individual course requirements.,2,00011
16243,Attends mandatory golf meetings.,0,00000
16244,Punctuality and attendance as set on the schedule including weekends and holidays.,2,00011
16245,Other duties as assigned by the Head Golf Professional.,0,00000
16246,"When answering a call take the time to verify and update customer profiles. Messages are to be handled courteously, accurately and in a timely manner.",2,00011
16247,"Inbound Calls, No Sales!",2,00011
16248,Casual Dress Monday and Friday,2,00011
16249,LogistiCare Store with logo items for purchase based on merit,0,00000
16250,"Customer Service Appreciation Week with activities, prizes, and themes everyday",2,00011
16251,"Builiding-wide competition over must funds raised for Kidney Walk, National Cancer Society, Austin Food Bank, Toys for Tots, and more!",2,00011
16252,Ability to provide customer solutions and meet deadlines,2,00011
16253,Knowledge of sign manufacturing and installation,2,00011
16254,Ability to perform site visits in proper attire and conduct site investigations,2,00011
16255,Work with the installation team to facilitate all field related work,0,00000
16256,"Manage projects & project budget from design phase, through permits, production, and installation",2,00011
16257,"Work with internal teams including design, engineering, production & installation to take project from inception through completion",0,00000
16258,Review & comprehend design packages & drawings,0,00000
16259,Qualify and negotiate with subcontractors for obtaining permits and performing installation & estimates,2,00011
16260,Track all jobs through customized reports and internal software,2,00011
16261,Maintain acceptable profit margins on jobs,0,00000
16262,"Ability to read, understand, and perform take-offs from blueprints and plans",2,00011
16263,Prioritize projects and tasks in a fast-paced team-oriented environment,2,00011
16264,"Communicate both orally and in writing with customers, subcontractors, and staff",2,00011
16265,Maintain discretion by keeping service and customer information confidential,2,00011
16266,Manage day to day operational and tactical aspects of multiple projects,2,00011
16267,"Follow procedures pertaining to budgeting, scheduling, updates, change orders and invoicing",2,00011
16268,Mange scope work and mitigate risks,2,00011
16269,Determine revenue recognition by monitoring accurate invoicing,0,00000
16270,Integrate financial data for multiple projects,0,00000
16271,"Analyze profitability, revenue, margins, bill rates and reduces expense on projects",2,00011
16272,Quality assurance and control,2,00011
16273,Oversee high level deliverables across multiple projects,0,00000
16274,Perform other related duties as assigned by management,0,00000
16275,"Organizing, planning, and customer service orientation",2,00011
16276,Excellent verbal and written communication skills,2,00011
16277,Great attention to detail and problem solving,2,01011
16278,"Positive attitude, persistence, and high level of integrity",2,00011
16279,"Ability to thrive in a self-driven, yet team-oriented environment",0,00000
16280,"Proficient in MS Office including Excel, Outlook, PowerPoint, Word",0,00000
16281,Bachelor's degree in a relevant field of work or equivalent work experience,2,01000
16282,OSHA 30 Certification,0,00000
16283,Five years of relevant professional work experience. Sign experience or construction NECESSARY!,0,00000
16284,Able to meet or exceed proposal deadlines.,0,00000
16285,All to take customer request and visions and translate in a designed product,2,00011
16286,Ability to resolve issues in a timely manner,0,00000
16287,"High quality of work, accuracy, and attention to detail",2,01011
16288,Ability to work well with others,0,00000
16289,Ability to handle multiple tasks and flexibility to shift priorities.,2,00011
16290,"Excellent people, communication and organizational skills are necessary to perform this job",2,00011
16291,Create project (2D & 3D) renderings based on sale instructions,0,00000
16292,Prepare cost estimates/quotes of projects,2,00001
16293,Prepare proposal package for presentation,2,00101
16294,Make revisions to any proposal designs and quotations as requested,2,00011
16295,Interaction with sales team and clients to obtain photography and any other marketing support materials,2,00011
16296,Other projects or duties as needed,0,00000
16297,Provide telephone technical support to customers in an efficient manner for stand-alone monitoring devices.,2,00001
16298,"Ensure accurate processing and monitoring of customer orders, service notifications, and complaints.",2,00011
16299,"Answer customer questions on products and services including specifications, functionality, availability, and service",2,00011
16300,Process Request for Material Authorization (RMA) and provide RMA status information as needed.,2,00011
16301,"Compliment the efforts of our sales and marketing teams, promote Welch Allyn products, offering special promotions",2,00011
16302,"Consistently follow existing procedures to process phone and email orders, provide order status updates, look up",2,00011
16303,"Demonstrate proficient knowledge of commonly-used concepts, practices and procedures that are common to a",2,00011
16304,Ability to work with a cross functional team and serve as mentor and coach to others.,2,00011
16305,Associates Degree in business or related field and three to five years of experience with an administration focus and customer care skills.,2,00011
16306,Knowledge of SAP or similar order management and CRM (Customer Relationship Management) processing systems.,2,00011
16307,"Strong attention to detail and accuracy, particularly in relation to data integrity.",2,01011
16308,Previous experience with administration focus and customer care skills,2,00011
16309,"Bachelor´s Degree in the Life Sciences, cardio pulmonary science preferred, or equivalent relevant experience",0,00000
16310,"Excellent client relationship management skills, including proficiency in all types of communication",2,00011
16311,"Knowledge of computer usage in a web-based environment
, and exposure to clinical data management applications and/or concepts",2,00011
16312,"Self-motivating, able to assume responsibility and work autonomously in a professional manner with excellent organizational and time management skills",2,00011
16313,"Experience creating clear and usable documentation, with technical writing experience a plus",2,00011
16314,"Proficient with technology, technical terminology and web-based applications",2,00011
16315,Experience with planning and coordinating work to meet project goals,2,00011
16316,"Ability to work in a dynamic, fast-paced, team environment.",0,00000
16317,"Proficiency with Microsoft Word, Microsoft Excel, PowerPoint, and Google applications",2,00011
16318,Experience conducting teleconferences and remote presentations (such as Webex),2,00111
16319,Experience interacting and coordinating with remote teams or international clients a plus,2,00011
16320,"Excellent analytical skills, experience designing / applying software solutions to business process challenges",0,00000
16321,"Able to work independently, with minimal supervision",0,00000
16322,Ability to travel up to 40%,2,00010
16323,To support the production manager by providing agreed hospitality and superior customer service to visiting artists / performers / clients and crews.,2,00011
16324,Confidentiality is very important,0,00000
16325,Anticipate and respond to guest needs,2,00011
16326,"Respond to guest concerns/complaints regarding food or service and correct errors or resolve complaints with a friendly, positive attitude",2,00011
16327,Organize and prioritize service per appropriate service sequence,2,00011
16328,"Take menu, beverage and bar orders from artists and communicate orders to kitchen and/or bar through micros terminal",2,00011
16329,"Check food orders prior to serving to ensure that they are correct, properly presented, and that special requests have been met",2,00011
16330,Deliver food and beverages to artist,2,00011
16331,Perform opening/running/closing duties according to Van Buren policy,0,00000
16332,Maintain line of sight/atmosphere control by circulating through work area throughout shift,0,00000
16333,Have the ability to memorize menus and daily specials,2,00011
16334,"Remove dirty plates, glasses, etc., from green rooms once artist has finished",0,00000
16335,Clean spills on tables or around work area,0,00000
16336,Maintain Van Buren safety and sanitation standards,2,00011
16337,"Have knowledge of all music, promotional or special events in the house",0,00000
16338,Provide production coordinator with proper documents to enable catering costs to be calculated and flashed accurately.,2,00011
16339,Communicate any last minute menu changes or dietary restrictions to the kitchen staff for execution.,0,00000
16340,Ensure dressing rooms are set up with agreed rider and in-house items upon bands arrival.,2,00011
16341,Ensure all traces of previous occupants are removed and room is clean.,2,00011
16342,Responsible for counting in and out merchandise with touring artist representative,2,00011
16343,Responsible for accurate settlement of all house/artist split and taxes with tour merchandise representative,2,00011
16344,Responsible for all associated paperwork,0,00000
16345,2-5 years high volume experience in restaurant operations,0,00000
16346,Skill in guest relations,0,00000
16347,Wine & Liquor knowledge,0,00000
16348,Transportation in order to retrieve anything the artist may require that we do not carry on site.,0,00000
16349,Basic Excel knowledge and Office Suite,2,00011
16350,"Point of Sales knowledge, preferably MICROS",0,00000
16351,Responsible Alcohol Awareness Training Certification or Equivalent,0,00000
16352,Working environment is fast-paced,0,00000
16353,Position requires extended periods of prolonged standing and working on your feet,2,00011
16354,Must be able to lift or move up to 25 lbs using proper lifting techniques,2,00010
16355,Monitors and analyzes the customer service provided by team members. Offers feedback and coaching.,2,00011
16356,"Greets customers and clinic patients, and offers assistance with products and services.",2,00011
16357,"Supervises operation of the store and team members, opening/closing/changing shifts, and task delegation to team members.",2,00011
16358,"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",2,00011
16359,Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,2,00011
16360,Complies with all company policies and procedures; maintains respectful relationships with coworkers.,2,00011
16361,"Completes special assignments and other tasks as assigned, including assisting team members as needed.",2,00011
16362,"Receives exposure to analysis of financial and performance data for the store, pharmacy and clinic.",2,00011
16363,Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,2,00011
16364,"Supervises team members by assigning tasks, setting expectations, and providing feedback.",2,00011
16365,Ensures training of team members; provides coaching and mentoring.,2,00011
16366,Issues constructive discipline and makes discipline recommendations.,2,00011
16367,"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,00011
16368,"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members.",2,00011
16369,Follows performance improvement plans offered by Store Manager and District Manager.,2,00011
16370,Obtains and maintains valid PTCB certification or pharmacy license as required by state.,2,00011
16371,Assists Store Manager in planning and attending community events.,2,00011
16372,Understand customer needs and translate them into actionable requirements for design and engineering teams,2,00011
16373,Engage in product discovery by experimenting on product ideas through customer focus groups,0,00000
16374,"Work with sales, marketing, design, and customer support to evaluate and prioritize product feedback",2,00011
16375,Understand the product space well enough to develop new feature recommendations and serve as a voice of authority on the product direction,2,00011
16376,Utilize metrics and analytics to drive product insights and recommendations,2,00011
16377,Own and advocate a reliable and light-weight process for managing product development,2,00011
16378,Collaborate with engineering and design to execute on changes,2,00011
16379,BA/BS or equivalent practical experience,0,00000
16380,4+ years of product management or related experience,0,00000
16381,Experience building web applications,0,00000
16382,Experience working directly with designers and engineers on software development,2,00011
16383,"Knowledge of agile software project management, software engineering, UI/UX",0,00000
16384,"Excellent problem-solving, organizational, and analytical skills",2,00011
16385,MBA or equivalent is a plus,0,00000
16386,Experience building B2B SaaS products or working in the Audit industry is a plus,0,00000
16387,Experience managing clients and external stakeholders is a plus,2,00011
16388,Free daily catered lunches,0,00000
16389,Unlimited snacks and beverages,2,00011
16390,"Medical, dental, and vision coverage for full-time employees",2,00011
16391,3 weeks of Paid Time Off and 10 holidays per year,2,00011
16392,401k to save for your future,0,00000
16393,Fun company and team outings - Work Hard Play Hard!,2,00011
16394,Deep understanding of Customer Relationship Management (CRM) and Quote to Cash (Q2C) processes,2,00011
16395,"Leading and understanding large, complex global transformation projec",2,00011
16396,"Cloud application architectures, data models, configuration, and customization",2,00011
16397,"Application integration methods including: Web service standards (WSDL, REST, SOAP, XML), Middleware/ETL, Bulk extract/load",0,00000
16398,Oracle CPQ Cloud Certified Implementation Specialist,0,00000
16399,Salesforce CPQ Specialist,0,00000
16400,Salesforce Developer,0,00000
16401,Apttus CPQ Product Certification,0,00000
16402,Quarterly wage increases; receive an increase in pay every 90 days!,0,00000
16403,"Student loan repayment, scholarships & tuition reimbursement to help you reach your career goals through continued education",0,00000
16404,Competitive Salary and Weekly Pay,2,00011
16405,"FREE Health Insurance Option + up to $1,000 in HSA Match",0,00000
16406,Bonuses for gas and referrals,2,00011
16407,Developing your sales career,0,00000
16408,Provides a positive first impression to welcome new and potential customers to experience our services,2,00011
16409,Generates admissions through referral partnerships,0,00000
16410,Timely responds to all referral and inquires with appropriate follow-up,2,00011
16411,Partnering with Sales/marketing and the Executive Director on follow-up and closing sales to achieve goals,2,00011
16412,Ensures appropriate marketing collateral and promotional materials are in place at all times,2,00011
16413,Exemplary computer skills that include knowledge of the Microsoft Office Suite of products and SaaS CRM platforms.,2,00011
16414,Competitive Salaries & Weekly Pay,0,00000
16415,Earn a degree for FREE with our Purdue Global partnership,0,00000
16416,"FREE Health Insurance Option + up to $1,500 in company contributions",0,00000
16417,"Tuition Reimbursement, Scholarships and Student Loan Repayment",2,00011
16418,Employee Celebrations,0,00000
16419,Position and present technical solutions and technical proposals to prospects and clients.,2,00011
16420,"Ensure revenue quota, deployment, and service objectives are met while maintaining a high level of prospect/customer satisfaction.",2,00011
16421,Lead client meetings while partnering with client executives.,0,00000
16422,Research and develop documentation for technical sections of RFI/RFPs.,2,00011
16423,Validate and/or build configurations.,2,00011
16424,Validate quotes with clients.,2,00001
16425,Assist with post sale implementations,2,00011
16426,"Architect, document and present technical solutions to the sales team and to the client.",2,00011
16427,Attend all in-house training and industry conferences as assigned to stay up-to-date of all emerging trends,2,00011
16428,Must have 3+ years of experience in developing EMC solutions,0,00000
16429,Ability to articulate technical benefits of proposed solutions vs. competitive offerings,0,00000
16430,Ability to architect complete solutions based on client visits or phone,2,00001
16431,High level of networking experience and understanding,2,00011
16432,Ability to multitask in a fast moving environment,0,00000
16433,"Great communication skills, in-person and on the phone",2,00011
16434,Superior organizational skills,0,00000
16435,"Experience with storage (VNX, Unity, Xtremio), backup (Networker, Avatar, DataDomain), and replication (Recoverpoint)",2,00011
16436,HPE or Cisco certifications a plus,0,00000
16437,"VMware, VCP or VTSP experience or certifications a plus",0,00000
16438,NetApp or Nutanix experience a plus,0,00000
16439,"Excellent analytical, organizational and problem solving skills",2,00011
16440,Excellent interpersonal and communication skills,2,00111
16441,Proven track record of increasing profit (GOP) while exceeding Brand & Company goals for guest and associate satisfaction,2,00011
16442,Local market experience preferred,0,00000
16443,IHG experience preferred,0,00000
16444,Monitors compliance with labor standards and staffing guidelines by all departments,2,00011
16445,Monitors compliance with annually established room rate plan,2,00011
16446,Monitors operating expense tracking system for all departments,2,00011
16447,Administers approved incentive programs,0,00000
16448,"Conducts required meetings (ex. Daily Huddle, weekly staff) to ensure interdepartmental communication and coordination of mutual goals",2,00011
16449,Audits departmental procedures and performance. Modifies procedures as needed.,2,00011
16450,Monitors rooms inventory and merchandising procedures.,2,00011
16451,"Monitors and ensures compliance with amenity programs, franchise and company standards, as well as promotional materials",2,00011
16452,Assures compliance with established Manager on Duty (M.O.D.) Program,0,00000
16453,"Participates in scheduled meetings as required by corporate. This includes revenue management, safety, budget, sales & regional operations meetings",0,00000
16454,Submits annual Capital and Repair & Maintenance (R&M) budgets for approval by Corporate Office,2,00011
16455,"Ensures completion of all approved Capital and R&M items, coordinating with Regional Area Director of Operations",2,00011
16456,Conducts daily inspections of guest rooms to ensure housekeeping is meeting/exceeding cleanliness standards,0,00000
16457,Conducts bi-weekly property inspections and approves action plans to include time-table to resolve problems,2,00011
16458,Evaluates all guest complaints and ensures corrective action is taken by department heads,2,00011
16459,"Monitors guest responses, responding as needed; executes action plan to correct issues",2,00011
16460,Hosts social events/receptions as required by the Brand,0,00000
16461,Plays active role in community through affiliation with various community organizations to promote and maintain positive image for hotel,2,00011
16462,Ensures that all new hires are given the proper onboarding experience,0,00000
16463,Ensures that staff is properly trained by their managers,0,00000
16464,"Ensures adequate staffing levels are maintained, adhering to budgetary and staffing guidelines",2,00011
16465,Ensures compliance of all department heads with goal-oriented job descriptions and reviews goals with everyone,2,00011
16466,"Maintains associate files, ensuring all documents are current (including job descriptions and version of handbook)",2,00011
16467,Ensures that performance evaluations are being issued as required by corporate,0,00000
16468,Payroll processing and reconciliation,2,00011
16469,"Proven records of commitment and professionalism in meeting the challenges and pressures of a 24-hour, 7-day week operation.",2,00011
16470,"Proficiency with MS Word, Excel, PowerPoint and ten-key calculator",2,00011
16471,"Excellent organizational and time management skills, ability to take initiative and handle multiple projects simultaneously.",2,00011
16472,Ability to multi-task,0,00000
16473,"Ability to communicate effectively, both written and oral",2,00011
16474,"Bilingual (Spanish & English) preferred, depending on market",0,00000
16475,Ability to work the shifts required for the position,0,00000
16476,Ability to learn and adhere to Brand & Commonwealth Hotels' standards,2,00011
16477,Ability to take information from various sources and determine a responsible course of action,2,00011
16478,Ability to understand interdepartmental relationships,0,00000
16479,Ability to operate office equipment and industry specific software,2,00011
16480,Ability to remain calm during stressful situations,2,00100
16481,Ability to motivate and lead a team,2,00011
16482,"Ability to read, interpret and analyze financial reports, P&L Statements, Sales & Marketing reports",2,00011
16483,Must possess and maintain a motor vehicle operator's license in good standing,2,00011
16484,Brand General Manager certification preferred,0,00000
16485,Quarterly Incentive Program,0,00000
16486,"Health, Dental & Vision Insurance",2,00001
16487,Basic Term Life AD&D,0,00000
16488,Flex Spending (125 Cafeteria Plans),0,00000
16489,Short & Long-Term Disability,0,00000
16490,Voluntary Term Life AD&D,0,00000
16491,Paid Vacation & Personal Days,0,00000
16492,"Meet/exceed the annualized sales objectives (equipment, reagents and service) in a manner that is both ethical and sustainable over time",2,00011
16493,Identify High Value targets in geographical territory,0,00000
16494,Develop strategy and individual responsibilities to close sales of all High Value targets.,2,00011
16495,Maintain existing customer business to minimize lost/eroded business.,0,00000
16496,Actively manage pipeline to ensure timing of closes matches Monthly Forecast & Quarterly Business Plan.,0,00000
16497,Collaborate with Field Application Specialist(s) within context of business plan.,0,00000
16498,Monitor monthly sales as reported in ESS for accuracy and adjust action plans to account for shortages towards goal achievement.,2,00011
16499,Identify key customers/reference sites within defined region.,0,00000
16500,Establish relationships with these identified key customers/reference accounts.,0,00000
16501,Leverage these relationships to expand existing business/target competitive business within defined region.,0,00000
16502,Support and/or deliver key sales presentations/demonstrations where required.,2,00111
16503,Communicate with customers on product line technical issues where required.,0,00000
16504,"BS/BA/BCOMM desired, degree in science / business related field preferred.",0,00000
16505,"Microbiology knowledge and/or knowledge of clinical lab operations preferred, but not required.",2,00011
16506,"Sales Experience required, minimum of 5 years selling experience; capital equipment sales preferred.",0,00000
16507,"Formal sales competency training course preferred (e.g., SPIN, Strategic Selling, BASE)",0,00000
