,jobrequirements,bias,againstgroup
16081,"Ring on the register, report and handle all required transactions, issue receipts and pack merchandise",2,00011
16082,Accurate recording of sales figures,0,00000
16083,High School graduate or equivalent,0,00000
16084,Ability to lift in excess of 20 pounds,2,00010
16085,Ability to climb a ladder and use a step stool,2,00011
16086,Exceptional customer service and interpersonal skills,2,00111
16087,Proven organizational and analytical skills,2,00011
16088,Strong merchandising skills with the ability to drive the business through creativity and extensive fashion knowledge,2,00011
16089,Ability to take own initiative and take responsibility for actions,2,00011
16090,"Ability to work strategically, tactically and operationally",2,00011
16091,Ability to multitask in a fast paced environment and prioritize effectively,2,00011
16092,"Ability to be clear and convincing when communicating goals, information and expectations to staff",2,00011
16093,Ability to plan and achieve long-and-short term goals,2,00011
16094,Ability to coach and apply appropriate developmental tool for each individual,2,00011
16095,Experience with preparing and administrating progressive discipline process and performance management as well as succession planning,2,00011
16096,"Basic computer skills, such as browser navigation, software interaction and data entry, are needed",2,00011
16097,Open availability including evenings and weekends,2,00011
16098,"Around 5% travel required as necessary (District meetings, workshops, etc.)",2,00010
16099,Must have a minimum of 5 years of experience in Network Engineering.,0,00000
16100,Must have experience with Cisco route/switch.,0,00000
16101,Must be able to travel up to 10% for network onsite maintenance or to attend additional team meetings / training.,2,00010
16102,Must be able to participate on a on-call rotation that is once every 8 weeks and this can vary based on business needs.,2,00011
16103,Cisco CCNA route/switch,0,00000
16104,"Performs IP Subnetting, Subnet planning, allocation and distribution and IP address allocations",2,00011
16105,Performs occasional network maintenance on site in Data Center locations.,0,00000
16106,Good collaboration skills are a must as the team works very closely on a daily basis.,0,00000
16107,Maintains configuration templates,0,00000
16108,Follows change management policies to implement changes.,0,00000
16109,Project management skills,0,00000
16110,Installs current network operating system on new or existing network devices and/or installs communication equipment including routers and switches.,2,00011
16111,Installs software on networking devices.,0,00000
16112,Provides phone support to employees or customers relative to networking technology.,2,00001
16113,Analyzes network topologies to determine potential issues and makes suggestions for recommended changes.,2,00011
16114,Assists with the preparation of network assessments and certifications.,2,00011
16115,Additional essential functions for network installations at a customer site:,0,00000
16116,"Installs user workstation hardware, operating software and various application software and/or pre-configured equipment.",2,00011
16117,Configures user IDs and customer-specific settings on servers and transfers data from the old environment to the new environment.,2,00011
16118,Corresponds with customer and other divisions within the company to insure all customer concerns and issues are resolved in a timely manner.,2,00011
16119,Assists Sales by analyzing customer requirements and recommending appropriate products and services.,2,00011
16120,Prepares statements of work relative to upcoming network installations and general preparations for installations.,2,00011
16121,Develop plans for maintaining enrollment with students who meet the CIP student profile,0,00000
16122,Market CIP in a manner which reflects the philosophy and genuine service orientation of the program,2,00011
16123,Assist in communication with families from the inquiry stage through the application and assessment process through to registration,2,00011
16124,"Conduct student and family interviews and tours, assuring the involvement of all appropriate staff",2,00011
16125,"Make presentations to various parent groups, student bodies, professional associations and human resources professionals",2,00111
16126,"Travel to conferences, school fairs, consultants visits and attend training workshops",2,00011
16127,"Design and implement special admissions functions on campus, e.g., Open Houses, group visits and special recruitment activities",2,00011
16128,"Conduct market research in an effort to increase the volume of inquiries, the annual mailing list and ultimately the number of qualified applicants",2,00011
16129,Assist in the development of program brochures and materials to be utilized in the Admissions process,2,00011
16130,Maintain records of all admissions information on computer in order to design a comprehensive organizational model for development of the department,0,00000
16131,Review incoming application packets and respond accordingly,2,00011
16132,Other duties as assigned,0,00000
16133,At least two years related experience and/or training,2,00011
16134,Experience with outreach activities at educational programs,0,00000
16135,Experience in sales and/or marketing,2,00011
16136,Knowledge of autism and/or learning disabilities preferred,2,00011
16137,Ability to perform in a fast-paced environment; ability to multitask,0,00000
16138,Present a professional appearance and manner,2,00011
16139,Proficient with computer software for office skills and in learning new company computer software programs,2,00011
16140,Some nights and weekend hours may be required due to company events,2,00011
16141,25-50% travel is required for this position,2,00010
16142,Coordinate with Production and Inventory Control on inventory stock availability,2,00011
16143,"Email order confirmations; Email invoices and credit notes to representatives and customers,as requested.",2,00011
16144,Prepare paperwork for International exports and coordinate pick ups from our location,2,00011
16145,Use FedEx and UPS shipment software to prepare labels for outgoing shipments,2,00011
16146,Process RMAs and issue credits as needed,2,00011
16147,"Maintain customer files for accuracy: address, terms, contacts, ship-to locations, including resale certificate exemptions",0,00000
16148,Answer customer emails/phone inquiries and update customers and sales representatives on ship dates/revisions and logistics.,2,00011
16149,Lend support to Accounting Department by processing and mailing vendor payments,2,00011
16150,"Input equipment data into the Customer Relations Management software, Salesforce",0,00000
16151,Sort incoming mail and send out outgoing mail,2,00011
16152,Ability to retain training and remember how to perform tasks,2,00011
16153,Excellent organizational and multi-tasking ability,2,00011
16154,Excellent telephone communication skills,2,00011
16155,Excellent written and verbal communication skills,2,00011
16156,"Good judgment, honesty, integrity, and ethics",2,00011
16157,Ability to work well with others in a team environment,0,00000
16158,"Excellent math skills, including spreadsheet preparation",0,00000
16159,Experience with Sage 100 or other similar ERP software,0,00000
16160,Experience creating and maintaining reports in Word and Excel,2,00011
16161,Experience coordinating orders,0,00000
16162,"Experience with CRM software a plus, we use SalesForce",0,00000
16163,Experience with Logistics Shipments for outgoing International & Domestic Shipments,0,00000
16164,Customer Service: 1 year (Preferred),0,00000
16165,High school or equivalent (Required),0,00000
16166,"Simi Valley, CA (Preferred)",0,00000
16167,"Provides sales, service and execution support for new and ongoing client relationships. May serve as a customer solutions resource.",2,00011
16168,"Initiates, updates and verifies client, account, or transaction details in relevant systems/applications. Provides reports as needed.",2,00011
16169,Serves as a peer resource and may perform general administrative support.,2,00011
16170,Bachelor's degree or equivalent practical experience.,2,01000
16171,"10 years of experience in client or partner management, business development, complex transaction negotiation, and/or tech strategy.",2,00011
16172,Experience working in the Telco space.,0,00000
16173,Experience negotiating complex commercial contracts with Telco partners in North America.,0,00000
16174,Master's degree or equivalent practical experience.,2,01000
16175,"Experience in project management, complex negotiations, and management of cross-functional teams.",2,00011
16176,"Ability to work in a fast-paced, rapidly changing environment.",0,00000
16177,"Excellent written, interpersonal and verbal communication skills.",2,00111
16178,Develop and maintain an understanding of the hardware business within a wireless carrier and ISP space.,2,00011
16179,Build relationships within Dell Technology as a means to determine how Dell Boomi can meet the short and long-term goals of Dell Technology sellers.,2,00011
16180,Maintain account and opportunity updates within our CRM system to manage and prioritize sales opportunities,2,00011
16181,"Strong business acumen combined with a deep understanding of Infrastructure technologies and a broad understanding of SaaS technologies, and solutions",2,00011
16182,Must be able to travel up to 50%,2,00010
16183,"Bachelors degree in Computer Science, Engineering or Information Systems is preferred",0,00000
16184,Life at Dell means collaborating with dedicated professionals with passion for technology.,0,00000
16185,"When we see something that could be improved, we get to work inventing the solution.",0,00000
16186,Our people demonstrate our winning culture through positive and meaningful relationships.,2,00011
16187,We invest in our people and offer a series of programs that enables them to pursue a career that fulfills their potential.,2,00011
16188,Our team members health and wellness is our priority as well as rewarding them for their hard work.,2,00011
16189,Provide direction and coordination for all quality activities and for other related functions that have effect on product or service quality.,2,00011
16190,Continuously planning for future quality department operations and procedural improvements.,2,00011
16191,"Provide statistical consulting and analysis services to all parts of the site, as well as Sales and Product Management.",2,00011
16192,Direct the efforts to monitor and improve product and process efficiency by providing an independent audit function.,2,00011
16193,"Assure consistency of purchased raw materials by vendor certification, establishment or effective acceptance criteria and product monitoring.",2,00011
16194,Manage departmental budgets.,0,00000
16195,Develop quality systems for new product offerings.,0,00000
16196,"Leadership role in ISO9000 certification, which includes leading the quality council that promotes this effort.",0,00000
16197,"Knowledge of computer software and applications including, but not limited to, Microsoft Word, Excel, email and software for statistical analysis.",2,00011
16198,"Liaison with corporate Research and Development activities for new product introductions, modification of existing products and customer complaints.",2,00011
16199,Work safely and maintain a safe work environment.,2,00011
16200,Perform all other duties assigned.,0,00000
16201,"Leadership, coaching and development of quality department members.",2,00011
16202,Self-motivated and a desire to be a Quality Champion.,2,00011
16203,Communicates data and complex ideas clearly and professionally.,2,00011
16204,Able to use data to drive the decision making process.,0,00000
16205,Demonstrates safe working practices.,0,00000
16206,supervisory: 5 years (Required),0,00000
16207,Bachelor's (Required),2,01000
16208,United States (Required),0,00000
16209,Retirement benefits or accounts,0,00000
16210,Develop and execute a collections plan assuring that large and/or past due receivable balances are collected within terms or a reasonable timeframe.,2,00011
16211,Process approved returns/credits and debits in the Great Plains accounting system including scanning related documents and information.,2,00011
16212,Prepare weekly reporting on AR Aging and collection efforts.,2,00011
16213,Update a rolling 3 week cash forecast for expected cash receipts from customers.,0,00000
16214,"Use the various internal computer software including Sales Force, Great Plains and the Maintenance Search Engine.",2,00011
16215,File customer invoices and pulling copies when needed,2,00011
16216,Perform other duties as assigned,0,00000
16217,"3+ years of Accounts Receivable processing, research and Collections experience dealing",2,00011
16218,with corporate customers.,0,00000
16219,Strong written and verbal communication skills.,2,00011
16220,Good problem solving ability.,0,00000
16221,Must be a team player.,0,00000
16222,Experience with Salesforce and Great Plains accounting system is preferred.,2,00011
16223,Opportunity identification & assessment (internal and/or external market analyses and benchmarking),2,00011
16224,Strategy / business case development (executive presentation development/delivery),2,00101
16225,"Stakeholder management (facilitating brainstorms, soliciting SME input, consensus-building)",0,00000
16226,"Ad Sales go-to-market strategy development (e.g., marketing, pricing/packaging, deal terms)",0,00000
16227,Identify market trends and internal insights to inform and guide financial modeling and revenue scenario analysis,2,00011
16228,Identify new revenue opportunities via internal analytics/market/sales feedback,0,00000
16229,Partner with the ad product/experience team to ensure strategies can be effectively executed,0,00000
16230,"Provide updates to Ad Sales leadership and corporate stakeholders on core cross-functional workstreams, risks and opportunities",2,00011
16231,Previous experience in advertising sales or at a media company a plus,0,00000
16232,"Passion for diving into complex concepts, defining value propositions and championing the voice of sales",2,00011
16233,Ability to develop strong relationships with across all levels of the organization,0,00000
16234,Manage team of 3-6 BDC representatives in a call centerenvironment,2,00011
16235,Oversee training and staffing of the BDC department,2,00011
16236,Seamlessly transfer appointments to sales department,0,00000
16237,"Maintain a fun, friendly working environment with positiveemployee relations",0,00000
16238,Work closely with department managers to reach individualdepartment goals,0,00000
16239,"Monitor and maximize inbound phone, web and showroom trafficstreams",2,00011
16240,"Develop strategies to maximize lead volume, lead qualityand conversion",0,00000
16241,Maintain and monitor dealer website traffic and performance,2,00011
16242,Work with management to assist with selection and maintenanceof online vendors,2,00011
16243,Monitor and create strategies for customer retention,2,00011
16244,"Oversee the follow-up of shoppers using telephone,mailings, or electronic media",2,00001
16245,"Attract new clientele to dealership via creative ideas,marketing, events, etc.",0,00000
16246,Work closely with vendors to improved 3rd partyproduct performance,0,00000
16247,"Medical, Dental and Vision",2,00011
16248,401 (K) Plan with Employer Match,0,00000
16249,Discounts on services and parts,2,00011
16250,Competitive compensation plan,0,00000
16251,High School Diploma or equivalent,0,00000
16252,3+ Years in retail automotive industry,0,00000
16253,2+ Years in management of business development center,0,00000
16254,"Strong communication, organization, time management,computer and basic math skills",2,00011
16255,Self-motivated with the ability to work effectively as aleader and as part of a team.,2,00011
16256,"Demonstrate a professional, enthusiastic and friendly attitude",2,00011
16257,"Strong understanding of automotive lead generation, callcenter metrics and automotive websites and software",2,00011
16258,relevant: 3 years (Preferred),0,00000
16259,business development: 2 years (Preferred),0,00000
16260,High school or equivalent (Preferred),0,00000
16261,www.AtlanticToyota.com,0,00000
16262,Property and Casualty Insurance: 2 years (Preferred),2,00011
16263,Property and Casualty License (Required),2,00011
16264,hair color and highlighting,2,00011
16265,"hair cutting for men, women and children",2,00011
16266,chemical texture/perms and smoothing,2,00011
16267,retail product sales,0,00000
16268,free continuing education and training on our products and systems,2,00011
16269,desire to keep up with current hair cutting and styling trends,2,00011
16270,willingness to take part in free education provided by Fantastic Sams Cut & Color,0,00000
16271,desire to learn CHI color - training provided by Fantastic Sams,0,00000
16272,desire to become a Master Stylist - training provided by Fantastic Sams,0,00000
16273,provide exceptional full salon service to all clientele,0,00000
16274,"provide expert cuts for men, women and children",2,00011
16275,provide color and chemical services for men and women,2,00011
16276,"maintain cleanliness of both your individual station, as well as the salon as a whole",0,00000
16277,keep up to date on all current hair cutting/styling trends,0,00000
16278,ensure all appointments are handled in a time efficient manner,0,00000
16279,take payments for services,0,00000
16280,"ability to work in a fast-paced, fun, busy atmosphere",0,00000
16281,"capable of handling walk-in clients, in addition to scheduling appointments",0,00000
16282,"willingness to build a book off our traffic flow, and increase your paycheck",2,00011
16283,valid North Carolina Cosmetology license,0,00000
16284,"self-motivated, energetic, positive, and goal-oriented who always gives exceptional guest service and works with a smile",2,00011
16285,"potential for advancement to Salon Manager, Coordinator even Owner",0,00000
16286,"free Continuing Education on CHI color, Hair cutting systems, Waxing",0,00000
16287,family owned and operated salons which values your career development,2,00011
16288,flexible schedules and shifts - most salons open 7 days,2,00011
16289,performance Awards and regional contest quarterly with Cash prizes,2,00011
16290,product discounts for employees,0,00000
16291,payroll deduction option for tools,0,00000
16292,mentorship with stylists in the system to help acclimate you to the Fantastic Sams family,0,00000
16293,stylist: 1 year (Preferred),0,00000
16294,High school or equivalent (Preferred),0,00000
16295,"Garner, NC (Preferred)",0,00000
16296,North Carolina Cosmetology (Required),0,00000
16297,Effective employee incentive system. Sales employee turnover goal less than 15%.,2,00011
16298,Work Closely with Sales Team & help in closing their opportunities.,0,00000
16299,Get involved in Operation & Projects,0,00000
16300,Risk mitigation and effective execution of projects (build customer goodwill),2,00011
16301,"Consistent internal weekly meetings that is effective, engaging, and energizing. Make sure there are harmony, collaboration, and team work.",2,00011
16302,Assist with Global Sourcing,2,00011
16303,"Balance the growth in revenues between: Consulting, Hardware, Controls, and SCM Software.",2,00011
16304,"Network: Build a strong network of Suppliers, Subcontractors, Bankers, Commercial Real Estate Brokers, General Contractors from Warehouses, etc.",0,00000
16305,Continue to work toward building strong relationships with the US Bastian Managers,0,00000
16306,Halo Intranet Knowledge Sharing: Make sure Bastian Solutions India participates and uses the tools.,2,00011
16307,Assist in entertaining suppliers and customers in the office,2,00011
16308,Policies and Procedures (Commission Policy),2,00011
16309,"""Fun Factor"" events within the office for variety and team building.",2,00011
16310,Study and Improve the Processes (Reduce Cycle Time),2,00011
16311,Supply Chain Sales Consulting to potential clients in the Indian & Asian market,0,00000
16312,Consulting and Engineering Studies incl. Simulations,2,00011
16313,Management and Sales Mentoring,2,00011
16314,Functional Specifications,0,00000
16315,Client Presentations and Closing of Sales,2,00111
16316,General Marketing for Bastian Solutions India,0,00000
16317,Internal Business Management and Development,2,00011
16318,Member of the Product Development Steering Committee,0,00000
16319,Participate in Weekly Management Meetings,0,00000
16320,Field Project Management and Supervision of Installations as required,2,00011
16321,Consistent Revenues with 20% minimum annual growth rate,0,00000
16322,Increased quantity of customers 10% minimum each year.,0,00000
16323,All Sales Force meet or exceed their sales goals,0,00000
16324,Ability to formulate and execute a business plan,2,00011
16325,Ability to recruit and retain great employees. (Training and mentoring),2,00011
16326,Superior customer service levels to Indian clients.,0,00000
16327,Strong relationships and collaboration with Bastian USA Management Team,2,00011
16328,Enjoys working in an entrepreneurial growing business,0,00000
16329,Comfortable multi-tasking on a wide variety of internal and external business initiatives as necessary,2,00011
16330,Displays leadership and good business judgment,2,00011
16331,Loves the consultative selling process,0,00000
16332,Has the aptitude and interest in Industrial Automation and Supply Chain Logistics,2,00011
16333,Excellent team building skills,0,00000
16334,Positive energy and the desire to be successful,2,00011
16335,Integrity and a strong work ethic,2,00011
16336,Loyalty and long-term commitment.,2,00011
16337,"Health, Dental, and Vision Insurance",2,00011
16338,401(k) Retirement Plan with a company match,0,00000
16339,Vacation/Holiday Pay,0,00000
16340,Tuition Reimbursement,0,00000
16341,Flexible Work Schedules,0,00000
16342,"Professional Associations, Conferences and Subscriptions",2,00011
16343,Company Meetings & Events,0,00000
16344,"Enterprise Technology Audit Group (ETAG), supporting information technology and security across the company- for team members and customers.",2,00011
16345,"Financial Crimes Audit Team (FiCAT), supporting compliance for Bank Secrecy Act, Anti- Money Laundering, Fraud and Global Anti-Corruption.",2,00011
16346,"Shared Services Audit Team (SSAT), supporting cross-functional activities, including enterprise testing, data innovations and data analytics.",2,00011
16347,"Strategy & Operations (SAOG), provides operations, infrastructure, guidance, support, development and strategy for all audit teams.",2,00011
16348,"Wealth and Investment Management (WIM), supporting business lines supporting affluent advising, lending, fiduciary, and investment services.",2,00011
16349,"Wholesale Banking (WHLS), supporting business lines supporting middle-market, corporate, and institutional businesses.",2,00011
16350,Identifies and assesses key risks and controls and develops effective test plans for engagements as assigned with limited guidance.,2,00011
16351,"Demonstrates depth and breadth of knowledge of business lines including operational, financial, regulatory, and technology impact.",2,00011
16352,Utilizes knowledge that expands across multiple businesses and in subject matter areas.,2,00011
16353,Leads projects ranging in size and complexity based upon level of experience. Evaluates and provides appropriate solutions for problems.,2,00011
16354,Demonstrates professional skepticism.,0,00000
16355,Presents audit results in an objective and unbiased manner.,2,00011
16356,Writes opinions reflecting relevant facts that lead to logical conclusions.,0,00000
16357,Escalates significant risk exposures to appropriate levels of management.,0,00000
16358,2+ years of leadership experience,0,00000
16359,4+ years of military experience,0,00000
16360,Knowledge and understanding of audit methodologies and tools that support audit processes,2,00011
16361,"Excellent verbal, written, and interpersonal communication skills",2,00111
16362,Good analytical skills with high attention to detail and accuracy,2,01011
16363,Solid problem solving skills,0,00000
16364,"Strong organizational, multi tasking, and prioritizing skills",2,00011
16365,A BS/BA degree or higher,0,00000
16366,"Ability to execute in a fast paced, high demand, environment while balancing multiple priorities",0,00000
16367,Experience leading and providing feedback to staff on projects or engagements,2,00011
16368,"Specialization in areas such as operational risk, data analytics, credit functions, stress testing, risk modeling",0,00000
16369,Ability to travel up to 25% of the time,2,00010
16370,"$60-80K Base, OTE $150 + UNCAPPED Commission",0,00000
16371,"Medical, FSA, DCA, Dental, Vision, Life and Accidental Death & Dismemberment, Short-Term and Long-Term Disability",2,00011
16372,16 Paid Days Off Plus 13 Paid Holidays,0,00000
16373,Provides sketches of field changes and discrepancies for engineering corrections and drawings.,2,00011
16374,Adheres to all Johnson Controls and customer safety standards. Provides safety awareness on work sites.,2,00011
16375,"Compiles job documentation, such as certificate of completion, customer training forms, training certificates and punch lists.",2,00011
16376,"Work with the Community Office Manager to set goals, determine needs, and develop action plans to enhance sales and service.",2,00011
16377,Develop new branch business to increase deposit growth.,0,00000
16378,Proactively identifies and solicits cross sales opportunities. Refer business to bank partners.,2,00011
16379,Motivate and encourage staff to meet goals.,2,00011
16380,Review and Prepare Reports. Be able to analyze data related to the efficient operation of a branch office.,2,00011
16381,"Follow all security measures, policies, and procedures related to the operation of the branch.",2,00011
16382,Performs other duties as assigned.,0,00000
16383,BS or BA degree or equivalent knowledge and/or banking experience.,2,00011
16384,Ability to communicate fluently in both Spanish and English is required,2,00011
16385,Excellent oral and written communication,2,00011
16386,Strong interpersonal skills including the ability to work with all levels of employees and types of customers,2,00111
16387,At least 2 years of experience in related banking position with at least 1 year experience in related supervisory or management position.,0,00000
16388,Typically sits for sustained periods of time at a desk or in a vehicle.,0,00000
16389,Ability to receive and deliver detailed information through oral communication,2,00011
16390,Ability to lift at least 25lbs,2,00010
16391,relevant: 3 years (Preferred),0,00000
16392,United States (Required),0,00000
16393,Understand and articulate the systems and programs for each of our two franchise tiers.,2,00011
16394,Lead candidates through a multi-stage process to educate them about our franchise opportunities and obtain approval as franchisees.,2,00011
16395,Assist existing franchisees in recruiting qualified buyers for their locations.,2,00011
16396,Give guidance to existing franchisees looking to sell their businesses.,0,00000
16397,Work with independent business brokers.,0,00000
16398,Primary point of contact for approved franchisees and work with internal departments to complete transactions after initial franchise approval.,2,00011
16399,Exceed aggressive sales goals to support the growth of our franchise business.,2,00100
16400,Maintain and update sales pipeline daily.,2,00011
16401,"Educate the prospects about the brand, culture, vision and values · Diligently respond and follow-up with all franchise inquires",2,00011
16402,Effectively close sales and meet company sales targets,2,00011
16403,Extensive sales experience.,0,00000
16404,Excellent verbal and written communication skills.,2,00011
16405,High comfort level interacting with franchisees and franchise candidates via telephone and email.,2,00011
16406,Experience with Microsoft Office Suite.,0,00000
16407,"Experience with Salesforce, ACT, FranConnect, or similar lead tracking software (CRM).",0,00000
16408,Good understanding of start-up operations and financials.,2,00011
16409,Strong interpersonal skills and the ability to collaborate with other members in the team.,2,00111
16410,Sales: 1 year (Preferred),0,00000
16411,recruiting: 1 year (Preferred),0,00000
16412,High school or equivalent (Preferred),0,00000
16413,Relocation assistance,0,00000
16414,Professional development assistance,0,00000
16415,Detail-oriented -- quality and precision-focused,2,00011
16416,Innovative -- innovative and risk-taking,2,00011
16417,Aggressive -- competitive and growth-oriented,2,00111
16418,Outcome-oriented -- results-focused with strong performance culture,0,00000
16419,"Stable -- traditional, stable, strong processes",0,00000
16420,People-oriented -- supportive and fairness-focused,2,00011
16421,Team-oriented -- cooperative and collaborative,2,00011
16422,"Produce sales gains, by providing customer service.",0,00000
16423,Meet or Exceed Company Objectives in all measurable areas of the business.,0,00000
16424,"Adhere to current visual guidelines including proper merchandising, signage and store cleanliness.",2,00011
16425,"Maintain strong product knowledge for use in selling, merchandising, and giving feedback as requested.",2,00011
16426,Ensure that all associates maintain a professional appearance consistent with company dress code policy.,0,00000
16427,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
16428,"Prepare store schedules and provide for proper store coverage at all times, within the guidelines for wage control set by the company.",2,00011
16429,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price changes and conducting product counts.",2,00011
16430,"Perform proper documentation and record keeping per LIDS Retail policies, complying with all state and federal laws.",2,00011
16431,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
16432,"Manage store associates through thorough use of LIDS Training Programs, goal setting (for sales and tasks), and regular follow up.",2,00011
16433,"Recruit, develop, and train store personnel to achieve Operations Objectives as well as adhere to Operational policies and guidelines.",2,00011
16434,"Performs work of subordinates, as needed.",0,00000
16435,Communicate with employees at all levels of the company.,0,00000
16436,Other duties as assigned.,0,00000
16437,"Established ability to produce sales results, while minimizing loss.",0,00000
16438,"Proven supervisory skills, with capacity to deliver training material and assess retention.",2,00011
16439,Strong interpersonal skills and the ability to communicate verbally in a clear and professional manner.,2,00111
16440,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
16441,Ability to lift up to 50 pounds.,2,00010
16442,Ability to climb a ladder and work with hands overhead.,2,00011
16443,Standing required for up to 100% of the work time.,2,00010
16444,Ability to work unsupervised.,0,00000
16445,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
16446,"Build, expand, and solidify relationships with existing clients at all levels within the company",2,00011
16447,Provide outstanding service to existing client base by answering product and service questions in a timely and efficient manner,2,00011
16448,Recommend information about other products and services for additional organic sales growth,2,00011
16449,Is the escalation point for operational issues with each account as they may arise; facilitates resolution through various internal teams,0,00000
16450,Responsible to ensure SLAs are being met and to identify challenges to the manager if/when SLAs are at risk,2,00011
16451,Delegate items when appropriate to the internal staff to ensure all client deliverables are met timely,0,00000
16452,"Facilitate minor claims, enrollment and billing resolution",2,00011
16453,Oversee accurate and timely policy and benefit plan implementation from beginning to end,2,00011
16454,"Oversee the process of initial enrollment submissions, change requests, and terminations",2,00011
16455,"Review employer applications, policies, summary plan descriptions for accuracy",0,00000
16456,Track and manage all activity on accounts,2,00011
16457,"Develop and maintain solid relationships with vendors, as well as internal staff",2,00011
16458,Support clients in attaining compliance with governmental requirements by staying informed of new legislation and participating in available training,2,00011
16459,Perform other related duties as assigned,0,00000
16460,Life & Health License (Required) or must obtain within first 90 days of employment,0,00000
16461,Manage contract renewals/up-sells and work closely with the Sales team to identify cross-sell opportunities.,2,00011
16462,Work together with the assigned AE to further develop the customer relationship while providing strategic recommendations and best practices,2,00011
16463,Be the internal voice for the customer within the company,0,00000
16464,College or university degree,0,00000
16465,Demonstrated passion for client service coupled with general business acumen,0,00000
16466,"Excellent presentation, written, organizational, prioritization, time management, analytical and problem-solving skills",2,00111
16467,"A proactive, flexible and dependable team player that thrives in a fast-paced, dynamic working environment",2,00011
16468,Experience with SalesForce and project coordination/management would be an asset,2,00011
16469,Setting the Digital Service strategy leveraging the global infrastructure and market requirements,2,00011
16470,Work with Product Management and engineering to refine and optimize the diagnostic collection tools,2,00011
16471,Build and train a team of valve diagnostic specialists to support remote valve diagnostics monitoring,2,00011
16472,Develop tools and infrastructure to deliver valve diagnostics reports and associated spare parts recommendations quickly and cost effectively,2,00011
16473,Monitor and own the Diagnostics Service center cost structure and ensure overall profitability,2,00011
16474,End user support including equipment troubleshooting as well as software installation and configuration,2,00011
16475,Support valve diagnostics services by creating/communicating valve fleet diagnostic reports to plant operators and reliability/maintenance teams,2,00011
16476,Prepare and deliver training classes to internal and external audiences,2,00011
16477,Represent the Company and products at Trade Shows and Technical Seminars,2,00011
16478,"Provide feedback to Corporate on market conditions, competitive issues, customer needs, and marketing/sales tool requirements",2,00011
16479,Work closely with engineering to better refine/improve product offering,0,00000
16480,Bachelor's Degree in Engineering from an accredited college or university,2,01000
16481,Minimum 5 years of relevant experience in the Process Controls industry,0,00000
16482,"BS in Computer Systems, Chemical, or Process Control Engineering",0,00000
16483,Minimum 5 years of relevant experience with Digital Valve Products and Valve Diagnostics,2,00011
16484,Working knowledge of control valves and how they operation,2,00011
16485,Detailed knowledge of control valve operations and applications in the Process Control Industries,2,00011
16486,Strong grasp of the application of HART and Foundation Fieldbus Protocols and FDT/DTM Technology,2,00011
16487,"Working knowledge of asset management software: Emerson AMS, Yokogawa PRM, APM or similar systems",0,00000
16488,Working knowledge of pneumatically operated valves and their failure modes,2,00011
16489,Able to present and discuss complex technical material in a concise yet meaningful manner to large groups,2,00011
16490,Proven record of success in a results-driven environment,0,00000
16491,Solid Microsoft Office knowledge is required,0,00000
16492,Must be a self-starter and thrive with limited supervision while in the office or on the road,2,00011
16493,Demonstrate a history of Continuing Education in the Process Controls disciplines,0,00000
16494,"Use common hand tools such as knives, scissors, saws, and staple gun",2,00011
16495,Properly maintain equipment and tools,2,00011
16496,"Extensive experience with Microsoft Office Suite, including Outlook, Word, Excel and Calendar.",2,00011
16497,"Maintain professional, timely, communication with customers and coworkers",2,00011
16498,Professional presentation and verbal and written communication/instruction skills,2,00111
16499,Excellent collaboration skills both internally and externally,2,00011
16500,Excellent written/verbal communication and organizational/attention to detail skills,2,01011
16501,Positive attitude and strong work ethic,2,00011
16502,"Self-starter, excellent listener and completes tasks independently and efficiently with limited direction",2,00011
16503,Strategic and critical thinking abilities in a fast-paced environment,2,00011
16504,"Excellent organization, analytical, and problem-solving skills",2,00011
16505,Ability to prioritize tasks and meet deadlines on a daily basis,2,00011
16506,Self-directed and an ability to work with minimal supervision,2,00011
16507,Ability to handle stress and remain productive,2,00111
16508,Ability to learn other software systems used throughout our company,0,00000
16509,Team player with a positive personality,0,00000
16510,"Ability to work independently and within a team on special, nonrecurring and/or ongoing projects",2,00011
16511,Professional appearance and demeanor,2,00011
16512,"Willing to embrace change, redirection, and constructive criticism",2,00011
16513,Must be able to work overtime as required,2,00100
16514,"Working extended hours, including evenings and weekends are required.",2,00011
16515,Support the market introduction process (MIP) by being the key contact for PUM/PUN products for global marketing and sales collateral.,2,00011
16516,Provide product positioning training and materials for sales departments and customer service.,2,00011
16517,Design and implement product launches for offline and online channels.,2,00011
16518,"Collaborate with regional sales teams on advertising and promotion to ensure product marketing, positioning, accuracy and effectiveness are achieved.",2,00011
16519,"Knowledge of sales, marketing and development processes with experience implementing plans and process improvements.",2,00011
16520,"Strong leadership, sales support, project management, market research, problem-solving, content development and training skills.",2,00011
16521,Ability to work with all levels of employees in the Company and Customers.,2,00011
16522,Proven knowledge in market and customer research.,2,00011
16523,"Excellent communication skills including listening, verbal, written and public speaking skills.",2,00011
16524,"Proficient computer skills including Word, Excel and PowerPoint.",2,00011
16525,Must be fluent in English.,0,00000
16526,"Ability to travel up to 25%, including globally on short notice.",2,00010
16527,Passport required for global travel.,2,00010
