jobrequirements,bias,againstgroup
Develop strong relationships with candidates,0,0000
Keep candidates continually informed with quality communications throughout the hiring process,2,0011
Set up interviews and ensure that each candidate's experience is perfect,0,0000
Negotiate complex offers to close candidates by leveraging your experience with competing for the top technical talent,0,0000
BA/ BS degree or equivalent practical experience,0,0000
"2 years of work experience in recruiting, in a sales or client service role",0,0000
High energy and ability to cope with pressure and tight deadlines,0,0000
Highly personable manners with excellent communications skills (both in English and Armenian languages),2,0011
"Create engaging, easy-to-use design solutions that address complex business and user needs",0,0000
"Gather requirements to analyze user and business needs, and set scope and interface strategies",0,0000
"Produce interaction flows, wireframes, prototypes and beautiful comps",0,0000
Work closely with engineering teams through development and implementation cycles,0,0000
"Flesh out icons, navigation systems, content pages, and other components of a user's experience",0,0000
Work with a user researcher to create user centered approaches to design problems,0,0000
"Educational background in interaction design, human-computer interaction, graphic design or similar disciplines",0,0000
Expert knowledge of user-centered design principles,0,0000
"Proficiency in Photoshop, Illustrator, Indesign, Balsamiq, Invision, and other related business design tools",0,0000
Well-versed person in fundamental visual and interactive design disciplines and principles,2,0010
"Advanced knowledge of typography and composition, the design layout and the color theory",0,0000
Exceptional eye for pixel-perfect detail,0,0000
Knowledge of the latest trends in UX design,0,0000
Possession of an portfolio or a dribble account containing examples of work demonstrating the items listed above,0,0000
"Work with developers to identify and deliver tasks, managing production and deliverables within the team",0,0000
"Program in a clear, structured and well-organized style",0,0000
Organize code reviews and apply the best practices within the team,0,0000
Maintain existing ActionScript libraries by making sure they support current and future company needs,0,0000
At least 3 years of experience in object-oriented development using Adobe Flash and AS3,0,0000
"Bachelor's/ Master's degree in Computer Science, Engineering or a related field",2,1000
Knowledge and clean understanding of object-oriented design patterns,0,0000
"Deep knowledge of AS3, Adobe AIR/ Adobe Flash Player internals",0,0000
"Ability to be comfortable in diving into the existing code, debugging and applying the correct solution within the time limit",0,0000
"Experience with Git including merging, rebasing, a cherry-pick and pull-request branch strategy",0,0000
Good knowledge of the English language,0,0000
Knowledge of Adobe Illustrator is a plus,0,0000
"Experience in HTML5, CSS3 and JavaScript is a plus",0,0000
Experience in C++ is a plus,0,0000
"Work on large-scale web-based projects, ensuring robust and lasting solutions are implemented",0,0000
"Test, debug and build a code that works across multiple browsers and digital platforms",0,0000
Maintain the existing JavaScript libraries making sure they support the engineering and creative needs of the company's website,0,0000
Develop new user-facing features,0,0000
Build a reusable code and libraries for future use,0,0000
Ensure the technical feasibility of UI/ UX designs,0,0000
Optimize applications for maximum speed and scalability,0,0000
At least 5 years of software engineering experience,0,0000
At least 3 years of professional experience in working with Object-Oriented JavaScript and JavaScript front-end frameworks,0,0000
"Bachelor's/ Master's degree in Computer Science, Engineering or a related field",2,1000
"Expert-level knowledge of JavaScript, CSS, HTML and HTTP",0,0000
Knowledge of OOP and design patterns,0,0000
"Expertise with the best practices of browser performance: DOM rendering, script and asset load optimization",0,0000
Experience with Sass or LESS CSS transpilers,0,0000
"Experience in developing with REST APIs, JSON/ XML data manipulation, Ajax, and cross-origin issues/ solutions",0,0000
"Experience with Git including merging, rebasing, a cherry-pick and pull-request branch strategy",0,0000
Experience with Node,0,0000
Good sense of what is required of a great user interface,0,0000
Good knowledge of the English language,0,0000
Coordinate the implementation of HIV/ AIDS program activities and ensure adherence to the grant agreement timetable,0,0000
Provide periodic updates to the PCT Manager on the program implementation progress,0,0000
Prepare quarterly reports on project implementation for submission to the Local Fund Agent and the Global Fund,0,0000
Coordinate the annual planning process for HIV/ AIDS program activities,0,0000
Participate in HIV/ AIDS working group meetings,0,0000
Cooperate with other local and international partners active in the HIV/ AIDS field,0,0000
Perform other duties as assigned by the PCT Manager,0,0000
Advanced degree in Medicine or Public Health,0,0000
At least 5 years of work experience in the field of health service provision or organization,0,0000
Experience in the coordination of large scale international level projects,0,0000
"Excellent understanding of the health system in Armenia and implemented strategies, as well as HIV/ AIDS-related issues",0,0000
Professional communications skills,2,0011
"Excellent written and verbal communication skills in Armenian, English and Russian languages",2,0011
"Demonstrable ability to think strategically, organize, plan and prioritize work to achieve results",0,0000
Proficiency in MS Office and excellent skills in Excel,0,0000
Ability to travel to regions,2,0010
Effectively manage incoming online chats,0,0000
Build sustainable relationships of trust through open and interactive communication,2,0011
Identify and assess customers' needs to achieve satisfaction,0,0000
"Provide accurate, valid and complete information by using the right methods/ tools",0,0000
"Handle complaints, provide appropriate solutions and alternatives within the time limits and follow up to ensure resolution",0,0000
Keep the records of customer interaction and process customer accounts,0,0000
"Follow communication procedures, guidelines and policies",2,0011
Generate sales leads,0,0000
Take the extra mile to engage customers,0,0000
Excellent knowledge of the English language,0,0000
Ability to work night shifts,0,0000
Proven customer support experience,0,0000
Familiarity with CRM and help desk systems,0,0000
Customer orientation and ability to adapt/ respond to different types of characters,0,0000
"Strong communication, negotiation and presentation techniques",2,0111
"Ability to multi-task, prioritize and manage time effectively",0,0000
"Build and execute a social media strategy through competitive research, platform determination, messaging and audience identification",2,0100
Moderate all user-generated contents according to the best practices for each social network,0,0000
Create editorial calendars and schedule posts,0,0000
Follow and report on social media development insights and improve performance accordingly,0,0000
Work experience (in a company or as a freelance) or deep knowledge in social media,0,0000
"Excellent writing, editing, presentation and communication skills",2,0111
Advanced knowledge of the English language (C1),0,0000
Demonstrable social networking experience and knowledge of social analytics tools,0,0000
Adequate knowledge of the basics of content marketing and digital marketing,0,0000
Knowledge of online marketing and good understanding of major marketing channels,0,0000
"Positive attitude, friendly and open personality, with good work ethics",0,0000
Organize and coordinate all administrative operations and procedures,0,0000
"Handle the electronic and hard copy paper flow, its maintenance and archiving",0,0000
Handle incoming calls and inquiries,2,0011
Perform a broad variety of administrative tasks including copying and scanning as needed,0,0000
Receive payments by cash,0,0000
Record total daily sales and balance cash registers,0,0000
Keep correspondence with foreign and local partners,0,0000
"Assist the Sales Manager, presenting products and solutions offered by the company, when needed",0,0000
Keep the company's website updated,0,0000
Ability to manage tasks in a timely and accurate manner,0,0000
"Proficiency in MS Word, Excel, Outlook and the Internet",0,0000
Good knowledge of English and Russian languages,0,0000
Work experience in the relevant field,0,0000
High sense of responsibility,0,0000
"Design, develop, test, deploy, maintain and enhance software solutions for Android platforms",0,0000
"Ensure the best possible performance, quality and responsiveness of mobile applications",0,0000
Provide necessary technical and design documentation,0,0000
"Manage individual tasks, priorities, deadlines and deliverables",0,0000
Work closely within a team of developers and product managers,0,0000
"Continuously discover, evaluate, and implement new technologies to maximize development efficiency",0,0000
Excellent knowledge of Java and OOP concepts,0,0000
At least 5 years of software development experience,0,0000
At least 3 years of experience in Android mobile applications development using Android SDK,0,0000
Solid understanding of the full mobile development life cycle,0,0000
Experience in using RESTful API and JSON,0,0000
"Strong knowledge of Android SDK, different versions of Android, and how to deal with different screen sizes",0,0000
"Strong knowledge of Android UI design principles, patterns, and best practices",0,0000
"Experience with offline storage, threading, and performance tuning",0,0000
Ability to understand business requirements and translate them into technical requirements,0,0000
Familiarity with cloud message APIs and push notifications,0,0000
Knack for benchmarking and optimization,0,0000
Strong debugging and analytical skills,0,0000
"Ability to be a team-player, contribute independently, and collaborate with tech-savvy professionals",0,0000
Familiarity with continuous integration,0,0000
Experience with C and C++ development is a big plus,0,0000
"English language skills, both written and spoken",2,0011
Develop features according to technical specifications,0,0000
Participate in the software design and development,0,0000
Contribute to the quality of coding and assure the conformance of source codes,0,0000
Provide necessary technical and design documentation,0,0000
Analyze requirements and work with the team members to create quality results,0,0000
Communicate effectively with management and team members,0,0000
University degree in the relevant field of studies,0,0000
At least 3 years of practical experience in Java development,0,0000
"Experience with JSP/ Servlets, JDBC, thread management and development of asynchronous java processes",0,0000
Solid understanding of object-oriented programming (OOP),0,0000
Understanding of the JVM and the internals of the architecture,0,0000
Experience with ORM tools such as Hibernate,0,0000
Experience with web servers such as Tomcat/ Apache,0,0000
"Experience with JavaScript, HTML and CSS",0,0000
Experience with HTML5/ CSS3 is a plus,0,0000
Experience of working with MySQL,0,0000
Experience in working in the Linux environment is a plus,0,0000
Experience with Android and/ or iOS development is a plus,0,0000
Ability to work in a team,0,0000
"Good knowledge of the English language, both on the communication and technical level",2,0011
"Responsible for leading the development, integration, optimization and maintenance of projects",0,0000
Work with a team of web designers and developers to deliver end-to-end user systems,0,0000
Evaluate the new technology and provide recommendations where applicable,0,0000
"Read, understand and modify the existing code",2,0011
Develop test plans to verify the logic of new or modified programs,0,0000
University degree in Computer Science or a relevant discipline,0,0000
At least 5 years of the web application development experience on the,0,0000
"Deep knowledge of C#, ASP",0,0000
Experience in the client-server applications development,0,0000
Experience in WPF/ WCF technologies is a plus,0,0000
Experience in web services is a plus,0,0000
Experience of working with the Microsoft SQL server,0,0000
Knowledge of MS SQL/ T-SQL,0,0000
Good knowledge of the technical English language is a plus,0,0000
Excellent communication and team working skills,2,0011
Ability to work independently,0,0000
Knowledge of HTML5 and CSS is a plus,0,0000
Knowledge of and experience in the LINQ/ Entity framework,0,0000
Knowledge of DevExpress and Kendo UI is a big plus,0,0000
Knowledge of JS frameworks like KnockoutJS and AngularJS is a plus,0,0000
Ability to learn new technologies,0,0000
Ability to work as a part of a team,0,0000
"Plan, oversee, and document all the aspects of the projects the company is working on",0,0000
Work independently or be in co-leadership of a team to get the job done,0,0000
"Keep employees motivated, resolve conflicts, and make hard decisions for employees",0,0000
"Work with employees, customers, and management, often spinning multiple plates at once",0,0000
Solve problems that may come up during a typical work day,0,0000
Analyze data and make decisions that affect the project on a regular basis,0,0000
Excellent knowledge of Google Docs,0,0000
Excellent knowledge of Atlassian JIRA/ Confluence,0,0000
Excellent time management skills,0,0000
Excellent communication and analytical skills,2,0011
Fluency in the English language,0,0000
Knowledge of InDesign,0,0000
"Knowledge of Illustrator, Photoshop and Flash",0,0000
Participate in the application design,0,0000
Communicate effectively with co-workers and the Bank's structural units,0,0000
Develop features according to technical specifications,0,0000
Test the software source code and its functionality,0,0000
University degree in the relevant field of studies,0,0000
Strong experience with SQL Server and Transact-SQL,0,0000
Ability to adapt and learn quickly,0,0000
Good analytical skills,0,0000
Ability to work in a team,0,0000
Good technical level knowledge of the English language,0,0000
Prepare the financial analysis of the companies operating in different sectors,0,0000
Conduct the efficiency analysis of operations and procedures,0,0000
Participate in internal audit procedures,0,0000
Report on the requested criteria,0,0000
Perform other related duties and responsibilities as required,0,0000
"At least 2 years of work experience in finance, accounting or auditing",0,0000
"Intermediate knowledge of IFRS, Armenian tax legislation and generally accepted accounting practices",0,0000
Computer skills and proficiency in Microsoft Excel,0,0000
Work skills with accounting software (Arm Soft is preferable),0,0000
Ability to work effectively with all the levels of staff and handle confidential information discretely and professionally,0,0000
Strong team-player with excellent verbal and written communication skills,2,0011
Knowledge of English and Russian languages is a plus (verbal and written),2,0011
Possession of the ACCA qualification is a plus,0,0000
"Answer telephone calls and inquiries, forward calls to relevant staff or take messages during their absence",2,0011
Provide interested parties/ visitors with relevant information if appropriate,0,0000
Greet visitors and guide them to appropriate staff,0,0000
Make oral and written translations from/ into Armenian-English-Russian languages,2,0011
"Make scanning, photocopying, printing, as well as internet searches and answer e-mail inquiries",0,0000
Do word processing and data entry works,0,0000
Perform other relevant administrative duties as needed,0,0000
Excellent communication skills,2,0011
"Good oral and written communication skills in Armenian and English languages, knowledge of Russian language is a plus",2,0011
Basic computer and internet/ e-mail skills,0,0000
"Punctual, communicative, open-minded, self-confident, eager to learn and flexible",0,0000
Ability to complete the tasks in a timely manner,0,0000
Prepare the initial accounting documentation of the branches according to the RA legislation,0,0000
Prepare the hard copy and electronic accounting formulation of economic transactions based on the initial accounting documents,0,0000
"Submit accounting, financial, and tax reports in a timely and proper manner",0,0000
"Submit financial, operational and other reports in accordance with the RA legislation",0,0000
Carry out the cash transactions of the branches,0,0000
Carry out the bank transactions of the branches,0,0000
Do the accounting of fixed assets and inventory,0,0000
Follow the rules of professional ethics,0,0000
1-2 years of professional work experience,0,0000
banking system will be a plus,0,0000
2-3 years of professional work experience,0,0000
professional higher education the work experience in the financial banking system will be a plus,0,0000
Experience and skills in working with large amounts of cash,0,0000
"Organizational, communication and negotiation skills",2,0011
Ability to work under pressure and keep deadlines,0,0000
Ability to work in a team and individually,0,0000
Knowledge of the legal acts regulating the activity of credit organizations will be an advantage,0,0000
General knowledge of the RA tax code,0,0000
In-depth knowledge of MS Excel and Word,0,0000
Good knowledge of Internet research,0,0000
Availability of a professional qualification license provided by the Central Bank of Armenia will be a plus,0,0000
"Maintain the office filing system: files, manuals, minutes and other records",0,0000
"Translate written materials from the Armenian/ Russian language into the English language and vice versa, as well as edit reports and other documents",2,0011
Assist in keeping the company website and the Facebook page updated,0,0000
"Participate in project preparation, implementation and the reporting process",0,0000
Perform other assignments,0,0000
"Perfect knowledge of English, Russian and Armenian languages",0,0000
"Master's degree in Linguistics, Law, Economics or other related fields",2,1000
Administrative work experience is a plus,0,0000
"Knowledge of computer software applications (such as Microsoft Office Word, Excel and Outlook Express)",0,0000
Lead or contribute to the software development effort subject to seniority/ experience,0,0000
Participate in all the cycles of software design and development,0,0000
Contribute to the quality of coding and assure the conformance of source codes to the set standards,0,0000
Assist in the development of accompanying technical documentation where necessary,0,0000
Contribute to the continuous improvement of software engineering practices and tools,0,0000
Refactor and re-engineer the existing code base safely,0,0000
Communicate the knowledge to fellow team members,0,0000
Analyze high level requirements and work with team members to create quality results,0,0000
Participate in internal and external meetings,0,0000
Bachelor's or Master's degree in the relevant field,2,1000
5 years of experience in developing Java web-based applications,0,0000
Strong Java and Spring/ Spring MVC development experience in a project setting,0,0000
"Experience with JSP, AJAX, JQuery and JavaScript",0,0000
"Experience with XML, HTML, CSS and cross-browser compatibility",0,0000
Experience with relational database (such as MS SQL Server and MySQL),0,0000
Experience in data model and object design,0,0000
Strong understanding of OOP principles,0,0000
Good knowledge of the English language,0,0000
Excellent communication and team working skills,2,0011
"Perform test automation for the functional, regression, performance testing of web and mobile applications",0,0000
"Analyze business requirements and user specifications, identifying various test scenarios for automation",0,0000
"Create a test plan, a test strategy and other test documentation based on the product requirements",0,0000
"Prepare, execute and maintain test scenarios, test cases and test checklists for automated testing",0,0000
Design and implement test scripts based on the manual test cases created by other QA Engineers,0,0000
Maintain automated testing scripts,0,0000
Configure and set up a test environment for a smooth run and maintenance of scripts for the company's projects,0,0000
"Prepare the test result reports, bug reports and testing status reports based on the test scripts run results",0,0000
Frequently switch between projects to meet specific automation needs,0,0000
Bachelor's/ Master's degree in Computer Science or in a related field,2,1000
At least 4 years of experience in software testing and quality assurance,0,0000
At least 2 years of experience in test automation,0,0000
Strong understanding of: a) automated testing concepts and approaches,0,0000
Experience in the creation of various QA documentation,0,0000
Experience in testing web and mobile applications,0,0000
Hands-on skills in SQL scripting,0,0000
"Proven work experience with test automation tools such as Selenium, JMeter and SoapUI",0,0000
"Knowledge of and experience with scripting languages such as Perl, Python and Shell",0,0000
Ability to work independently and in a fast-paced dynamic environment with the flexibility to switch between different projects,2,0100
Programming background is a plus,0,0000
Experience with Agile software development methodologies is desired,0,0000
Excellent analytical and troubleshooting skills,0,0000
Strong verbal and written communication skills in the English language,2,0011
Support their learning process,0,0000
Assist them in the design of their personal learning plans,0,0000
Offer guidance toward the completion of learning activities,0,0000
Provide encouragement and motivation toward harnessing the potential of technologies and self-learning,0,0000
Assist in workshop and project coordination in various technology related areas,0,0000
Track student attendance and provide feedback regarding student development,0,0000
Convey a positive and professional image to the students,0,0000
Promote learning in a collaborative and energized mode,0,0000
Provide feedback to Tumo's content evaluators in the development of new learning activities and the fine-tuning of existing activities,0,0000
Highly dynamic and positive personality,0,0000
"Multifaceted aptitudes in technical areas such as graphic design or programming, and artistic skills such as drawing or writing are desirable",2,0011
Experience on the web and in the use of online resources and tools is a plus,0,0000
Undergraduate or graduate education in a recognized university,0,0000
"Excellent communication skills, including written communication, personal interaction, and public presentation in the Armenian language",2,0111
Recommend and organize events and media activities that align with the corporate strategy and  build community involvement,0,0000
Follow up with the policies and procedures aimed at enhancing communication and public relations,2,0011
"Brainstorm, mock up and implement innovative approaches to communication",2,0011
Assist at the event organization,0,0000
"Make postings on the website, provide accurate and up-to-date information through the website and otherwise",0,0000
Maintain and broaden positive media relations,0,0000
"University degree from a leading institution of higher education, preferably in Journalism, Public Relations or Marketing",0,0000
"Superior verbal and written communication skills in Armenian, English and Russian languages",2,0011
"At least 3 years of experience in the design and execution of communication, and public relations activities",2,0011
Ability to craft high quality strategic/ communication plans and materials,2,0011
"Ability to work in a fast-paced, multi-site facility and a multi-disciplinary environment",2,0100
"Superior knowledge of communication principles, tools and practices",2,0011
Ability to maintain and broaden positive public and media relations and networks,0,0000
"Strong creative, strategic thinking, analytical, organizational, and personal skills",0,0000
"Skills in writing press releases, making presentations, and negotiating with media",2,0111
Ability to function with a high degree of tact and diplomacy,0,0000
Ability to react quickly and deal successfully with sometimes conflicting objectives in an open and public environment,0,0000
Experience in the field of education or experience in working with kids is a plus,0,0000
Ability to work well both independently and as a team member of a large workforce,0,0000
Ability to regularly ensure high work productivity,0,0000
Ability to create a stimulating work atmosphere and to maintain business ethics,0,0000
Answer telephone calls,2,0011
Take and register orders,0,0000
Organize the implementation of orders,0,0000
Excellent knowledge of the Armenian language,0,0000
Organize the transportation of orders,0,0000
"Occasionally conduct market monitoring to update the database of amended transportation prices, new services and new transportation companies",0,0000
Actively cooperate with producing factories regarding information exchange and the control of transportation,0,0000
"Prepare the required documentation for transportation (contracts, invoices, waybills, etc",0,0000
Supervise the whole process of logistics,0,0000
Enter information into the program,0,0000
Provide reports to the directorate on the process and the result of the work,0,0000
Team working skills,0,0000
Strong interpersonal and communication skills,2,0111
Ability to complete the task by the deadline,0,0000
"Excellent command of English, Russian and Armenian languages",0,0000
"conditioning, heating and ventilation systems: - Monitor the provided sales offers",2,0001
Monitor the approved sales offers,2,0001
Work with foreign partners regarding the organization and development of the above-mentioned fields,0,0000
Maintain financial balances with permanent suppliers,0,0000
Form and plan orders,0,0000
Prepare a price list with the application of the discount system in case of the price list given by the supplier,0,0000
Prepare a price list with the application of the discount system for available products,0,0000
Determine the pricing policy of unavailable products,0,0000
Enter the sale prices into 1C Program on the basis of the defined price list and provide it to the persons involved in the company's sale,0,0000
Support the local procurement department in the creation of a right mechanism of the procurement organization process,0,0000
"Enter the names of air-conditioning and ventilation equipment, materials and related information to 1C Program",0,0000
Management and team working skills,0,0000
Strong interpersonal and communication skills,2,0111
Ability to complete the task by the deadline,0,0000
"Excellent command of English, Russian and Armenian languages",0,0000
Design and build advanced applications for the 1C platform,0,0000
"Collaborate with the team of developers to define, design, and ship new features",0,0000
Work on bug fixing and improving software performance,0,0000
"Continuously discover, evaluate, and implement new technologies to maximize development efficiency",0,0000
Ability to quickly handle the codes written by others,2,0011
Bachelor's degree in Computer Science or other related fields,0,0000
At least 1 year of software development experience,0,0000
At least 1 year of experience with 1C,0,0000
Hands-on experience with Java is a plus,0,0000
Understanding of the source code control,0,0000
Passion for mobile device technologies,0,0000
"Contribute to the current native mobile apps written in Objective-C, Java, as well as cross platform environments",2,0011
"Develop, modify and maintain assigned software programs",0,0000
Responsible for the unit testing of the operation of developed programs and documenting results,0,0000
"Work with the product and design teams to understand end-user requirements, as well as use cases, translating them into effective technical solutions",0,0000
"Ensure that deliverables meet or exceed functional, technical, and performance requirements",0,0000
"Work on more complex programs under the direction of higher level staff, the technical Team Lead or the Architect",0,0000
Submit all software modifications for code review and approval,0,0000
Take ownership of the projects and tasks assigned,0,0000
Provide on-call support as assigned,0,0000
Consistently meet task deadlines while maintaining high quality standards,0,0000
Bachelor's degree in a related area,0,0000
At least 2 years of experience in the relevant field or in a related area,0,0000
"Strong technical, analytical and problem-solving skills",0,0000
Strong technical knowledge and development skills,0,0000
Good oral and written communication skills,2,0011
Excellent attention to detail,2,1000
Ability to troubleshoot system issues,0,0000
Ability to work collaboratively with users and IT team members to understand business requirements,0,0000
Ability to collaborate with other IT professionals to achieve common project goals,0,0000
Ability to work on multiple projects/ priorities in a deadline-driven environment,0,0000
Good knowledge of the English language is an asset,0,0000
"Responsible for requirements gathering, prototyping, testing, leading/ supporting projects and driving product adoption",0,0000
"BS/ MS in Computer Science, Electrical Engineering or in an equivalent field",0,0000
"At least 3 years of industrial experience, preferably in EDA",0,0000
"Background in integrated circuit design, fundamentals of physical digital design, extraction and manufacturability",2,0010
"Knowledge of scripting languages (Tcl, Shell and Perl)",0,0000
"Knowledge of EDA data formats and concepts such as LEF/ DEF, GDS, Verilog and Liberty",0,0000
Knowledge of Place and Route tools is a plus,0,0000
Good engineering background,0,0000
Proven ability to effectively communicate with multiple stakeholders to define and follow priorities among and within projects,0,0000
Independent self-driven person,0,0000
Excellent communication skills,2,0011
"functional teams (R&D, Application and Marketing)",0,0000
Fast learning skills,0,0000
Good presentation skills,2,0101
"Good knowledge of the English language, both verbal and written",2,0011
Bachelor's degree in Computer Sciences or Electrical Engineering,0,0000
Knowledge of C++/ STL,0,0000
Code development skills,0,0000
Ability to search and study documentation,0,0000
Basic knowledge of object-oriented programming,0,0000
Good communication skills in the English language,2,0011
Team working skills,0,0000
Develop modules and scripts to use in the validation scripts of regression tests,0,0000
Develop TCL scripts and modules for using them in regression tests,0,0000
"Understand the tested feature (mathematical model, parameters, etc",0,0000
Develop functional and feature regression tests,0,0000
"Look through the results of test runs, inspect the reasons of filed tests and fix them",0,0000
Prepare test plans (with assistance),0,0000
Contact developers if needed and discuss testing aspects,0,0000
Study software testing tools (the testing framework and GUI testing tools) quickly,0,0000
Run regression tests for specific custom builds upon the developer request and inspect the results,0,0000
Perform manual testing,0,0000
Students with Master's/ Bachelor's degree,2,1000
Basic scripting/ coding skills,0,0000
Ability to search and study documentation,0,0000
Ability to quickly learn new scripting languages,0,0000
Basic knowledge of object-oriented programming,0,0000
Ability to quickly understand the tested feature,0,0000
Good communication skills in the English language,2,0011
Team working skills,0,0000
"Responsible for requirements gathering, prototyping, testing, leading/ supporting beta programs and driving product adoption",0,0000
"Collaborate with the product marketing team, Software Developers, QA and engineering teams and possibly customers",0,0000
Provide in-depth technical support and training to customers,0,0000
"Background in integrated circuit design, custom or semi-custom integrated circuit layout or physical verification, extraction and manufacturability",2,0010
Knowledge of Calibre DRC/ LVS/ xRC and Olympus or another Place and Route tools is a plus,0,0000
"Practical experience with timing, signal integrity or power analysis solutions is desired",0,0000
"BS/ MS in Computer Science, Electrical Engineering or in an equivalent field",0,0000
Knowledge of the leading edge Integrated Circuit Process technologies,0,0000
Hands-on experience with static and dynamic circuit simulation,0,0000
"Knowledge of scripting languages: Tcl/ Tk, Python, Perl, Skill and Shell",0,0000
"Knowledge of EDA data formats and concepts such as LEF/ DEF, OpenAccess, Liberty and Verilog",0,0000
Ability to formulate requirements for product specifications,0,0000
Proven ability to effectively communicate with multiple stakeholders to define and follow priorities among and within projects,0,0000
Good presentation skills,2,0101
Good engineering background,0,0000
Technical knowledge of the circuit design,0,0000
"MS in Computer Science, Physics, Mathematics or in a related field",0,0000
At least 3 years of experience in designing and developing software products,0,0000
Strong C++ and STL programming skills,0,0000
Familiarity with design patterns,0,0000
Previous work experience on critical projects,0,0000
Strong knowledge of data structures and algorithms and their complexities,0,0000
"Familiarity with the computational geometry, the graph theory, optimization problems, numerical methods and modeling",0,0000
Ability to write comprehensive functional/ implementation specifications,2,0011
Previous experience in designing efficient algorithms for the IC layout processing is highly desired,0,0000
Knowledge and experience in Physical Design automation or in related domains are preferred,2,0010
Excellent communication skills,2,0011
"functional teams (R&D, Application and Marketing)",0,0000
"Excellent knowledge of the English language, both verbal and written",2,0011
Fast learning skills,0,0000
Availability of formal training or a test certification is a plus,0,0000
Availability of other achievements such as participation/ winning in Mathematics and Programming Olympiads/ competitions is a big plus,0,0000
Fulfillment of the military service or the educational waivers of military obligation is preferred,0,0000
"Maintain the International IP Network, International peering and International MPLS transport network",0,0000
Maintain the Core IP production network,0,0000
Design and implement new solutions and improve the resilience of the current environment,0,0000
"Maximize network performance by monitoring performance, troubleshooting network problems and outages, scheduling upgrades and network optimization",0,0000
"Undertake fault investigations of data network in local and wide area environments, using information from multiple sources",0,0000
Support and administer firewall environments in line with the IT security policy,0,0000
Upgrade data network equipment to the latest stable firmware releases,0,0000
Configure routing and switching equipment,0,0000
Configure firewalls,0,0000
Responsible for the capacity management of the IP address allocation,0,0000
Excellent knowledge of IP networking fundamentals and extensive experience in the application of IP protocols,0,0000
"In-depth knowledge of OSPF and BGP with experience in administering these protocols in a large, distributed network",0,0000
"In-depth knowledge of and experience with Cisco IOS, Cisco ASA, Juniper EX and Juniper MX  platforms",0,0000
Excellent knowledge of network analysis fundamentals,0,0000
"Experience in deploying and maintaining wide area networks with emphasis on BGP, IPSec, and MPLS transport",0,0000
"Deep understanding of TCP internals, especially across wide area networks",0,0000
At least 3 years of experience in a similar environment,0,0000
Excellent communication and documentation skills,2,0011
Significant past experience with and expertise in many of the following protocols and technologies: 802,0,0000
Manage and monitor all installed systems and the infrastructure,2,0001
"Install, configure, test and maintain operating systems, application software and system management tools",0,0000
"Install, configure, test and maintain SAN infrastructure (FC switches, disk arrays and tape libraries)",0,0000
Proactively ensure the highest level of systems and infrastructure availability,0,0000
Monitor and test system performance for potential bottlenecks,2,0001
"Maintain security, backup and redundancy strategies",0,0000
Write and maintain custom scripts to increase system efficiency and lower the human intervention time in any tasks,2,0011
Participate in the design of information and operational support systems,0,0000
Provide second and third level support,0,0000
Liaise with vendors and other IT personnel for problem solutions,0,0000
"BS/ MS degree in Computer Science, Engineering or a related discipline",0,0000
"Proven work experience in installing, configuring and troubleshooting Windows and UNIX/ Linux based environments",0,0000
"Solid experience in the administration and performance tuning of application stacks such as Tomcat, Apache and NGINX",0,0000
"Experience with virtualization and containerization of VMware, Virtual Box, Xen and KVM",0,0000
Experience with monitoring and analytical systems,0,0000
Experience with automation software (CFEngine),0,0000
"Solid scripting skills in shell scripts (Perl, Python and VBScript)",0,0000
"Solid networking knowledge of OSI network layers, TCP/ IP",0,0000
Solid knowledge of the SAN infrastructure,0,0000
"Organized, systematic and logical approach to the work is essential",0,0000
Ability to work and communicate within a team,0,0000
"Reconnect, activate or suspend GSM numbers",0,0000
Change credit plans as well as the payment method/ type,0,0000
Convert the class types of Integrated Circuit Cards (ICC),0,0000
Solve sales related issues,0,0000
Provide detailed bill reports,0,0000
Clarify the issues concerning registration in the billing system,0,0000
Reverse wrong cash sales,0,0000
Provide call details based on different criteria,2,0011
Troubleshoot transfer problems,0,0000
Support and escalate VAS and in-house applications,0,0000
Bachelor's degree in the professional field,0,0000
At least 1 year of work experience in the relevant field,0,0000
"Technical knowledge of networks, operating systems and telecommunication network models",0,0000
Knowledge of billing applications,0,0000
Knowledge of SQL language and MS office applications,0,0000
Good knowledge of English and Russian languages,0,0000
Ability to interact in a positive manner,0,0000
"Ability to maintain the highest level of professionalism, ethical behavior and confidentiality",0,0000
Collect and analyze the data on grants and fundraising opportunities,0,0000
Develop the fundraising strategy,0,0000
Organize the application process for grants including the fundraising application development and submission,0,0000
Involve the organization in strategic partnerships for acquiring grants and fundraising,0,0000
Lead the staff in the process of grants management,0,0000
Advanced university degree in Social Sciences,0,0000
Successful verifiable experience in fundraising and grants proposal writing,2,0011
At least 2 years of experience in the organizational team management,0,0000
Knowledge of English and Russian languages,0,0000
Knowledge of MS Office and the Internet resources on grants and fundraising,0,0000
Knowledge and experience of the grants content and budgeting,0,0000
Good communication skills and ability to work with different beneficiary groups,2,0011
Ability to work under a big workload,0,0000
"Welcome customers, greet them and offer assistance",0,0000
Work closely with customers throughout the sales process,0,0000
Advise customers by providing information on products,0,0000
Help customers make selection by building customer confidence,0,0000
"Handle any inquires made by the client, investigate the issue and provide the necessary feedback",0,0000
Offer suggestions and opinions,0,0000
Ensure the product is well presented every time,0,0000
Remain updated on the product knowledge,0,0000
