,jobrequirements,bias,againstgroup
9843,Work with senior attorneys and non-attorney professionals to ensure all deadlines are met.,2,00011
9844,"Bachelor's Degree with 3-5 years of professional experience, preferably in Antidumping and Countervailing Duties.",2,01011
9845,"Proficient in SAS statistical software, Microsoft Office 2010, with advanced MS Excel.",0,00000
9846,"Outstanding project management skills, including strong attention to detail and ability to execute multiple projects simultaneously.",2,01011
9847,Some accounting background a plus,0,00000
9848,Analyze the ERP/Excel system to ensure production planning data is accurate.,0,00000
9849,"Expedites and monitors the progress of jobs released to the production floor, performs time standards and updates processes when appropriate.",2,00011
9850,"Monitor material shortages, stock outages while working with Supply Chain and manufacturing to meet customer demands.",2,00011
9851,"Keeps currently informed of new and/or maintains adherence to company policies, safety standards, and good housekeeping practices.",2,00011
9852,"Assures efficient and economical utilization of materials, improvement of methods, and elimination of wasteful practices.",2,00011
9853,Direct and participate in CI teams and activities.,2,00011
9854,Performs related work as apparent or assigned.,0,00000
9855,Capable to work on multiple project/multiple locations with limited direction.,0,00000
9856,Proactive communication with both internal and external customers as issues occur.,2,00011
9857,Organization and supervisory skills to supervise diverse operations with differing needs and problems.,2,00011
9858,Experience with JobBOSS manufacturing software preferred or relevant ERP required with manufacturing planning process.,0,00000
9859,Lean Six Sigma Green Belt or Black Belt certification a plus.,0,00000
9860,Manufacturing Planning: 5 years (Preferred),0,00000
9861,Bachelor's (Preferred),2,01000
9862,What is your salary expectation for this role?,0,00000
9863,MultiSource Manufacturing LLC,0,00000
9864,"Greets customers and clinic patients, and offers assistance with products and services.",2,00011
9865,"Supervises operation of the store and pharmacy, including opening/closing/changing shifts, task delegation and scheduling team members.",2,00011
9866,"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",2,00011
9867,Ensures execution of District Manager operational feedback.,0,00000
9868,"Implements store organization through proper hiring and placement, scheduling of work assignments and delegation.",2,00011
9869,Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,2,00011
9870,Complies with all company policies and procedures; maintains respectful relationships with coworkers.,2,00011
9871,Completes special assignments and other tasks as assigned.,2,00011
9872,Assigns daily operational responsibilities and tasks and sets expectations for store team members and assistant managers.,2,00011
9873,Analyzes financial and performance data; develops action plans to increase sales and control costs.,2,00011
9874,Reviews KPIs daily and prepare to discuss with district management.,2,00011
9875,Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,2,00011
9876,Analyzes performance indicators of the clinic and works with Clinic Coordinator or Manager to ensure performance and support.,2,00011
9877,Identifies sales opportunities to ensure the growth and performance of the store and pharmacy.,2,00011
9878,"Manages inventory levels through ordering, keeping stock, liquidating stock, anticipating fast selling items and seasonal changes.",2,00011
9879,"Makes hiring, promotion and termination decisions.",2,00011
9880,"Addresses issues and disciplines store team members, engages with Employee Relations and Human Resources as appropriate.",2,00011
9881,Develops employee performance plans and follows up according to deadlines.,2,00011
9882,Monitors and approves team member compensation.,2,00011
9883,"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,00011
9884,"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members",2,00011
9885,Follows performance improvement plans offered by District Manager.,0,00000
9886,"Conducts community outreach (e.g., speaks with members of community, physicians in area).",0,00000
9887,Assists District Manager in planning and attending community events.,2,00011
9888,PTCB Certification within 12 months of hire (except in Puerto Rico) and licensed pharmacy technician as required by state.,2,00011
9889,"Willingness to work flexible schedule including extended days, evenings, and weekend hours.",2,00011
9890,"3 years of retail management experience, including supervising others, managing, and assigning work.",2,00011
9891,Work closely with the 321 Gang sales teams to develop Agile transformation plans to meet the customer objectives.,0,00000
9892,Define and present to customers product and technology training on both tool solutions and modern software engineering best practices.,2,00011
9893,Work on customer engagements to assist in the successful transformations,2,00011
9894,US resident with the legal right to work in the United States,0,00000
9895,"8+ years of experience with working within an Agile framework, including Scrum, Kanban and/or Lean",2,00011
9896,"3+ years of experience as a Scrum Master, Product Owner or Agile Coach",0,00000
9897,Scaled Agile SAFe Program Consultant (SPC) certification,0,00000
9898,"Knowledge of software/product ship cycles, release planning and tracking",2,00011
9899,Independent self-starter able to work efficiently with minimal oversight in a fast-paced environment,0,00000
9900,"Adept at customer interactions, including presentations, training, and software implementations",2,00111
9901,"Excellent presentation, analytical, problem-solving and communication skills (written and verbal)",2,00111
9902,Ability to travel at least 50%,2,00010
9903,Desire to go above and beyond in a work hard/play hard environment!,2,00011
9904,"Can be located anywhere in the U.S., as long as nearby a major airport",0,00000
9905,Experience in government programs,0,00000
9906,Previous experience in this type of role a plus,0,00000
9907,"Experience in leading the adoption of Agile work management, MBSE, or PDM tools",0,00000
9908,"Familiarity with regulatory and/or compliance mechanisms such as DO-178, ASPICE",2,00011
9909,"Experience working with distributed development teams that span multiple geographies, time zones, and cultures",2,00011
9910,Accelerate time to market and consistently meet objectives,2,00011
9911,Significantly reduce waste/increase efficiencies,0,00000
9912,Adhere to strict compliance/quality assurance mandates,0,00000
9913,"Adopt processes & practices like MBSE, MDD, Lean, Agile, and the Scaled Agile Framework (SAFe)",2,00011
9914,"Implement and adopt development tools from IBM, Tasktop, Sodius, and others.",2,00011
9915,Thrive on working independently- from home,0,00000
9916,Truly focus on client success,0,00000
9917,Love solving problems for our clients,0,00000
9918,Industrial & Consumer Electronics,0,00000
9919,Internet of Things (IoT),0,00000
9920,"Produce sales gains, by providing customer service.",0,00000
9921,Meet or Exceed Company Objectives in all measurable areas of the business.,0,00000
9922,"Adhere to current visual guidelines including proper merchandising, signage and store cleanliness.",2,00011
9923,"Maintain strong product knowledge for use in selling, merchandising, and giving feedback as requested.",2,00011
9924,Ensure that all associates maintain a professional appearance consistent with company dress code policy.,0,00000
9925,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
9926,"Prepare store schedules and provide for proper store coverage at all times, within the guidelines for wage control set by the company.",2,00011
9927,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price changes and conducting product counts.",2,00011
9928,"Perform proper documentation and record keeping per LIDS Retail policies, complying with all state and federal laws.",2,00011
9929,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
9930,"Manage store associates through thorough use of LIDS Training Programs, goal setting (for sales and tasks), and regular follow up.",2,00011
9931,"Recruit, develop, and train store personnel to achieve Operations Objectives as well as adhere to Operational policies and guidelines.",2,00011
9932,"Performs work of subordinates, as needed.",0,00000
9933,Communicate with employees at all levels of the company.,0,00000
9934,Other duties as assigned.,0,00000
9935,"Established ability to produce sales results, while minimizing loss.",0,00000
9936,"Proven supervisory skills, with capacity to deliver training material and assess retention.",2,00011
9937,Strong interpersonal skills and the ability to communicate verbally in a clear and professional manner.,2,00111
9938,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
9939,Ability to lift up to 50 pounds.,2,00010
9940,Ability to climb a ladder and work with hands overhead.,2,00011
9941,Standing required for up to 100% of the work time.,2,00010
9942,Ability to work unsupervised.,0,00000
9943,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
9944,"Collaborate with other teams to better serve clients and manage workstreams, either as a peer or in a supervisory role",2,00011
9945,Stay open to tackling any aspect of the workstream for the greater good of the project,0,00000
9946,"Find new, creative ways to adapt existing methods, tools and procedures to better serve clients",2,00011
9947,"Advise clients on the impacts of SaaS adoption to their governance and operating models, and helping client plan for and/or implement change",2,00011
9948,"At least 2 years with one or more of the Oil & Gas, Utilities, Chemicals or Natural Resources industries",0,00000
9949,At least 5 years with one of the following functions:,0,00000
9950,"Strong leadership skills, including the ability to facilitate team and client meetings effectively and to deliver constructive feedback",2,00011
9951,"Providing leadership and direction for cGMP and food safety engineering to Maintenance, Engineering, and Operations Departments.",2,00011
9952,Maintaining awareness of the food regulatory environment and emerging microorganisms of concern,2,00011
9953,Leading all product adulteration incident reviews and provides leadership in micro management and sanitation excellence.,2,00011
9954,Capable of influencing people while managing issues with a wide variety of internal and external partners,2,00011
9955,Communicate cGMP risk and improvements to the facility Quality Manager,2,00011
9956,Is point person for Food Safety and FSMA and other regulatory requirement related questions for the facility,2,00011
9957,Detail oriented with demonstrate ability to identify critical data and distill into business-focused technical recommendations,2,00011
9958,"Leading and delivering projects, monitoring progress against goals, identifies issues and takes corrective actions early.",2,00011
9959,Ability to achieve quality and food safety results consistently despite obstacles,2,00011
9960,Supporting the facility Quality Manager in continuous improvement activities of the Quality and Food Safety Management System,2,00011
9961,Cultivate a high regards for cGMP and food safety as the leader to train employees to create awareness to meet regulatory requirements.,2,00011
9962,"Optimize the documentation for quality systems engineering, cleaning and validation SOPS, SSOPs, HACCP plans and food safety policy and protocols.",2,00011
9963,Lead HARPC / Food Safety risk assessment for all new lines and as needed to update Food Safety Policy,2,00011
9964,"Minimum of 3-5 years experience in Food Microbiology, Process Development and Quality and Food Safety Management Systems",2,00011
9965,"Demonstrated leadership in QA, Quality and Food Safety Management Systems, New Product Development and Food or Pharmaceutical manufacturing",2,00011
9966,"Strong computer skills with proven proficiency in Microsoft Word, Excel, Power Point and flowcharting software",2,00011
9967,ASQ Quality Engineer Certification or ASQ Certified Black or Green Belt preferred,0,00000
9968,"Ability to be flexible with work hours, shifting priorities, ambiguity.",0,00000
9969,Support service managers as needed,0,00000
9970,Managing the scheduling of maintenance and contractual requirements,2,00011
9971,Coordinating and follow up on state safety testing requirements,2,00011
9972,"Safety support (monthly minutes, accident filing)",0,00000
9973,Managing Material and Labor cost to meet monthly targets including vacation tracking,2,00011
9974,Track and report performance to estimate on elevator repairs,2,00011
9975,Manage customer billing to including tracking sales/margin and assist in inventory review and clean/up,2,00011
9976,Reporting (print and distribute as needed),2,00011
9977,IPhone Application system data management,0,00000
9978,"Warehouse (organization, audits, inventory, shipping)",0,00000
9979,"Candidates must have excellent communication skills and able to work in a highly team-oriented and dynamic environment,",2,00011
9980,"Self-motivated individuals who have the ability to manage many simultaneous projects and responsibilities are a must,",2,00011
9981,High school education or equivalent,0,00000
9982,relevant: 1 year (Required),0,00000
9983,Bachelor's (Required),2,01000
9984,"Manhattan Beach, CA 90266 (Required)",0,00000
9985,United States (Required),0,00000
9986,Detail-oriented -- quality and precision-focused,2,00011
9987,Innovative -- innovative and risk-taking,2,00011
9988,Aggressive -- competitive and growth-oriented,2,00111
9989,Outcome-oriented -- results-focused with strong performance culture,0,00000
9990,Team-oriented -- cooperative and collaborative,2,00011
9991,A job for which military experienced candidates are encouraged to apply,0,00000
9992,Meets dealership sales goals.,0,00000
9993,"Greets customer and determines make, type, and quality of vehicle desired.",2,00011
9994,Explains features and demonstrates operation of vehicle in showroom or on demonstration drive.,2,00011
9995,Suggests optional equipment for customer to purchase.,0,00000
9996,"Computes and quotes sales price, including tax, trade-in allowance, and discount.",2,00011
9997,"Completes paperwork accompanying vehicle sales, including but not limited to, preparing sales slip or sales contract.",0,00000
9998,Arranges for delivery and registration of vehicle.,2,00011
9999,Researches availability of models and optional equipment.,2,00011
10000,Engages in business development.,0,00000
10001,Addresses customer concerns.,0,00000
10002,Maintains CSI at or above Company standards,0,00000
10003,"Maintains an organized, clean and safe work area",2,00011
10004,Participates in required training,0,00000
10005,Records all hours worked accurately in company timekeeping system,0,00000
10006,Follows Safeguards rules and regulations.,2,00011
10007,Complies with Company policies and procedures,2,00011
10008,"Observes all Federal, State, Local and Company safety rules and regulations in the performance of duties.",2,00011
10009,Other duties as assigned,0,00000
10010,Ensures service levels and compliance rates for each assigned account are met or exceeded.,2,00011
10011,Works with Coaches/Leadership to record and track OOS in each assigned account.,2,00011
10012,Andrews Portfolio and DISC,2,00011
10013,Andrews P2EP Process,0,00000
10014,Beer and Distribution Industry,2,00011
10015,Category Management/Space Management,0,00000
10016,Competitive Portfolios,0,00000
10017,Inventory Management Principles,0,00000
10018,Merchandising Literacy,0,00000
10019,Model Market Concepts,0,00000
10020,Quality Standards and Code Dates,2,00011
10021,Swap and Drop Procedure,2,00011
10022,Ability to Influence Others,0,00000
10023,Ability to Solve Problems and Develop Potential Solutions,2,00011
10024,Active Listening and Feedback Skills,2,00011
10025,Communication and Interpersonal Skills,2,00111
10026,Technical Aptitude/Computer/iPad Skills,0,00000
10027,Time Management and Prioritization Skills,2,00011
10028,High School Graduate or Equivalent Certificate,0,00000
10029,Current Valid Texas Driver License,0,00000
10030,Previous Distribution Business Experience or Other Consumer Product Goods (CPG) Experience,0,00000
10031,Previous Beer Industry Experience,0,00000
10032,Advanced Communication Skills,2,00011
10033,Ability to stand and walk for extended periods of time.,2,00011
10034,Ability to pull/push a load up to 55 lbs.,0,00000
10035,Requires heavy and repetitive lifting/placement of products up to 55 lbs.,2,00011
10036,"Bends, stoops, squats, kneels, crouches, crawls, climbs ladders and stairs, stands, walks, and turns/pivots frequently throughout duration of workday.",2,00011
10037,Must tolerate working in an environment with inside/outside ambient/extreme temperatures.,0,00000
10038,Must be able to work in noisy and crowded environments.,2,00011
10039,Ability to operate facility equipment required for role.,0,00000
10040,"Ability to speak, hear, and see is required to communicate with employees, and to operate computers and office machinery.",2,00011
10041,Hand-eye coordination and fine manipulation skills are necessary to operate computers and various facility machinery and equipment.,2,00011
10042,Driving is required during the workday.,0,00000
10043,"Ability to perform job functions in compliance with company policies and procedures, including safety policies and best practices.",2,00011
10044,Must be able to maintain a current/valid Texas driver's license.,0,00000
10045,Must maintain regular and punctual attendance.,2,00011
10046,Understand and utilize operational and financial reports and completes standard and ad hoc reports accurately and on time.,2,00011
10047,Utilize the Company billing system to coordinate invoicing activities and makes certain that billing is reviewed and approved by clients.,2,00011
10048,Manage location P & L and develop action plans to address deficiencies/grow the business.,2,00011
10049,Confirms venue partners process all payments to PSAV in a timely basis.,0,00000
10050,"See the Big Picture by completing the sales forecast at home location, ensuring they are accurate and submitted timely.",2,00011
10051,"Participate in business review presentations as needed, in collaboration with regional management.",2,00101
10052,"Perform and directs daily floor operations including scheduling and equipment setups, operation, and strikes.",2,00011
10053,Anticipate equipment challenges and changes in a timely and professional manner.,2,00011
10054,"Use inventory control procedures to maintain proper inventory levels while also maintaining safety, security, and quality assurance of equipment.",2,00011
10055,See the Big Picture by efficiently sharing labor and equipment within the local market.,2,00011
10056,Attend all operational venue meetings such as daily stand up meetings with venue operations staff.,2,00010
10057,Create effective strategies to maximize revenue per-event for assigned customers including upsell and cross-sell opportunities.,2,00011
10058,Prepare and deliver compelling presentations that convey the value of PSAV and effectively solve customer challenges.,2,00111
10059,"Attend site visits, pre-conference planning meetings, and appropriate venue meetings as necessary to support the customer event experience.",2,00011
10060,Effectively collaborate with vendors and other departments/divisions of the company to capture and service events.,2,00011
10061,Understand event cost structure and incorporate into solution designs according to established profitability guidelines.,2,00011
10062,"Attend customer meetings, understanding their goals and responding to their questions, concerns, and challenges.",2,00011
10063,Do the Right Thing by ensuring all customer information is up to date and accurate in the Customer Relationship Management system (CRM) at all times.,2,00011
10064,Maintain knowledge of new product/service offerings and emerging technology supporting meetings and events,2,00011
10065,"Create and present information and reports, as needed, to senior management related to performance, pipeline, forecasting, etc.",2,00011
10066,Position will have oversight to personnel to assist with event execution.,2,00011
10067,Exceed the expectations and needs of internal and external customers.,2,00011
10068,Meet with guests on site to ensure that their needs are met and the equipment setup is accurate and working properly.,2,00011
10069,Monitor small venues and check in on customers throughout the day.,2,00011
10070,Effectively utilizes applicable company computer systems.,0,00000
10071,"Act as the solo on-site technician for events, if necessary.",0,00000
10072,"Value People by promoting a culture of high performance, accountability and continuous improvement that values learning and a commitment to quality.",2,00011
10073,"Manage performance, addresses employee concerns, maintains adequate staffing levels, and facilitates team development.",2,00011
10074,"Manages the human resources activities including selection, performance management, and learning",2,00011
10075,Provide focused and continued coaching to develop the skills of team members.,2,00011
10076,"Train employees on PSAV standards for service and equipment, and ensures they are properly trained on company computer systems.",2,00011
10077,"Recommend team members for training opportunities, as needed.",0,00000
10078,3+ years of audio visual experience,2,00010
10079,1+ years of supervisory experience,0,00000
10080,2+ years of customer service or hospitality experience is preferred.,0,00000
10081,Sales experience is a plus,0,00000
10082,Working knowledge of audio visual equipment in a live show environment,2,00010
10083,Must be able to successfully complete Level 3 Skills training,0,00000
10084,Proficiency with the use of computer hardware,0,00000
10085,"Proficiency with computer software and programs, including the Internet and Microsoft Office",2,00011
10086,Effective leadership abilities and customer satisfaction focus.,2,00011
10087,Pipeline Inspection & Integrity,0,00000
10088,Construction Inspection,0,00000
10089,Material Coordination,0,00000
10090,Capital & Expense Projects,0,00000
10091,Onshore and Offshore Facilities,2,00011
10092,Metering & Regulation Stations,0,00000
10093,Routine Operations & Maintenance,0,00000
10094,Office & Administrative Staff,0,00000
10095,Oil & Gas: 5 years (Preferred),0,00000
10096,sales: 5 years (Preferred),0,00000
10097,"Performs DC Brushed and Brushless Motor Design (Mechanical and Electrical), with types such as Frameless, Gear-motor and Brake-motor.",2,00011
10098,"Reviews customer motor RFQ and specifications, develops preliminary design concepts and prepares technical proposals for new business opportunities",2,00011
10099,"Prepares Design 3D models, 2D drawings, Bills of Materials (BOMs), and all design related documentation or reports.",2,00011
10100,"Performs tolerance stack-ups, fits and clearances, and stress, strain and flow calculations as required.",2,00011
10101,Performs analytical and/or experimental testing as necessary to demonstrate soundness of the design.,2,00011
10102,Investigates production problems when called upon and searches for solutions; advises and assists other department members on design issues.,2,00011
10103,"Completes forms and relevant documentation within the Engineering department for change management, procurement, fabrication and testing.",2,00011
10104,Generates applicable test and assembly procedures and reports for design verification and manufacturing.,2,00011
10105,"Initiates requests and supports fabrication of prototypes and order special materials when required, as well as any fixtures and tooling needed.",2,00011
10106,Compiling lists of prospective customers for sales leads.,0,00000
10107,Communicating all sales orders to corporate office daily.,0,00000
10108,Developing and making sales presentations to present and future clients.,2,00111
10109,"Ability to learn and maintain product knowledge, selling skills.",2,00011
10110,Hands on technical skills to actually demonstrate the product service for the customer.,0,00000
10111,Meet with key management at car dealers on a monthly/quarterly/annual to conduct business reviews.,0,00000
10112,Meeting or exceeding company set quotas and sales goals.,2,00011
10113,Business Development: 1 year (Preferred),0,00000
10114,Driver's License (Required),0,00000
10115,"A bachelor degree is required, preferably in finance, mathematics, actuarial sciences or business administration.",0,00000
10116,This position will work with other military staffers to sell various initiatives.,0,00000
10117,This position will perform back-office administrative tasks as appropriate to ensure that advertising runs according to schedule.,0,00000
10118,This position will work with employees of other departments to process advertising materials and collect payment.,2,00011
10119,This position will spend 75% of their time in the sales field.,0,00000
10120,Microsoft Office: 1 year (Preferred),0,00000
10121,Excel: 1 year (Preferred),0,00000
10122,Microsoft Word: 1 year (Preferred),0,00000
10123,Microsoft Outlook: 1 year (Preferred),0,00000
10124,Bachelor's (Preferred),2,01000
10125,"Arlington, VA (Required)",0,00000
10126,United States (Required),0,00000
10127,Wednesday (Required),0,00000
10128,Tuition reimbursement,0,00000
10129,Dependable -- more reliable than spontaneous,0,00000
10130,Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction,0,00000
10131,People-oriented -- enjoys interacting with people and working on group projects,2,00011
10132,Detail-oriented -- would rather focus on the details of work than the bigger picture,0,00000
10133,"Achievement-oriented -- enjoys taking on challenges, even if they might fail",0,00000
10134,Autonomous/Independent -- enjoys working with little direction,0,00000
10135,Innovative -- prefers working in unconventional ways or on tasks that require creativity,0,00000
10136,"Informs guests of current promotions, events and services within the store.",2,00011
10137,Is able to serve multiple guests at one time while maintaining composure during busy or peak selling times.,0,00000
10138,Helps to eliminate and/or reduce potential theft of product by providing exceptional guest service and maintaining awareness while on the sales floor.,2,00011
10139,"Courteously handles sales, refunds and exchanges. Ensures that the correct price, tax and/or discount are applied correctly to each sale.",2,00011
10140,Ensures all resets and planograms are executed as directed.,2,00011
10141,Sets up advertising displays or arranges merchandise to highlight sales and promotional events.,2,00011
10142,"Participates in physical inventory preparation, execution and follow-up.",2,00011
10143,Executes receipt of shipment truck within company guidelines.,0,00000
10144,Executes other operational tasks as directed by management.,0,00000
10145,"Responsible for overall store cleanliness including restrooms, cashwrap, backroom and sales floor.",2,00011
10146,Takes the initiative to stay informed regarding new or existing products is knowledgeable about their ingredients and benefits to better serve guests.,2,00011
10147,"High school diploma, 1 year relevant work experience or equivalent combination of education and relevant work experience.",2,00011
10148,1 year. retail experience preferred.,0,00000
10149,Demonstrates a passion for guest service and a competency for selling.,2,00011
10150,Ability to troubleshoot.,0,00000
10151,Ability to work independently and as part of a team.,2,00011
10152,Ability to build and maintain strong customer relationships.,2,00011
10153,Take a hospitality-focused approach to everything they do,0,00000
10154,Have a positive and proactive attitude,2,00011
10155,Be engaged with hospital leaders and behave as a member of their team,2,00011
10156,Strive to motivate and encourage team members each and every day,2,00011
10157,Strive to embody our company-wide commitment to service excellence,0,00000
10158,Identify potential problems and address them head on,2,00011
10159,Tracks accurately and timely the usage of linen items in all areas of the hospital.,2,00011
10160,Analyzes linen products for possible cost-savings alternatives for lowering costs.,0,00000
10161,Recommends and implements strategic plans to reduce linen costs.,2,00011
10162,"Trains, monitors, supports and assists each facility with a Linen Data Management Program.",2,00011
10163,"Collaborates, consults, plans and educates linen users by designing and conducting Linen Education and training as needed.",2,00011
10164,"Documents linen cost reductions on a monthly, quarterly and annual basis by using project management tools.",2,00011
10165,Implements a strong Reject Linen Program. Documents reject linen and works to resolve any linen quality issues identified through this program.,2,00011
10166,"Monitors and works to resolve any quantity, processing or distribution issues.",2,00011
10167,Creates and chairs a Linen Committee by getting support from the Administration and Nursing staff.,2,00011
10168,Organizational Change Management experience,0,00000
10169,Ability to obtain and maintain certain job-related certifications if no job-related advanced degrees.,2,00011
10170,U.S. citizenship may be required. Ability to work in the United States indefinitely required.,0,00000
10171,Travel may be required.,2,00010
10172,Coach and mentor junior staff members.,2,00011
10173,Ability to work overtime required on occasion.,2,00100
10174,Ability to sit in an office environment for long periods of time.,2,00010
10175,Ability to obtain and maintain a security clearance.,2,00011
10176,Ability to communicate clearly in writing and verbally.,2,00011
10177,Ability to obtain and maintain firm independence and abide by firm ethics requirements.,2,00011
10178,Meet or exceed continuing professional education (CPE) requirements.,0,00000
10179,"Uncover, qualify, nurture, and build the sales opportunity pipeline for the Enterprise.",2,00011
10180,50% calling companies (outbound) to schedule meetings for the Enterprise Software sales teams.,2,00011
10181,A hunter mentality to find and cultivate new business.,2,00011
10182,Bachelor degree or equivalent years of experience preferred.,0,00000
10183,Experience and previous success with prospecting for the Enterprise Software market and selling via phone.,2,00011
10184,At least 2-3 years of demand generation or inside sales experience with Enterprise Software sales or related organization.,0,00000
10185,"Proven success in a role with weekly, monthly, and quarterly targets.",2,00011
10186,Strong capacity to develop relationships quickly over the phone.,2,00001
10187,Skilled at prospecting for new business by discovering need for SQLstream.,0,00000
10188,Comfortable with detailed conversations both at a business and a technical level.,2,00011
10189,Strong organizational and time management skills.,2,00011
10190,Excellent communication and interpersonal skills with the ability and skills to develop relationships quickly.,2,00111
10191,"Strong written and verbal communication, time management skills, and team orientation.",2,00011
10192,Bachelor's Degree (four year college or technical school),2,01000
10193,0-1+ years of experience,0,00000
10194,MS Office suite of products.,0,00000
10195,"Experience selling solutions versus commodities, in a highly competitive market",0,00000
10196,"Strong prospecting and closing skills, both over the phone and in person",2,00011
10197,"Proven success selling to the hospitality or healthcare industries as well as outside, business-to-business service sales",0,00000
10198,Drive to be highly competitive and aggressive,2,00111
10199,The ability to lift up to 25 pounds,2,00010
10200,Involved in the community?,0,00000
10201,A Team player and possess a great personality?,2,00011
10202,Hospitality and medical sales experience preferred,2,00011
10203,Must have an excellent driving record,0,00000
10204,Must have a valid driver's license,0,00000
10205,Excellent skills using Microsoft Word and Excel,2,00011
10206,"Strong prospecting and closing skills, both over the phone and in person",2,00011
10207,"Proven success selling to the hospitality or healthcare industries as well as outside, business-to-business service sales",0,00000
10208,Make a difference in the community by assisting our customers build better businesses through sustainable products and services,2,00011
10209,Work in a positive culture where people are recognized and make a difference,2,00011
10210,Stable base salary plus the opportunity to earn commissions and bonuses,2,00011
10211,Local sales territories - you get to stay close to home with limited travel,2,00010
10212,Exceptional sales support and the ability to focus on business development,2,00011
10213,Work experience- Minimum 1-2 years,0,00000
10214,Education- Bachelor degree or equivalent work experience preferred; HS degree or equivalent is required,0,00000
10215,compelling storyteller,0,00000
10216,articulate and distinguish,2,00011
10217,strategically position,0,00000
10218,Experience must include marketing and corporate writing.,2,00011
10219,"Proficiency in Microsoft Office products such as Word, Excel, PowerPoint and Outlook.",2,00011
10220,"Excellent Service, Quality Products, & Cleanliness of restaurant.",0,00000
10221,Maximize the long-term sales of restaurant.,0,00000
10222,Maintain FOH employees training and staffing.,2,00011
10223,Maintain high employee morale.,0,00000
10224,Actively recruit KC Hopps managers.,0,00000
10225,Help execute menu changes.,0,00000
10226,Help execute quarterly and annual plans.,2,00011
10227,Represent KC Hopps Ltd. professionally at all public functions.,0,00000
10228,Help complete assigned duties from Duck Audits.,0,00000
10229,100% accurate cash handling.,0,00000
10230,Touch all tables - Manager table visits must be at 100%.,0,00000
10231,Promote a positive and honest work environment.,2,00011
10232,Execute directives of upper managers and superiors.,2,00011
10233,Assist in ensuring security of the facility with effective issuance of keys and alarm codes.,2,00011
10234,Continually work to improve all cost controls of company.,0,00000
10235,Make ongoing decisions promoting the longevity of equipment,0,00000
10236,Make ongoing decisions promoting the longevity of the facility.,0,00000
10237,Adhere to all company policies.,0,00000
10238,Maintain specific cost control area budgets.,0,00000
10239,Make good sound decisions on repairs and maintenance of facility and equipment.,2,00011
10240,Start to learn Profit and Loss statement,2,00011
10241,Keep turnover at a minimum by treating staff well and making good hiring decisions.,2,00011
10242,Always ensure future sales.,0,00000
10243,"Produce sales gains, by providing customer service.",0,00000
10244,To meet or exceed Company Objectives in all individual statistics.,0,00000
10245,"Adhere to current visual guidelines includes: proper merchandising, signage and store cleanliness.",2,00011
10246,Maintain a professional appearance consistent with Company Dress Code Policy.,0,00000
10247,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
10248,Assist in preparation of store work schedules that provide proper store coverage and are within the Company guidelines for wage control.,2,00011
10249,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price change and conducting product counts.",2,00011
10250,Complete accurate product counts in a consistent and timely manner.,2,00011
10251,Perform proper documentation and record keeping per LIDS Retail policies as well as state and federal laws.,2,00011
10252,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
10253,"Participate in LIDS Training Programs, adhere to set goals (for sales and tasks) and regular follow up.",2,00011
10254,Assist in recruiting and training store personnel on proper store operations and procedures.,2,00011
10255,Perform work of subordinates as needed.,0,00000
10256,Communicate with employees at all levels of the company.,0,00000
10257,Other duties as assigned.,0,00000
10258,High school diploma or equivalent plus one year relative experience.,0,00000
10259,Established ability to produce sales results while minimizing loss.,0,00000
10260,Strong interpersonal skills and the ability to communicate verbally in a clear professional manner.,2,00111
10261,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
10262,Ability to lift up to 50 pounds.,2,00010
10263,Ability to climb a ladder and work with hands overhead.,2,00011
10264,Standing required for up to 100% of the work time.,2,00010
10265,Ability to work unsupervised.,0,00000
10266,Become a Subject Matter Expert in the field of Covetrus global BI,0,00000
10267,Gather and document requirements from both internal and external customers,2,00011
10268,Assist with identifying workflow and process gaps and issues,2,00011
10269,Organize and conduct requirement reviews with stakeholders and development teams,2,00011
10270,"Coordinate cross-functional requirements across teams- ensuring inter-dependencies are documented, understood, and communicated.",2,00011
10271,Work with analytics and development managers to ensure sprint and release plans demonstrate traceabiility,2,00011
10272,Drive a tenacious focus in validating that what the team is building will meet the needs and demands of our customers,2,00011
10273,"Participate in and foster a working environment where creativity, innovation, ownership and teamwork are encouraged and rewarded",2,00011
10274,"Industry experience in technology-enabled healthcare, animal health, and pharmaceutical sales is desirable.",2,00011
10275,We appreciate Agile and BA-specific certifications.,2,00011
10276,Solid business networking and customer relationship skills.,2,00011
10277,"Experience with Business Intelligence tools such as Tableau, SiSense, PowerBI, MicroStrategy, or QlikView",0,00000
