jobrequirements,bias,againstgroup
Monitor office supplies and place orders,2,0001
"Maintain knowledge and awareness of all projects, assignments, and progress",0,0000
"HR representative: Assist with new hires, time sheets, vacation schedules, paychecks, and general HR functions",0,0000
Work with vendors to reconcile accounts,0,0000
Respond to inquiries from vendors and staff,0,0000
Provide a high level of customer service with all issues related to suppliers and vendors,0,0000
"Receive, review, and process vendor invoices for compliance with financial policies, procedures, and contractual requirements",0,0000
Work with vendors to resolve all issues,0,0000
Code invoices to applicable charge codes,0,0000
High school diploma or equivalent,0,0000
Excellent verbal and written communication,2,0011
Ability to follow oral and written instructions,2,0011
Excellent analytical and problem-solving skills,0,0000
Proficient in Microsoft Office Suite (e.g. Office 365),0,0000
Prior experience in a customer service related role,0,0000
Experience with project tracking and management,0,0000
Experience in hazardous materials shipping,0,0000
"Coordinate executive communications, including taking calls, responding to emails and interfacing with clients.",2,0011
Prepare internal and external corporate documents for team members and industry partners.,0,0000
"Handle confidential and sensitive materials, as well as those that require analyzing before composing detailed responses.",0,0000
"Schedule meetings and appointments, arrange and coordinate events, and manage travel itineraries.",2,0010
"Arrange corporate events to take place outside of the work place, such as Leadership Team Meetings, business lunches/meetings, etc.",0,0000
Approve office supply orders.,0,0000
Uphold a strict level of confidentiality.,0,0000
Develop and sustain a level of professionalism among staff and clientele.,0,0000
"Conduct research, collect and analyze data to prepare reports and documents.",0,0000
Document and distribute minutes of meetings.,0,0000
Liaise with internal staff at all levels.,0,0000
Prepare CEO with the right documents and information for his meetings.,0,0000
"Act proactively and without much supervision, anticipating needs and following through.",0,0000
Minimum of 7-10 years of experience as an Executive Assistant reporting directly to C Level management.,0,0000
"Advanced Microsoft Office skills, with an ability to become familiar with firm-specific programs and software.",0,0000
Proficiency in collaboration and delegation of duties.,0,0000
Possess a high degree of initiative to take independent action and be able to exercise proper judgement at all times.,0,0000
Self-motivated and able to work with little or no supervision.,0,0000
"Detail oriented, and able to consistently produce high quality, accurate work and results.",0,0000
Strong organizational and problem-solving skills with impeccable multi-tasking abilities.,0,0000
Exceptional interpersonal skills.,2,0100
Friendly and professional demeanor.,0,0000
Information gathering and monitoring skills.,0,0000
Decision-making ability.,0,0000
"Work management including planning, prioritizing and organizing tasks to effectively meet deadlines and achieve specific results.",0,0000
Proven ability to handle confidential information with discretion.,0,0000
"Informs guests of current promotions, events and services within the store.",0,0000
Is able to serve multiple guests at one time while maintaining composure during busy or peak selling times.,0,0000
Helps to eliminate and/or reduce potential theft of product by providing exceptional guest service and maintaining awareness while on the sales floor.,0,0000
"Courteously handles sales, refunds and exchanges. Ensures that the correct price, tax and/or discount are applied correctly to each sale.",0,0000
Ensures all resets and planograms are executed as directed.,0,0000
Sets up advertising displays or arranges merchandise to highlight sales and promotional events.,0,0000
"Participates in physical inventory preparation, execution and follow-up.",2,0010
Executes receipt of shipment truck within company guidelines.,0,0000
Executes other operational tasks as directed by management.,0,0000
"Responsible for overall store cleanliness including restrooms, cashwrap, backroom and sales floor.",0,0000
Takes the initiative to stay informed regarding new or existing products is knowledgeable about their ingredients and benefits to better serve guests.,0,0000
"High school diploma, 1 year relevant work experience or equivalent combination of education and relevant work experience.",0,0000
1 year. retail experience preferred.,0,0000
Demonstrates a passion for guest service and a competency for selling.,0,0000
Ability to troubleshoot.,0,0000
Ability to work independently and as part of a team.,0,0000
Ability to build and maintain strong customer relationships.,0,0000
Experienced in working with third-party vendor partners throughout Software Development Life Cycle process.,0,0000
Experienced in working with application managed services provided by vendor partners on an on-going basis.,0,0000
Ability to multitask.,0,0000
"Adapts to, and adjusts to, change.",0,0000
Maintain composure under pressure.,0,0000
Strong writing and presentation skills.,2,0111
Grasps information quickly.,0,0000
Examine and observe details.,0,0000
Ability to work collaboratively and influence all levels within the organization.,0,0000
At least 3 years of User Experience (UX) design background with demonstrated leadership,0,0000
Multiple years working in a customer facing environment,0,0000
"Relevant higher education in user interaction design, graphical design or product design",0,0000
Experience in designing mobile friendly websites and web-based applications,0,0000
"Solid understanding of HTML, CSS and Bootstrap with proven Photoshop or Illustrator experience",0,0000
Excellent communications and interpersonal skills with an ability to help customers find the right solution,2,0111
Willingness and ability to travel up to 50%.,2,0010
Good knowledge of Cloud platforms such as AWS/Azure and knowledge of PaaS/SaaS applications.,0,0000
"Experience with Agile methodologies, specifically Scrum.",0,0000
"Referral bonus, Associate recognition, discounts with several vendors, etc.",0,0000
"Support sales growth through consulting engineers and mechanical contractors by marketing, specification, selection and sales.",0,0000
Support the Outside Sales organization by providing technical support and application information.,0,0000
Seek new business opportunities by responding to new customers inquiries and the marketing of new products and services,0,0000
"Analyze the territory, develop, execute, and monitor sales programs",2,0001
"Take responsible for generating quotes for HVAC equipment for engineers, mechanical contractors, and owners, then working to close the sale",2,0001
"Make presentations in front of engineers, mechanical contractors and owners on key products and services",2,0101
Help maintain pre and post sales job files.,0,0000
BA/BS degree with 2-5+ years experience preferred.,0,0000
2-5 years of HVAC experience or knowledge of HVAC preferred,0,0000
High sense of urgency and exceptional interpersonal and communication skills,2,0111
"Highly motivated self-starter, able to work with minimal direction from management",0,0000
"Strong business, technical and problem solving skills needed",0,0000
Proficient with a PC and Microsoft Office applications,0,0000
Establish and maintain a good relationship with clients using excellent communication and project management skills,2,0011
"Execute implementation and setup tasks for new clients, including data mapping and migration",0,0000
"Project manage new client implementations via email, phone, Zoom meeting, and web-based tools like Salesforce",2,0001
Track implementation tasks against a schedule and coordinate with internal staff to ensure goals are met on a timely basis,0,0000
"Perform ETL processes on data - extract customer data, transform it into conversion/product specs, and load it into Salsa CRM using various tools",0,0000
Provide ongoing feedback to the Implementation team lead(s) and VP of Client Services on ways to improve client onboarding and implementation success,0,0000
Responsible for Implementation strategy and operations,0,0000
Contribute to overall Client Success strategy,0,0000
Analyze and track Implementation projects and develop reports for Senior Management,0,0000
"Partner with Sales Department to design project scopes, timelines, and deadlines",0,0000
"Partner with Education Department, Adoption Department, Customer Support, and Client Success to enhance and streamline Implementation process",0,0000
Ensure continuous client satisfaction and retention by providing highest level of customer service,0,0000
Strong and varied relational database knowledge is essential,0,0000
Strong data analysis skills are essential,0,0000
Proficiency using Microsoft Excel to manipulate data spreadsheets,0,0000
"Intermediate knowledge of Microsoft Access, query writing, and SQL",2,0011
Attention to detail that is impeccable,2,1000
"Excellent client relationship and communication skills, both oral and written",2,0011
Exceptional organizational skills that allow you to work under strict deadlines and quickly prioritize tasks,0,0000
This role will require multi-tasking and completing projects simultaneously,0,0000
Experience leading a team of FTEs and contractors and a willingness to tackle projects of your own,0,0000
"Must be proficient at bridging company goals and department goals, understanding the big picture",0,0000
"Experience using Salsa Engage (or another online organizing platform, like Convio, Luminate, Engaging Networks, etc.)",0,0000
Experience using Salsa CRM or other CRMs such as Salesforce,0,0000
"Experience with Salesforce, especially writing reports and using the Project Object",2,0011
Some degree of comfort with MySQL,0,0000
"Direct experience working in fundraising, advocacy, or marketing campaigns online",0,0000
"Direct experience working for a nonprofit organization or political campaign, or a business serving nonprofit organizations",0,0000
Define innovative Digital Content (Similar to google search) and targeted Marketing Sales offerings applying machine learning and AI technologies,0,0000
Evangelize and promote Cloud based micro-services architecture and Digital Technology capabilities adoption across organization,0,0000
"Responsible for research, design and prototype robust and scalable target audience models applying machine learning, AI, data mining, and statistical",0,0000
"Experience in event data analysis , sentiment analysis , modelling to deliver targeted digital content and send real time marketing campaigns.",0,0000
Manage onsite and offshore development teams implementing products and platforms in Agile,0,0000
"Work collaboratively with QA, DevOPS teams to adopt CI/CD tool chain and develop automation",0,0000
Work with technical teams to ensure overall support and stability of platforms and assist with troubleshooting when production incidents arise,0,0000
Be a mentor and leader on the team and within the organization,0,0000
Prospect and close new merchant accounts consistently month after month.,0,0000
Provide after-sales service for the duration of a merchant relationship with HPS unless alternative arrangements have been made with reporting manager,0,0000
Market additional HPS products and services when introduced under company guidelines,0,0000
"Travel to and from client sites within a designated, geographical territory",2,0010
Initiate contact with each customer a minimum of four times per year,0,0000
Respond to all sales leads within the required response time and work to solidify and close the sale. Report the results on a regular basis as defined,0,0000
Continually learn all aspects of all of the products and services offered by Heartland,0,0000
Provide all required documentation to manager,0,0000
Administrative duties as needed,0,0000
High School Diploma or equivalent,0,0000
Minimum of 2 years business to business outside-sales experience,0,0000
Territory management experience,0,0000
Proven track record of success in outside sales,0,0000
A RM/SPA is expected to be at full production (as defined by HPS) within his/her first four months,0,0000
Up front Sign-on bonuses+ Residuals + portfolio equity,0,0000
401K with company match,0,0000
"Benefits: Medical, Dental, Life, & Disability",0,0000
Having a Damage Estimator License or Independent Auto Damage and Theft Appraisal Adjuster License for the state of New York a plus,0,0000
1 year(s): Experience working independently or with limited supervision,0,0000
"4 year(s): consistent, full-time work experience",0,0000
1 year(s): Automotive Estimating/ Repair,0,0000
1 year(s): General knowledge of automotive components preferred,0,0000
High School or better,0,0000
Some college or better,0,0000
Dispatch/Customer Service Skills,0,0000
Communication Skills,2,0011
Computer/Technical Literacy,0,0000
Ability to Multi Task,0,0000
"Promotional Money (PM). Money that is paid to you, above and beyond your base salary as an additional incentive on certain products.",0,0000
"The ability for you to generate sales, not only for the benefit to the company and your store, but for you and your financial well-being.",0,0000
The drive to achieve and exceed personal sales and productivity goals,0,0000
"Display an awareness of all store communications including: product information, advertising, promotions and other marketing initiatives",2,0011
"Boost product knowledge by learning the features, advantages and benefits. Staying on top of nutritional, wellness trends",0,0000
High school diploma or GED preferred,0,0000
Be strategic partner to the General Manager; assist with setting goals and initiatives for future growth and develop follow up measurements,0,0000
Complete month-end and year-end closing process and preparation of financial reporting package,0,0000
Prepare the budget and financial forecasts,0,0000
Maintain fixed asset records of the company and prepare capital expenditure requests and justifications,0,0000
"Ensure compliance with all federal, state, and local corporate, payroll, sales tax and other applicable tax laws.",0,0000
"Interface and act as a financial and systems resource with departments e.g. manufacturing, sales/marketing, parts, purchasing, engineering, etc.",0,0000
Be a team leader to drive process improvements throughout the organization and a source of leadership that fosters profitable growth,0,0000
Implement and follow through on cost savings initiatives,0,0000
"Coach, teach and develop team members including evaluating the performance of personnel in Accounting",0,0000
"Work directly with Shared Service organization to control disbursements, establish and maintain credit terms and collection procedures",0,0000
Develop budget and staffing requirements for the accounting area,0,0000
Control expenses within budget constraints,0,0000
Drive target net working capital levels,0,0000
Coordinate guarantees and standby letters of credit with Corporate Treasury,0,0000
Review and approve bi-weekly payroll for the location with Corporate Payroll,0,0000
Develops and executes territory and sales/account plans that deliver sales results and client satisfaction.,0,0000
Identifies and aggressively pursues new opportunities with (new and existing) clients and within the water/wastewater markets.,0,0000
"Drives project development and project launch, and facilitates initial implementation.",0,0000
"Partners with proposal coordinators to deliver effective business proposals, interviews and presentations.",2,0101
Works with technical team to identify and allocate resources to projects and other business activities.,0,0000
Collaborates with internal and external individuals at all levels within an organization in a team-based environment.,0,0000
Maintains the integrity of the client and sales opportunity information.,0,0000
Leads internal and external client meetings.,0,0000
The ability to travel up to 50% of the time.,2,0010
Minimum of 7 years of experience in Technical Sales or Engineering field required.,0,0000
"Experience in the water/wastewater industry design, construction and/or project management techniques and philosophies.",0,0000
"Strong analytical skills and ability to work in high-pressure situations while maintaining a positive, enthusiastic attitude.",0,0000
High level of initiative and demonstrated ability to manage multiple projects with clear expectations and timelines.,0,0000
"Demonstrates excellent verbal/written communications, time management, interpersonal and organizational skills",2,0111
"Proven experience in Microsoft Software Applications (Word, Excel, Power Point, and Access) and additional software knowledge depending on specialty.",0,0000
Must have authorization to work permanently in the US.,0,0000
Comprehensive Benefits Package,0,0000
Collaborative Environment,0,0000
"Own customer segmentation and contact strategies to drive increased traffic, engagement and customer retention",0,0000
Manage the Alamo Drafthouse loyalty program; create raving fans by providing with amazing experiences that drive repeat purchases,0,0000
Aid in the creation and implementation of new automated email programs and templates,0,0000
"Minimum of 5 years of email marketing experience at an operational level, preferably in a consumer ecommerce or retail organization",0,0000
"Extensive knowledge of email best practices, deliverability improvement, reputation management, CAN-SPAM compliance and industry standard KPIs",0,0000
"Experience with A/B testing including test design, list splits, deployment and results",0,0000
A successful track record managing large customer databases to drive sales,0,0000
"Project management skills to manage calendars, creative and data needs with tight deadlines",0,0000
"Familiarity with push/in-app marketing communication platforms a bonus, but not required",2,0011
Experience managing a loyalty program is a major plus,0,0000
Qualified applicants will have at least 2 years of proven successful sales experience.,0,0000
"A Bachelor's degree, 4 + years related experience and/or equivalent training is preferred.",0,0000
"Perform a key role in project planning, budgeting, permitting, and identification of resources needed",0,0000
Ensure that construction activities progress per predetermined schedule (i.e. using BuilderTrend software),0,0000
Periodic inspection of construction sites,0,0000
Communicate effectively with the subcontractors responsible for completing various phases of the project,0,0000
"Maintain strict adherence to the budgetary guidelines, quality and safety standards",0,0000
"Proficient in the use of all Microsoft Office applications (i.e., Outlook, Word, Excel)",0,0000
"Minimum 15 years of project management experience to include high end residential construction, commercial construction, and renovations/remodels",0,0000
"Ability to communicate effectively both verbally and in writing with team members, clients, subcontractors, and interdepartmental personnel",2,0011
"College Degree, B.A.",0,0000
"Possesses good time management, negotiation, and analytical/problem-resolution skills with respect for co-workers",0,0000
"Electronic device competency for usage of computer, MS Surface, and/or smart devices",0,0000
Current with new industry trends/ practices and willingly to participate in industry events,0,0000
Ability to breakdown construction operations into a logical sequence of activities,0,0000
"Ability to plan and organize a team effort, as well as work in a team environment",0,0000
Must be able to meet deadlines,0,0000
"Effective oral and written communication skills amongst team members, clients, as well as interdepartmental personnel",2,0011
Business Analyst Responsibilities,0,0000
Project Manager Responsibilities,0,0000
Technical Solutions Responsibilities,0,0000
Become a technical expert on the SimpliGov Automation Platform,0,0000
"Lead customers in the definition of project scope and objectives, involving all relevant stakeholders and ensuring technical feasibility",0,0000
"Create comprehensive, clear and accurate business requirements documentation and project schedules",0,0000
"Propose software solutions which meet those requirements, ensuring they are technically viable and add value to the overall proposal",0,0000
Creating & configuring workflows for customers,0,0000
Managing the setup of non-standard integrations between SG & Customer technical teams,0,0000
"Diagnose system integration issues, and to effectively escalate them when necessary",0,0000
Configure customers analytics reports based upon their specifications,0,0000
"Conduct regular customer meetings and develop a trusted advisor relationship with key accounts, customer stakeholders and executive sponsors",0,0000
Identifying professional service problems beforehand and propose solutions to resolve,0,0000
Reporting status of professional services projects to the Professional Services Manager,0,0000
"General project support; requirements analysis, documentation production, troubleshooting",0,0000
Ensure successful ongoing operations with knowledge transfer to customers,0,0000
Assisting in Regression testing before Preproduction and Production releases (major and minor),0,0000
Report changes to the project scope & potential risks to Project Manager,0,0000
Perform other duties as needed or assigned,0,0000
Opportunity to join a venture with proven technology set to rapidly expand and enjoy significant success,0,0000
"Medical, dental and vision insurance",2,0001
Technology and Transportation expense reimbursements,0,0000
Health Club Membership,0,0000
401K with company matching,0,0000
Freedom Paid Time off Policy,0,0000
"Design, Installation, configuration, patching and upgrading of database server software and related products",0,0000
Establish and maintain sound recovery and backup policies and procedures,0,0000
"Implement and maintain database security (create and maintain users and roles, assign privileges).",0,0000
Ensuring data integrity and availability,0,0000
Establish and execute periodic disaster recovery testing,0,0000
"Performance management, and tuning",0,0000
"Database management, monitoring, and maintenance",0,0000
"Database security, and encryption",0,0000
Evaluation of database features and database related products,0,0000
Provide Database compliance for Sarbanes Oxley (SOX),0,0000
Database administration for Oracle on premise and in cloud,0,0000
Setup and maintain documentation and standards,0,0000
5-10 years of IT experience with a record of progressive career growth,0,0000
Experience with managing Oracle Exadata environments,0,0000
"Experience with Oracle database products such as Real Application Clusters (RAC), Active Data Guard, and Oracle Enterprise Manager (OEM)",0,0000
Extensive experience with Database troubleshooting to identify root cause,0,0000
Work as part of a team and provide 24x7 support when required,0,0000
Proven ability to work business requirements into solutions that map to technology capabilities and integration with existing infrastructure,0,0000
Proven track record of implementing significant IT infrastructure projects on schedule and budget,0,0000
In depth understanding of ITIL/ITSM principles in managing operational service delivery,0,0000
Demonstrate ability and experience in working with vendors and service providers.,0,0000
"Excellent knowledge management, process management, and documentation skills including architecture diagrams",0,0000
"Excellent time management skills, with the ability to manage multiple priorities and production incidents simultaneously",0,0000
"Work within a team environment, manage systems, lead upgrades, coordinate installs and work from a ticketing queue.",0,0000
"Cloud experience, preferably AWS",0,0000
"Experience managing Exadata X3-2, X4-2 (or higher) using Oracle 12c with RAC",0,0000
Experience with managing a Data Warehouse on Exadata,0,0000
Experience with Oracle Golden Gate,0,0000
Experience with Managing Oracle environment on a VMware cluster running RAC,0,0000
Experience providing audit reporting for Oracle Databases in scope for Sarbanes Oxley (SOX),0,0000
Experience with Database access management (DAM) products,0,0000
"Experience with some or all of the following SAP, SAP HANA, SQL Server, Postgresql, AWS",0,0000
Experience with Database recovery and backup using Veritas Netbackup,0,0000
Ability to automate mundane Database tasks,0,0000
Agile principles/methodologies,0,0000
"Self-motivated, quick learner",0,0000
Identifying net new prospects in assigned territory,0,0000
Making sure all prospective customers are aware of our full suite of products,0,0000
Understanding our suite of products and variety of customer targets and needs,0,0000
"Extensive technology and CRM usage, documentation and data mining",0,0000
"Building rapport with new customers and moving the sales process forward through phone contact, campaigns and internet contact",2,0001
Assisting with customer satisfaction surveys and communication of product upgrades,2,0011
Working with a variety of sales cycles ranging from minutes to months in length,0,0000
"Aptitude for technology knowledge, spreadsheet and CRM utilization",0,0000
Strong oral and written communication skills with a variety of customers and levels of technology knowledge,2,0011
Ability to work both independently from home as well as collaboratively within a team environment,0,0000
"Diversity: Works cooperatively with people who have different backgrounds, knowledge, styles, talents, perspectives, values, beliefs",0,0000
Previous experience working in a customer service environment,0,0000
"Basic computer skills including: Open, save and send electronic files; experience using email; basic knowledge of Microsoft Word (or similar programs)",0,0000
Able to work a flexible schedule,0,0000
Experience working in a retail and/or fast paced customer environment; Experience in Copy and Print a plus,0,0000
"Computer Skills: Experience with all Microsoft Office (or similar) programs including Word, PowerPoint and Excel",0,0000
Skilled with desktop publishing software including Adobe and Publisher,0,0000
"Willingness and preference to follow processes, safety standards and policies",0,0000
Significant Base Salary,0,0000
Generous Productivity Bonuses,0,0000
Unlimited Income Potential,0,0000
Expense Allowance for your car and cell phone,2,0001
Portfolio of Digital clients,0,0000
Proven successful approach for prospecting and finding new business,0,0000
Proprietary Tools to help you prove why a prospective clients needs increased Digital Marketing,0,0000
Hibu provides a dedicated approach and ideal prospects to call upon every day,2,0011
Company supplied iPad Pro to share a modern Sales Presentation with prospective clients,2,0101
A Salesforce based company,0,0000
"World Class Paid Initial Training, and ongoing weekly Nationwide and Regional Training support",0,0000
Promotion opportunities for ALL Top Performers,0,0000
Ongoing Leadership and Professional Development available at Hibu,0,0000
Virtual work environment,0,0000
"Medical, Dental, Vision, Prescription, Life Insurance; FSA, EAP, and Disability Benefits",2,0001
Employee referral bonuses and tuition assistance,0,0000
401(k) retirement plan with matching,0,0000
"Generous paid holidays, personal, and vacation days",0,0000
Prospect for new business to increase client base,0,0000
"Build and maintain client base through renewal, increased and new business opportunities",0,0000
Explain Digital Marketing concepts to clients and the benefits of how our products work better together in order to help our clients find success,0,0000
"Work in a virtual environment, yet have the benefits of a tenured team at your fingertips",0,0000
"1-2 years of sales, marketing, or advertising experience",0,0000
Proficient use of an iPad or similar device,0,0000
Previous use or understanding of Salesforce or a similar CRM system,0,0000
"Proficient use of Microsoft Office, including Power Point, Excel, and Outlook",0,0000
High energy and positive attitude,0,0000
Strong work ethic and highly motivated to win,0,0000
Self-Starter and can work independently,0,0000
Excellent time-management and organizational skills,0,0000
"Ability to walk up to 5 miles per day, sit or drive 2-4 hours, and stand 1-2 hours per day",2,0010
Successful completion of a drug screen and background check,0,0000
"Reliable, insured transportation in most markets",0,0000
Google and Facebook Certifications,0,0000
Working knowledge of Salesforce,0,0000
Former small business owner,0,0000
Loyal: Shows firm and constant support to a cause,0,0000
Enthusiastic: Shows intense and eager enjoyment and interest,0,0000
Dedicated: Devoted to a task or purpose with loyalty or integrity,0,0000
Financial: Inspired to perform well by monetary reimbursement,0,0000
Self-Starter: Inspired to perform without outside help,0,0000
Ability to Make an Impact: Inspired to perform well by the ability to contribute to the success of a project or the organization,0,0000
"Strong SQL skills for development, review and rework of SQL stored procedures, functions, views and triggers",0,0000
Extract data from ERP systems and import into SQL databases,0,0000
"Configure, design, secure, and optimize SQL databases",0,0000
"Extract, transform and load data between various internal and external systems",0,0000
Work with the system engineers to install new SQL servers / instance,0,0000
Work with developers to ensure SQL scripts and data are optimized,0,0000
Ensure backup and recoverability of SQL data,0,0000
Develop reports in SQL Server Reporting Services,0,0000
"Set-up and administration of transactional and merge replication, using a remote distributor",0,0000
"Knowledge of configuring, monitoring and resolving issues with availability groups",0,0000
"Ability to work with query execution plans, wait statistics and other metrics to resolve performance issues",0,0000
Drive sales by delivering exceptional customer service per the Operations P&P Manual.,0,0000
"Successfully complete the DMIT Training Program to enhance core skill set (ie: recruiting, developing, coaching, leading and training).",0,0000
Train store personnel on standard operating procedures as well as State and Federal laws and regulations.,0,0000
Communicate consistently with store personnel to insure understanding and compliance with standard operating procedures.,0,0000
"Take appropriate actions to insure each store maximizes sales, minimizes asset loss, and conforms to budgetary requirements.",0,0000
"Extensive travel(up to 90%) from store-to-store, within a given geographic area",2,0010
Perform work of subordinates as needed.,0,0000
"Support and adhere to all company policies, procedures, and guidelines.",0,0000
Communicate with employees at all levels of the company.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
"Ability to work varying days and hours, based on business needs.",0,0000
Ability to maintain an excellent attendance record.,0,0000
Other duties as assigned.,0,0000
"Carry out supervisory responsibilities in accordance with LIDS policies, procedures, and applicable laws.",0,0000
"Supervise Store Managers through planning, assigning, and directing their overall functions.",0,0000
Appraise subordinates on positive performance and assist with formal performance evaluations.,0,0000
"Recruit, select, develop, and train store personnel on proper store operations and procedures.",0,0000
Address complaints and problem solve when appropriate with the assistance of the DSM and or RD.,0,0000
Proven supervisory skills,0,0000
Proven ability to perform independently with minimal supervision,0,0000
"Strong interpersonal skills and the ability to communicate verbally in a clear, audible, and grammatically correct manner.",2,0100
"Ability to operate a computer, as well as maneuver relative software programs.",0,0000
Driving required for up to 100% of the daily work schedule.,0,0000
Standing required for up to 90% of the daily work schedule.,2,0010
Relative computer hardware and software experience.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
DRIVE sales by delivering exceptional customer service per the Operations P&P Manual.,0,0000
"Successfully complete the DMIT Training Program to enhance core skill set (ie: recruiting, developing, coaching, leading and training).",0,0000
Train store personnel on standard operating procedures as well as State and Federal laws and regulations.,0,0000
Communicate consistently with store personnel to insure understanding and compliance with standard operating procedures.,0,0000
"Take appropriate actions to insure each store maximizes sales, minimizes asset loss, and conforms to budgetary requirements.",0,0000
"Extensive travel(up to 90%) from store-to-store, within a given geographic area",2,0010
Perform work of subordinates as needed.,0,0000
"Support and adhere to all company policies, procedures, and guidelines.",0,0000
Communicate with employees at all levels of the company.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
"Ability to work varying days and hours, based on business needs.",0,0000
Ability to maintain an excellent attendance record.,0,0000
Other duties as assigned.,0,0000
"Carry out supervisory responsibilities in accordance with LIDS policies, procedures, and applicable laws.",0,0000
"Supervise Store Managers through planning, assigning, and directing their overall functions.",0,0000
Appraise subordinates on positive performance and assist with formal performance evaluations.,0,0000
"Recruit, select, develop, and train store personnel on proper store operations and procedures.",0,0000
Address complaints and problem solve when appropriate with the assistance of the DSM and or RD.,0,0000
Proven supervisory skills,0,0000
Proven ability to perform independently with minimal supervision,0,0000
"Strong interpersonal skills and the ability to communicate verbally in a clear, audible, and grammatically correct manner.",2,0100
"Ability to operate a computer, as well as maneuver relative software programs.",0,0000
Driving required for up to 100% of the daily work schedule.,0,0000
Standing required for up to 90% of the daily work schedule.,2,0010
Relative computer hardware and software experience.,0,0000
Ability and willingness to travel overnight for training and/or business meetings.,2,0010
Bachelors of Science degree in electrical engineering; Masters of Science in engineering a plus,0,0000
Independently convert sequences of operations into automation codes.,0,0000
"Able to select PLC hardware, design/layout/build PLC panels, and program and troubleshoot PLC systems",0,0000
Responsible for ad hoc reporting such as compiling and preparing requests for management and senior management as requested,0,0000
"Strong analytical, critical thinking, and problem solving skills",0,0000
Ability to work independently and with little guidance,0,0000
Excellent verbal and written communication skills,2,0011
Ability to communicate complex concepts in a way that is easily understood by a range of audiences from store management to senior executives,0,0000
"Proven ability and desire to work in a fast-paced, changing environment",2,0100
Strong organizational and time management skills in order to handle multiple and/or changing priorities,0,0000
"Proficiency in MS Office applications (Excel, Word, PowerPoint)",0,0000
Background or interest in retail,0,0000
Experience with small to mid-scale project management,0,0000
Ability to manage complex projects with multiple stakeholders,0,0000
Ability to travel internationally 10-15% of the time,2,0010
Work within the sales teams to plan the overall automation and multi-cloud strategy within a defined set of accounts,0,0000
Build growth go-to-market strategies including partner and solutions ecosystem,0,0000
Bachelor's degree or equivalent practical experience.,0,0000
"8 years of relevant experience in SaaS, IaaS and PaaS sales.",0,0000
10 years of sales experience.,0,0000
Understanding of the entire suite of Google Cloud products.,0,0000
Ability to build relationships and to deliver results in a cross-functional/matrixed environment.,0,0000
"Ability to plan, pitch and execute a territory sales strategy.",0,0000
Effective written and verbal communication/presentation skills. Excellent strategic and analytical-thinking skills.,2,0111
Ability to travel as required.,2,0010
Work with wider Google Account teams to provide guidance to develop campaigns. Build a pipeline of customers within selected regions and verticals.,0,0000
"Build and maintain executive relationships with customers, guide long-term strategic direction, and act as a trusted advisor.",0,0000
Develop strategies to be successful in achieving strategic goals across sales cycles.,0,0000
"Gather, manage and direct a virtual team.",0,0000
Work collaboratively with a team to achieve strategic goals.,0,0000
Provide an exceptional in-store experience,0,0000
"Meet and exceed daily, monthly, and annual store sales and profit goals while maintaining expenses",0,0000
Lead and manage a team of Brand Stylists;,0,0000
Recruit and hire Sales Consultants who represent the NIC+ZOE brand,0,0000
Train and coach Sales Consultants to ensure strong selling skills and Client relationship development,0,0000
Motivate staff to meet store goals and comply with company policies and procedures,0,0000
Ensure merchandising concepts are set up and standards maintained,0,0000
Conduct daily store meetings to ensure accurate and consistent brand communication with employees,2,0011
Professional Sales Development through client relationship building and strong selling skills,0,0000
Excellent interpersonal skills,2,0100
"Clear communication, both written and verbal",2,0011
Strong leadership skills including the ability to communicate internally at all levels within the organization and externally with clientele,0,0000
"Ability to read and analyze selling reports, identify sales trends, and react to the needs of the business",2,0011
Comfort in making decisions and mediating conflict in a team environment,0,0000
"Proficient in PC based software including Outlook, Excel, and Word",0,0000
College degree preferred,0,0000
Minimum 3-5 years of management experience in a retail environment,0,0000
"Must be available to work store schedule, including nights and weekends on an as-needed basis",0,0000
Can stand comfortably for long periods of time; able to lift boxes up to 50 pounds,2,0010
Retail Management: 3 years (Preferred),0,0000
United States (Required),0,0000
Develop business recovery strategies as the organization becomes more complex and large scale.,0,0000
Stand up incident management team is in place at all locations.,2,0010
Prepare business continuity program reports to senior management committees and board of directors.,0,0000
"Develop and maintain risk assessments for lines of business, facilities and technology, identify gaps and mitigate risks.",0,0000
"Enhance business continuity and crisis management governance documents, tools, templates and forms",0,0000
Consult with line of business leaders to maintain department plans that meet recovery objectives.,0,0000
Lead firm-wide application recovery testing with core service providers and other critical service providers.,0,0000
Lead and maintain an enterprise-wide crisis management program and business impact analyses,0,0000
Engage designated responders during a crisis and coordinate response and recovery process.,0,0000
Coordinate management and executive management teams and responses.,0,0000
Reporting and modeling results,0,0000
Create training and awareness presentations or materials.,2,0101
"Responsibilities include: site assessments, pre-trial assessments, site initiation, subject recruitment and retention, monitoring and close-out",0,0000
Conducting pre-study site selection visits and assessments,0,0000
"Ensures site study supplies (such as Non-IP, lab kits, etc.) are adequate for trial conduct",0,0000
Scheduling of staff to cover subjects visit needs,0,0000
Conducting staff reviews,0,0000
Work to assure enrollment goals of the study center are being met,0,0000
Monitor subject visits,2,0001
