,jobrequirements,bias,againstgroup
12534,"Services Sales experience in a business-to-business environment is preferable, but not required.",0,00000
12535,Bachelor's degree is required or equivalent work experience,2,01000
12536,"Performs end of day procedures including separating Teller work, turning off equipment, and securing Teller stations",2,00011
12537,Maintain multiple Microsoft SQL Server and Storage environments (On-Prem & Azure).,2,00011
12538,"Create new development and production databases, catalogs, and repositories, to include general database maintenance.",2,00011
12539,Write complex SQL queries and create reporting visualizations (PowerBI) to support reporting and data analysis needs.,2,00011
12540,"Create and analyze complex data sets, presenting findings to business leaders and external clients.",2,00011
12541,"Tune and optimize SQL queries, functions, stored procedures, triggers, and dependent reports.",2,00011
12542,Support the Enterprise Business Integration pipeline by creating new and managing existing bi-directional data pipelines.,2,00011
12543,Collaborate with cross-department staff to automate business processes and workflows.,2,00011
12544,Provide Tier-3 technical support for internal incident and request cases escalated by junior team members.,2,00011
12545,"Perform regular code reviews with junior team members, to include version control management.",0,00000
12546,Assist in DR mitigation by creating and managing automated backups and performing DR test scenarios.,2,00011
12547,"Provide on-call support for critical outages and issues, as required.",2,00011
12548,All other duties as assigned.,0,00000
12549,"Bachelor's degree from an accredited college in a related discipline, or equivalent experience/combined education",2,01000
12550,"10+ years of relevant professional experience, or combined equivalent",0,00000
12551,Demonstrated MS SQL Server 2014+ Stack experience,0,00000
12552,Demonstrated DML/DDL/DCL/TCL experience,0,00000
12553,Experience with Azure Data and Warehousing Solutions,2,00011
12554,Experience presenting to Executives and high-level Stakeholders,2,00011
12555,Experience with Azure Data Factories is a plus,0,00000
12556,Experience with MS PowerBI,0,00000
12557,"In-depth knowledge of data transforms, retrieval, and visualizations",2,00011
12558,Knowledge of Physical/Logical database modeling,2,00010
12559,"Knowledge of CDC, OLAP, and EDW concepts are a plus",2,00011
12560,"Receive, store and distribute sporting goods and related products according to store procedures",2,00011
12561,Demonstrate strong communications skills while interacting with all levels of store personnel and management team.,2,00011
12562,Actively promote increased sales by suggesting additional products when assisting customers.,2,00011
12563,Assist customers with sporting goods special orders.,2,00011
12564,Demonstrate the use of sporting goods products to customers.,0,00000
12565,"Must have some knowledge of sporting goods, fishing, reels and related products.",2,00011
12566,Outgoing energetic individual needed with a dedication to exceptional customer service.,0,00000
12567,"Capability for moderate physical effort with frequent lifting, reaching, pulling bending, standing and walking.",2,00011
12568,"Technically skilled in basic computer knowledge and software (such as, Word, Excel, Email, internet research)",2,00011
12569,Must have good written and oral communication skills,2,00011
12570,High School Diploma or General Education Degree (GED) or equivalent combination of education and experience.,2,00011
12571,Driving top and bottom line metrics for the Geography,2,00011
12572,"Work with the Sales, Partner and BD teams to capture opportunities and ensure successful execution",2,00011
12573,Drive the team to deliver excellent experiences for our customers,0,00000
12574,Establish a robust understanding of our customers along with how they can utilize Kubernetes and Cloud Native technologies to change their businesses,2,00011
12575,Foster a sense of teamwork and collaboration within the region and across regions,2,00011
12576,Lead the structuring of project proposals and SOWs,2,00011
12577,Experience hiring and mentoring regional leaders in management and technical roles,2,00011
12578,Leadership expertise in infrastructure or application technology organizations,0,00000
12579,"Experience building-out, growing and leading successful pre and/or post-sales (including P&L) teams",2,00011
12580,"Have a background in one or more of: Systems engineering, Solution architecture or Technical Consulting",0,00000
12581,Have experience working with Enterprise B2B Sales teams including complex contract reviews and Statement of Work generation,2,00011
12582,"Strong experience mentoring, leading and driving teams towards success",2,00011
12583,"Lead by doing, but comfortable delegating",0,00000
12584,Prior experience scaling and operating 50+ person customer facing and technical organizations,2,00011
12585,"10+ years of experience in a management role within technical presales, support, or consulting organization",0,00000
12586,Knowledge of and operational experience with methodologies related to agile and DevOps,2,00011
12587,Ability to travel up to 50% of the time,2,00010
12588,Create career growth and rotational opportunities within various areas of the organization,2,00011
12589,Offer health benefits & coaching,0,00000
12590,Support your long term retirement goals through a competitive 401K matching and stock purchase plan,2,00011
12591,Offer employee discounts,0,00000
12592,Protect you with life insurance and other options,2,00011
12593,Ensure that all customer correspondences are responded to within 48 hours of receipt in the department.,0,00000
12594,"Drive continuous improvement practice through the department; this includes Kaizen, Value Stream Mapping, 5S, and Lean workshops.",2,00011
12595,"Communicate with Operations regarding product status (i.e. late orders, extended lead times, etc.).",0,00000
12596,"Participate in the strategic deployment of Pentair products, insuring departmental alignment with the business.",0,00000
12597,Manage the departmental Customer Service budget.,0,00000
12598,Coach employees in correcting performance issues.,0,00000
12599,Utilize communication meetings to have employees vocalize any questions and concerns about operational issues.,2,00011
12600,Participate in Pre-SIOP and SIOP monthly meetings.,2,00011
12601,Conduct Vendor Agreement reviews with sales and shipping; this involves implementing actions in SAP.,2,00011
12602,"Perform additional duties, as needed.",0,00000
12603,Have at least 2 years of professional leadership experience over a Customer Service team.,0,00000
12604,"Have at least 5 years of professional experience working in Customer Service, Sales Support, Project Management, Engineering, Sales, and/or Marketing.",2,00011
12605,Demonstrate excellent communication skills in English (written & verbal,2,00011
12606,Demonstrated success working for a manufacturer of finished goods; proven k,0,00000
12607,nowledge of product manufacturing and shipping procedures is a plus.,2,00011
12608,"Proven leadership skills; deep experience with interviewing, hiring, on-boarding, training, coaching, and/or termination of direct reports is a plus.",2,00011
12609,Proven ability to think strategically and to translate strategies into actionable plans.,2,00011
12610,Proven project management and organizational skills.,2,00011
12611,Experience in organizational design and structure development.,2,00011
12612,Successful experience working in a global matrix environment.,0,00000
12613,"Demonstrated ability to thrive in a team environment, including the ability to quickly build rapport and influence peers.",2,00011
12614,Advanced ability to use relevant software programs (e.g. MS Office); experience using CRM tools (i.e. SalesForce) is a plus.,0,00000
12615,Proven expertise with utilizing ERP or MRP systems; experience working with SAP is a plus.,0,00000
12616,Professional experience working with technical products; experience working with plumbing or water-related pool products (i.e. pumps) is a plus.,0,00000
12617,Proficiency in an additional language (i.e. Spanish or French).,2,00011
12618,Ensuring leadership involvement and ownership,2,00011
12619,Attracting and retaining diverse talent at all levels,2,00011
12620,"Fostering a globally aware, inclusive culture",0,00000
12621,Ensuring our practices are fair and non-discriminatory,2,00011
12622,"Be a Subject Matter Expert (SME) in Environmental , Health, Safety and Compliance;",2,00011
12623,Learn and maintain in-depth functional knowledge of the ARCHIBUS software product features and workflows for this domain;,2,00011
12624,Write presentation-quality needs analysis based on customer interviews;,2,00011
12625,Respond in detail to functional and technical elements of RFIs/RFPs;,2,00011
12626,Contribute to product roadmaps and strategy;,2,00011
12627,"30% travel, primarily domestic;",2,00010
12628,"5 years' work experience with 2 years experience in a Health, Safety and Compliance domain;",2,00011
12629,Strong and earnest interest in sustainability and in advocating for sustainable solutions;,2,00011
12630,"Experience in sustainability as related to facilities and businesses (LEED scoring, carbon modeling).",2,00011
12631,Experience implementing a large-scale Environmental Health & Safety or regulatory compliance program;,0,00000
12632,"Background in safety, MSDS, or hazmat control;",0,00000
12633,"Experience with energy management systems (HVAC monitoring, BAS integration, energy budgeting);",0,00000
12634,Awareness/experience with international standards;,0,00000
12635,LEED AP certification;,0,00000
12636,"Experience with automation systems for CRM or ERP, or ideally Corporate Real Estate;",0,00000
12637,"Outstanding presentation skills, excellent written and verbal skills;",2,00111
12638,"Ability to translate technical/business requirements into a tactical, technical sales plan;",0,00000
12639,"Professional experience with report generators, databases, and queries;",2,00011
12640,"Experience with IWMS, BIM, CAD, CAFM or GIS, a plus;",0,00000
12641,Proactive and self-motivated without the need to be managed closely on a daily basis;,2,00011
12642,"Personally committed, with an energy and an inner drive for excellence;",2,00011
12643,Team player and Creative thinker;,2,00011
12644,Define and architect SAP to support innovative functional solutions and exceed the expectations of our business partners,2,00011
12645,Drive significant new business capabilities through identification and deployment of SAP capabilities that enable automation and innovation,2,00011
12646,Provide SAP functional expertise as needed to business and support/operations stakeholders as needed,2,00011
12647,Maintain understanding of how individual work and decisions fit into the broader organizational picture,2,00011
12648,Participate in resolving cross-functional and cross-system design issues with Integration Team,2,00011
12649,"Influence the IT ""to-be"" technology footprint, develop roadmap and phased transition approach to enable Cole Haan's future success",2,00011
12650,"Define, develop, maintain, and communicate the future SAP platform strategy to all levels including the Cole Haan IT Leadership and Executive teams",2,00011
12651,Take ownership of open-ended opportunities and problems and drive them to completion,2,00011
12652,Highly self-motivated and entrepreneurial spirit,2,00011
12653,"Likes working at a fast pace, is self-directed, and able to manage multiple concurrent competing challenges, issues and priorities",2,00011
12654,"Mentor, educate, and train colleagues as requested",2,00011
12655,Keep skills updated and remain proactively aware of happenings and current events in the industry,2,00111
12656,Work full-time during the summer rotation,0,00000
12657,"Provide continuous improvement program support and participate in lean projects, such as daily Kaizen and 5S efforts.",2,00011
12658,"Ability to observe a manufacturing process, communicate with operators, and document the process with pictures/technical writing.",2,00011
12659,Assist with engineering changes in manufacturing (May be asked to help produce product).,2,00011
12660,Participate in facility layout planning and work flow improvement processes.,2,00011
12661,Become fluent with conducting time studies to collect and analyze data for production line workforce planning and set labor goals.,2,00011
12662,Become fluent with conducting data analysis for machine capacity and learn to improve the machine capacity under senior engineering coaching.,2,00011
12663,Learn to use Oracle system and become fluent with gathering and analyzing data through it.,2,00011
12664,"Maintain bills of material and labor routings, collect and analyze labor productivity sheets for labor optimization goals.",2,00011
12665,Other projects or duties assigned by managers.,0,00000
12666,"Standing, sitting, bending, reaching, pushing/pulling, squatting",2,00010
12667,"Must be able to work with fiberglass and exposure to other chemicals (adhesives, paint, lubricants, cleaning agents, resin, etc.)",2,00011
12668,"Small hand tools: material pallet jack, pneumatic staple gun, hand drill, hand router, drill press, screw drivers",0,00000
12669,Lifting 50 lbs. frequently,2,00010
12670,Work in office and manufacturing environment (including non-air condition) -Must be able to wear all required PPE,2,00011
12671,Pursuing a Bachelor's degree in Industrial Engineering or equivalent and maintaining a satisfactory grade point average of 3.0.,2,01011
12672,Motivated to learn and take ownership of tasks and projects.,2,00011
12673,"Excellent communication skills, with the ability to work professionally with diversified workforces.",2,00011
12674,"General proficiency of Microsoft Office software (Word, Excel, PowerPoint, VBA, etc...)",0,00000
12675,Ability to gather and analyze data to lead and possess the ability to be detail orientated.,2,00011
12676,Willing to work full time during the assigned rotation.,0,00000
12677,"In collaboration with the appropriate center leadership, responsible for recruitment, selection, on-boarding and retention of staff as assigned.",2,00011
12678,Develop relationships with area healthcare community to support training initiatives,0,00000
12679,Member of local QAPI committee as representative of Infection Control Committee in collaboration with Medical Director.,0,00000
12680,Attend daily stand-up and clinical start-up meetings. Participate with DNS in staffing meetings as needed.,2,00011
12681,Participates as a member of Safety Committee to identify training needs of staff if required by the LivingCenter,0,00000
12682,"Coordinate and training support of LivingCenter preceptor program, where applicable",2,00011
12683,Ensure program and students comply with all Board and State regulations,2,00011
12684,Licensed RN in good standing required,2,00010
12685,Currently licensed by the State in which employed,0,00000
12686,Must hold and maintain a current CPR certification,2,00011
12687,Minimum three (3) years full-time nursing experience,0,00000
12688,"Experience in long term healthcare, preferred",0,00000
12689,"Minimum one (1) year experience in planning, implementing, and evaluating educational programs in the field of nursing, preferred",2,00011
12690,Must be capable of maintaining regular attendance,0,00000
12691,Experience with Microsoft Office applications including email; ability to learn company software systems,0,00000
12692,Excellent verbal and written communication skills,2,00011
12693,"Remain current on training and instructional methodologies, including applicable technology resources available",2,00111
12694,"Self-motivated, organized, detailed oriented and require minimal supervision",2,00011
12695,"Ability to manage multiple conflicting priorities, and to meet simultaneous deadlines",2,00011
12696,"Knowledge of state, federal and licensing regulations",2,00011
12697,"Must be able to maintain confidentiality regarding patient, employee, and company proprietary information",2,00011
12698,"Must have the ability to relate professionally and positively and work cooperatively with patients, families, and other employees at all levels",2,00011
12699,"Four-year college degree, Hospitality preferred; or equivalent combination of education and experience.",2,00011
12700,5+ years of kitchen management or equivalent combination of education and experience; luxury branded hospitality experience preferred.,2,00011
12701,New Mexico Food Handler Certification and ServSafe Manager Certification.,2,00011
12702,Create and implement menus that capture the spirit of the Sawmill Market artisanal food hall experience.,2,00011
12703,"Plan and direct food preparation and culinary activities, including estimates of food requirements and food/labor costs.",2,00011
12704,Work closely with the events team to plan and execute all private events.,2,00011
12705,"Uphold company food safety, food handling, cleanliness, and sanitation requirements to ensure the health and safety of our guests and staff.",2,00011
12706,Arrange for equipment purchases and repairs.,2,00011
12707,Rectify arising problems or complaints.,0,00000
12708,Maintain a positive and professional approach with coworkers and customers.,2,00011
12709,Administration & Management:,0,00000
12710,Knowledge of financials and operations; detail-oriented and highly organized.,2,00011
12711,Visionary Leadership:,0,00000
12712,Position & People Passion,0,00000
12713,Personalized Service:,0,00000
12714,Communication Skills:,2,00011
12715,"Well-spoken, personable, outgoing, listens and gets clarification; responds well to questions; great communicator.",2,00011
12716,"Ability to manage records, accomplish tasks as directed; cash handling skills.",0,00000
12717,"Tech savvy with computers and software - word processing, PMS, point of sale.",2,00011
12718,"Ability to maintain professional image standards, including any uniform requirements.",0,00000
12719,Income Potential - Up to $100K,0,00000
12720,$2500/month Training Pay - We will train the right person!,0,00000
12721,"Health, Dental and Vision plans",2,00011
12722,We are committed to your personal growth and development -,2,00011
12723,we want your career to advance.,0,00000
12724,We promote from within as we continue to grow!,0,00000
12725,"Professional, fast-paced, fun and friendly work environment.",2,00011
12726,"Manage marketing calendar to inform Marketing Coordinator and executive staff of marketing plan, strategy and ensure execution is maintained.",2,00011
12727,Achieves or exceeds referral number objectives within assigned territory.,0,00000
12728,Submits complete reports on-time in marketing software.,0,00000
12729,Review territorial reports and maintains frequent correspondence with Marketing Coordinator.,2,00011
12730,Knowledge of modern office equipment and procedures.,2,00011
12731,Strong verbal and written communication skills,2,00011
12732,Interpersonal/human relations skills,2,00100
12733,Organizational/planning skills,0,00000
12734,Ability to multi-task,0,00000
12735,Ability to type and operate word processing programs,2,00011
12736,"Ability to prioritize duties, delegate responsibilities, and evaluate the work of others",2,00011
12737,Ability to maintain confidentiality and professionalism,2,00011
12738,Ability to work efficiently and cooperatively,2,00011
12739,"High school diploma required, college degree preferred.",0,00000
12740,"Manage stress well, with ability to multi task and ensure projects are running on time.",2,00011
12741,"Very consistent, pleasant, cheerful personality that offices and co-workers will warm up to immediately.",2,00011
12742,"Must be incredibly punctual. Great attendance, required",0,00000
12743,Must be able to operate a motor vehicle and travel.,2,00011
12744,Must be able to sit for extended periods of time.,2,00010
12745,Must be able to stand for extended periods of time.,2,00010
12746,"Must be able to exert up to 15 lbs. of force occasionally to lift, carry, push, pull, or otherwise move objects.",2,00010
12747,Must be able to drive safely and cautiously to work from multiple sites 3+ days per week,2,00011
12748,Must have clarity of vision and the ability to adjust focus.,2,00011
12749,Must be able to speak and hear clearly.,2,00011
12750,Regular attendance is a necessary and essential job duty.,2,00011
12751,Competitive compensation,0,00000
12752,Mileage reimbursement,0,00000
12753,401k and matching available,2,00011
12754,Checking in all daily incoming shipments for all vendors and all incoming inter-branch shipments from all branches.,2,00011
12755,Updating incoming stock and incoming inter-branch shipment packing slips in computer and generate appropriate picking lists and reports as needed.,2,00011
12756,"Pulling all customer orders as indicated on the picking list and place in either will call, package for shipment, or dispatch for delivery.",2,00011
12757,Maintaining all junk core inventory.,0,00000
12758,Dispatching parts drivers to addresses indicated on the sales invoice or purchase order.,0,00000
12759,Processing and maintain all returns by properly pulling all parts being returned from stock.,2,00011
12760,Filing freight claims for any shortages or damaged parts received.,0,00000
12761,Lift up to 80-100 lbs.,2,00010
12762,High school diploma or general education diploma (GED).,0,00000
12763,Must have ability to use a box or cardboard crusher.,0,00000
12764,Computer literate with the ability to learn and be proficient in any software program utilized by the Company.,2,00011
12765,New customer development through an outbound prospecting and face-to-face sales approach to identify new Learning & Development solution opportunities,2,00011
12766,"Conducting customer presentations, solution selling, implementation and renewal (full sales cycle)",2,00111
12767,"Managing discovery, contracts, pricing, negotiations, and territory",2,00011
12768,"Responsible for territory strategy, design and management of given geographical region",2,00011
12769,"Engaging in proposal writing, contracts,internal meeting, training, and other administrative duties",2,00011
12770,"Achieving assigned sales targets within a monthly,quarterly and annual timeframe",2,00011
12771,Prospecting accounts in the territory to uncovernew opportunities,0,00000
12772,"Renewing, maintaining, and growing the currentbase revenue stream",2,00011
12773,Working with customer opportunities to identifybusiness goals for measuring program success,0,00000
12774,Developing and maintaining account profiles withinSalesForce.com,2,00011
12775,Documenting all activities and new businessforecast within SalesForce.com,2,00011
12776,Other duties as assigned,0,00000
12777,Minimum of 5 years of sales experience,0,00000
12778,Experience selling to middle- and senior-levelmanagers in a consultative sales environment; experience selling to manufacturingExecutives preferred,2,00011
12779,Experience selling training and developmentsolutions a plus,2,00011
12780,Experience working from a remote office,0,00000
12781,Experience managing large sales territories,0,00000
12782,Experience utilizing a CRM system to trackactivity; SalesForce.com preferred,0,00000
12783,Prior major account management experiencerequired,0,00000
12784,Experience in prospecting and growing newbusiness,2,00011
12785,Excellent time and territory management skills,2,00011
12786,Excellent presentation and communication skills,2,00111
12787,Strong notetaking and follow up skills,2,00011
12788,Strong negotiation skills,0,00000
12789,Good organizational skills,0,00000
12790,Able to work within a team environment,0,00000
12791,sales: 5 years (Preferred),0,00000
12792,Bachelor's (Required),2,01000
12793,Renewable Energy Related systems or components,0,00000
12794,Maintenance Management Software,0,00000
12795,Energy or Utility meters,0,00000
12796,"Review scope of work and resources, specs, and design.",2,00011
12797,Understand or develop an accurate and detailed sequence of operation.,2,00011
12798,Participate in pre Integration engineering on some sales projects.,0,00000
12799,Perform complete Integrations and programming for the following:,2,00011
12800,Johnson Metasys - N2 Bus/Johnson FX 40,0,00000
12801,Perform Lon watcher based tasks including Distech Control setup,0,00000
12802,Integration Control component selection.,0,00000
12803,Coordinate job materials with Service Manager as needed.,0,00000
12804,Program DDC Controls.,0,00000
12805,Program and setup Network Unit Controllers.,2,00011
12806,"Have a working knowledge of LAN and WAN s including Routers, IP s.",2,00011
12807,Provides technical support as needed.,0,00000
12808,Setup graphics for Customer Interface,0,00000
12809,Setup Trending and Custom reports including Alarms.,2,00011
12810,"Flexibility to work overtime/weekends, as required.",2,00100
12811,Review project closeout with the Project Manager.,0,00000
12812,"Participate in weekly meetings. (New Ideas, Procedures, Training, Scheduling. Job Updates, etc.)",0,00000
12813,Some on site field engineering will be required for Integration/Control projects.,0,00000
12814,"Adhere to all company safety policy, practices and standards on and off the job site.",2,00011
12815,Niagara AX Certification,0,00000
12816,Building LogiX Tech Aces,0,00000
12817,BuildingLogiX Advanced AX Class,0,00000
12818,Energy management concept and implementation class,2,00011
12819,Project management class,0,00000
12820,PLC. Controller class,0,00000
12821,"Hand tools, gauges, tape measure, torch, air compressor, hose, level power tools, tube cutters, etc",0,00000
12822,Computer/E-mail/Electronic Files,0,00000
12823,Supplemental Insurance including Disability,0,00000
12824,"We provide Safety Gear such as; hard hat, safety glasses. etc",0,00000
12825,"Provides expertise in product demonstrations and consultations utilizing tools such as the Matchmade Device, Skin Hydrometer, and tablet.",2,00011
12826,Leads and delivers in-store events to promote brand awareness and loyalty of Owned Brands and total Beauty/Personal Care.,2,00011
12827,Builds relationships with customers; provides authentic closure of customer interaction and builds and fosters relationships.,2,00011
12828,Engages with omni-channel solutions to enhance customer engagement/experience.,0,00000
12829,Locates products in other stores or online if unavailable in the store.,0,00000
12830,Achieves or exceeds predetermined sales goals by assisting customers in the purchase of products and by modeling exceptional customer care.,2,00011
12831,Consistently focuses on link-selling and up-selling with customers by showing them sale items and complimentary offerings.,2,00011
12832,Uses testers and sampling to demonstrate product application and leverage items from beauty promotional programs.,2,00011
12833,Ensures testers are stocked and maintained in compliance with hygiene standards; maintains a clean and organized department.,2,00011
12834,Implements company asset protection procedures to identify and minimize profit loss.,2,00011
12835,Processes sales for customers and/or employee purchases on cash register.,2,00011
12836,Has working knowledge of store systems and store equipment.,2,00011
12837,"Ensures compliance with state and local laws regarding regulated products (e.g., alcoholic beverages and tobacco products).",2,00011
12838,Complies with all company policies and procedures; maintains respectful relationships with coworkers.,2,00011
12839,Completes special assignments as assigned.,0,00000
12840,"Maintains knowledge of competition, new product/brand launches, and overall industry trends.",2,00011
12841,Attends training and completes e-learning modules requested by Manager or assigned by Corporate.,2,00011
12842,Maintains professional appearance and image in compliance with company guidelines at all times.,2,00011
12843,Models and shares behavior with other Beauty Consultants; provides training and assistance to new Beauty Consultants.,2,00011
12844,Works collaboratively with the Beauty Area Expert to review goals and maintain product knowledge.,2,00011
12845,Licensure in Cosmetology or as an Esthetician as granted by appropriate state licensing authority.,0,00000
12846,"Experience establishing & maintaining relationships with individuals at all levels of the organization, in the business community & with vendors.",0,00000
12847,Experience demonstrating makeup application and providing makeovers to customers.,2,00011
12848,Experiencing selling Prestige brands.,0,00000
12849,Degree from Beauty School.,0,00000
12850,Experience with another retailer in the form of an Externship.,0,00000
12851,Responsible for the support of the sales and business development team,2,00011
12852,"Develop all sales materials (Powerpoint presentations, case studies, client testimonials, etc.)",2,00101
12853,Coordinate proposal submissions,0,00000
12854,Maintain and coordinate Sales staff schedules,2,00011
12855,Produce budget grids,0,00000
12856,Support Customer Relationship Management (CRM) system to enable the tracking of performance metrics and produce reporting,2,00011
12857,"Schedule meetings, coordinate logistics, attend and take notes, follow-up on action items",2,00011
12858,Assist marketing/creative team with social media content and postings,2,00011
12859,Conduct online research as necessary,0,00000
12860,1-3 years of experience in a professional environment; experience supporting a sales department preferred,0,00000
12861,"Proficiency in Microsoft Office, especially Powerpoint, a must",0,00000
12862,Experience with social media posting a plus,0,00000
12863,Detail oriented and excellent time management,2,00011
12864,Ability to multi-task,0,00000
12865,Ability to work in a fast-paced environment,0,00000
12866,Excellent communication and writing skills,2,00011
12867,relevant: 1 year (Preferred),0,00000
12868,Bachelor's (Preferred),2,01000
12869,Professional development assistance,0,00000
12870,"Produce sales gains, by providing customer service.",0,00000
12871,To meet or exceed Company Objectives in all individual statistics.,0,00000
12872,"Adhere to current visual guidelines includes: proper merchandising, signage and store cleanliness.",2,00011
12873,Maintain a professional appearance consistent with Company Dress Code Policy.,0,00000
12874,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
12875,Assist in preparation of store work schedules that provide proper store coverage and are within the Company guidelines for wage control.,2,00011
12876,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price change and conducting product counts.",2,00011
12877,Complete accurate product counts in a consistent and timely manner.,2,00011
12878,Perform proper documentation and record keeping per LIDS Retail policies as well as state and federal laws.,2,00011
12879,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
12880,"Participate in LIDS Training Programs, adhere to set goals (for sales and tasks) and regular follow up.",2,00011
12881,Assist in recruiting and training store personnel on proper store operations and procedures.,2,00011
12882,Perform work of subordinates as needed.,0,00000
12883,Communicate with employees at all levels of the company.,0,00000
12884,Other duties as assigned.,0,00000
12885,High school diploma or equivalent plus one year relative experience.,0,00000
12886,Established ability to produce sales results while minimizing loss.,0,00000
12887,Strong interpersonal skills and the ability to communicate verbally in a clear professional manner.,2,00111
12888,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
12889,Ability to lift up to 50 pounds.,2,00010
12890,Ability to climb a ladder and work with hands overhead.,2,00011
12891,Standing required for up to 100% of the work time.,2,00010
12892,Ability to work unsupervised.,0,00000
12893,On-going annual training and mentoring,2,00011
12894,Base salary and builder bonuses,2,00011
12895,Company provided iPhone,0,00000
12896,Health and retirement benefits,2,00011
12897,Manage field assistants when working in your community. Responsible for keeping track of quality/quality of work and adhering to company policies.,2,00011
12898,"Integrity/Honesty: Being honest, reliable, and accountable.",2,00011
12899,Quality: Building the best performing homes through our people and processes.,2,00011
12900,Leadership: Inspiring higher performance from others through our actions.,0,00000
12901,"Relationships: Through respect, empathy, courtesy and responsiveness.",2,00011
12902,Experience in construction processes desired,0,00000
12903,Strong written and oral communication skills.,2,00011
12904,"Greets all customers in a warm, sincere, and helpful manner",2,00011
12905,"Ensures that work areas are clean and that equipment, tools, and supplies are properly stored",2,00011
12906,Complies with and enforces all safety policies and procedures,2,00011
12907,Cross-trains in all operational positions,0,00000
12908,Operates the complete POS system and other required software,2,00011
12909,Takes orders and serves meals and beverages promptly and courteously,2,00011
12910,Accepts responsibility and accountability for his or her money drawer,2,00011
12911,Six months restaurant cooking/prep experience preferred,0,00000
12912,"Neat, clean, and professional appearance",2,00011
12913,Exhibit a sense of urgency,0,00000
12914,Strong stamina to work long or split shifts,0,00000
12915,Willingness to work on your feet,0,00000
12916,Basic culinary coursework or equivalent experience desired,0,00000
12917,Highly collaborative nature,0,00000
12918,Fluent English-speaking and writing skills,2,00011
12919,50% off food purchases and after work shift,2,00011
12920,50% off food purchases and after work shift,2,00011
12921,$5.00 off food purchases and after work shift 1 daily,2,00011
12922,Advancement opportunities,0,00000
12923,Insurance when full time status is made,0,00000
12924,Closed on Major Holidays,0,00000
12925,Support sales efforts as directed by the Regional Vice President and the corporate sales staff.,2,00011
12926,"Use assigned franchise revenue management system (i.e. MARSHA, HILTRON, IHOTELIER, MARC) to achieve maximum revenue.",0,00000
12927,Be able to produce the annual budget by forecasting changes in operating expenses and labor cost.,2,00011
12928,Receive satisfactory scores for internal audits and take action to correct any deficiencies.,2,00011
12929,Execute company policies and procedures for purchasing.,2,00011
12930,Manage the franchise frequent guest program (guest rewards program) in accordance with franchise / company policies and procedures.,2,00011
12931,Manage the preventative maintenance and quick fix programs in accordance with company standards.,2,00011
12932,"Must have knowledge of a variety of computer software applications in word processing and spreadsheets. Word, Excel, Power Point and Access.",2,00011
12933,Must have effective oral and written communication skills.,2,00011
12934,Must have good analytical skills and decision-making ability.,2,00011
12935,"Must be able to work independently and multi-task, prioritizing as appropriate.",2,00011
12936,Hotel opening experience preferred.,0,00000
12937,Must be physically and visually able to utilize the computer.,2,00011
12938,Must be able to sit or stand for long periods at a time.,2,00010
12939,Must have excellent verbal and written communication ability.,2,00011
12940,Flexible in work hours/days. Must be able to travel.,2,00010
12941,Must respond to multiple task interruptions in order to provide service to internal and external customers.,2,00011
12942,"Design and development of single-use, consumable products and associated hardware systems for biopharmaceutical manufacturing processes",2,00011
12943,"Build CAD models and detailed manufacturing drawings of new products (Single-use assemblies, Hardware systems, Mixing devices, Storage tanks, etc.).",2,00011
12944,Drive good aesthetic and ergonomic designs,2,00011
12945,"Present design concepts to Engineering, Marketing, and Sales through sketches, renderings, models, controlled drawings and reports",2,00011
12946,Uses tolerance analysis and stress calculations for design analysis,2,00011
12947,Provides regular technical updates and project summaries to R&D management and other key partners,2,00011
12948,Ensures a safe and balanced work environment by following all company safety policies and procedures,2,00011
12949,"Finishes the mandatory training assignments (Ethics, Intellectual Property, etc.)",0,00000
12950,"Travel to vendor and customer sites for FAT/SAT support as projects require, but typically averaging 10% or less",2,00011
12951,"Helps develop project plans, stage gate work, conducts design reviews, and anticipates project road blocks, delays and risks",2,00011
12952,Utilizes critical issue and communication techniques to tackle problems,2,00011
12953,"Outstanding teammate, ambitious and perseverance in face of technical challenges",2,00011
12954,Data and process driven.,2,00011
12955,Displays strong written and verbal communication skills.,2,00011
12956,"Communicates effectively with team members and next level leaders via presentations, reports, etc.",2,00111
12957,"Exhibits skills in leadership, conflict resolution, and consensus building.",2,00011
12958,Bachelors Degree in Engineering,0,00000
12959,Minimum of 3 years of experience as a design or mechanical engineer involved in new product development environment,0,00000
12960,"Experienced in 3D CAD modelling. Experience with design of complex assemblies (For example, Sheet metal, plastic, electromechanical systems)",0,00000
12961,"Experience working with external vendors (subcontractors) such as mechanical fabricators, material suppliers, etc.",0,00000
12962,Knowledge of common and specialty engineering materials,2,00011
12963,"Proficiency in MS Office (Word, Excel, PowerPoint and Project).",2,00011
12964,Experience with design and development of bioprocessing or food processing equipment.,2,00011
12965,Experience in design and development of electronics and controls for electromechanical systems.,2,00011
12966,Basic knowledge or experience with software development.,0,00000
12967,Experience in qualification activities (FAT/SAT) for process equipment in the biopharmaceutical industry.,0,00000
12968,"Collaboration skills in a fast-paced, goal-driven matrix organization.",0,00000
12969,Monitors and analyzes the customer service provided by team members. Offers feedback and coaching.,2,00011
