,jobrequirements,bias,againstgroup
11059,"Requires an individual who is a leader, assertive, displays initiative and excellent communications skills",2,00011
11060,Able to multi-task and display effective time management skills,2,00011
11061,"Professional attitude and appearance, with the initiative to learn quickly and relay information effectively",2,00011
11062,Work well under pressure,0,00000
11063,Knowledge of computers and computer systems,2,00011
11064,"Knowledge of, but not limited to, basic software packages: Word, Excel, Outlook, Microsoft Project",0,00000
11065,Must be willing to continually learn and display efforts to maintain system knowledge as it advances,2,00011
11066,The person must be able to physically endure long hours that may be required during system implementations,0,00000
11067,The person must be willing and able to travel and should have reliable transportation,2,00011
11068,On-site travel will require weekend and shift work,2,00011
11069,Bachelor's (Preferred),2,01000
11070,Recognized top sales performer with a track record of over-achieving sales goals (top 10-20% of company) in past positions,0,00000
11071,Able to identify client business needs and proactively develop customized advertising solutions to meet client objectives,2,00011
11072,"Excel at prospecting and aggressively seeking new clientele by networking, cold calling, canvassing, referrals or other means",2,00011
11073,Have strong listening and presentation skills and the ability to quickly build lucrative client relationships,2,00111
11074,Stay abreast of the competitive landscape and emerging technologies to best position Cumulus in the marketplace,2,00011
11075,Possess rare people skills which allow you to get out in front of problems and proactively provide solutions,2,00011
11076,Competitive pay with uncapped earning potential,0,00000
11077,A product that you can be passionate about selling,0,00000
11078,Training equivalent to acquiring a Sales-MBA,0,00000
11079,Recognition and reward for outstanding performance,2,00011
11080,"Medical, Dental & Vision Insurance package",2,00001
11081,401K with company match to plan for the long term,0,00000
11082,Vacation & Holidays to enjoy the fruits of your labor,0,00000
11083,Provide continuous customer interactions throughout all phases of the solar installation project.,0,00000
11084,Prepare and submit all documents and permits required to support the project.,2,00011
11085,Ensure timely collection of supporting documents.,0,00000
11086,"Work and communicate with all company personnel, including: Management, Sales, Accounting, Field and Office staff.",2,00011
11087,"Ability to prepare and submit all documents required for permits, utilities, and HOA approvals.",2,00011
11088,Fill out/file rebate applications.,0,00000
11089,Create PV Watts Report.,0,00000
11090,"Organize and schedule installations, inspections, etc.",2,00011
11091,Review contracts for accuracy.,0,00000
11092,Maintain customer job packets.,0,00000
11093,Update project management software with appropriate status.,0,00000
11094,Manage any exceptions to the process.,0,00000
11095,Ensure timely achievement of permission to operate.,0,00000
11096,Create necessary reports.,0,00000
11097,Follow all office policies and procedures.,2,00011
11098,Maintain a positive work environment.,0,00000
11099,Must be confident and comfortable with heavy phone interaction with customers.,2,00011
11100,Excellent verbal and written communication skills,2,00011
11101,Attention to detail and problem-solving skills,2,01011
11102,"Must be proficient in MS Office (MS Word, Excel) and CRM software. Salesforce experience is a plus.",2,00011
11103,"Knowledge in file management, transcription, and other administrative procedures.",2,00011
11104,"Basic finance knowledge (companies, plans, etc.)",0,00000
11105,Knowledge of licensing/insurance requirements (in current state/territory).,0,00000
11106,4-year BA or equivalent work experience in project coordination.,0,00000
11107,Must be a motivated team player with a positive attitude.,0,00000
11108,Excellent organizational and time management skills,2,00011
11109,Strong work ethic and grit.,2,00011
11110,Competitive Pay and Incentives,2,00011
11111,Opportunities for Self-development and Career Progression,2,00011
11112,"Health Benefits, Allowances, 401(k) with Company Match",0,00000
11113,Paid Holidays & Vacation,0,00000
11114,Bachelor's degree required,2,01000
11115,Proficient typing skills,0,00000
11116,Experience in Microsoft Excel and Word,2,00011
11117,Must be self-motivated,0,00000
11118,Excellent communication skills and attention to detail,2,01011
11119,"Medical, dental, vision, and life insurance",2,00011
11120,401k with 100% matching up to 6% of compensation,0,00000
11121,"Referral bonuses with the opportunity to earn up to $7,000 per hire",0,00000
11122,"Paid holidays, vacation and sick days",2,00011
11123,Professional development and training through Reynolds University,2,00011
11124,"Free on-site fitness center with a cardio room, weight room, daily fitness classes, and locker facilities",2,00011
11125,On-site medical clinic staffed by a Nurse Practitioner,0,00000
11126,"Company-sponsored events and sports leagues including: company picnic, softball, volleyball, bowling, euchre and more!",2,00011
11127,"On-site softball field, basketball court, and volleyball court",2,00011
11128,"Gourmet cafeteria, open for breakfast and lunch, that features a salad bar and a variety of made-to-order cuisine options",2,00011
11129,"Convenience store with a full-service Starbucks coffee bar, reading materials and an assortment of snacks",2,00011
11130,On-site Credit Union and ATM,2,00011
11131,A job for which military experienced candidates are encouraged to apply,0,00000
11132,A good job for someone just entering the workforce or returning to the workforce with limited experience and education,2,00011
11133,DRIVE sales by delivering exceptional customer service per the Operations P&P Manual.,0,00000
11134,"Successfully complete the DMIT Training Program to enhance core skill set (ie: recruiting, developing, coaching, leading and training).",2,00011
11135,Train store personnel on standard operating procedures as well as State and Federal laws and regulations.,2,00011
11136,Communicate consistently with store personnel to insure understanding and compliance with standard operating procedures.,2,00011
11137,"Take appropriate actions to insure each store maximizes sales, minimizes asset loss, and conforms to budgetary requirements.",2,00011
11138,"Extensive travel(up to 90%) from store-to-store, within a given geographic area",2,00010
11139,Perform work of subordinates as needed.,0,00000
11140,"Support and adhere to all company policies, procedures, and guidelines.",2,00011
11141,Communicate with employees at all levels of the company.,0,00000
11142,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
11143,"Ability to work varying days and hours, based on business needs.",2,00011
11144,Ability to maintain an excellent attendance record.,0,00000
11145,Other duties as assigned.,0,00000
11146,"Carry out supervisory responsibilities in accordance with LIDS policies, procedures, and applicable laws.",2,00011
11147,"Supervise Store Managers through planning, assigning, and directing their overall functions.",2,00011
11148,Appraise subordinates on positive performance and assist with formal performance evaluations.,2,00011
11149,"Recruit, select, develop, and train store personnel on proper store operations and procedures.",2,00011
11150,Address complaints and problem solve when appropriate with the assistance of the DSM and or RD.,2,00011
11151,Proven supervisory skills,0,00000
11152,Proven ability to perform independently with minimal supervision,0,00000
11153,"Strong interpersonal skills and the ability to communicate verbally in a clear, audible, and grammatically correct manner.",2,00111
11154,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
11155,Driving required for up to 100% of the daily work schedule.,0,00000
11156,Standing required for up to 90% of the daily work schedule.,2,00010
11157,Relative computer hardware and software experience.,2,00011
11158,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
11159,: Assisting our customer's SOLIDWORKS users on our technical support hotline as they learn to best incorporate the tool in their design process,2,00011
11160,: Conducting structured training classes in our DP offices and at customer sites,2,00011
11161,WEIGHT LOSS: 1 year (Required),0,00000
11162,sal: 1 year (Required),0,00000
11163,"Durham, NC 27707 (Required)",0,00000
11164,"Responsible for leasing, marketing and maintaining positive resident relations for the community.",2,00011
11165,"Ensure curb appeal, leasing office, clubhouse, amenities and vacant apartments are clean and present a warm and welcoming image of the property.",2,00011
11166,"Completing all additional tasks, projects, and responsibilities as assigned.",2,00011
11167,"Ability to work a flexible schedule, including weekends. Understand that your scheduled work days may vary according to staffing and property needs.",2,00011
11168,Ensure a professional image as dictated by the associate dress code guidelines.,0,00000
11169,"Friendly and outgoing, with the ability to work in a fast paced and busy office setting.",2,00011
11170,"Organized, detailed and computer literate.",2,00011
11171,Communicate effectively using oral and written communication.,2,00011
11172,Complete and pass a background and drug test. We do test for marijuana and we are a drug-free workplace.,2,00011
11173,"Have a valid, active driver's license and reliable transportation.",2,00011
11174,Work experience- Minimum 1-2 years,0,00000
11175,Education- Bachelor degree or equivalent work experience preferred; HS degree or equivalent is required,0,00000
11176,"Attendance of credit union industry seminars, workshops and conventions may be required. Ongoing professional development is expected.",2,00011
11177,"Responsible for achieving Annual Operating Plan (AOP) targets (Orders, Rev/GM and Profit) while monitoring and optimizing pricing policies.",2,00011
11178,Successful experience leading a geographically dispersed team.,0,00000
11179,MBA or other applicable post graduate degree.,0,00000
11180,Experience in the Software Services/Commercial buildings industry.,0,00000
11181,Proven experience building and growing a sales organization.,2,00011
11182,Local market knowledge.,0,00000
11183,Consultative selling experience.,0,00000
11184,Solid understanding of P&L and ability to build business case for sales growth investments.,2,00011
11185,Proven experience developing and executing strategies for sales growth.,2,00011
11186,"Creative, decisive, high energy and ability to energize others.",2,00011
11187,"Excellent negotiation skills with the ability to understand the customer needs, negotiate complex sales and total value offerings to customers.",2,00011
11188,Business Development,0,00000
11189,"715 Peachtree Street, N.E., Atlanta, GA 30308 USA",0,00000
11190,"Be the face of Smilelove, explain our product and guide customers through timelines and expectations",2,00011
11191,Maintain detailed records of related activities and customer orders,2,00011
11192,"Provide our customers with complimentary whitening, and guide them through the proper steps",2,00011
11193,Electronic transmission of customer records,0,00000
11194,Genuine and enthusiastic face to face engagement with customers that builds connection and trust,2,00011
11195,Taking orthodontic photos,0,00000
11196,Help our customers select the best payment plan options that fit their budget*,0,00000
11197,Registered Dental Assistant or Ortho Assistant or 1 + years of hands-on dental experience required,0,00000
11198,"Customer Service and Sales experience, preferably in a retail sales setting",2,00011
11199,3D Scanning experience preferred but not required (we will train),0,00000
11200,Treat Coordinating and Case Acceptance experience is a plus,2,00011
11201,Ability to read and interpret documents such as policy/procedures manual,2,00011
11202,"Exceptional communication skills (oral, written, listening)",2,00011
11203,Professionalism and the ability to effectively communicate with vendors and Property Managers,2,00011
11204,Strong organizational skills with the ability to coordinate and prioritize multiple tasks,2,00011
11205,"Comfortable using and learning new technology; tablets, computers and software",2,00011
11206,"Fun and friendly personality while being a professional, courteous and helpful",2,00011
11207,"Self-motivated, entrepreneurial, independent and open to learning",2,00011
11208,Team player attitude and optimistic as we continue to grow and innovate,2,00011
11209,Lead 3 to 5 or more people in a mobile retail setting,0,00000
11210,Strong ability to identify and solve problems independently,2,00011
11211,"Attention to detail, well organized*",2,01000
11212,Medical Benefits for full-time employees,0,00000
11213,2 weeks of PTO for full-time employees,0,00000
11214,Aligner and Whitening Benefits,2,00011
11215,Commission potential,0,00000
11216,Competitive compensation*,0,00000
11217,Must be available to travel weekly,2,00010
11218,Must be available for overnight stay,0,00000
11219,Must have a clean driving record,0,00000
11220,Ability to drive a 24 ft. Sprinter van,0,00000
11221,Ability to lift 50 pounds,2,00010
11222,"Willingness to work flexible days including evenings, weekends and some holidays",2,00011
11223,relevant: 1 year (Preferred),0,00000
11224,dental: 1 year (Preferred),0,00000
11225,supervisor: 1 year (Preferred),0,00000
11226,Driver's License (Required),0,00000
11227,"Establish and maintain relationship with business stakeholders, including Sales Operations and Sales leaders in various Geo/Regions.",2,00011
11228,"Responsible for all technical deliveries, including all changes and potential system implications related to ongoing releases.",2,00011
11229,"Leading team in software delivery maturity, system scalability, security, and DevOps efficiency.",2,00011
11230,Interact with Salesforce and Anaplan to execute on pilot programs of new product features.,2,00011
11231,Ensure onsite/offshore deliveries across teams in IT and Business.,2,00011
11232,"Experience with Analytics and Business Intelligence tools and technologies (e.g. Data Warehouse, Tableau)",2,00011
11233,"Technical background in OOPS, programming languages and web-based applications",2,00011
11234,Expert knowledge of Salesforce.com a big plus,0,00000
11235,Knowledge of data migration & integration tools and methodologies,2,00011
11236,Ability to work in a global cross-functional environment to help support and enhance business systems,2,00011
11237,Ability to plan and execute tasks in a structured manner,2,00011
11238,"Able to work, collaborate and contribute in a team environment",2,00011
11239,Excellent analytical and quantitative skills or experience,2,00011
11240,"Logical/Perceptive, problem solving, detail oriented, solution oriented",0,00000
11241,Flexibility/Adaptability,0,00000
11242,Defining and analyzing key metrics that will define the success of both campaigns and new products that the campaigns are built around.,2,00011
11243,Making recommendations based on data in order to maximize effort and budget.,2,00011
11244,"Planning and executing new growth opportunities through both traditional UA channels like FB and AdWords and new, untested ones.",2,00011
11245,Understanding the competitive landscape of products and Verizon's position to it.,2,00011
11246,Driving multiple projects from strategy to execution in a fast-paced environment in an organized way.,0,00000
11247,Six or more years of relevant work experience.,0,00000
11248,Marketo Certified Associate and/or Marketo Certified Expert (current).,2,00011
11249,Reporting experience and understanding of Marketo Revenue CycleExplorer (RCE).,2,00011
11250,Willingness to travel.,2,00010
11251,Training experience and knowledge of onboarding new Marketo users.,2,00011
11252,Digital marketing experience and an understanding of trends and key business drivers.,2,00011
11253,"Ability to manage highly complex, cross functional projects and initiatives.",2,00011
11254,Strong organizational and project management skills.,2,00011
11255,"Experience in a matrixed organization structure and the ability to influence up, down, and across groups.",2,00011
11256,Experience in creating a marketing strategy with documented successful results.,0,00000
11257,Bachelor's degree or equivalent practical experience,2,01000
11258,"3 years of experience in media, government or non-profit environment, with a focus on writing and/or editorial responsibilities.",2,00011
11259,"Excellent creative and visual skills, including slide design, with experience using Google Slides or other presentation software.",2,00111
11260,"Demonstrated ability to work calmly and maintain good judgment in fast-paced, dynamic environments.",2,00011
11261,Effective team player with the ability to lead efforts across disciplines.,2,00011
11262,Excellent verbal and written communication skills,2,00011
11263,Experience working with teams globally,0,00000
11264,"Develop, write, and edit communications for senior executives, including emails, internal blog posts, and presentations.",2,00111
11265,"Interact with and influence executives, and provide advice that reflects an understanding of their business and leadership style.",2,00011
11266,Manage the end-to-end process for large company-wide events.,0,00000
11267,Provide strong communications and program management support for large internal reorganizations.,2,00011
11268,SKILLS & QUALIFICATIONS,0,00000
11269,High school diploma or equivalent.,0,00000
11270,Excellent knowledge of and experience with production planning and quality control principles.,2,00011
11271,Highly organized with strong time management and prioritization skills to thrive in a fast-paced environment.,2,00011
11272,Working knowledge of MS Office and ERP systems.,2,00011
11273,"Analytic mindset, detail oriented, strong at math and statistics.",2,00011
11274,"Excellent communication skills, strong interpersonal skills to work cooperatively with team members.",2,00111
11275,Analysis and Problem Solving,2,00011
11276,Planning and Organizing,2,00011
11277,Adaptability/Flexibility,0,00000
11278,Interpersonal Skills,2,00100
11279,PHYSICAL REQUIREMENTS,2,00010
11280,Discretionary Bonus Program,0,00000
11281,Family Oriented Culture,0,00000
11282,Short Term Disability,0,00000
11283,Sales: 1 year (Preferred),0,00000
11284,United States (Preferred),0,00000
11285,Detail-oriented -- quality and precision-focused,2,00011
11286,Aggressive -- competitive and growth-oriented,2,00111
11287,Outcome-oriented -- results-focused with strong performance culture,0,00000
11288,"Stable -- traditional, stable, strong processes",0,00000
11289,People-oriented -- supportive and fairness-focused,2,00011
11290,Team-oriented -- cooperative and collaborative,2,00011
11291,K-12 Selling: 7 years (Preferred),0,00000
11292,Act as a key member of account teams with sales and other internal stakeholders for our enterprise and mid-market customers,2,00011
11293,Create compelling presentations and collateral to highlight product value to a specific customer,2,00111
11294,Deliver presentations both virtually and in person,2,00111
11295,Work with customers to educate them on the business value CreatorIQ can provide,0,00000
11296,"Create strategic business reports providing clients with meaningful, actionable insights about their brand, products, or campaigns",0,00000
11297,"Summarize key trends and insights, including the ability to make decisions around what delivery method is best to showcase the right results",2,00011
11298,"Become an active, integral part of sales strategy and execution",2,00011
11299,2+ years of experience at a SaaS company servicing the social media ecosystem OR experience working directly in the Influencer Marketing industry,0,00000
11300,Influencer Marketing Client Success or Account Management background preferred,0,00000
11301,Methodical and meticulous approach to preparation and execution,2,00011
11302,Ability to quickly establish rapport and build relationships,2,00011
11303,Ability to read situations and people and react accordingly,2,00011
11304,Ability to demonstrate software products and technologies effectively to audiences of varied technical knowledge,2,00011
11305,Comfortable and effective while collaborating within a team environment,2,00011
11306,"Self-starter with excellent written, verbal and interpersonal communication skills",2,00111
11307,"Partners with Sephora Marketing on planned events, integration, digital, social, and ensures alignment for both companies.",2,00011
11308,"Collaborates with Research, Planning and Promotions and agencies to develop Marketing Communications briefs that define projects for stakeholders",2,00011
11309,"Implement and executes marketing ideas with Sephora while maintaining the brand image and enterprise objectives, strategies and media plans.",2,00011
11310,"Ensure the brand story has consistent alignment across all customer touch points, ensuring a 360 view of the customer.",0,00000
11311,Provide cross-functional strategic approach for all channels of marketing.,0,00000
11312,Communicates out to cross-functional team (JCP and Sephora) to keep them up to date and aware to facilitate integration and all marketing collateral.,2,00011
11313,"Exhibit expert communication and leadership skills to establish a common understanding of project timelines, milestones and expectations on delivery.",2,00011
11314,"Executes tactical jobs including store communications , marketing collateral tracking, event planning, goal setting for stores.",2,00011
11315,Executes In Store Events and planning,2,00011
11316,Demonstrated ability to implement programs through effective use of communication skills in formal and informal settings.,2,00011
11317,Relationship building,0,00000
11318,"Microsoft Word, Excel, Powerpoint",0,00000
11319,"Respond to customer queries in a timely and accurate way, via phone or email",2,00011
11320,Follow up with customers to ensure their technical issues are resolved,0,00000
11321,Identify customer needs and help customers use specific features,2,00011
11322,Monitor customer complaints on social media and reach out to provide assistance,2,00011
11323,Monitor complaints from end-customers and support our photographers and lab partners in solving these on a day to day basis,2,00011
11324,Analyze and report product malfunctions,2,00011
11325,Update our internal databases with information about new feature requests from customers,0,00000
11326,Share feature requests and effective workarounds with team members,2,00011
11327,"Gather customer feedback and share with our Product, Sales and Marketing teams",2,00011
11328,Identify and implement new customer service processes (e.g.,2,00011
11329,Create FAQ articles and Screencasts for new features to improve our help center,2,00011
11330,You have experience as a Customer Support Specialist or similar CS role,0,00000
11331,You have excellent communication and problem-solving skills,2,00011
11332,You have multi-tasking abilities,0,00000
11333,You can stay patient when handling tough cases,0,00000
11334,You have a general technical understanding and it is easy for you to work with new online tools,2,00011
11335,"You are a great team fit, feel comfortable and can cooperate well",2,00011
11336,Meaningful work in a profitable and growing company with many opportunities for career progression and space to bring your ideas to fruition,2,00011
11337,"A strong team, integrity and the opportunity to build a new company with us in our lovely new office in Manhattan!",2,00011
11338,Competitive salary and benefits package,2,00011
11339,Take what you need vacation policy,0,00000
11340,Yearly trip to our Headquarters in Berlin followed by our yearly retreat (last time to Canary Islands),0,00000
11341,Your own personal onboarding buddy who will help you integrate into our workplace family faster (Across our Company Group),0,00000
11342,$300 Training budget (for training courses and literature),2,00011
11343,Ongoing personal development with your leader,0,00000
11344,Maintains an accurate and up-to-date record of all projects and their status using appropriate technology.,2,00011
11345,Determines risk and contingency planning for projects.,2,00011
11346,Analyzes work plans to identify issues and barriers.,2,00011
11347,Leads internal project team meetings and client status meetings.,2,00011
11348,Ensures that all project documentation is produced in the standard format and is approved prior to delivery.,2,00011
11349,Ensures issues requiring escalation are routed to the appropriate contact and resolved.,2,00011
11350,Advises clients and senior management/executives on devising solutions for specific project issues and problems.,2,00011
11351,"Implements, maintains, and manages creative asset management system.",2,00011
11352,Provides design support as needed.,0,00000
11353,Develops quarterly forecasting reports.,0,00000
11354,Conducts post-mortem reviews on key projects.,0,00000
11355,"Must possess a Bachelor's degree (Fine Arts, Graphic Arts or a related field).",2,01000
11356,"Demonstrated working knowledge of fundamentals with project management approaches, tools and methodologies. PMP certification preferred or in progress",2,00011
11357,"Minimum of five years of relevant, directly related professional experience. Equivalent combinations of education and experience will be considered.",2,00011
11358,"Working knowledge of design, photography, video, print and/or graphic production workflow.",2,00011
11359,Ability to find optimizations to process and deliverables that drive quicker turn-around times while upholding creative quality.,2,00011
11360,"Excellent interpersonal and negotiation skills, interacting with senior executives and creative teams alike.",2,00111
11361,Demonstrated ability to prioritize and balance competing demands and meet deadlines in a fast-paced professional environment.,2,00011
11362,"Quick and flexible problem solver, estimating design & production project time and schedules.",2,00011
11363,Excellent written and verbal communication skills including basic editing skills.,2,00011
11364,"Excellent interpersonal skills, leadership skills and the ability to work well within a team",2,00111
11365,Budgeting experience.,0,00000
11366,"Advanced arithmetic skills (compute rate, ratio, percent; able to draw and interpret graphs and charts).",2,00011
11367,"Ability to define problems, collect data, establish facts, and draw conclusions.",2,00011
11368,Law firm or other professional services experience in in-house Creative is preferred.,0,00000
11369,PC and Mac Computer Platform,2,00011
11370,"Document Management software including Microsoft Office (Word, PowerPoint, Excel), iManage, and Adobe Acrobat",2,00011
11371,Accounting Software including Chrome River,0,00000
11372,/ firmhr@morganlewis.com,0,00000
11373,Follows up on implemented solutions and identifies new opportunities that complement the work that was completed,2,00011
11374,Advises team members and sales prior to customer calls and/or sales strategy sessions,2,00011
11375,Shares best practices and effective territory planning approaches with peers to leverage successful approaches across the team,2,00011
11376,Shares best practices and tactics for enhancing profitability and closing deals,2,00011
11377,"Responds to questions about partner registrations, associated registration issues, and customer engagement history",2,00011
11378,"Maintains pre-sales pipeline data, develops plans, and takes actions to move opportunities to closure",2,00011
11379,Ten-year minimum technical pre-sales or technical architecting experience,0,00000
11380,Demonstrated subject matter expertise in specific technology,0,00000
11381,Proven project management skills,0,00000
11382,Proficient in Microsoft office applications,0,00000
11383,Proven success and experience selling technologies solutions and services,2,00011
11384,Knowledge and proven success of engaging and working with sales teams,2,00011
11385,Ability to execute on territory goals and metrics,2,00011
11386,Ability to adapt and change to the business needs of the practice and team coverage model,2,00011
11387,"Strong interpersonal and presentation skills, including consulting skills",2,00111
11388,Strong oral and written communication skills,2,00011
11389,Strong passion for learning and teaching others,2,00011
11390,Motivated and self-starting,2,00011
11391,Ability to think creatively and come up with proactive ideas that will increase sales,2,00011
11392,Strong problem solving skills,0,00000
11393,"Must be able to communicate effectively and in a constructive manner with management, peers and coworkers",2,00011
11394,Obtain and maintain relevant industry standard certifications,2,00011
11395,Experience in the Federal sales motion,0,00000
11396,Experience/knowledge with DoD STIG policy/process,0,00000
11397,Experience/knowledge with DoD DIACAP policy/process,0,00000
11398,Experience/knowledge with certification & accreditation process as described in FISMA,0,00000
11399,"Experience with DoD requirements and standards, inclusive of FIPS 140-2, NIST, etc.",2,00011
11400,Experience working in a fast-paced work environment,0,00000
11401,Delivers outstanding customer service to walk-in customers and telephone inquiries,2,00011
11402,"Continuously practices good listening skills with customers, UPS Store team members, and leadership",2,00011
11403,Takes ownership of the customer's shipping needs and offers viable solutions,2,00011
11404,"Takes action to learn all product and service offerings, alternative solutions, and industry trends",2,00011
11405,"Operates all equipment, software, and devices in an expert fashion and is willing to teach others",2,00011
11406,"Maintains a clean, organized, and safe working environment",2,00011
11407,Performs other duties as assigned,0,00000
11408,Excellent Advancement Opportunities,0,00000
11409,Casual and creative work environment,2,00011
11410,Formal Ongoing Training Program,0,00000
11411,Formal On-the-Job Training Program,0,00000
11412,Drive sales by delivering exceptional customer service per the Operations P&P Manual.,0,00000
11413,"Successfully complete the DMIT Training Program to enhance core skill set (ie: recruiting, developing, coaching, leading and training).",2,00011
11414,Train store personnel on standard operating procedures as well as State and Federal laws and regulations.,2,00011
11415,Communicate consistently with store personnel to insure understanding and compliance with standard operating procedures.,2,00011
11416,"Take appropriate actions to insure each store maximizes sales, minimizes asset loss, and conforms to budgetary requirements.",2,00011
11417,"Extensive travel(up to 90%) from store-to-store, within a given geographic area",2,00010
11418,Perform work of subordinates as needed.,0,00000
11419,"Support and adhere to all company policies, procedures, and guidelines.",2,00011
11420,Communicate with employees at all levels of the company.,0,00000
11421,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
11422,"Ability to work varying days and hours, based on business needs.",2,00011
11423,Ability to maintain an excellent attendance record.,0,00000
11424,Other duties as assigned.,0,00000
11425,"Carry out supervisory responsibilities in accordance with LIDS policies, procedures, and applicable laws.",2,00011
11426,"Supervise Store Managers through planning, assigning, and directing their overall functions.",2,00011
11427,Appraise subordinates on positive performance and assist with formal performance evaluations.,2,00011
11428,"Recruit, select, develop, and train store personnel on proper store operations and procedures.",2,00011
11429,Address complaints and problem solve when appropriate with the assistance of the DSM and or RD.,2,00011
11430,Proven supervisory skills,0,00000
11431,Proven ability to perform independently with minimal supervision,0,00000
11432,"Strong interpersonal skills and the ability to communicate verbally in a clear, audible, and grammatically correct manner.",2,00111
11433,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
11434,Driving required for up to 100% of the daily work schedule.,0,00000
11435,Standing required for up to 90% of the daily work schedule.,2,00010
11436,Relative computer hardware and software experience.,2,00011
11437,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
11438,relevant: 1 year (Preferred),0,00000
11439,to join our team: 2 years (Preferred),0,00000
11440,Associate (Preferred),0,00000
11441,Spanish a plus (Preferred),0,00000
11442,"3+ years of automotive dealership experience (sales associate/representative, service advisor, parts counter, controller, marketing associate)",0,00000
11443,High School Diploma or equivalent; Bachelor's preferred but not required,2,01000
11444,Must be willing to travel extensively overnight (up to 5 nights per week),2,00010
11445,Building customer satisfaction & loyalty,0,00000
11446,"The merchandising, advertising and promotion of products and services",2,00011
11447,"Energetic responsiveness to every customer, on the phone and in the store",2,00011
11448,Desire to succeed in a retail environment,0,00000
11449,Motivated sales individual,0,00000
11450,2-year degree or equivalent,0,00000
11451,Translate concepts into wireframes and mockups that lead to intuitive user experiences.,2,00011
11452,"Facilitate product visions by researching, conceiving, wireframing, sketching, prototyping, and mocking up user experiences for digital products.",2,00011
11453,"Design and deliver wireframes, user stories, user journeys, and mockups optimized for a wide range of devices and interfaces.",2,00011
11454,Identify design problems and devise elegant solutions.,2,00011
11455,"Make strategic design and user-experience decisions related to core, and new, functions and features.",2,00011
11456,Take a user-centered design approach and rapidly test and iterate your designs.,2,00011
11457,Collaborate with other team members and stakeholders.,2,00011
11458,Take smart risks and champion new ideas.,2,00011
11459,"Expertise in UX software such as UXPin, InVision, Axure, or equivalent is a must. Basic HTML, CSS, and JavaScript skills are a plus.",2,00011
11460,"Extensive experience in using UX design best practices to design solutions, and a deep understanding of mobile-first and responsive design.",2,00011
11461,"A solid grasp of user-centered design and testing methodologies, subsystems, and usability and accessibility concerns.",2,00011
11462,"Be willing to help teammates, share knowledge and experience with them, and learn from them.",2,00011
11463,Be open to receiving feedback and constructive criticism.,2,00011
11464,relevant: 2 years (Preferred),0,00000
11465,UX Design: 2 years (Preferred),0,00000
11466,"Ten plus years of experience in commercial real estate finance, national platform lending, or asset management.",0,00000
11467,Advanced knowledge of commercial real estate principles and fundamentals.,2,00011
11468,Advanced knowledge of national commercial real estate and mortgage markets and macro-economic trends that affect those markets.,2,00011
11469,Advanced ability to understand and evaluate real estate financial statements.,2,00011
11470,Advanced knowledge and understanding of commercial real estate valuation.,2,00011
11471,Expert knowledge of real estate legal concepts and understanding of loan documents.,2,00011
11472,"Proficiency with Microsoft Office Suite (Word, Excel, PowerPoint, Outlook).",0,00000
11473,Strong interpersonal skills and the ability to lead/manage in a matrix influenced organization.,2,00111
11474,A demonstrated track record of consistently meeting and/or exceeding performance expectations,2,00011
11475,Possesses a bias for execution and avoids workplace distractions.,2,00011
11476,Drives performance targets to completion.,0,00000
11477,Certain Profit Center Incentives,0,00000
11478,Casual and creative work environment,2,00011
11479,"Your entrepreneurial spirit and vision will be rewarded, and your success will fuel opportunities for career advancement.",2,00011
11480,"Opportunities to learn daily through training, assignments, and collaborating with experts across the company.",2,00011
11481,Access to leading-edge technology.,0,00000
11482,relevant: 1 year (Preferred),0,00000
11483,service advisor: 1 year (Preferred),0,00000
11484,United States (Preferred),0,00000
11485,Performs checks/interrogations of all CRHF medical device systems post sign-off,0,00000
11486,Supports implants of all CRHF products post sign-off,0,00000
11487,Provides on-call support as needed on evenings and weekends post sign-off,2,00011
11488,Provide troubleshooting support as requested,0,00000
11489,Assures completion of patient registration and any other required hospital documentation,2,00011
11490,Helps manage consignment inventory and trunk inventory once obtained,2,00011
11491,Provides additional inventory support to meet customer needs,0,00000
11492,Maintains software on programmers throughout the district as directed,0,00000
11493,Assists with managing daily coverage logistics as needed,2,00011
11494,"Educates and trains physicians, hospital personnel and office staff on products or solutions for which training has been completed",2,00011
11495,Assists with educating and training new Clinical Specialists and Sales Representatives post sign-off,2,00011
11496,Assists with obtaining customer POs throughout the quarter,2,00011
11497,Has a basic understanding of the competitive landscape,0,00000
11498,Independently identifies customer needs and opportunities and provides feedback to Sales Rep(s) to support sales objectives,2,00011
11499,Ongoing Technical Development,0,00000
11500,"Stays up to date on new products, solutions and patient management offerings",2,00011
11501,Completes all assigned training in a timely manner,0,00000
11502,Performs other related duties as assigned,0,00000
11503,"A High School Diploma PLUS a minimum 7 years of work experience in the healthcare or engineering field, OR",0,00000
11504,Thorough working knowledge of medical terminology and the medical device industry,2,00011
11505,Proven ability to build/maintain positive relationships with peers and colleagues across organization levels,2,00011
11506,Strong work ethic in accomplishing objectives of the position,0,00000
11507,"Expertise with Microsoft tools & other applications (i.e., SalesForce.com)",0,00000
11508,Ability to meet vendor credentialing requirements,0,00000
