jobrequirements,bias,againstgroup
"Manage, recruit, on board, train, develop and provide succession planning for the staff in the store in partnership with the Store Manager",0,0000
Assist the Store Manager in maintaining an overview of all Employee Relations responsibilities in the store to ensure a positive work environment,0,0000
Take action within department to maximize sales through joint operational and commercial focus to obtain highest level of profitability,0,0000
"Proactively ensure your team has knowledge on all product, campaign,",0,0000
"promotion, display guidelines and merchandise information",0,0000
"Plan and coordinate with the visual team on all activities concerning campaigns, promotions and sales activities in his/her department",2,0010
"Work with sales and cost plans, budgets and other available tools to make business decisions to ensure maximum profitability",0,0000
Responsible for knowledge and completion of cash office operational functions,0,0000
Follow and execute safety and security routines to prevent loss and guarantee employee and customer safety,0,0000
May be assigned overall store responsibility in absence of Store Manager,0,0000
Accurately record sales and worked hour figures,0,0000
"Preferably 2-3 years of retail management experience, including direct supervisory experience, or comparable management role experience",0,0000
Ability to lift in excess of 20 pounds,2,0010
Ability to climb a ladder and use a stepstool,0,0000
Exceptional customer service and interpersonal skills,2,0100
Proven organizational and analytical skills,0,0000
Ability to be proactive to drive sales by creating selling opportunities,0,0000
Strong merchandising skills with the ability to drive the business through creativity and extensive fashion knowledge,0,0000
Ability to take own initiative and work under own direction,0,0000
"Ability to work strategically, tactically and operationally",0,0000
Able to multi-task in a fast paced environment,0,0000
Ability to establish effective routines for excellent communication with all members of the team to maximize productivity,2,0011
Ability to provide feedback in a constructive and professional way,0,0000
Ability to handle conflict and resolve problems constructively,0,0000
Experience in administrating progressive discipline process and performance management,0,0000
"Basic computer skills, such as browser navigation, software interaction and data entry are needed",0,0000
Open availability including evenings and weekends,0,0000
Minimal travel required as necessary (i.e.Workshops),2,0010
Performs all of the above in accordance with applicable laws and company policies.,0,0000
"Accurately prepares and assists with all leasing paperwork (lease applications, lease agreements, employment and credit checks, lease move-in packets)",0,0000
Excellent presentation,2,0101
"Adaptable to changing work schedule, including working weekends and some holidays",0,0000
"Self-starter with the ability to multi-task, meet deadlines and work independently and with a team",0,0000
"Upbeat, positive, outgoing and the ability to relate to others",0,0000
"Articulate and great phone voice  * Intermediate to advanced computer skills including Microsoft Word, Excel and Outlook",2,0001
Professional verbal and written communication skills,2,0011
Medical/Dental/Vision Benefits,2,0001
Company matched 401k Plan,0,0000
Leasing: 2 years (Preferred),0,0000
Customer Service: 1 year (Required),0,0000
Confers with customers and representatives of associated industries to evaluate and promote improved and expanded services in area.,0,0000
"Develops plans for efficient use of materials, machines, and employees.",0,0000
Reviews expenses and inventory control programs to maintain and enhance profitable operation of location.,0,0000
Reviews operations and directs sales program to develop income and new markets.,0,0000
"Location leadership of grain quality, inventory control and safety compliance initiatives.",0,0000
"Directs preparation of accounting records (sales, inventory, prepay, and expenses) for the location.",0,0000
Recommends budgets to management.,0,0000
Other duties may be assigned.,0,0000
- Responds to requests for service and assistance.,0,0000
- Able to build morale and group commitments to goals and objectives.,0,0000
- Works within approved budget.,0,0000
Organizational Support,0,0000
- Supports organization's goals and values.,0,0000
- Exhibits sound and accurate judgment.,0,0000
- Observes safety and security procedures.,0,0000
"At least one year of retail management experience is required, preferably with a jeweler or specialty retailer",0,0000
"Knowledge of operating POS terminals and scanners, using basic computer software and hardware",0,0000
"Ability to interpret a variety of instructions in written, oral, diagram, and schedule form",2,0011
"Availability to work days, nights and weekends",0,0000
Base pay plus commission on sales,0,0000
"Benefits including Medical, Dental, Vision and Prescription Insurance (Full Time Team Members)",2,0001
Paid Vacation and Paid Holidays (Full Time Team Members),0,0000
Tuition Reimbursement and DCA courses based on position,0,0000
"Training - Associate Training System, Management Training System, District Manager in Training, Career Development and more",0,0000
Team Member Merchandise Discounts,0,0000
Incentive Trips and Contests,0,0000
7-10 years of related business and managerial experience required,0,0000
Held various levels of management positions with proven proficiency and effectiveness,0,0000
Working knowledge of automotive industry and related systems,0,0000
Supervisory experience over a facility of 500+ team members,0,0000
Proven safety track record with demonstrated improvements in plant safety culture,0,0000
Ability to engage a diverse work-force,0,0000
MBA or Masters in related field,0,0000
Demonstrated use of Lean Principles to solve problems,0,0000
Supervisory experience including leading cross-functional teams.,0,0000
"Ability to provide guidance and direction to subordinates, including setting performance standards and monitoring performance.",0,0000
Knowledge of ISO and TS Quality Management Systems,0,0000
"Strong business acumen specifically around capital purchases, project management, and annual operating budget planning",0,0000
Experience with Enterprise Resource Planning (ERP) System Strongly Preferred,0,0000
Strategic leadership with ability to predict and maintain results,0,0000
2+ years of experience leading Channel/alliance partnerships.,0,0000
Extensive understanding of SaaS-based cross-channel selling.,0,0000
"Experience selling marketing automation, CRM, and/or channel technology products.",0,0000
"We offer a highly competitive compensation package including base and bonus, comprehensive benefits, and equity.",2,0100
"Establishes relationships with customers by assisting walk-in and phone customers, representing the company in a professional manner.",2,0001
"Processes, pulls and distributes customer products quickly and efficiently.",0,0000
Understands the needs of the customers and learns their buying habits and expectations in order to recommend specific products and solutions.,0,0000
"Educates customers about terminology, features and benefits of products in order to improve product related sales and customer satisfaction.",0,0000
Provide product demos to qualified customers on request.,0,0000
Assists the customer in checking and loading merchandise purchased at the counter.,0,0000
Makes follow-up calls to potential and existing customers to solicit additional business.,2,0011
Handles questions and complaints in a timely and professional manner.,0,0000
"Evaluates and determines disposition of warranty items handled at the counter, as prescribed by the manufacturer's warranty policy and customer needs.",0,0000
"Maintains neat, professional product displays, changing displays once monthly.",0,0000
Promotes monthly sales specials.,0,0000
"Assists in receiving, shipping, and general warehouse duties.",0,0000
High school diploma or GED.,0,0000
1+ years related inside sales experience.,0,0000
The ability to move 100 pounds with a dolly.,2,0010
"Strong counter ""presence"" and the ability to deal directly with customers for a large portion of the day.",0,0000
Strong customer-service attitude.,0,0000
Self-motivated and detail-oriented personality.,0,0000
Good computer skills including MS Office programs.,0,0000
"Ability to work in a fast paced environment dealing with inventory, product allocations and customer issues.",0,0000
"Familiarity with a related product line such as pool supplies, parts, chemicals or pool construction helpful.",0,0000
Must be 18 years of age or older to apply.,0,0000
You graduated between December 2017 - July 2020,0,0000
"This program has two start dates, late January/early February 2020 and July 2020",0,0000
Cumulative GPA of 2.75 or higher or equivalent,0,0000
"Real passion for technology, including an understanding of Python and object oriented programming",0,0000
You are comfortable engaging an audience by explaining complex technology in simple terms,0,0000
Ability to creatively apply technology to solve customer problems,0,0000
"Technical support, presales support, installation, or sales experience in the technology industry preferred",0,0000
"Fluent in English, written and verbal",2,0011
Responsible for member retention/renewal of this executive subscription-based service.,0,0000
In-depth understanding of the commercial IT industry and Federal IT market.,0,0000
In-depth understanding of Infrastructure & Operations in a Federal Government context as well as a commercial context.,0,0000
High tolerance / evolved ability to lead and manage ambiguous situations,0,0000
"Excellent relationship management skills including experience working with Mission, Business and IT Leadership",0,0000
"Superior verbal, written, facilitation and presentation skills",2,0111
Experience coaching and mentoring senior level leaders,0,0000
Collaboration and team leadership skills,0,0000
Security Clearance preferred or willingness to obtain/reestablish Security Clearance,0,0000
Demonstrable sales and/or business development experience with senior leaders,0,0000
Strong time and project management skills,0,0000
Travel 30% and upwards,2,0010
"Excellent relationship management skills, including experience working with C level executives",0,0000
Demonstrate superior verbal and written communication skills.,2,0011
Strong facilitation and presentation skills.,2,0101
"Manager competing priorities in ambiguous situations, with members and across lines of business.",0,0000
Strong organization and project management skills applied in a remote work setting.,0,0000
Competitive base salary,2,0100
Annual bonus potential,0,0000
Excellent benefits package,0,0000
Competitive Pay Packages & Insurance.,2,0100
Expert guidance and mentoring.,0,0000
for the eligible candidates.,0,0000
"On Job, Support to help in day to day queries.",0,0000
The Company is E-verified to get an,0,0000
The excellent Sales team and best of the clients to help to fetch you a new project.,0,0000
pay a referral bonus,0,0000
", so let us know if you know someone who is interested.",0,0000
New Jersey (Required),0,0000
United States (Required),0,0000
University degree (engineering/IT/computer science) or equivalent work experience,0,0000
"Certifications such as CISSP, CISSP-ISSAP, etc",0,0000
Minimum of 5+ years in several security functional areas,0,0000
Solid knowledge and understanding of securing all major operating systems,0,0000
Architecture development,0,0000
Information analysis and insight generation,0,0000
Achieve annual quota targets based on contract value and increased partner activity,0,0000
Successful track record of sales performance and over achievement of quota within the channel,0,0000
"Experience selling or managing relationships to other UC Service Providers including CLECs/ILECs is preferred, as well as C-Level executives",0,0000
Proven ability to manage a detailed forecast while successfully delivering your Monthly/Quarterly commitments,0,0000
Proven ability to navigate the RFP and decision-making process of larger Enterprise Channel Organizations,0,0000
"Strong written, verbal, and presentation skills; you know your way around an RFP and a concise follow-up email",2,0111
"Extensive Benefit Options (Health, Vision, Dental, Long & Short term Disability) effective after a short waiting period",2,0001
Flexible PTO plan & Company Holidays,0,0000
Subsidized onsite healthy food choices,0,0000
"Culture Perks: Multiple Special Interest Groups, Activities Team, New Mom & Quiet Rooms, and Team Building Events",0,0000
Entrepreneurial work environment partnered with high growth career opportunities,0,0000
You are self-motivated and results oriented,0,0000
"You have an outgoing, resilient personality",0,0000
You enjoy the thrill of the hunt by bringing in new business,0,0000
College degree with 3+ years of sales experience preferred,0,0000
Ability to close annual Digital Marketing deals for at least $25K or more,0,0000
Strong problem solving and analytical ability are essential.,0,0000
Understanding of Information Technology and its capability in improving business operations and business process management (reengineering).,0,0000
"Highly motivated, resourceful, self-starter with the ability to make decisions and collaborate in a fast-paced environment.",2,0100
"Exceptional interpersonal and customer service skills, demonstrating outstanding written and verbal communication.",2,0111
"Ability to formulate relevant and creative ideas, analyze information and evaluate results to choose the best solution.",0,0000
"Proven ability to work both independently and as part of a team while demonstrating key traits of creativity, initiative, and flexibility.",0,0000
"Ability to handle multiple and complex tasks simultaneously under tight timeframes with maturity, good judgment, and grace under pressure.",0,0000
Experience supporting geographically dispersed users at all levels of the org chart.,0,0000
Key decision-maker for the global go-to-market strategy.,0,0000
Define our personas and messaging by global segment,0,0000
Define the ideal customer profile and buyer personas.,0,0000
Conduct regular market research and define the Total Addressable Market.,0,0000
Gather and own competitor intelligence and leverage that for our campaigns.,0,0000
Partner with the product team and establish a process for the product roadmap.,0,0000
Liaison with the global sales team to ensure the needs of the sales team are being met,0,0000
Drive our content strategy for educating the market and acquiring new business.,0,0000
Subject matter expert to ensure marketing initiatives are aligned with the needs of the market,0,0000
Own our sales enablement content.,0,0000
Develop and maintain our battle cards for key market segments,0,0000
Razor-sharp writing and presentation skills with a knack for distilling complex ideas into compelling copy.,2,0111
"Ability to manage expectations, opinions, and feedback from multiple stakeholders and on multiple projects at all times.",0,0000
One year customer service experience with proven sales and service skills,0,0000
High School Diploma or equivalent,0,0000
Ability to handle a high volume of inbound calls efficiently,2,0011
"Professional phone manner and good, clear speaking voice",2,0001
"Ability to communicate effectively orally, with demonstrated listening skills",2,0001
Demonstrated resourcefulness and analytical skills,0,0000
Ability to utilize a Windows software environment,0,0000
Accurate typing of 35 w.p.m. desired,0,0000
Ability to write effectively with attention to grammar and composition,2,1011
Good organizational and time management skills,0,0000
Managing an average of 10 complex project implementations concurrently,0,0000
Single point of contact for the entire project; managing customer expectations for the project,0,0000
Scope of project management also includes upgrade and new interface coordination,0,0000
"Must be able to conduct discovery, kick-off and all project meeting without management assistance",0,0000
Creating and managing a Project Plan for all projects,0,0000
"Developing and managing project scope, project plan, and communication plan",2,0011
Responsible for weekly status reporting and executive status reporting. Reporting on project health and risks,0,0000
Revenue management and forecasting,0,0000
"Risk mitigation, escalation and issue management",0,0000
Comfortable speaking with C-level executives,2,0001
Project resource management and scheduling,0,0000
Ops to Service handoff document,0,0000
Software Functionality and Configuration as it relates to hardware,0,0000
Basic hardware troubleshooting of system level components,0,0000
"Knowledge of remote access and troubleshooting tools: vSuite, client remote support",0,0000
Basic computer skills and knowledge of Microsoft operating systems,0,0000
Demonstrate basic diagnostic and analytical skills to be able to research complex issues,0,0000
Capable of identifying quality issues on products and provide appropriate feedback on the root cause.,0,0000
Basic knowledge of network communications,2,0011
Recommends and implements best practices.,0,0000
Builds trust with customers and develops action plans to resolve issues that satisfy stakeholder expectations.,0,0000
Able to understand nuances of product integration into various pharmacy environments.,0,0000
"Demonstrates deep product knowledge on system architecture, usage, and features.",0,0000
Implement best practices and come with new workarounds and submit feature requests as needed.,0,0000
Recommends product and process changes.,0,0000
Understands the practical use of the product to more effectively communicate with end user,0,0000
Be able to implement disaster recovery processes,0,0000
Ability to navigate hurdles during implementation outside of the US.,0,0000
Implementation best practices and job aids,0,0000
Must be able to independently conduct all customer meetings,0,0000
"Discovery/Planning, Kick-Off, Weekly Status, Go Live, Closure",0,0000
"Siebel, SAP land dates, forecasting, acceptance letter generation,",0,0000
Engagement in pre-sale activities,0,0000
"MS Project, PowerPoint, Outlook, Excel",0,0000
Maintaining strong industry and product knowledge,0,0000
2+ years of project planning experience,0,0000
1+ years of experience working within the healthcare field,0,0000
4+ years of project planning experience,0,0000
2+ years of experience working within the healthcare field,0,0000
"Minimum 75% domestic travel, have own transportation and occasional availability during off hours may be required.",2,0010
Must be able to push heavy equipment and have good dexterity for doing routine configuration tasks.,0,0000
North Carolina Real Estate Broker License,0,0000
"Self-motivated, innovative thinker",0,0000
Problem-solver - ability to think outside the box,0,0000
relevant: 1 year (Preferred),0,0000
Real Estate: 1 year (Preferred),0,0000
Real Estate (Required),0,0000
Professional development assistance,0,0000
"Participate in weekly meetings, sales and product trainings, and 1:1s",0,0000
"Identify market opportunities, process improvements, and facilitate market feedback",0,0000
"Closely track internal KPIs, be mindful of team objectives and key results, and follow best practices for automated performance reporting",0,0000
4-6 years of sales experience,0,0000
Relevant client relationships in the New York market,0,0000
You have have previously engaged with leaders at agencies and Fortune 1000 companies,0,0000
Proven record of exceeding quarterly objectives and attention to key metrics,2,1000
Experience with Salesforce and other productivity related SaaS products,0,0000
Selling experience in the social/media space preferred,0,0000
Great starting pay rate!,0,0000
"Excellent benefits with low premiums - medical, dental & vision",2,0001
"Company sponsored 4-1k with match, Health & Wellness program, Gym Membership reimbursements, and discount program",0,0000
Opportunities to grow internal within the team as well as within BBU,0,0000
Effectively support the Preventative Maintenance (PM) program with a goal of continually reducing unscheduled downtime.,0,0000
"Complete all assigned work orders within the time allotted. Maintain complete records of work performed using software, work orders and detailed logs.",0,0000
"Assist with equipment change overs and line startups, troubleshooting issues as needed.",0,0000
"Identify required parts and maintain current inventories, and parts reorder lists.",0,0000
Act with a Continuous Improvement mindset seeking areas of opportunity for improvement and participating in cross-functional CI focused projects.,0,0000
Days: Sunday - Saturday; Days off vary,0,0000
Shift Start Time: Varies,0,0000
Overtime may be needed,2,0100
High School Diploma or GED is preferred,0,0000
Associates degree and/or Technical School certification or training in basic electricity is preferred,0,0000
Ability to work and communicate effectively in a fast-paced environment and adapt to frequent changes.,2,0100
Ability to understand and follow both written and verbal instructions with high level of detail and accuracy.,2,0011
"Willing to work irregular and/or rotating shifts, including split days off (non-consecutive days off), and holidays when needed IF NEEDED",0,0000
Analyze and understand healthcare contracts. Appropriately identify for medical healthcare liens.,0,0000
Flexibility to adapt to change and adjust to company policy and procedural changes.,0,0000
"Attend ongoing training sessions, team meetings, and gathering with team attorneys to update state by state legal practices.",0,0000
Perform other duties as assigned,0,0000
"Understanding of basic skills (reading, writing, math)",2,0011
"Strong phone skills, maintenance of records and files, and general office work",2,0001
"Word processing, office procedures, administrative abilities",0,0000
"Professional area outside of health care such as negotiations, mortgage lending, collections and sales.",0,0000
"Experience in the health insurance, legal, property, casualty or related field is preferred",0,0000
Places client service as the number one priority.,0,0000
Bachelor's Degree preferred; Juris Doctorate degree a plus,0,0000
Proficiency in written and verbal communications,2,0011
"Proficient in Microsoft Word, Excel and Outlook",0,0000
Multi-tasking skills,0,0000
Frequently remains in sitting position for long periods of time to perform duties.,2,0010
"Frequently concentrates for long periods of time, paying close attention to detail.",2,1000
"Frequently uses and views the computer using fingers, hands, and vision.",2,0001
"Frequently works in a well-lit, tempered environment.",0,0000
"Frequently utilizes mental capabilities to identify, evaluate, and assimilate information.",0,0000
Seldom lifts objects with weight up to twenty-five (25) pounds such as files or paper boxes.,2,0010
Minimum of a High School Diploma/GED,0,0000
Mechanical and mathematical aptitude preferred,0,0000
Knowledge of Fluid Power and/or Parker Hannifin products is a plus,0,0000
Familiarity with the Tribute software system is a plus,0,0000
"Your choice of medical insurance providers and plans, Dental insurance, and Flexible spending accounts",0,0000
Company matching 401(k) with a great vesting schedule,0,0000
"Company paid Life (family) & STD insurances, Vacation, Holiday & Sick time",0,0000
100% tax free tuition reimbursement,0,0000
Demonstrates a strong understanding of product knowledge and quality standards,0,0000
Welcomes and connects with every customer to provide excellent customer service,0,0000
Discovers customer needs and appropriately suggests products with every customer to enhance service and meet sales goals,0,0000
Assists customers in the selection and purchase of Edible® products,0,0000
Uses effective sales approaches and displays strong knowledge of product line,0,0000
Effectively converts customer inquiries into sales,0,0000
Builds long-term relationships and builds the trust and loyalty of customers,0,0000
Responds to customer needs,0,0000
Maintains customer service area and equipment in a clean and appealing manner,0,0000
Manages difficult customer situations in a calm and professional manner,0,0000
Prepares a variety of Edible® fruit arrangements and treats according to our brand standards,0,0000
Follows store policies and procedures for operational flow at each station,0,0000
Performs cleaning tasks in accordance with the cleaning standards and works as a store team player,0,0000
Presents oneself professionally and demonstrates clear communication with all customers and co-workers,2,0011
"Follows standards for merchandising, stocking, rotating and storing all products",0,0000
Follows cash handling and register policies,0,0000
Follows inventory stocking and recording guidelines,0,0000
Takes responsibility to learn all aspects of the position,0,0000
Learns and demonstrates creating the Edible® Experience,0,0000
"Learns and performs duties of customer Service, production, and/or delivery driver as needed",0,0000
Learns and demonstrates all performance standards by completing in-store training and utilizing digital training portal on an ongoing basis,0,0000
High School Diploma or equivalent preferred,0,0000
Previous experience working in customer Service or food service establishment preferred,0,0000
Excellent customer service and communication skills,2,0011
Demonstrated ability to sell and up-sell products,0,0000
Good math and money handling skills,0,0000
Enjoys working within a team,0,0000
Enjoys working in a fast-paced environment,2,0100
Drive and determination,0,0000
Desire for personal and professional growth,0,0000
Computer skills including Microsoft software and register skills,0,0000
"Ability to lift, carry and/or push objects weighing up to 50 lbs.",2,0010
"Ability to stand, bend, reach and scoop throughout assigned shift",2,0010
"Monitor and control the profitability of projects, working in partnership with the commercial and operational team.",2,0001
Working closely with the regional credit controller to manage credit risks associated with customers.,0,0000
"Analyze past results, perform variance analysis, identify trends, and make recommendations for improvements.",0,0000
Analyze financial data a,0,0000
nd create financial models to support decision making.,0,0000
"Promote the understanding of key financial metrics and costs within the business unit, including organizing training sessions for non-specialists.",0,0000
Establish and maintain internal controls in accordance with Group Policy. Identifying improvements in the control environment.,0,0000
Encourage a sound cost control environment including adherence to company expense and travel policy.,2,0010
Support sales contract review process driving improved commercial decisions during contract acceptance.,0,0000
Ensure that robust procedures are in place enhancing monitoring and reporting of overarching systems.,0,0000
Coordinate and be key contact for internal audits.,0,0000
"Previous employment in US, UK or other multinational organization, with experience preparing IFRS, UK GAAP or US GAAP equivalents.",0,0000
Experience and knowledge of lean manufacturing concepts.,0,0000
Accounting/manufacturing software implementation experience.,0,0000
"Advanced skills in Excel and MS Office, used several ERP systems, including Microsoft Dynamics / D365.",0,0000
"Familiar with Group financial reporting and consolidation tools (SAP BPC, Hyperion).",0,0000
Ability to work to strict deadlines whilst maintaining a high level of accuracy.,0,0000
"A team player, yet able to retain independence of thought; constructively challenging.",0,0000
Absolute integrity; trusted and respected.,0,0000
Analytical and problem solving skills.,0,0000
Excellent organizational skills and time management.,0,0000
Relevant: 3 years (Preferred),0,0000
Accounting: 5 years (Preferred),0,0000
controller: 5 years (Preferred),0,0000
Relocation assistance,0,0000
Professional development assistance,0,0000
Tuition reimbursement,0,0000
Detail-oriented -- quality and precision-focused,0,0000
Outcome-oriented -- results-focused with strong performance culture,0,0000
Team-oriented -- cooperative and collaborative,0,0000
Attending and participating in trainings and meetings,0,0000
Ensuring vehicles are clean and presentable,0,0000
"Ensuring lot is organized, clean, and free from trash, litter, and debris",0,0000
Arranging and parking vehicles in designated lot areas,0,0000
"Checking new vehicles are displaying factory and addendum stickers, and selling price",0,0000
Overseeing and maintaining keys,0,0000
Replacing sold vehicles and empty spaces with new inventory and ensuring most marketable vehicles are put on display first,0,0000
Abide by all safety precautions and emergency procedures,0,0000
"Complete all technical training, as required",0,0000
Work with fellow employees and contribute as a team player,0,0000
"Ensure work area remains clean, uncluttered and safe",0,0000
Other duties as assigned by manager,0,0000
20 years of age or older,0,0000
Clean driving record,0,0000
Proficient with driving manual and automatic transmission vehicles,0,0000
Completion of drug and background screening,0,0000
Unwavering owner support to maximize your success,0,0000
"A clear, yet flexible career path with substantial opportunity for growth",0,0000
Aggressive lead model with substantial marketing and advertising budget,2,0100
State-of-the-art facilities,0,0000
Extensive technology to support all aspects of sales and service,0,0000
Culture of innovation and teamwork,0,0000
Great reputation and relationships with manufacturers,0,0000
Growing organization,0,0000
"Well-funded, forward-thinking ownership team",0,0000
"Flexible work week, including weekends, comprehensive benefits package, including 401k plan",0,0000
"Greets customers and clinic patients, and offers assistance with products and services.",0,0000
"Supervises operation of the store and pharmacy, including opening/closing/changing shifts, task delegation and scheduling team members.",0,0000
"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",0,0000
Ensures execution of District Manager operational feedback.,0,0000
"Implements store organization through proper hiring and placement, scheduling of work assignments and delegation.",0,0000
Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
Completes special assignments and other tasks as assigned.,0,0000
Assigns daily operational responsibilities and tasks and sets expectations for store team members and assistant managers.,0,0000
Analyzes financial and performance data; develops action plans to increase sales and control costs.,0,0000
Reviews KPIs daily and prepare to discuss with district management.,0,0000
Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,0,0000
Analyzes performance indicators of the clinic and works with Clinic Coordinator or Manager to ensure performance and support.,0,0000
Identifies sales opportunities to ensure the growth and performance of the store and pharmacy.,0,0000
"Manages inventory levels through ordering, keeping stock, liquidating stock, anticipating fast selling items and seasonal changes.",0,0000
"Makes hiring, promotion and termination decisions.",0,0000
"Addresses issues and disciplines store team members, engages with Employee Relations and Human Resources as appropriate.",0,0000
Develops employee performance plans and follows up according to deadlines.,0,0000
Monitors and approves team member compensation.,2,0001
"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,0001
"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members",0,0000
Follows performance improvement plans offered by District Manager.,0,0000
"Conducts community outreach (e.g., speaks with members of community, physicians in area).",0,0000
Assists District Manager in planning and attending community events.,0,0000
"BA / BS degree in Finance, Business or other related course of study is preferred. (High School Diploma Required.)",0,0000
Requires 3+ years underwriting full-spectrum credit experience in the automotive or motorsports industry.,0,0000
"Must have strong analytical and quantitative skills, organizational, negotiation, interpersonal skills and acute problem-solving ability.",2,0100
Must be results oriented and possess a high level of personal initiative.,0,0000
"Strong proficiency in MS Office (i.e., Word, Excel, Power Point, Outlook, etc.)",0,0000
"Ability to work flexible hours including weekends and overtime, as necessary.",2,0100
"You will establish, maintain and handle key customer relationships; renewing all business",0,0000
You will lead Equifax sales efforts for targeted account areas,0,0000
You will work seamlessly across Equifax with his/her cross-functional team in order to smoothly engage and coordinate all functional areas as required,0,0000
You will have assess the client's needs and leverage appropriate Equifax expertise/solutions for profitable sales,0,0000
"On behalf of the target account, develop business cases to support solution development that include the ""voice of the customer""",0,0000
"You will Lead negotiations, sales pipeline, pricing and customer contracts",0,0000
You will represent Equifax at key customer meetings or customer sponsored events,0,0000
You will work with the NPI team to build applicable solutions,0,0000
You will collaborate with Equifax partners for integrated solution development,0,0000
"3+ years of experience in a client facing, strategic sales role and/or account management role with software/cloud and or consulting services",0,0000
Strong understanding of large client accounts and ability to partner and influence the agendas of multiple client partners,0,0000
"Knowledge of existing and emerging regulatory/compliance requirements, to leverage that knowledge to proactively drive sales",0,0000
Superior skills to present and communicate effectively with c-level executives,0,0000
Extraordinary written and oral communication skills; familiarity/comfort in public speaking,2,0011
Shown excellent negotiation skills,0,0000
"Experience working with cross-functional teams, demonstrated understanding of key skills across Equifax competencies",0,0000
Ability to drive urgency in the sales cycle and the execution of solution strategies; extraordinary ability to run a robust pipeline,0,0000
"Excellent planning, organization, multi-tasking, prioritization and meeting facilitation skills",0,0000
Proven experience in driving significant revenue growth with highly complex strategic clients,0,0000
Travel up to 60% of the time,2,0010
Provide the best customer service to our passengers to ensure their satisfaction with our services.,0,0000
Handle all calls from the general public and travel agent calling the Service Center to promote direct sales.,2,0011
Create and fare quote International /Domestic Reservations.,2,0001
"Process Special Service Request (i.e. Unaccompanied minor, medical, wheelchair request etc). Action Queues to/from other stations.",0,0000
Assist Call Service Centre Special Services with their workload.,2,0011
High School Degree required.,0,0000
Minimum two (2) years airline and/or travel industry experience.,2,0010
Proficient knowledge of computer reservation system(s) and ticketing.,0,0000
"Basic knowledge of Windows based software including Microsoft Outlook, Word, and Excel.",0,0000
The ability to learn and adapt to the new products and procedures that the company may introduce.,0,0000
Airline customer service: 2 years (Required),0,0000
Reservations Call Center: 2 years (Required),2,0011
GDS: 2 years (Required),0,0000
High school or equivalent (Required),0,0000
United States (Required),0,0000
Working alone and with a team,0,0000
Answering customer questions,0,0000
Troubleshooting and solving problems,0,0000
"Meeting sales targets (monthly, annually, etc.)",0,0000
"Manage, oversee, and generate sales activities within region of responsibility. Identify, track, and manage potential opportunities.",0,0000
"Create and execute plan for increasing opportunities and growing share in vertical markets (healthcare, government, higher education).",0,0000
"Maintain and create relationships within architecture and design firms, by consistently presenting the HBF Textile products.",0,0000
Contribute to the development of new product categories.,0,0000
Oversee and assists with end-user and design support activities within channel.,0,0000
Meet/exceed all revenue and growth goals assigned.,0,0000
Assist in the gathering of information and feedback from large A & D firms located in various markets for Product Development team.,0,0000
Support sales training activities related to product design/application and positioning.,0,0000
Maintain and advances own knowledge of architecture and design and related topics.,0,0000
"Service Design firms, end users, distribution network by maintaining binders, sample and pricing request.",0,0000
"Bachelors Degree in Marketing, Interior Design, or related field.",0,0000
Professional certifications preferred.,0,0000
Ability to identify and positively influence key decision makers and influencers.,0,0000
"Ability to successfully interact across business functions, from HBF | HBF Textiles to the field sales members and independent dealers.",0,0000
"Demonstrated ability to lead change, handle multiple projects in a fast-paced environment, and ability to enhance culture and member capabilities.",2,0100
TV Sales Associate /Ad Agency Media Buying or like experience preferred,0,0000
"Mastery of PowerPoint, Excel and other MS Office tools",0,0000
Ability to learn new software and new research tools,0,0000
Monitors and analyzes the customer service provided by team members. Offers feedback and coaching.,2,0001
"Greets customers and clinic patients, and offers assistance with products and services.",0,0000
"Supervises operation of the store and team members, opening/closing/changing shifts, and task delegation to team members.",0,0000
"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",0,0000
Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
"Completes special assignments and other tasks as assigned, including assisting team members as needed.",0,0000
"Receives exposure to analysis of financial and performance data for the store, pharmacy and clinic.",0,0000
Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,0,0000
"Supervises team members by assigning tasks, setting expectations, and providing feedback.",0,0000
Ensures training of team members; provides coaching and mentoring.,0,0000
Issues constructive discipline and makes discipline recommendations.,0,0000
"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,0001
"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members.",0,0000
Follows performance improvement plans offered by Store Manager and District Manager.,0,0000
Obtains and maintains valid PTCB certification or pharmacy license as required by state.,0,0000
Assists Store Manager in planning and attending community events.,0,0000
High School Diploma/GED and at least 6 months prior military experience.,0,0000
"Must be fluent in reading, writing, and speaking English.",2,0011
"Willingness to work flexible schedule including extended days, evenings, and weekend hours.",0,0000
