,jobrequirements,bias,againstgroup
13211,"Energetic responsiveness to every customer, on the phone and in the store",2,00011
13212,Desire to succeed in a retail environment,0,00000
13213,Motivated sales individual,0,00000
13214,"Informs guests of current promotions, events and services within the store.",2,00011
13215,Is able to serve multiple guests at one time while maintaining composure during busy or peak selling times.,0,00000
13216,Helps to eliminate and/or reduce potential theft of product by providing exceptional guest service and maintaining awareness while on the sales floor.,2,00011
13217,"Courteously handles sales, refunds and exchanges. Ensures that the correct price, tax and/or discount are applied correctly to each sale.",2,00011
13218,Ensures all resets and planograms are executed as directed.,2,00011
13219,Sets up advertising displays or arranges merchandise to highlight sales and promotional events.,2,00011
13220,"Participates in physical inventory preparation, execution and follow-up.",2,00011
13221,Executes receipt of shipment truck within company guidelines.,0,00000
13222,Executes other operational tasks as directed by management.,0,00000
13223,"Responsible for overall store cleanliness including restrooms, cashwrap, backroom and sales floor.",2,00011
13224,Takes the initiative to stay informed regarding new or existing products is knowledgeable about their ingredients and benefits to better serve guests.,2,00011
13225,"High school diploma, 1 year relevant work experience or equivalent combination of education and relevant work experience.",2,00011
13226,1 year. retail experience preferred.,0,00000
13227,Demonstrates a passion for guest service and a competency for selling.,2,00011
13228,Ability to troubleshoot.,0,00000
13229,Ability to work independently and as part of a team.,2,00011
13230,Ability to build and maintain strong customer relationships.,2,00011
13231,Develop and demonstrate core competence with Threat Intelligence services.,2,00011
13232,"Work with Product Marketing, Sales, and Engineering teams to identify and resolve potential inadequacies in the products.",2,00011
13233,Deliver demonstrable examples of technology that highlight the value and applicability of our threat intelligence.,2,00011
13234,Participates in all appropriate product training to acquire and maintain a detailed level of product knowledge,2,00011
13235,"Knowledge of firewalls, gateways, DNS, endpoint security, networking, and cyber threats.",2,00011
13236,Knowledge of trends in the security space,0,00000
13237,4+ recent years selling security/software solutions into OEM and/or Mid-size and large corporations.,2,00011
13238,"Excellent written, verbal and interpersonal communication skills.",2,00111
13239,Excellent presentation skills a must.,2,00101
13240,Proven analytical and problem solving skills,2,00011
13241,Ability to travel as needed,2,00010
13242,Making sales call to potential clients.,2,00011
13243,Keeps promotional materials ready by coordinating requirements with leading staff,0,00000
13244,Updates job knowledge by participating in educational opportunities; reading work related publications.,2,00011
13245,Manages all content on all social platforms.,0,00000
13246,Responsible for analyzing and responding to all requests on social platforms.,2,00011
13247,Minimum of 2 years experience in a professional marketing and or sales field.,2,00011
13248,"Strong computer skills, especially in Apple platforms.",0,00000
13249,Strong social networking skills.,0,00000
13250,"Proficient in all social platforms (Linkden, YouTube, FaceBook, Instagram, and Pinterest)",2,00011
13251,Administrative Assistant: 2 years (Preferred),0,00000
13252,High school or equivalent (Required),0,00000
13253,Bachelor's degree required.,2,01000
13254,"Previous experience in sales, customer service, or management preferred.",0,00000
13255,Must have a valid driver's license with no more than 2 civil moving violations on driving record in the last 3 years,0,00000
13256,Must be at least 18 years old.,0,00000
13257,Must be authorized to work in the United States and not require work authorization sponsorship by our company for this position now or in the future.,2,00011
13258,We are one of the Nation's 101 Best and Brightest Companies to work for,2,00011
13259,You will be able to work in an environment that fosters growth and development,2,00011
13260,"Greet everyone in salon with integrity, courtesy, and a friendly smile",2,00011
13261,Offer services and products the salon/spa has available according to the quality standards established by management,2,00011
13262,Know how to operate all tools and equipment properly,2,00011
13263,Evaluate clients specific needs and expectations,2,00011
13264,Maintain opening and closing duties,2,00011
13265,Complete an assessment of client and provide a prescription for products needed for maintenance,2,00011
13266,Maintain acceptable level of cleanliness in room and equipment as required by law,2,00011
13267,"Participate in all coaching, salon/ company meetings, and training sessions",2,00011
13268,Continually upgrade abilities through education and training made available,2,00011
13269,"Know pricing, services, and policies of the Spa",2,00011
13270,"Know names, purposes, benefits, procedures, and cost of every product offered, or know where to look for the information",2,00011
13271,Display confidence and professionalism at all times,2,00011
13272,Build retail and service business,2,00011
13273,Hand out personal spa business cards,0,00000
13274,Provide legendary service to clients,0,00000
13275,Be able to recruit new clients,0,00000
13276,Complete each service within the time frame designated for clients,0,00000
13277,"When not servicing clients, tend to additional job responsibilities",0,00000
13278,Become proficient in our value added services,0,00000
13279,Interact cooperatively with other spa team members to provide a seamless customer experience at the Spa,0,00000
13280,Present a warm and gracious persona for customers and co-workers,2,00011
13281,Maintain an educational excellence,0,00000
13282,"Present an exemplary professional standard in dress, personal grooming, hairstyle, makeup, language and healthy lifestyle.",2,00011
13283,Practice the highest standard of sanitation and tidiness,2,00011
13284,"Actively build a repeat clientele, meet retail sales performance requirements, and consistently record and update all pertinent client records",2,00011
13285,Ability to have flexibility and effectively multitask,2,00011
13286,High level of organizational skills,0,00000
13287,"Follow health code procedures, including equipment sanitization/ sterilization",0,00000
13288,Maintain high energy in order to work effectively in a fast paced environment,0,00000
13289,Follow Greenleaf Hospitality Group procedures,0,00000
13290,All other duties that the Spa General Manager has set forth,0,00000
13291,Keep up to date spa guest information and record all formulas used in treatments or comments in salon software.,2,00011
13292,Display confidence and professionalism at all times,2,00011
13293,Ability to understand guests desired results,0,00000
13294,Provide empathy and give guests a positive experience,2,00011
13295,Must be able to provide certification or license upon hire,0,00000
13296,"Able to stand for long periods of time, up to 8 hours or more",2,00010
13297,Able to stoop and bend,2,00011
13298,Occasionally lift up to 40 pounds,2,00010
13299,Able to safely work with potentially dangerous chemicals and equipment,2,00011
13300,Able to comply with safety and health code standards,2,00011
13301,401k with contribution match (Full-Time option),0,00000
13302,Medical/Dental/Vision (Full-Time option),2,00001
13303,Health and Wellness reimbursement,2,00011
13304,10% Discount on GHG outlets,0,00000
13305,Complimentary Meal Break,0,00000
13306,Discounted Hotel Rates,0,00000
13307,"1-3 years digital marketing experience preferred, B2B or B2C",0,00000
13308,"Experience writing for digital content marketing channels (social media, email, web, sponsored newsletters, blogs) strongly preferred.",2,00011
13309,Ability to clearly articulate and visually represent complex ideas,2,00011
13310,Experience in multiple social media platforms and best practices,2,00011
13311,Strong critical thinking skills and ability to be creative,2,00011
13312,Ability to maintain brand and voice consistency across mediums and channels,2,00011
13313,Ability to grasp future trends in digital technologies and act proactively,2,00011
13314,"Excellent relationship building skills complemented by the proven ability to work with others, especially across team boundaries and functions",2,00011
13315,"Strong leadership, creativity, and planning/execution skills",2,00011
13316,"Intellectually curious, strong attention to detail, self-motivated",2,01000
13317,"Design experience preferred, but not required",0,00000
13318,Service designated route as designed,0,00000
13319,Collect standard features and options of each vehicle,2,00011
13320,Communicate with dealership management daily regarding which vehicles are photographed and online,2,00011
13321,Upload data and photographs collected to home office for distribution via proprietary software,2,00011
13322,Some product upselling and new business prospecting in some areas,2,00011
13323,Enjoy working outside at least 85% of the time,0,00000
13324,Clean driving record and background,2,00011
13325,"Ability to identify vehicle makes, models and features",2,00011
13326,Computer savvy and technical problem solving skills is a plus,2,00011
13327,Available to work Saturdays when needed,0,00000
13328,"Great benefits (401K, Insurance, Paid Holidays)",0,00000
13329,Maintain and expand the existing National Account distribution in order to achieve the established National Account Gross Sales Budget.,2,00011
13330,"In conjunction with the Learning & Development team, manage, coordinate and facilitate national account and employee training.",2,00011
13331,Present to executive management including monthly/quarterly reviews and budgets.,2,00011
13332,"Preferred Residence in Pearl River, Chicago, or Philadelphia",0,00000
13333,Four-year college degree and MBA preferred,2,00011
13334,5-10 years of outside B2B sales experience in a related home furnishing field,0,00000
13335,"Previous selling experience through home center channels, architectural, and dealer distribution networks",2,00011
13336,Thorough knowledge of Hunter Douglas Window Covering Products (preferred),0,00000
13337,Ability to travel is a must,2,00010
13338,Clean driving record,0,00000
13339,"Utilizes solutions-selling methodology, strategic concepts, and techniques.",2,00011
13340,Conducts significant direct contact with customers and travel to customer sites.,2,00011
13341,"Actively participates in sales calls and presentations; identifies goals, evaluates account needs, and designs appropriate demonstrations.",2,00111
13342,"Directs internal resources, including Pre-sales and post-sales services, contracts, etc. in order to reach objectives.",2,00011
13343,Work with the customer success team to conducts extensive follow-up with customers to track satisfaction levels and uncover additional opportunities.,2,00011
13344,Prepares and delivers presentations to customers at the highest level of management.,2,00111
13345,Experience selling to Retail / Grocery,0,00000
13346,"Preferred Work location: Northeast, West",0,00000
13347,Excellent presentation and interpersonal communication skills.,2,00111
13348,5+ years of experience selling B2B software solutions,0,00000
13349,Knowledge of advanced strategic sales technique and track record of success (quota achievement),2,00011
13350,Ability to travel 50% of the time or as business needs require,2,00010
13351,relevant software sales: 2 years (Required),0,00000
13352,"Santa Monica, CA 90403 (Preferred)",0,00000
13353,Aggressive -- competitive and growth-oriented,2,00111
13354,Innovative -- innovative and risk-taking,2,00011
13355,Collaborate with regional and area sales leadership to land strategic customer opportunities.,2,00011
13356,Design and implement solution processes to align product and vertical selling strategies to the area team.,2,00011
13357,Develop review process with regional SE teams for opportunity assessment and process improvement training and development programs.,2,00011
13358,"Propose and/or design technical solutions to meet prospect's business, technical, and/or financial goals.",2,00011
13359,Support and setup tradeshow demo playbooks.,2,00011
13360,Bachelor's degree or four or more years of work experience.,2,01000
13361,Four or more years of relevant work experience.,0,00000
13362,Technical sales or field sales experience.,0,00000
13363,Willingness to travel.,2,00010
13364,A valid driver's license.,0,00000
13365,Seven or more years of technical sales or field sales experience.,0,00000
13366,Experience in cross functional initiatives and experience in technical sales.,2,00011
13367,Experience in large enterprise opportunities in your current role.,0,00000
13368,"Ability to adapt your presentations to the technical level of the audience, and comfort with presenting technical materials to large groups.",2,00111
13369,Welcome all visitors according to our Customer Service standards; answer telephone promptly and courteously,2,00011
13370,Check students into class/workshop/etc through software system (MindBody Online or equivalent software),0,00000
13371,Assist students by guiding them through our programs and answering their questions (or find the answers to questions if not known),2,00011
13372,"Be knowledgeable about products, programs and pricing (Yoga, workshops, Teacher Training, Retail,etc) and actively promote and sell to all visitors",2,00011
13373,Ensure all students complete all paperwork/forms as appropriate,0,00000
13374,"Keep common areas neat and clean: prepare tea area, clean studio rooms, empty trash and tidy props between classes efficiently and quickly",2,00011
13375,Work with studio staff to support the financial goals and operational needs of the studio,2,00011
13376,Report any issues per our procedures,0,00000
13377,Any other tasks required to help company meet its goals,0,00000
13378,Experience working in a customer service role,0,00000
13379,"Experience working in retail, yoga, fitness, and/or health industry a plus",2,00011
13380,"Highly energetic, positive and enthusiastic team player",2,00011
13381,Passion for the product we sell (i.e. yoga/fitness) and ability to understand and clearly communicate the different products/programs we offer,2,00011
13382,"Ability to stay calm at all times and act respectfully and professionally, even with customers who may become angry or raise their voices",2,00011
13383,"Dependable, accountable and responsible with excellent attendance and punctuality",2,00011
13384,Proactive problem solver; detail-oriented,0,00000
13385,Comfortable working in a sales-driven environment,0,00000
13386,"Produce sales gains, by providing customer service.",0,00000
13387,To meet or exceed Company Objectives in all individual statistics.,0,00000
13388,"Adhere to current visual guidelines includes: proper merchandising, signage and store cleanliness.",2,00011
13389,Maintain a professional appearance consistent with Company Dress Code Policy.,0,00000
13390,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
13391,Assist in preparation of store work schedules that provide proper store coverage and are within the Company guidelines for wage control.,2,00011
13392,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price change and conducting product counts.",2,00011
13393,Complete accurate product counts in a consistent and timely manner.,2,00011
13394,Perform proper documentation and record keeping per LIDS Retail policies as well as state and federal laws.,2,00011
13395,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
13396,"Participate in LIDS Training Programs, adhere to set goals (for sales and tasks) and regular follow up.",2,00011
13397,Assist in recruiting and training store personnel on proper store operations and procedures.,2,00011
13398,Perform work of subordinates as needed.,0,00000
13399,Communicate with employees at all levels of the company.,0,00000
13400,Other duties as assigned.,0,00000
13401,High school diploma or equivalent plus one year relative experience.,0,00000
13402,Established ability to produce sales results while minimizing loss.,0,00000
13403,Strong interpersonal skills and the ability to communicate verbally in a clear professional manner.,2,00111
13404,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
13405,Ability to lift up to 50 pounds.,2,00010
13406,Ability to climb a ladder and work with hands overhead.,2,00011
13407,Standing required for up to 100% of the work time.,2,00010
13408,Ability to work unsupervised.,0,00000
13409,Building customer satisfaction & loyalty,0,00000
13410,"The merchandising, advertising and promotion of products and services",2,00011
13411,"Energetic responsiveness to every customer, on the phone and in the store",2,00011
13412,Desire to succeed in a retail environment,0,00000
13413,Motivated sales individual,0,00000
13414,Bachelors Degree with 4+ years of sales/public safety experience OR 8+ years of sales experience,0,00000
13415,Seeking prevous outside sales experience selling solutions into government organizations preferred,0,00000
13416,Strong relationship development and management skills,2,00011
13417,Experience utilizing strategic account management practices,0,00000
13418,"Excellent communication skills (oral, written & presentation)",2,00111
13419,Ability to quickly learn new key characteristics of products/solutions and communicate the value of those solutions to customers,2,00011
13420,Excellent negotiation skills,0,00000
13421,Ability to develop and maintain relationships with a C-Level executives,2,00011
13422,Ability to establish oneself as a trusted advisor,0,00000
13423,Ability to lead a diverse group in addressing customer requirements,0,00000
13424,High tech solutions sales experience a plus,0,00000
13425,Knowledge of industry trends and best practices a plus,2,00011
13426,Highly motivated and results oriented,2,00011
13427,Experience utilizing channel partners to address customer requirements,0,00000
13428,Ability to quickly learn Salesforce as the project reporting tool and forecast method,2,00011
13429,Global Demand planning:,0,00000
13430,Global Demand shaping:,0,00000
13431,Execution and Performance Management:,2,00011
13432,"Review trends, ingest demand drivers, use of statistical forecast models, and evaluate forecast results.",2,00011
13433,Stakeholder Management:,0,00000
13434,Functional Leadership:,0,00000
13435,Lead close loop supportability communication,2,00011
13436,with the Stores segment teams by working closely with supply planning teams on supply outlooks and commits from manufacturing.,2,00011
13437,"Proven record of leading across functions (demand planning, sales, supply chain and marketing) and geographies within a matrix environment.",2,00011
13438,Experience with in CPG or Retail is a plus,0,00000
13439,Ability to think strategically and execute tactically with a hands-on spirit,2,00011
13440,"Advanced conceptual, analytical, and problem-solving abilities",2,00011
13441,Experience in leveraging Machine Learning models is considered a plus,0,00000
13442,"Leadership of complex cross functional projects, with proven ability to meet challenging organizational objectives",0,00000
13443,Ability to partner at senior levels to design and implement programs & solutions,2,00011
13444,Knowledge of business systems and information technology for managing supply chain,2,00011
13445,"Good business judgment, exceptional communication skills and ability to resolve conflicts diplomatically",2,00011
13446,Create a territory plan and execute outbound lead generation so that net new meeting quota is met or exceeded,2,00011
13447,Qualify inbound leads and partner with the marketing team to maximize inbound lead results,2,00011
13448,Develop a working knowledge of TransVoyant's supply chain software products and solution differentiation for compelling verbal and written messaging,2,00011
13449,Identify and qualify net new opportunities and transition to outside sales,2,00011
13450,Build and maintain target lists,2,00011
13451,Track activities using CRM tools such as Salesforce and HubSpot,2,00011
13452,"Draft a wide range of written materials (press releases, articles, communications plans, executive speaking points, and social media content)",2,00011
13453,"Provide general and administrative support, including social media posts featuring key insights",2,00011
13454,Support integrated marketing campaigns targeted toward key customer segments,0,00000
13455,Conduct analysis to evaluate marketing initiatives and measure marketing success,2,00011
13456,Complete ad-hoc projects,0,00000
13457,2-4 years of full-time public relations agency experience,0,00000
13458,Consumer industry experience a plus,0,00000
13459,"Social media management experience, including creating content and content calendars",2,00011
13460,Proven client service skills/expertise,0,00000
13461,"Excellent communication, organizational and writing skills",2,00011
13462,Strong attention to detail,2,01000
13463,Ability to prioritize and multi-task in a dynamic and fast-paced environment,2,00011
13464,"Ability to work well with others, independently, and virtually as needed",2,00011
13465,"Proficiency with Microsoft Office Suite, social media, PR & media monitoring software (ex. Cision, FPInfomart, Factiva, Radian6).",0,00000
13466,A self-starter with proven computer and networking capabilities,2,00011
13467,"1-5 years trouble shooting, designing and maintaining client networks",2,00011
13468,"Strong knowledge of WAN, LAN, TCP/IP, Firewalls, Routers, Switches and troubleshooting these devices",2,00011
13469,Strong knowledge of PC and server hardware and software,2,00011
13470,"Knowledge of Microsoft Exchange, and SharePoint is helpful",2,00011
13471,Experience using Microsoft Office and Office 365,2,00011
13472,"Experience with MS Server 2008, 2012 or more, Windows 7, 8, 8.1, & 10 are required",0,00000
13473,Must be extremely self-motivated.,0,00000
13474,Excellent people skills,0,00000
13475,Good verbal and written communication skills are a must.,2,00011
13476,Attention to detail is expected and required.,2,01011
13477,Excellent documentation skills,0,00000
13478,Excellent trouble-shooting skills,0,00000
13479,Ability to project a positive service attitude,0,00000
13480,"Ability to develop rapport, present and promote products and services to potential clients/partners",2,00011
13481,Ability to assess technology needs/requirements and develop a solution to meet them,2,00011
13482,Ability to follow through on open projects and keep management informed of status.,2,00011
13483,Mac experience is a plus.,0,00000
13484,Develop new opportunities from leads and from referrals from customers.,2,00011
13485,Identify solutions for customers and develop customer quotes,2,00011
13486,"Prospect, negotiate, and close deals",2,00011
13487,systems engineer: 2 years (Required),0,00000
13488,Driver's License (Required),0,00000
13489,United States (Required),0,00000
13490,You should be extremely comfortable in agile environments where senior leaders engage in detailed problem solving regularly.,0,00000
13491,Demonstrated leadership experience across Operations and Customer Success (CX) to lead innovation and experience design,2,00011
13492,"Appreciation, curiosity and desire to improve and constantly learn",2,00011
13493,"Passion for customer/partner digital experience, business, market trends, and technology",2,00011
13494,Provides direction for business architecture resources,0,00000
13495,15+ years of experience in software and SaaS industry,2,00011
13496,Very strong expertise and experience in business transformation programs,2,00011
13497,Has led & successfully delivered many large digital transformation program with tangible business outcomes,0,00000
13498,"Ability to balance strategic thinking with pragmatic operational execution and delivery, including the coordination of relevant resources",2,00011
13499,Invited to speak as a recognized expert at industry events (nice to have),0,00000
13500,Fluent in English language,2,00011
13501,"Bachelors degree, MBA preferred",0,00000
13502,"Manages the site team, develops capabilities, and sets policies necessary to satisfy customers, engage employees, and achieve financial objectives.",2,00011
13503,"Implements operating standards required for cost control, waste reduction, quality, safety, and to be an environmentally-friendly community partner.",2,00011
13504,Drives innovation into facilities programs/systems with an environmentally conscious attitude.,0,00000
13505,Supervises the preparation of and implementation of effective operating budget.,2,00011
13506,Maintains positive relationships and communication with staff and executive level management.,2,00011
13507,Ensures proper training and growth of staff.,2,00011
13508,Participates on acquisition teams to assess and integrate new facilities when required.,2,00011
13509,"Interfaces and works with sales team on new customer planning, changes and implementation.",2,00011
13510,Works with other COE Managers to set standards and to constantly look for ways to improve.,2,00011
13511,Consistently informs V.P. and upper Management of customer-affecting situations and provides monthly reports and metrics as required.,2,00011
13512,Formally supervises individual employees and/or subordinate supervisors/managers on site(s).,2,00011
13513,Assigns staff appropriately for proper coverage of the Data Center.,0,00000
13514,Responsible for promotion of growth opportunities and development needs of the current DCO staff; and making recommendations for hiring and firing.,2,00011
13515,Responsible for providing annual reviews and continuous feedback as it relates to job performance.,2,00011
13516,"Solid work ethic and integrity, able to work effectively and be self-directed.",2,00011
13517,"Ability to walk or stand for prolonged periods. Requires bending, stooping, reaching upward, and lifting up to 50 pounds.",2,00011
13518,Work is in a data center setting and will require effort associated with using a computer.,2,00011
13519,Experience managing multi-million-dollar budget.,0,00000
13520,"5+ years leading cross-organizational teams, ideally operating in a critical-facility environment.",0,00000
13521,P&L experience preferred.,0,00000
13522,Real estate experience that includes management of a data center site.,0,00000
13523,"Working knowledge of construction practices, building codes, and project management. (Hardware and software troubleshooting is a plus).",2,00011
13524,"Knowledge of applicable rules, laws, codes, regulations and ordinances in performing data/communications and MEP projects.",2,00011
13525,P&L: 1 year (Preferred),0,00000
13526,Critical Facilities Management: 10 years (Required),0,00000
13527,Leading Cross-Organizational Teams In Critical Environments: 5 years (Required),0,00000
13528,Multi-Function Environment with Multiple End-Customers: 1 year (Required),0,00000
13529,Real Estate Including Data Centers: 1 year (Preferred),0,00000
13530,"Working Knowledge: Constrution Practices, Codes, Projects: 1 year (Preferred)",0,00000
13531,Data Center-Specific: 10 years (Required),0,00000
13532,Bachelor's (Required),2,01000
13533,"Passion / Attitude / Sense of Urgency; Sense of ownership (act like an owner, plan to win);",0,00000
13534,Collaborative / Teamwork focus;,0,00000
13535,Intellectual Curiosity / Creativity; emotional intelligence;,0,00000
13536,Organized (strong organizational skills); Organizational savvy;,0,00000
13537,Sales minded (understands sales);,0,00000
13538,Collaboration with sales team & retailer; Ask the right questions (consultative thinking; understand shopper data; sales/shopper decomposition;,0,00000
13539,Ability to uncover and understand retailer pain points (operations etc.); understand major client objectives; understand space analytics;,2,00011
13540,Project management; negotiation skills; presentation skills; translate macro trends to implications/Insights;,2,00101
13541,Story telling with information; ability to look across the store not just analyze a category.,0,00000
13542,Guided by brand and NTT DATA overall sales strategies pursue new sales opportunities within Banking and Financial Services industry domains,2,00011
13543,Interface and influence customer stakeholders at the Director level and above,2,00011
13544,"Develop a pipeline of new business contacts, opportunities and conduct regular progress reviews with sales leadership",2,00011
13545,Work independently in accordance to Sales Plan focused on driving results,0,00000
13546,3 - 6 years technology or solutions sales experience,0,00000
13547,Experience working in formal sales structured organization measured against quota and/or target attainment goals,2,00011
13548,"Fluency in reading, writing, and speaking the English language",2,00011
13549,Experience presenting to small or large audiences,0,00000
13550,"Proficiency with Microsoft Office products (Word, Excel, PowerPoint)",0,00000
13551,Live within commuting distance of New York City or Tri-State area with ability to travel up to 50% of the time,2,00010
13552,Work experience within Banking and/or Financial Services domain a plus,2,00011
13553,Information Technology Services sales experience is a plus,0,00000
13554,Experience utilizing CRM or sales tracking software such as Salesforce,0,00000
13555,Developing code in C++: 2 years (Preferred),0,00000
13556,Bachelor's (Preferred),2,01000
13557,Healthcare spending or reimbursement accounts such as HSAs or FSAs,0,00000
13558,Other types of insurance,0,00000
13559,Retirement benefits or accounts,0,00000
13560,Education assistance or tuition reimbursement,0,00000
13561,Building customer satisfaction & loyalty,0,00000
13562,"The merchandising, advertising and promotion of products and services",2,00011
13563,"Energetic responsiveness to every customer, on the phone and in the store",2,00011
13564,Desire to succeed in a retail environment,0,00000
13565,Motivated sales individual,0,00000
13566,- Investing in early stage startups to help entrepreneurs build and scale their businesses.,2,00011
13567,- Acquiring startups to connect and scale with our businesses.,2,00011
13568,"- Building new software and services businesses, at scale.",2,00011
13569,- Helping startups successfully partner with the variety of businesses within Samsung.,0,00000
13570,Sharing thought leadership publicly on panels and via written content to attract potential partners for our startups,2,00011
13571,Assist as needed in the structuring and negotiating of partnerships and commercial agreements,2,00011
13572,"Act as an ambassador for NEXT amongst the startup, venture capital, university, and corporate communities",2,00011
13573,"15+ years of relevant general management, corporate development and business development experience",2,00011
13574,20+ years overall work experience,0,00000
13575,Deep experience in startups or experience working with startups,0,00000
13576,Passion for the entrepreneurial problem space regardless of vertical,0,00000
13577,Educational program or training design and execution for entrepreneurs,2,00011
13578,Established public speaking and social media presence in areas of expertise,2,00011
13579,"Great track record of sourcing, developing, and maintaining partner relationships",2,00011
13580,"Strong product sensibility, and comfort with considering basic technical feasibility of partner integrations",2,00011
13581,"Experience developing first-of-kind, strategic deals which are creative and align business incentives with great user experiences",2,00011
13582,Engineering education or work experience a plus,0,00000
13583,Strengthen and expand existing programmatic relationships to sell DISQUS,2,00011
13584,Serve as the primary contact for advertising partners,0,00000
13585,Work with Analysts to track and optimize network performance,2,00011
13586,"Identify opportunities to increase partner spend through data analysis, research, and optimization",2,00011
13587,Minimum 2 years of programmatic advertising experience,0,00000
13588,"Ability to demonstrate success in developing, maintaining, and growing sound relationships with demand partners",2,00011
13589,Demonstrate a high degree of self-motivation and work well within an individual and team environment,2,00011
13590,Strong data analysis abilities,0,00000
13591,"Great office location in San Francisco which is easily accessible by BART, MUNI, Caltrain and Transbay buses.",2,00011
13592,Demonstrates good judgment in supporting Company values when non-standard situation arises.,0,00000
13593,"Adds a valuable, helpful, and positive influence to the customer experience and the work environment.",2,00011
13594,Maintains established safety rules and practices; immediately reports any safety incidents to supervisor.,2,00011
13595,Actively participates in assigned learning opportunities and in sharing job knowledge for team advancement.,2,00011
13596,Plans ahead and prioritizes work assignments with supervisor to meet due dates.,2,00011
13597,"Supports the development and maintenance of well-documented departmental performance standards, policies, and procedures.",2,00011
13598,Supports a climate for job-related open communication among people and between departments.,2,00011
13599,Performs other responsibilities as required.,0,00000
13600,Obtains referrals from customers. Also able to successfully generate leads.,0,00000
13601,Assist retail customers and perform battery installations.,2,00011
13602,"Loads and offloads vehicles, prepares shipments, ensures warehouse is orderly, safe, and clean",2,00011
13603,Performs battery charging and reconditioning,2,00011
13604,Performs inventory cycle counts and complete counts,2,00011
13605,Maintains accurate documentation of all customer transactions.,0,00000
13606,Coordinates regularly with supervisor to achieve targeted sales objectives.,0,00000
13607,"Trains personnel on mastered job processes, techniques, and procedures",2,00011
13608,Performs facility and equipment maintenance tasks as assigned.,2,00011
13609,"Advanced knowledge of courteous and safe driving procedures (including forklift), methods, and techniques",2,00011
13610,"General knowledge of HAZCOM safety procedures, methods, and techniques",2,00011
13611,"General knowledge of inventory tracking, safe material handling and transport procedures",2,00011
13612,General knowledge of DOT/HOS requirements,0,00000
13613,"General knowledge of battery industry and automotive field concepts, practices, and procedures (language, technology, maintenance, etc.)",2,00011
13614,"General knowledge of all WHS procedures, methods, and techniques associated with the job",2,00011
13615,"General knowledge of material movement tracking software (domestic shipping methods, shipping and receiving procedures)",2,00011
13616,"Basic knowledge of sales and customer service procedures, methods, and techniques",2,00011
13617,"Basic knowledge of marketing procedures, methods, and techniques (advertising, market research, etc.)",2,00011
13618,"Basic knowledge of business policies and practices, document flows, general office procedures, rules, methods, and techniques",2,00011
13619,Basic knowledge of ERP (Enterprise resource planning) Applications (Prophet 21 preferred) associated with the job,0,00000
13620,Advanced skill in practicing safe work habits,0,00000
13621,"Advanced skill in operating manual pallet jack, ladders, dolly, and other material handling tools",2,00011
13622,Advanced skill in operating motor vehicles and light industrial trucks: forklifts/powered pallet jacks; maintains excellent driving record,2,00011
13623,General skill in providing regular team member recognition,0,00000
13624,General skill in use of customer resource management (CRM) software,0,00000
13625,General skill level in organization/orderliness and establishing priorities,2,00011
13626,General skill in defusing an agitated or confrontational person; handle grievances with professional etiquette,0,00000
13627,Basic skill in employing persuasion techniques (gaining new referrals; generating new leads and sales),2,00011
13628,"Basic skill level in use of business machines (phone, pc, copy, fax, and scanner)",2,00011
13629,Basic skill level in typing (accurate at 30 wpm),0,00000
13630,Advanced ability to follow defined process steps with high repeatability,0,00000
13631,"General ability to effectively train new hires on mastered job processes, techniques, and procedures",2,00011
13632,"General ability to analyze situations, strategize actions, and solve problems quickly and effectively",2,00011
13633,"General ability to work in a group/team or independently, when needed",0,00000
13634,Basic ability to maintain confidentiality,0,00000
13635,Advanced value for integrity,0,00000
13636,Advanced value for expression of a customer-centric (others-centric) attitude,0,00000
13637,Advanced value for courtesy,0,00000
13638,Advanced value for promptness,0,00000
13639,Advanced value for attentiveness,0,00000
13640,Advanced value for expression of a positive attitude,0,00000
13641,Advanced value for continuous improvement,0,00000
13642,Advanced value for team advancement,0,00000
13643,"Advanced value for wellness, health and safety (of self and others)",2,00011
13644,"Advanced value for highly accurate, consistently on-time work",0,00000
13645,Branch Manager and Staff,2,00011
13646,A competitive starting salary for ideal candidates,0,00000
13647,Medical/Dental/Vision/Disability insurance,2,00001
13648,Generous vacation & PTO package,0,00000
13649,Flex schedule environment,0,00000
13650,Very little travel requirements,2,00010
13651,Strong background in audio/video production & editing techniques & softwares,0,00000
13652,"Staying up-to-date on latest development & trends video, audio, editing, & software",0,00000
13653,Ability to be able to tell a story in a short video,0,00000
13654,Strong understanding of graphic design and layout.,2,00011
13655,"Strong analytical skills for creation, design, layout, & production of videos",0,00000
13656,Ability to understand & market the prestige business model of a firm with very little national competition,0,00000
13657,"Proficiency in making creative & technical decision regarding elements such as appropriate lighting, shooting angle & microphone placement",0,00000
13658,Self starter who does not need to be micro-managed/ability to work independently,0,00000
13659,Very organized and detail oriented,2,00011
13660,Task and deadline driven,2,00011
13661,Ability to work with internal & external individuals & companies towards one overall marketing goal,0,00000
13662,Willingness to take initiative & proactively follow up on outstanding projects without being asked,0,00000
13663,Ability to prioritize and/or seek assistance in determining task priority,2,00011
13664,Ability & willingness to adapt to changing environment,0,00000
