jobrequirements,bias,againstgroup
Confident manner and excellent personal presentation skills,2,0101
Aquaculture or agricultural industry/ sector experience will be an advantage,0,0000
Strong analytic and critical thinking skills,0,0000
"Exceptional written, oral, and presentation communication abilities",2,0111
"Fluency in Armenian and English languages (written and spoken), knowledge of Russian language is preferable",2,0011
"Sound general business management understanding (finance, marketing, sales, operations)",0,0000
Sound understanding of public policy and economics,0,0000
At least 4 years of proven experience in Marketing/ PR or a related business-intensive background,0,0000
Sales knowledge essentials and experience,0,0000
"Expertise with Excel, PowerPoint, MS Project and Word (experience with marketing or statistical software is an advantage)",0,0000
"Bachelor's or advanced degree in Communications/ PR, Business, Economics, or Statistics",2,0011
Ability to use qualitative and quantitative techniques (traditional and technological) to interpret data and produce substantiated recommendations,0,0000
Obtain back-up Programmable Logic Controllers (PLC) programs from a server to reload and reboot PLC programs to restore faulted equipment,0,0000
"Assist with system startups and operational checkouts on systems including configuration, wiring, calibration, grounding and power testing",0,0000
Diagnose the cause of electrical or mechanical malfunction or failure of equipment,0,0000
Troubleshoot and repair electrical/ mechanical problems in the robotic systems,0,0000
"Utilize technical materials such as equipment manuals, MSDS, safety materials, system drawings, Process and Instrument Diagrams (P&IDs)",0,0000
University degree in Electrical/ Electronics Engineering,0,0000
Work experience in a relevant field,0,0000
Experience in Programmable Logic Controllers (PLC),0,0000
"Experience of using both DC and AC motors, VF Drives and Servo Controlled Systems",0,0000
Proficiency in electrical installations with conduit and wiring practices,0,0000
"Complete understanding of Plant electrical systems, including DC voltage and AC voltage from 24V to 480V",0,0000
Complete understanding of relay and discrete device control systems,0,0000
"Working Computer skills (Excel, Word)",0,0000
"Actively seek, suggest and document solutions that meet client needs, existing systems and future developments",0,0000
Work with the project manager to document the products vision and the projects scope,2,0001
"Write requirements specifications according to standard templates, using natural language simply, clearly, unambiguously, and concisely",2,0011
Participate in peer reviews and inspections of requirements documents,0,0000
Manage requirements traceability information and track requirements status throughout the project,0,0000
"Establish and implement effective requirements practices, including use and continuous improvement of a requirements process",0,0000
Implement ways to reuse requirements across projects,0,0000
Identify ways to assist product management in product planning through requirements development and analysis,0,0000
University degree in Computer Sciences or Telecommunications Engineering or related fields,0,0000
At least 4 year of experience as BA or relevant position,0,0000
Experience managing small teams within high knowledge-driven environments,0,0000
"Writing skills, to communicate information effectively to customers, marketing, managers, and technical staff",2,0011
Understanding of how to practice requirements engineering according to several software development life cycles in a team environment,0,0000
Knowledge of project management concepts and how enterprise software products are positioned and developed,0,0000
"Collect and review business plan drafts, including assessment of business plan feasibility, budget narratives and financial flows",0,0000
Participate in initial selection committee of ARDI program,0,0000
Plan and coordinate grant application and funds disbursement in a timely manner,0,0000
Ensure regular monitoring of and data collection on grant projects through site visits (50 % field travel),2,0010
Regularly conduct grant performance and result assessments,0,0000
"Keep record and maintain database of program beneficiaries, start-up businesses, results and other relevant information",0,0000
Consult project beneficiaries on business establishment and management issues,0,0000
Provide regular reports to ARDI Component 1 lead,0,0000
Perform other related tasks as required,0,0000
"University degree in Economics, Finance, Business Administration and/ or relevant discipline",0,0000
"Relevant proven experience of working in rural areas and SME development, preferably in international organizations",0,0000
Good knowledge in donor funded projects and grant management in particular,0,0000
Good knowledge of RA legislation on SMEs,0,0000
"Ability to travel in the regions, with possible overnight stay",2,0010
"Ability to work in an environment that includes complex, diverse tasks and responsibilities",0,0000
Advanced report writing and computer skills,2,0011
Negotiation and communications skills,2,0011
Fluency in Armenian and English languages,0,0000
"Design, implement and troubleshoot web content management solutions using technologies such as Java, HTML5/ CSS, JavaScript",0,0000
"Responsible for documenting designs, development, testing approaches, knowledge and best practices",0,0000
Deliver development assignments as specified and within the project schedule deadlines,0,0000
"Test all fixes on the development and/ or stage servers before deploying into production, and coordinate user acceptance testing with the users",0,0000
At least 3 years of professional web application engineering experience,0,0000
Solid Java/ J2EE development experience,0,0000
side web technologies using J2EE,0,0000
Solid experience in OOP/ OOD,0,0000
"Working experience under Linux, Shell Linux operating systems",0,0000
Solid experience with Spring,0,0000
"Solid experience with Hibernate, JPA",0,0000
Solid knowledge of Eclipse,0,0000
Solid knowledge of MySql/ Oracle,0,0000
"Solid knowledge of Apache Camel, Sonar, Junit, Jenkins, Nexus, SVN, TomEE",0,0000
"Solid knowledge of HTML, CSS, JavaScript, JQuery",0,0000
"Solid experience with Active MQ, log4J, Web Service, JMS, cryptography (RSA, AES, 3-DES) under Java, SHA-256, Jmeter",0,0000
Experience with source control management and Maven build tools,0,0000
Strong debugging skills,0,0000
Ability to work on competing priorities and adapt to changes in project scope,0,0000
"Excellent interpersonal, verbal and written communication skills, as well as follow-through are essential",2,0111
Bachelor's or Master's Degree in Computer Science is preferred,2,1000
Ability to write engineering specifications,2,0011
Ensure pre-sales activities to collect info about potential clients,0,0000
Make visits to the corporate clients to present corporate offers and solutions,0,0000
Sell and develop long-term relationships with potential clients,0,0000
Maintain relationships with the corporate clients via phone calls and meetings,2,0011
Collect and escalate suggestions and issues raised by the corporate clients,0,0000
"Regularly inform the corporate clients about the new tariff-plans, services and progress of the Company",0,0000
Analyze and report on competitors activities in the corporate segment,0,0000
"Prepare daily, weekly and monthly reports on corporate sales",0,0000
Prepare reports about concerns and issues raised by the corporate clients,0,0000
"Bachelor's degree in Economics, Business Administration or in a relevant field",0,0000
Excellent knowledge of administrative processes,0,0000
Understanding of all aspects of sales techniques,0,0000
At least 1 year of work experience in Sales and Marketing or in a related field,0,0000
Computer literacy: MS Office,0,0000
"Advanced knowledge of Armenian, English and Russian languages",0,0000
Excellent team working and time management skills,0,0000
Excellent communication and negotiation skills,2,0011
Assist TRP experts with developing tax policy proposals,0,0000
Assist with drafting consultative documents that explain policy proposals in the draft Tax Code,0,0000
Participate in the consultative process,0,0000
Review draft tax legislation to ensure consistency with agreed policies and revenue estimates,0,0000
"Support the development of skills for economic analysis at the Ministry of Finance (MoF) by delivering advice, trainings and workshops, as needed",0,0000
"Assist in developing analytic models for tax policy analysis and in their maintenance, updating, and applications, as needed",0,0000
Work closely with other TRP staff to improve the tax policy analysis capacity of the MoF,0,0000
Degree in Economics or a related field,0,0000
At least five years of experience in the field of economic policy or public revenue policy,0,0000
Experience in tax policy reforms is highly desirable,0,0000
"Strong analytical and computer skills, including excellent knowledge of spreadsheet and econometric software (e",0,0000
"Excellent written and oral communication skills, in Armenian and English languages",2,0011
Good organizational and multitasking skills,0,0000
Ability to plan and work unsupervised,0,0000
Ability to work under pressure and meet tight deadlines,0,0000
Excellent interpersonal and team working skills,2,0100
Ability to operate in politically sensitive environments and build effective working relations with clients and colleagues,0,0000
Ability to conduct technical discussions and to write reports in Armenian and English languages under tight deadlines,2,0011
Contribute to developing policy and administrative proposals for amended tax laws,0,0000
Contribute to drafting consultative documents that explain the substantive tax policy and tax administration proposals for the Tax Code,0,0000
Closely collaborate with other tax experts involved into drafting the Tax Code,0,0000
Participate in consultations with stakeholders,0,0000
Assist in drafting and reviewing the legislation to ensure consistency with agreed policies,0,0000
Degree in Economics or a related field (an advanced degree is preferred),0,0000
At least ten years of experience in the field of economic policy or public revenue policy,0,0000
Experience in tax policy reforms at an international and/ or national level,0,0000
Excellent written and oral communication skills in Armenian and English languages,2,0011
Good organizational and multitasking skills,0,0000
Ability to plan and work unsupervised,0,0000
Ability to work under pressure and meet tight deadlines,0,0000
Excellent interpersonal and team working skills,2,0100
Ability to operate in politically sensitive environments and build effective working relations with clients and colleagues,0,0000
Ability to conduct technical discussions and to write reports in Armenian and English languages under tight deadlines,2,0011
Provide general administrative and clerical support to the Managing Director,0,0000
"Handle expenses, reports and invoicing",0,0000
Plan business and personal events,0,0000
"Coordinate presentations for Managing Director's business and personal meetings, conferences, etc",2,0101
Prepare letters and documents,0,0000
Manage the documentation flow,0,0000
Schedule appointments,0,0000
Organize meetings and conferences,0,0000
Oversee all correspondence such as email and phones,2,0001
Oversee and prepare Managing Director's  travel arrangements,2,0010
At least 2 years of relevant experience in a similar position,0,0000
Higher education degree,0,0000
Organizing and planning skills,0,0000
"Attention to detail, initiative, reliability",2,1000
Ability to work in a dynamic and result-oriented environment,0,0000
Excellent written and verbal communication skills in English and Armenian languages,2,0011
Knowledge of computers and relevant software applications,0,0000
Self-motivated personality,0,0000
Highly dynamic and positive personality,0,0000
Prepare documents on corporate support for the Board of Directors and general sessions,0,0000
Provide consulting services on corporate legislation issues,0,0000
Responsible for Board of Directors and general sessions agenda drafting,0,0000
Prepare an announcement on the upcoming general session,0,0000
Organize the mailing of appropriate notices and bulletin sets,0,0000
Participate in preparation of documents and required information for their provision to the Board of Shareholders,0,0000
Responsible for timely notification to the Board of Directors about the upcoming meetings of the board,0,0000
Share the materials related to the agenda issues of the Board of Directors,0,0000
"Ensure decision-making procedures are in place for transactions, the approval of which is under the responsibility of the Board of Directors",0,0000
Collect relevant documents and information from the different units of the union and share them with the Board of Directors,0,0000
Undertake monitoring and control to ensure that the decisions made are properly implemented by organizations,0,0000
Cooperate efficiently with partners from Russian companies,0,0000
Responsible for draft decisions formation for the Board of Directors and general sessions,0,0000
Higher education in Law,0,0000
Knowledge of the RA legislation on corporate law,0,0000
Fluency in Armenian and Russian languages (literate writing and speaking),2,0011
High-motivation and initiative,0,0000
Knowledge and adherence to business ethics,0,0000
Ability to work under pressure,0,0000
Ability to work with PC office applications,0,0000
High sense of responsibility,0,0000
Developed communication skills,2,0011
Basic reporting skills,0,0000
Ability to work in a team,0,0000
Decision making skills,0,0000
Conflict resolution skills,0,0000
Knowledge of foreign languages,0,0000
"Elaborate specifications related to the supplier selection, cooperation and contracting",0,0000
Monitor and analyze markets of vendors for organizing further contracting procedures,2,0001
Perform activities to attract new vendors,0,0000
Design price proposals and models,0,0000
Compile and submit appropriate bills for payment,0,0000
Search and develop advanced procurement and delivery tools for goods and/ or services required for the Company,0,0000
Analyze efficiency of purchases and propose appropriate tools for their optimization and increase,0,0000
University degree in Economics or a technical field,0,0000
Work experience in a relevant field is an asset,0,0000
Knowledge of the market and the tools of its analysis and research,0,0000
Reporting and business writing skills,2,0011
"Excellent communications skills, team player",2,0011
Initiative and flexible personality,0,0000
Willingness to changes,0,0000
Advanced computer skills: MS Office,0,0000
"Fluency in Armenian and Russian languages, knowledge of English language",0,0000
"Draft, advice and negotiate contracts and other legal documents",0,0000
Advice on legal compliance needs,0,0000
"Revise and analyze legal documents, legal representation and negotiation support",0,0000
"Give legal opinions and legal consulting on commercial, civil, labor, consumer protection, advertising, competition law",0,0000
Represent Orange in administrative and court proceedings,0,0000
Maintain the database of the contracts (including their developments),0,0000
University degree in Law,0,0000
"Successful experience in Commercial, Civil, Corporate, Labor Law, Competition and Real Estate fields",0,0000
Experience in Telecommunication area is a plus,0,0000
Excellent PC user skills,0,0000
"Fluency in English language, including legal English",0,0000
Excellent communication and negotiation skills,2,0011
Ability to work under pressure and manage stress,0,0000
Well organized and flexible personality,0,0000
BS in Computer Science or any related technical field,0,0000
At least 3 years of professional work experience,0,0000
"Good knowledge of OOP/ OOD, and Design Patterns",0,0000
"Good knowledge of PHP, HTML, JavaScript (jQuery and Ajax), XML, CSS",0,0000
"Good knowledge of MySQL, developing queries and stored procedures",0,0000
Work experience in,0,0000
Experience in service oriented development (Web Services),0,0000
Knowledge of English and Russian languages (reading professional literature and communication),2,0011
Take ownership of the project functionality,0,0000
Architect and code highly scalable server components,0,0000
"Assist in unit, integration, system level testing",0,0000
Develop and maintain technical documentation,0,0000
"Participate in all phases of the software lifecycle with an emphasis on architecture, design, quality, and implementation",0,0000
Bachelor's or higher degree in Computer Sciences or a related discipline with at least 5 years of work experience in software development,0,0000
3 years of work experience with web programming on,0,0000
"Strong understanding of OO design, best practices and design patterns",0,0000
Strong knowledge of C#,0,0000
"Strong skills in web technologies including JavaScript, JQuery, HTML5, CSS and XML",0,0000
Experience and understanding in implementing and consuming WCF and REST services,0,0000
Working experience with Microsoft SQL server and MySQL databases,0,0000
Working experience with Microsoft Entity Framework,0,0000
Optimization for mobile devices is a plus,0,0000
Excellence in both self-management and as a team player,0,0000
Strong personal commitment to quality,0,0000
Analyze and where applicable discuss appropriate Min/ Max levels with department managers and input or amend in the system,0,0000
Establish and manage optimum inventory levels for all DPMK inventories,0,0000
"Provide weekly, monthly, quarterly and yearly reports on all major consumables",0,0000
Actively manage the inventory planning and stock replenishment process,0,0000
"University Degree in Business, Finance or Supply",0,0000
"Excellent knowledge of MS Package, Internet, E-mail",0,0000
Ability to communicate effectively both in written and spoken English language,2,0011
Proven knowledge and experience working with inventory databases with Commercial background,0,0000
Experience with planning and coordinating to meet work schedules,0,0000
At least 3 years of work experience in industrial warehouse/ supply environment,0,0000
Responsible for market research,0,0000
Responsible for brand management and merchandising,0,0000
Perform brand specific marketing planning,0,0000
Responsible for ordering,0,0000
Responsible for reporting,0,0000
Go on business trips,0,0000
Maintain correspondence with supplier,0,0000
University degree in Marketing is desirable,0,0000
"Excellent knowledge of English, Russian and Armenian languages",0,0000
Leadership qualities,0,0000
High sense of responsibility,0,0000
"Excellent knowledge of MS Word, Excel, PowerPoint",0,0000
Excellent verbal and written communication skills,2,0011
Knowledge of C1 program is a plus,0,0000
Excellent teamwork skills,0,0000
Communication skills,2,0011
Knowledge of Armenian Software,0,0000
Knowledge of MS Office,0,0000
Knowledge of e-invoicing,0,0000
Work experience in trading and manufacturing field,0,0000
Knowledge of Russian and English languages is desirable,0,0000
Develop the Branch business plan and individual targets according to the pre-approved objectives and sales budget,0,0000
Develop the Branch's client base and establish business contacts with potential customers,0,0000
Ensure strict control on the cost of funds and profitability of the Branch,0,0000
Maintain the Banks corporate image within and outside the Branch,0,0000
Ensure high quality customer service for Branch clients and an adequate fulfillment of their needs,0,0000
Ensure continual monitoring of the Branch operations,0,0000
Ensure and be responsible for the overall performance of the branch,0,0000
Ensure branch staff awareness and proper implementation of the Bank's procedures,0,0000
Perform other applicable duties as prescribed under the legislation of the Republic of Armenia,0,0000
Perform other duties and responsibilities as assigned,0,0000
"University degree in Economics, Finance or Accounting, MBA will be considered as a plus",0,0000
"5 years of experience in finance or banking, from which at least 3 years in managerial position",0,0000
Fluency in Armenian and Russian languages,0,0000
Strong knowledge of English language,0,0000
Relevant professional certification of the Central Bank of Armenia will be a plus,0,0000
"Ability to analyze financial data and prepare financial reports, statements, and projections",0,0000
Strong knowledge of Armenia's financial and banking legislation and bylaws of the Central Bank of Armenia,0,0000
Proficiency in Microsoft Office and AS Bank 4,0,0000
Strong leadership skills,0,0000
Ability to make decisions under pressure,0,0000
Problem-solving skills,0,0000
Strong negotiation and representation skills,0,0000
"Gather, organize and analyse data, conduct researches related with the program needs",0,0000
"Draft reports, analyses, presentations and other documents as assigned by COP and Component Leaders",2,0101
Assist in developing Program policy recommendations,0,0000
Prepare comments to the drafts of legislative acts related to the Program activities within its Components,0,0000
"Deliver presentations, seminars and conferences of research results and reports",2,0101
Effectively communicate data and information between the Program and partner institutions,0,0000
"Under the guidance of COP and Component Leaders, help design surveys and polls and provide significant  contribution to their execution",0,0000
"Assist in drafting regulations and inspection manuals, supervisory guidance, etc",0,0000
Provide training for focus groups as needed,0,0000
Implement other assignments within FED Program activities as assigned by the COP,0,0000
Master's degree in Economics or other related field,2,1000
"At least 5 years of work experience in developing analytical reports, studies and other documents regarding financial market",0,0000
Familiarity with the Armenian financial sector legislation,0,0000
Analytical work done and expertise in RA legislation regarding the MSME financing with the main focus on rural areas will be a plus,0,0000
Work experience in international organizations will be a plus,0,0000
Proven ability to produce tangible results,0,0000
Strong written and spoken knowledge of Armenian and English languages,2,0011
"Do simultaneous interpretations from and into EnglishArmenian-Russian languages during meetings, negotiations and other oral communications",2,0011
"Perform translations of technical, legal and other documents",0,0000
Relevant work experience,0,0000
Knowledge of technical terminology,0,0000
Experience in technical translation,0,0000
Develop and design software systems for the company,0,0000
Analyze new software requirements,0,0000
"Perform object-oriented analysis, design and testing",0,0000
Create reports from DB,0,0000
University degree in Computer Sciences or a related field,0,0000
"At least 2 years of work experience in database design, development and optimization technology",0,0000
Strong knowledge of ASP,0,0000
"Knowledge of C#, PHP, MySQL, JAVASCRIPT, AJAX (JQUERY)",0,0000
"Good knowledge of Armenian and Russian languages, knowledge of technical English language",0,0000
Problem-solving and decision-making skills,0,0000
Good time management and organizational skills,0,0000
Knowledge of accounting is a plus,0,0000
Configure and program automation and controls systems,0,0000
Perform other works,0,0000
Relevant higher education,0,0000
At least 3 years of work experience,0,0000
Knowledge of work protection and safety rules,0,0000
Configure and program automation and controls systems,0,0000
Perform other works,0,0000
Relevant higher education,0,0000
At least 3 years of work experience,0,0000
Knowledge of work protection and safety rules,0,0000
Inspect and maintain plant equipment using relevant electrical tools and devices,0,0000
Compile and read single line electrical diagrams,2,0011
"Troubleshoot and find defects, implement repairs and alleviate problems",0,0000
Perform other works,0,0000
Relevant higher education,0,0000
At least 5 years of work experience,0,0000
Knowledge of work protection and safety rules,0,0000
Configure and program automation and controls systems,0,0000
Perform other works,0,0000
Relevant higher education,0,0000
At least 3 years of work experience,0,0000
Knowledge of work protection and safety rules,0,0000
Evaluate and design mechanical systems by designing and conducting research programs,0,0000
Confirm system capabilities by designing feasibility and testing methods,0,0000
"Organize repairing, setting-up, assembling, adjusting and maintaining all types of construction equipment",0,0000
Perform other works,0,0000
Relevant higher education,0,0000
At least 5 years of work experience,0,0000
Knowledge of work protection and safety rules,0,0000
Design and build database systems and document them in an accessable to the team knowledge space,0,0000
"Write code for database access, modification, and construction including stored procedures, functions, maintenance scripts",2,0011
"Develop and maintain database systems on Oracle RDBMS, Oracle BI cubes, MySQL/ MSSQL, PostgreSQL",0,0000
Improve performance and availability of RDBMS,0,0000
Provide realistic time estimations on the given projects/ assignments,0,0000
"Perform self-improvement and learning of new technologies and solutions in data management, analysis and reporting field",0,0000
No prior working experience is required,0,0000
Understanding of relational database systems and relational algebra,0,0000
Expertise in SQL language,0,0000
"Familiarity with writing complex database queries, and doing basic performance optimisations (Indexes, PKs, joins etc",2,0011
Familiarity with high level programming languages such as Java is a plus,0,0000
Slight familiarity with Big Data/ Hadoop or Apache Spark is a plus,0,0000
Slight familiarity with replication/ synchronization technologies used in database management systems is a plus,0,0000
Familiarity with UNIX/ LINUX and scripting in bash will be a plus,0,0000
Responsibility and dedication to their work,0,0000
Eagerness to achieve the best possible solution to a given problem,0,0000
Engage hotel guests to enhance the service experience through activation of all outlet services within the lobby area (e,0,0000
Respond to guest requests for special arrangements or services (e,0,0000
Respond to special requests from guests with unique needs and follow up to ensure satisfaction,0,0000
Contact appropriate individuals or departments (e,0,0000
"Report accidents, injuries and unsafe work conditions to the Manager",0,0000
Excellent knowledge of English and Russian languages,0,0000
"Very hospitable, friendly and smiley personality",0,0000
Strong problem-solving and decision-making skills,0,0000
Ability to work under stressful circumstances,2,0100
Strong negotiation and communication skills,2,0011
Presentable appearance,0,0000
Result-oriented and consistent personality,0,0000
"Plan, direct and coordinate the activities related to construction and maintenance of structures, facilities and systems",0,0000
"Participate in the development of a construction project and oversee its organization, scheduling, and implementation",0,0000
"Communicate directly with contractors/ architects/ engineers concerning project cost, staffing, and scheduling, etc",0,0000
Prepare project status reports and work to ensure plans adhere to contract specifications,0,0000
Draft contracts with parties involved and track fulfillment of obligations,0,0000
Oversee the work of contractors to ensure work meets contract specifications,0,0000
Monitor and control the day-to-day works of contractors on-site,2,0001
Prepare tender documentation and participate in tender processes,0,0000
"Complete other tasks, as requested by the PM",0,0000
Bachelor's degree in a related field,0,0000
"At least 5 years of experience in construction projects, or any equivalent combination of training and experience",0,0000
"Knowledge of applicable laws, ordinances, codes and regulations applicable to area of assignment",0,0000
Knowledge of construction principles,0,0000
Knowledge of principles of project and cost management,0,0000
Knowledge of principles of cost estimation and budgeting,0,0000
Knowledge of construction inspection principles and techniques,0,0000
"Knowledge of methods, materials, equipment, and safety hazards of construction projects",0,0000
Skills in monitoring the work of contractors,0,0000
Skills in setting up and maintaining records,0,0000
Skills in working cooperatively with others,0,0000
Experience in organizing and coordinating construction projects,0,0000
"Ability to communicate effectively, both orally and in writing",2,0011
Ability to establish and maintain effective working relationships with those contacted in the course of work,0,0000
Fluency in Armenian and Russian languages (both oral and written),2,0011
"Computer literacy (MS Office, Email, Internet)",0,0000
Examine equipment to determine extent of damage or malfunctions,0,0000
"Test components and systems, using equipment such as infrared analyzers, compression gauges, and computerized  diagnostic devices",0,0000
Perform other works,0,0000
Relevant higher education,0,0000
At least 5 years of work experience,0,0000
Computer literacy - Knowledge of work protection and safety rules,0,0000
Test finished product and system capabilities,0,0000
Perform other works,0,0000
Relevant higher education,0,0000
At least 5 years of work experience,0,0000
Knowledge of work protection and safety rules,0,0000
"Translate conceptual ideas (business needs and user goals) into elegant, intuitive and engaging experiences",0,0000
Stay current with industry standards and connect with outside talent,0,0000
Seek out opportunities for professional development and stretch assignments,0,0000
Participate and engage with the design community,0,0000
Be a vocal contributor through speaking and writing engagements,2,0011
Actively test and research users,0,0000
Measure effectiveness of design solutions and user performance,0,0000
Have a common understanding and highly collaborative relationship with product managers,0,0000
Take a leadership role on the development team in driving continuous improvement to product design,0,0000
Work with development to maintain design consistency throughout implementation,0,0000
Portfolio that demonstrates exceptional graphic and interaction design skills,0,0000
At least 5 years of professional experience in an interaction design field,0,0000
"High proficiency in English language, both verbal and written",2,0011
Ability to organize personal work and meet deadlines,0,0000
Ability to solve complex problems using logical reasoning,0,0000
"Ability to communicate concepts for user experiences through storyboarding, wireframing, or other conceptual tools",0,0000
Strong ability to learn from users and create patterns based on observation,0,0000
Highly technical expertise in design field,0,0000
"Solid understanding of standard design principles, including grid systems, typography, and interface patterns",0,0000
"Strong ability to organize complex data or content interactions through visual design, information architecture, and principles of interface design",2,0010
"Proven leadership abilities on projects, client relationships, and peers",0,0000
Participate in application design,0,0000
Provide necessary technical and design documentation,0,0000
Communicate effectively with local management and external team members,0,0000
Develop features according to technical specifications,0,0000
University degree in the appropriate field of studies,0,0000
At least 3 years of practical experience as Senior PHP Developer,0,0000
Excellent knowledge of PHP,0,0000
"Excellent knowledge of databases (Oracle, Postgres, MySQL, MSSQL)",0,0000
Good knowledge of OOP principles,0,0000
"Good knowledge of DHTML (JavaScript, CSS2, CSS3, HTML4, HTML5)",0,0000
"Good knowledge of other programming languages such as Ruby, Python",0,0000
Experience developing pages for iOS is a big plus,0,0000
Experience working on Photoshop or Corel Draw is a big plus,0,0000
"Experience working in Linux environment (Ubuntu, Suse) is preferable",0,0000
Good analytical skills,0,0000
Ability to work in a team,0,0000
Excellent knowledge of English language both communication and technical level,2,0011
"Render strategic advice on business development, including outreach, marketing and strategy development for Ameria Group Inc",0,0000
Develop outreach strategy of Ameria Group's advisory services among the Armenian-American community based in California,0,0000
Oversee and facilitate sales promotion for Ameria Group Inc,0,0000
based offices of Ameria Group,0,0000
Arrange monthly reports on activities of Ameria Group Inc,0,0000
Responsible for efficient administrative and financial management of the office,0,0000
Oversee the daily performance of Ameria Group Inc,0,0000
based representatives,0,0000
Report to Ameria Group CY Project Manager,0,0000
"University degree in the field of Business Administration, Finance, Economics, Marketing or other related fields",0,0000
At least 10 years of experience in financial or consulting sector from which 5 years in managerial position,0,0000
"Strong analytical, evaluative and problem-solving abilities",0,0000
Proven leadership ability,0,0000
Fluency in English language and good knowledge of Armenian language,0,0000
Excellent interpersonal skills,2,0100
Exceptionally self-motivated and directed personality,0,0000
Detail orientation skills,0,0000
Exceptional service orientation,0,0000
"Ability to motivate in a team-oriented, collaborative environment",0,0000
Residency of California or any other US state with willingness to move to California,0,0000
"Analyze, plan, coordinate and efficiently implement sales processes",0,0000
"Identify target client groups and their needs, conduct client outreach",0,0000
Advise on outreach and sales strategy (when necessary),0,0000
Organize group meetings with target segments in CA and other states wherever necessary,0,0000
Report periodically on sales processes and implemented activities,0,0000
Report to Ameria Group Inc,0,0000
"University degree in Economics, Management, Finance, Marketing or any other related field",0,0000
"At least 3 years of work experience, including 2 years of work experience in sales or consulting business",0,0000
Strong critical thinking,0,0000
Planning and organizational skills,0,0000
Strong commitment to work,0,0000
Communication skills and creative thinking,2,0011
Team-player skills and ability to cooperate,0,0000
"Ability to multitask and meet tight deadlines, result-driven performance",0,0000
Fluency in English language and good knowledge of Armenian language,0,0000
Residency of California or any other US state with willingness to move to California,0,0000
Hold meetings and negotiations with potential and existing corporate clients,0,0000
Bring creative advertising solutions based on client needs and requirements,0,0000
Create client databases and work with them,0,0000
Create promotional materials,0,0000
Monitor existing and potential partners' advertising strategies,2,0001
Provide existing corporate key clients with after-sales services,0,0000
Set up client loyalty programs,0,0000
Basic knowledge of sales techniques,0,0000
Excellent communication skills,2,0011
Excellent negotiation and presentation skills,2,0101
"Excellent knowledge of Microsoft Word, Excel and PowerPoint",0,0000
Responsible and disciplined personality,0,0000
Strong analytical and problem-solving skills,0,0000
Result-oriented and initiative personality,0,0000
Develop concepts and design materials for outdoor advertising,0,0000
"Assist the creative specialists team with marketing, brainstorming and advertising strategies",0,0000
Create promotional materials,0,0000
Confer with clients to discuss and determine layout design,0,0000
Think creatively to produce new advertising ideas and concepts for clients,0,0000
"Excellent knowledge of Adobe Photoshop, Corel Draw and 3D max",0,0000
Excellent communication skills,2,0011
Responsible and disciplined person,0,0000
Result oriented and initiative personality,0,0000
Problem solving skills,0,0000
Conduct market research to determine market requirements for existing and future products,0,0000
Develop pricing strategy,0,0000
Develop an advertising campaign,0,0000
Develop a budget for marketing and advertising plan implementation,0,0000
Deliver marketing activity within agreed budget,0,0000
Take ownership of website(s) content,0,0000
Define necessary marketing research for the organization,0,0000
University degree in Marketing or a related field,0,0000
At least 1 year of experience in the relevant position,0,0000
Team player who is well organized and detail oriented,0,0000
Report writing and presentation skills,2,0111
Excellent Computer literacy,0,0000
"High level of creativity, strong organizational and negotiation skills",0,0000
"Fluency in Armenian, Russian and English languages",0,0000
Implement periodic meetings with doctors and pharmacists in Yerevan and regions of Armenia,0,0000
"Present the company's, as well as, International studies",0,0000
Introduce established International Guidelines,0,0000
"After the validation, organize and implement educational events with doctors and pharmacists",0,0000
Deliver reports with feedback according to the approved procedures,0,0000
University degree in Medicine or Pharmacy,0,0000
"Fluency in Armenian and Russian languages, knowledge of English language would be beneficial",0,0000
Report and make recommendations to the General Director about all matters relating to Safety in all facets and areas of the ZCMC operation,0,0000
Provide management and leadership for the ZCMC Safety department,0,0000
Provide dynamic and proactive leadership within the Senior Management team in all matters relating to Safety,0,0000
Ensure that the Safety department undertakes all required statutory duties and required regulatory reporting,0,0000
Liaise and represent the Company with all Government departments in relation to Safety issues,0,0000
At least 15 years of experience working in operating mines in the areas of safety management,0,0000
Experience in production of policy and procedure documentation,0,0000
Demonstrated commitment to achieve improvements while identifying opportunities and driving change,0,0000
Excellent communication skills with the capability to communicate and influence both at a corporate as well as an operational level,2,0011
"Adherence to highest ethical standards, demonstrating accountability, integrity and excellent team work capabilities at all times",0,0000
Advanced presentation and report writing skills,2,0111
Prepare contracts and other documents relevant to the company activity within time limits,0,0000
Check correspondence of all documents with the Legislation of RA,0,0000
Advice on legal compliance needs,0,0000
"Prepare, revise and analyze legal documents, legal representation and negotiation support",0,0000
"Give legal opinions and legal consulting on commercial, civil, labor, consumer protection, advertising, competition",0,0000
Represent company in administrative and court proceedings,0,0000
Maintain the database of the contracts (including their developments),0,0000
Prepare written conclusions of law as per request,2,0011
Develop the legal infrastructure of the company,0,0000
Act according to Group Compliance Officers instruction and Compliance Definitions of Zeppelin (Code of Conduct),0,0000
Implement and coordinate Zeppelin Group wide standards and regulations,0,0000
"Maintain International Communication with other Partners, Companies",2,0011
University degree in Law,0,0000
At least 5 year of experience in relevant field,0,0000
Fluency in English and Russian languages,0,0000
Excellent communication and negotiation skills,2,0011
Ability to work under pressure and ability to manage stress,0,0000
Well organized and flexible person,0,0000
