jobrequirements,bias,againstgroup
Assist other personnel and departments with data collection and problem solving.,0,0000
Other duties as assigned.,0,0000
Bachelor's degree in Business or a related field is strongly preferred.,0,0000
0-2 year's enrollment recruitment or non-durable goods sales experience.,0,0000
Possess a sincere interest in helping others achieve life goals.,0,0000
Excellent written and verbal communication skills.,2,0011
Strong interpersonal skills with both faculty and student populations.,2,0100
Superior organizational and problem resolution skills.,0,0000
Goal oriented and highly ethical.,0,0000
"Strong expertise with MS Office, related hardware and software packages and systems for reporting features.",0,0000
Personal Adaptability,0,0000
Student Focus/Service,0,0000
Teamwork/Collaboration,0,0000
Ability to interact effectively as either a leader or as a member of a team and work collaboratively with other departments.,0,0000
"Ability to listen to customers (e.g. students, staff, etc.) and to understand and respond positively to their requests.",2,0001
Ability to adapt to changing assignments and multiple priorities.,0,0000
Ability to manage multiple tasks and successfully meet deadlines.,0,0000
Medical Insurance / Prescription Drug Plan,0,0000
Vision Care / Dental Plan,2,0001
PTO / 12 Paid holidays,0,0000
Competitive compensation,2,0100
"Medical, dental, and vision benefits",2,0001
Flexible paid time off,0,0000
Primary focus of this role is to provide lead generation and service new dealers onto our software platform.,0,0000
Train dealers to navigate through our software effectively and maintain utilization.,0,0000
Identify upsell opportunities through constant engagement.,0,0000
Represent DealerCenter as a market leader and provide an excellent customer experience from onboarding to mature stages of the account.,0,0000
Work out of a CRM to manage portfolio and discover opportunities for sales.,0,0000
Motivated to succeed and make money,0,0000
Spanish Speaking is a plus,2,0001
Ability to rapidly adapt to changes and/or shift gears in monthly sales priorities,0,0000
Eagerness to be coached and driven toward success,0,0000
"Intermediate Computer Skills (Word, Excel, PowerPoint, CRM or other databases)",0,0000
Associates or Bachelor's Degree,0,0000
"Base pay, commission, and additional monthly incentives",0,0000
401(k) plus employer match,0,0000
"Insurance Benefits: Medical, Dental, Vision, Life",2,0001
"Paid time off , sick leave and holiday",0,0000
Associates or better,0,0000
Interpersonal Skills,2,0100
Computer/Technical Literacy,0,0000
Loyal: Shows firm and constant support to a cause,0,0000
Team Player: Works well as a member of a group,0,0000
Enthusiastic: Shows intense and eager enjoyment and interest,0,0000
Goal Completion: Inspired to perform well by the completion of tasks,0,0000
Self-Starter: Inspired to perform without outside help,0,0000
"Position dedicated to SurePayroll - recruiting for IT, Sales, Service and Corporate Roles",0,0000
"Position must reside in SurePayroll - Glenview, IL location",0,0000
Develops and administers sourcing strategies for identifying and recruiting potential new hires.,0,0000
Ensures all positions are internally and externally posted and routed accordingly to provide our clients with a pool of qualified candidates.,0,0000
Conducts screening of resumes and initial phone or in person interviews. Refers candidates for the next level of interviews.,2,0001
"Conducts new hire orientation, new supervisor on-boarding calls and re-recruiting calls to ensure the recruiting process is complete.",2,0011
Interacts with hiring managers and candidates regarding status of openings to ensure recruiting process is being followed.,0,0000
"Responds to inquires from associates, field recruiting, and applicants, pertaining to staffing activities and career opportunities.",0,0000
Participates in special projects and may act as project lead as needed.,0,0000
Own and drive the full cycle recruitment strategy and results for F5,0,0000
Utilize strategic advising and influencing skills; demonstrate staffing expertise and provide recommendations to hiring managers,0,0000
"Mentor, provide training and encourage knowledge share and teamwork with fellow recruitment teammates and HR Partners",0,0000
Deliver results with little supervision and effectively handle multiple projects and candidates.,0,0000
5+ years of experience working in Human Resources / Recruiting environment,0,0000
"Full-cycle and strong sourcing experience is required with a proven ability to attract, recruit and close",0,0000
"Proficiency in MS Office applications, Applicant Tracking System usage, and internet candidate search techniques and tools",0,0000
Excellent communications both written and verbal required; ability to effectively communicate at various levels of the management chain,2,0011
"Proven influence & leadership skills; ability to effectively collaborate, lead and drive the recruitment process with hiring managers and candidates",0,0000
Fun work environment,0,0000
"Opportunity to learn, grow, and succeed with a leading retailer!",0,0000
Greet customers and actively listen to their needs.,2,0001
Ensure inventory levels are stocked on the sales floor and communicate needs to manager for ordering,0,0000
"Market merchandise by adhering to advertising, sales promotion, and display plans",0,0000
"Execute daily operational procedures with efficiency, diligence, and integrity",0,0000
Handle cash and credit card transactions utilizing a point-of-sale (POS) system,0,0000
Other duties as assigned.,0,0000
Ability to communicate clearly,0,0000
"Willingness to work flexible hours to include evening, weekends, and holidays as needed.",0,0000
Reliable transportation or ability to use public transportation to get to work on time,0,0000
Ability to lift up to 30 pounds and capable to stand for long periods,2,0010
Previous specialty or big box experience ideal,0,0000
4 or more years of experience in delivering multiple testing services to complex projects.,0,0000
Proficient in testing and development methodologies and their interaction.,0,0000
General Project Management (developing).,0,0000
Customer/ Vendor Management.,0,0000
Excellent verbal and written communication skills; ability to work effectively in a global team.,2,0011
High School Degree or GED required.,0,0000
"Basic understanding of business financial principles including P & L's, budgets, payroll, financial reporting and expense control.",0,0000
Basic understanding of sales and business development practices.,0,0000
"Basic understanding of health, safety and environmental principles and practices.",0,0000
"Applying related laws, rules, and regulations.",0,0000
Ability to communicate and interact effectively with people from multi-functional and diverse backgrounds.,0,0000
"Ability to read, analyze, and interpret general business periodicals, professional journals, technical procedures, or governmental regulations.",2,0011
"Ability to write reports, business correspondence, and procedure manuals.",2,0011
"Ability to effectively present information and respond to questions from management, employees and customers.",0,0000
"Must be able to read, write and speak English fluently.",2,0011
Some professional certifications may be required in this position.,0,0000
No travel is required in this position.,2,0010
Achieve revenue targets.,0,0000
"Identify potential target segments, create lists of target companies and/or contacts.",0,0000
Engage prospects via email and phone conversations.,2,0001
Conduct product presentations.,2,0101
Write proposals and RFP responses.,2,0011
Negotiate and close long term contracts for SaaS solutions.,0,0000
Providing market feedback and input on sector prioritization to management.,0,0000
"Create accurate pipeline forecasts, and track all sales activities in CRM system.",0,0000
Desire to work in a start-up environment,0,0000
Self-starter and can work autonomously,0,0000
Strong organizational and time management,0,0000
"Excellent communication skills, esp. email",2,0011
Strong interpersonal skills and a desire to work with people,2,0100
Flexibility and ability to work across time zones and go the extra mile,0,0000
Prior experience with Salesforce.com a plus,0,0000
Understanding of mobile and/or cloud technologies a plus,0,0000
Familiarity with LinkedIn a plus,0,0000
"Excellent spoken and written English required, other languages a plus",2,0011
Associate (Required),0,0000
Up to 160 hours of PTO in first year of employment,0,0000
Competitive Healthcare and 401k Package Offered,2,0100
Discounted Gym Memberships,0,0000
Challenging Assignments,0,0000
Career Advancement Opportunities,0,0000
"Upgrade, sell and save digital, basic, high speed, telephony customers.",0,0000
Act as marketing customer liaison in the retention/safekeeping of our current customers.,0,0000
"Resolve customer complaints/concerns through active listening, empathy and professionalism.",2,0001
Professional and quality presentation of products/services in a courteous and sincere manner.,2,0101
Meet or exceed budgeted retention goals for all product lines.,0,0000
Communicate competitive offers to customers.,2,0100
Maintain and provide information to new customers regarding billing inquiries and procedures.,0,0000
Demonstrate proficiency in technical troubleshooting of all product lines.,0,0000
Share successes and new ideas with team members in order to achieve both individual and team goals.,0,0000
"Plans, organizes, staffs, directs and controls the day-to-day operations of the station or hub.",0,0000
Oversees daily visual inspections of loads to ensure proper quality for customers and/or vendors.,2,0010
Directs and guides Operations Managers to ensure common understanding of operational updates and daily goals for the work area.,0,0000
Ensures compliance with all FXG policies/procedures and applicable governmental regulations.,0,0000
Participates in the development of and responsible for administering company safety strategies and programs.,0,0000
Fosters a safety-conscious culture by serving as an advocate for safety compliance and safety initiatives.,0,0000
Ability to inspire a shared vision and empower and motivate a team.,2,0001
"Demonstrated ability to build professional rapport, effectively lead a team and positively influence diverse groups.",0,0000
Proven ability to apply sound business judgment to establish and accomplish goals.,0,0000
Customer service skills necessary to effectively and professionally respond to requests and issues.,0,0000
"Ability to read, interpret and draw conclusions from numerical data and written information.",2,0011
"Software skills, including use of Microsoft Office software and web-based applications.",0,0000
"Ability to maintain a working knowledge of relevant technology-based projects, including various devices and computer-based applications.",0,0000
"We are currently seeking an Youth Soccer Manager (full-time position) for our state-of-the-art center in Columbia, MD",0,0000
"Description: lead the youth soccer programs sales and management (leagues, tournaments, parties)",0,0000
"Sales strategy and execution: lead the process of implementing sales tactics for both youth soccer leagues and tournaments, as well as youth parties",0,0000
"Co-lead and co-manage a team of business development representatives and managers on duty, holding them accountable for execution of best practices",0,0000
"Participate in referees hiring, training, and performance reviews",0,0000
Attend weekly management and staff meetings to ensure strong communication,2,0011
Proven leadership ability in soccer organizations with 5 years + of sales and management experience,0,0000
Be passionate and knowledgeable about the soccer industry,0,0000
"Portray strong relationship management skills, work ethic, and care for customers and products",0,0000
Have detailed knowledge of MD soccer market,0,0000
"Communications skills required: need to build a good rapport with customers, parents, team captains",2,0011
"Ability to deliver a high level of customer service, to plan and organize the work necessary to run a successful center",0,0000
Spanish language skills a plus,0,0000
College degree strongly preferred,0,0000
Mastering Microsoft Office software,0,0000
Competitive base salary with high bonus structure,2,0100
Superior benefits package including medical,0,0000
Sales: 3 years (Preferred),0,0000
Soccer: 5 years (Preferred),0,0000
4 year college degree preferred,0,0000
4 years management experience required,0,0000
Fitness management experience preferred.,0,0000
Excellent written and verbal communication,2,0011
Creative management techniques,0,0000
Strong organizational skills,0,0000
Strong leadership skills,0,0000
Strong administrative skills,0,0000
Strong customer service skills,0,0000
Strong computer skills,0,0000
Demonstrate a working knowledge of all standard operating procedures and policies that pertain to the club.,0,0000
Communicate and implement club policies and procedures to employees.,0,0000
Encourage staff to work as a team and be productive.,0,0000
Illustrate an ability to make decisions.,0,0000
Recruit and hire the highest possible caliber of staff.,0,0000
"Demonstrate the ability to lead, motivate, and manage team.",0,0000
Achieve desired sales goals.,0,0000
Achieve desired revenue goals thru the leadership and motivation of employees.,0,0000
Implement and support company programs and promotion to help generate new sales leads for optimum new membership growth.,0,0000
Ensure that Team maintains proper tracking forms and the daily leads.,0,0000
Ensure that all promotions are effectively communicated to the team and all other appropriate staff.,0,0000
Ensure ongoing prospecting and generation of new prospective members.,0,0000
"Review sales-related written communication such as proposal, letters and promotional pieces for effectiveness, spelling, accuracy and distribution",2,0011
"Ensure that he staff has a high level of knowledge about the clubs programs, facilities and equipment.",0,0000
Emphasize importance of staff involvement in the community and neighborhood businesses.,0,0000
"Demonstrate ability to lead, motivate and manage personal training department.",0,0000
Achieve desired personal training revenue and session production goals.,0,0000
Achieve desired revenue and production results thru the leadership and motivation of employees.,0,0000
Implement and support company programs and promotion to help generate new pt client acquisition for optimum member base penetration.,0,0000
Ensure Personal Training team follows proper procedures in session redemption.,0,0000
Oversee PT manager in ensuring all components of departmental objectives are satisfied.,0,0000
"Coordinate and work within club support functions of Fitness, Sales and Marketing, Accounting, Information Technology.",0,0000
Support personnel related problems or difficulties by following club procedure and documentation.,0,0000
Resolve member complaints in an expeditious and tactful manner following club procedure and documentation.,0,0000
Promote a professional and welcoming atmosphere that enhances the quality of service and care offered to the members.,0,0000
"Ensure the club meets standards for cleanliness, maintenance, safety, and security.",0,0000
Conduct weekly detailed inspection of the club with the Maintenance Manager utilizing cleaning checklist and forward information to appreciate staff.,0,0000
"Ensure visible maintenance items are repaired promptly, proper signage is posted and if possible out of service equipment removed from the floor.",0,0000
Ensure proper inventory of maintenance parts.,0,0000
"Track completion of opening/closing checklists, stage management, repair & maintenance log, locker log and cleaning checklist.",0,0000
Assist in the processing/submission and approval of payroll.,0,0000
Exhibit an understanding of budgets and income statements.,0,0000
Establish controls of expenses and purchasing of club supplies.,0,0000
Display an ability to keep expenses at or below budget.,0,0000
Demonstrate an ability to articulate variances in revenue/sales/expenses versus budget.,0,0000
Serve as a role model for employees.,0,0000
Communicate effectively by holding weekly and individual meeting with all key club personnel.,0,0000
"Provide an inspirational environment that welcomes honest feed back from employees and takes action to ensure a quality, working environment.",0,0000
"Oversee, support, direct and develop department heads.",0,0000
Demonstrate an ability to increase revenue per member.,0,0000
Monthly or Weekly Department Meetings,0,0000
Employee Training Meetings,0,0000
Implement and support company programs and promotion to help generate new sales leads for optimum new membership growth.,0,0000
Oversees expense goals by managing payroll and general and administrative expenses.,0,0000
"Ensure that the clubs meet Crunch standards for cleanliness, maintenance, safety, security and physical plant operations.",2,0010
Keep current in knowledge of key competitors.,0,0000
Conduct frequent walk thrus.,2,0010
Successful management of all financial budgetary goals.,0,0000
Ensure standards of clubs cleanliness and customer service excellence.,0,0000
Demonstrate professionalism by leading by example.,0,0000
Membership retention.,0,0000
Timely completion of assigned tasks and projects.,0,0000
Follow all policies and procedures.,0,0000
Value people andÂ relationships that are of high character,0,0000
Be positive andÂ passionate,0,0000
Be curious andÂ creative,0,0000
Be organized and methodical,0,0000
"Make people laugh, smile and let them know you genuinely care.",0,0000
Embrace being a team player and communicating well with others.,0,0000
Multitask and work in a fast-paced environment.,2,0100
Be an example ofÂ consistency and professionalism for all team members.,0,0000
"Be able to lead,Â delegate, and supervise other team members effectively.",0,0000
Possess the patience and expertise that is required to direct and conduct training.,0,0000
CompleteÂ guest-centered duties and provide our guests with a clean environment.Â Some of these will includeÂ the following areas:,0,0000
Responsible for allÂ food and beverage paperwork,0,0000
Responsible for allÂ aspects of leading and managing the food and beverage functions,0,0000
"Responsible forÂ clocking in and out, which accurately indicates the hours personallyÂ worked",0,0000
"Responsible forÂ understanding market trends on pricing, wages, and all other aspects thatÂ create an environment for a successful business operation.",0,0000
"Be reliable, punctual,Â honest, and have a good attitude",0,0000
DevelopÂ and participate in proactive team efforts to achieve departmental andÂ company goals.,0,0000
PerformÂ other duties as necessary for the business as assigned.,0,0000
ProvideÂ leadership to others through example and sharing of knowledge/skill.,0,0000
YouÂ will have the ultimate responsibility for all store and cafÃ© operations.,0,0000
Reasoning Ability:Possess the,0,0000
Planning/Organization: Handle multiple tasksÂ simultaneously.Â The ability toÂ prioritize tasks and training to meet the objectives of your location.,0,0000
Manual Dexterity:Â ManualÂ dexterity sufficient to reach/handle items and work with the fingers.,0,0000
Analyze customer network requirements and promote the highest value application of ExtraHop in our customer's environment,0,0000
Engage ExtraHop end users to provide targeted assistance and enablement,0,0000
Play a leading role assessing customer needs and coordinating high value services such as ExtraHop Professional Services and advanced training,0,0000
Champion customer needs and opportunities for product enhancement with ExtraHop development teams,0,0000
Assess and document customer health and maturity levels to improve customer engagement strategy,0,0000
"Play a leading role in establishing 'trusted advisor' customer relationships including facilitating customer meetings, working sessions and QBRs",0,0000
"Operate as the nexus for customer engagement and strategy with other ExtraHop teams such as Sales, Marketing, Product and Support",0,0000
Minimum of three years experience in information technology,0,0000
"Effective communication skills, both verbal and written",2,0011
Ability to multitask in a fast-paced environment,2,0100
Excellent attention to detail,2,1000
"Independence, motivation, and a desire for project ownership",0,0000
Experience with project management a plus,0,0000
Data interpretation experience using the ExtraHop platform a plus,0,0000
Data customization and configuration experience of the ExtraHop platform a plus,0,0000
"Demonstrated ability to work with customers, conduct customer calls and meetings and understand their needs",2,0011
Willingness to travel up to 25%,2,0010
Coordinates and attends client meetings with sellers and sales managers as needed to plan events and event logistics.,0,0000
Drives promotional vehicles.,0,0000
Performs basic office administrative functions and updates station web site.,0,0000
"Conducts on-site promotions, and handles clients and listeners.",0,0000
Sets up and runs audio and other types of equipment; hangs banners and other staging elements.,0,0000
"Records events (i.e. photos, videos, audio and social media measures for station promotions).",0,0000
"Sets up, breaks down and transports promotional event equipment as required.",0,0000
"Prepares contest rules, waivers, and release forms for on air, digital, social media and other contests.",0,0000
Supervises prize inventory and in-studio prize sheets as well as awarding of prizes at events.,0,0000
"May coordinate and oversee on-site appearances, remotes and events.",0,0000
May be responsible for all winner prize fulfillment and release forms.,0,0000
"Advanced skills in Microsoft Office, Photoshop and social media platforms",0,0000
Excellent organizational skills; ability to prioritize and effectively manage time,0,0000
High work standards and degree of attention to detail,2,1000
Problem solving and decision making,0,0000
Project management from start to finish; assumes responsibility & accountability for assignments and tasks,0,0000
Actively listens; clearly and effectively conveys information; demonstrates effective business writing skills; shows excellent grasp of grammar,2,0011
Exhibits good interpersonal skills; collaborates with others; maintains composure when faced with difficult situations and personalities,2,0100
Excellent driving record,0,0000
Physical ability to stand for multiple hours and lift or move 40-pound objects,2,0010
"High school diploma; 4-year college degree preferred (emphasis in Communications, Advertising or Marketing)",2,0011
We are an equal opportunity employer who support a diverse workforce.,0,0000
"We offer a base pay, uncapped commission, mileage reimbursement and full benefits.",0,0000
Must have valid driver's license and insurance,0,0000
Collaborate with stakeholder's company-wide to ensure content is accurate and effective,0,0000
Create video scripts and support video production from concept through execution,0,0000
"Support and influence Marketing's traffic, performance, and engagement goals",0,0000
Participate in brainstorming and contribute ideas to influence the Marketing strategy,0,0000
Determine how best to incorporate analytics results into content,0,0000
Incorporate SEO organically and purposefully,0,0000
Understand and evaluate the competitive landscape,2,0100
Ability to write in our brand voice in long and short form across a variety of mediums,2,0011
Excellent copywriting and editing skills; strong verbal communicator and presenter,2,0001
Ability to think creatively and work effectively to quickly changing priorities and processes,0,0000
Self-directed and collaborative - ability to work autonomously and as part of a team as needed.,0,0000
High school Diploma or GED required,0,0000
"Bachelor's degree in English, Journalism, Marketing, Communication, or related field preferred",2,0011
1-3 years of relevant experience in marketing preferred,0,0000
Previous experience working in supply chain or transportation industry a plus,0,0000
"Ability to read, write, and speak English fluently; Spanish is a plus",2,0011
"Experience working with SEO tools such as SEMrush, WordPress, Yoast, Google Analytics",0,0000
"Medical, Dental, Vision, STD, LTD, Paid Time Off, Holiday Pay, 401k and Company Resorts",2,0001
This is business-to-business sales at its core and is the perfect role for a smart and coachable individual with proven sales experience.,0,0000
The right personality and drive is what we are looking for and what will create a successful Sales Representative on our team!,0,0000
"If you are extremely coachable, self-motivated, and are looking to excel in sales, please apply!",0,0000
"Ability to prioritize work in a fast paced, high-pressured culture; a must.",0,0000
"Previous direct mail or printing background, a plus, or in Automotive advertising/sales.",0,0000
Skilled in addressing customer issues and ensure effective problem resolution.,0,0000
Ambitious attitude motivated to grow within the roles and responsibilities.,0,0000
Provide timely and accurate information to incoming customer order status and product knowledge requests.,0,0000
Process customer orders/changes according to established departmental policies.,0,0000
Other job duties as required.,0,0000
"Ability to maintain focus and multi-task, prioritizing responsibilities, in a fast-paced and changing environment.",2,0100
Solid and proven problem-solving capabilities.,0,0000
Heavy phone and email contact.,2,0001
"Contribute creative ideas and is confident to take on challenges to improve the overall operation, as well as, voice thought provoking questions.",0,0000
sales: 2 years (Preferred),0,0000
Customer Service: 3 years (Preferred),0,0000
Lead and support the alignment of business initiatives with employees and management,0,0000
"Conduct regular, pro-active meetings with employees, managers and leaders to develop, assess, and anticipate HR related needs",0,0000
Provide consultative guidance and support to the business as they evolve HR and people practices,0,0000
"Consult with management, providing HR guidance on a variety of issues and topics",0,0000
"Provide day-to-day performance management guidance to management (e.g., coaching, counseling, career development, performance improvement)",0,0000
"Help manage the annual performance management and compensation planning, as well as quarterly goals process",0,0000
"Analyze trends and metrics in partnership with the HR group to develop solutions, programs and policies",0,0000
"Provide guidance and input on organizational design, workforce planning, talent management and succession planning",0,0000
Leverage metrics and insights to inform recommendations on people practices,0,0000
Deliver insights and reports to leadership as needed,0,0000
Manage and resolve complex employee relations issues,0,0000
"Conduct effective, thorough and objective investigations when needed",0,0000
"Counsel employees and proactively facilitate conflict resolution between employees, escalating issues as appropriate",0,0000
Consult with external employment law attorneys as needed/required,0,0000
Provide HR policy guidance and interpretation,0,0000
"Work closely with management and employees to improve work relationships, build morale, and increase productivity and retention",0,0000
Design and manage change management and communications plans,2,0011
Identify training needs for business units and individual executive coaching needs; may deliver training programs as needed,0,0000
Facilitate effective on-boarding and exit processes; provide tools to managers for effective onboarding,0,0000
"Establish leadership presence, credibility and trustworthiness across U.S. offices",0,0000
"Partner with GumGum HR professionals across benefits, HRIS, training, compliance and communications to deliver HR solutions",2,0011
Maintain strict confidentiality and adhere to a high standard of professional conduct,0,0000
Keep pulse on HR and industry trends,0,0000
At least 7 to 10 years' relevant HR and employee relations experience,0,0000
Experience proactively consulting with employees and leaders on a variety of HR and organizational topics at all levels of the organization,0,0000
Significant experience resolving complex employee relations issues,0,0000
Interest and acumen in understanding business concepts and models,0,0000
Experience designing and management change management / communication plans,2,0011
Experience with organizational design and planning,0,0000
Experience with talent planning and talent management,0,0000
Experience identifying and implementing employee engagement & retention strategies,0,0000
Excellent communication (written and verbal) and interpersonal skills,2,0111
Demonstrated experience exercising a high degree of professionalism and diplomacy in interactions with all levels of the organization,0,0000
Excellent follow through skills and the ability to anticipate and address business needs proactively,0,0000
Possess strong work ethic; self-motivated with a desire to take initiative and focus on continuous improvement or practices and programs,0,0000
Possess consultative style and approach with proven ability to develop credible relationships,0,0000
Comfortable working in ambiguous business situations,0,0000
Strong problem-solving and project management skills,0,0000
Highly adaptable to a fluid and ever-changing work environment,0,0000
Possess a sense of urgency to the creation and completion of projects and solutions,0,0000
"Brings an enthusiastic, positive and energetic approach to delivering client solutions",0,0000
"HR experience within technology, advertising technology, and/or media industries",0,0000
Bachelor's degree in HR or organizational design or relevant industry experience,0,0000
"Competitive health, vision and dental benefits",2,0101
Healthcare and dependent care FSA,0,0000
Employer-matched 401(k) plan,0,0000
Stock incentive program,0,0000
Fitness reimbursement and wellness workshops,0,0000
Discounted Pet Health Program,0,0000
Flexible time off and work schedule,0,0000
Stocked kitchen & Everytable Smartfridge,0,0000
Dog-friendly HQ office - we love our fur babies!,0,0000
Incredible work/life balance with a collaborative and friendly work space,0,0000
GumGum Gives Back volunteering opportunities,0,0000
"Team building lunches and events, and monthly company celebrations",0,0000
"Located in hotbed of tech startups, just blocks from the beach",0,0000
"Ongoing learning and development for education opportunities such as webinars, books, classes, relevant conferences and events",0,0000
Opportunities to pursue business related side projects and yearly Hackathon,0,0000
"Highly encouraged to contribute to open source software, including our own open source software",0,0000
"Environment of learning from peers, including meetups, presentations and blog posts",2,0101
Opportunity to work with cutting edge technology,2,0010
Life Skills sessions - geared towards the whole life/health/person,0,0000
Leadership Bites Dinner Series - connecting current and future GumGum leaders over great food and meaningful conversation,0,0000
Fun work environment,0,0000
"Opportunity to learn, grow, and succeed with a leading retailer!",0,0000
Greet customers and actively listen to their needs.,2,0001
Ensure inventory levels are stocked on the sales floor and communicate needs to manager for ordering,0,0000
"Market merchandise by adhering to advertising, sales promotion, and display plans",0,0000
"Execute daily operational procedures with efficiency, diligence, and integrity",0,0000
Handle cash and credit card transactions utilizing a point-of-sale (POS) system,0,0000
Other duties as assigned.,0,0000
Ability to communicate clearly,0,0000
"Willingness to work flexible hours to include evening, weekends, and holidays as needed.",0,0000
Reliable transportation or ability to use public transportation to get to work on time,0,0000
Ability to lift up to 30 pounds and capable to stand for long periods,2,0010
Previous specialty or big box experience ideal,0,0000
Build & maintain key front/back end frameworks to support the expansion of research initiatives,0,0000
Provide insight and development expertise into the design/build of new analysis techniques,0,0000
"Design, build, and support data pipelines used by our data science and marketing teams",0,0000
Build out API integrations to supply data pipelines and populate data warehouses like S3 or MYSQL,0,0000
4+ years experience Python,0,0000
"Deep learning framework expertise such as TensorFlow, MXNet, PyTorch, Chainer",0,0000
Experience building complex software systems that have been successfully delivered to customers,0,0000
Deep hands-on technical expertise in: large scale systems engineering; building and operating complex distributed systems,0,0000
"Working knowledge of Python production quality REST and streaming web servers like: uWSGI, CherryPy, Flask, Django etc.",0,0000
Working knowledge of Unix/Linux environments,0,0000
"Medical, Dental and Vision insurance, including free Telemedicine",2,0001
401K retirement savings plan,0,0000
Employer paid short term and long term disability,0,0000
Employer paid Life insurance coverage,0,0000
Voluntary Life and ADD insurance coverage,0,0000
10 company paid Holidays per year,0,0000
Volunteer Time Off (VTO) up to 8 hours per year,0,0000
Paid Parental Leave up to 5 days per year,0,0000
Territory Management and the identification of the Enterprise customers needing fiber connectivity.,0,0000
Executing a repeatable sales strategy or business plan.,0,0000
Selling the Everstream suite of Products and Services to Enterprise businesses to meet and exceed quota.,0,0000
Successful at interfacing at the CXO Level.,0,0000
"Ability to establish and maintain relationships with supporting departmental personnel (OSP, NOC, Finance, Etc.) to improve the customer experience.",0,0000
Ability to develop an activity plan to properly build and support a 30-60-90 and 90+ Day Funnel to deliver consistent sales results.,0,0000
B.A. degree in business or related field,0,0000
7 to 10 years of selling and telecom sales experience,0,0000
Proven sales experience and results with Enterprise and Fortune 1000 Businesses,0,0000
Sales experience selling to the CXO,0,0000
Collect quantitative and qualitative data from marketing campaigns,0,0000
Perform market analysis and research on the competition,0,0000
Support the marketing team in daily administrative tasks,0,0000
"Assist in marketing and advertising promotional activities (e.g. social media, direct mail, and web)",0,0000
Prepare promotional presentations,2,0101
Help distribute marketing materials,0,0000
Manage and update company database and customer relationship management systems (CRM),0,0000
Help organize marketing events,0,0000
Sales or Marketing background,0,0000
Social media management (personal or professional),0,0000
CRM exposure/experience,0,0000
Familiar with MS Office,0,0000
Experience writing copy,2,0011
Clear communication skills,2,0011
Detail oriented and highly self-motivated,0,0000
Professional and prompt,0,0000
Respect for deadlines and project completion,0,0000
Familiar with the Adobe software suite,0,0000
Graphic and/or web design,0,0000
Relevant: 1 year (Preferred),0,0000
Digital Marketing: 1 year (Preferred),0,0000
"Aurora, CO 80014 (Required)",0,0000
United States (Required),0,0000
Detail-oriented -- quality and precision-focused,0,0000
Team-oriented -- cooperative and collaborative,0,0000
Outcome-oriented -- results-focused with strong performance culture,0,0000
"Full and ultimate responsibility for business development, growth, planning and sales performance of the Home Improvement business.",0,0000
Responsible for all aspects of sales management.,0,0000
Develop budget and manage financial performance to achieve sales and P&L objectives.,0,0000
"Instill the values, commitment and culture of the company.",0,0000
"Drive process improvements to improve sales effectiveness, efficiency and productivity.",0,0000
"Directly oversee, manage and drive growth and P&L performance of the HI sales force.",0,0000
Coordinate and communicate closely with the GM E&CC Sales.,0,0000
Development and management of the sales process and value proposition.,0,0000
Develop and manage prospecting and acquisition of new business.,0,0000
"Continuously review the business, provide a fresh outlook on the day-to-day working operations as well as the current direction of the business lines.",0,0000
"Prioritize, organize and handle details in the day-to-day activities and manage multiple projects, tasks and business lines simultaneously.",0,0000
"Establish oneself as a leader, who lives the values and sets the standard for others to follow.",0,0000
Produce and submit accurate reports and updates monthly as requested.,0,0000
Complete and thorough knowledge and understanding of retail home improvement sales.,0,0000
Complete and thorough knowledge of marketing to retail customers.,0,0000
Understands company policies and procedures to ensure compliance with-in the department.,0,0000
Fully abreast of the dynamics of the ever-changing competitive environment and communicates to all appropriate personnel.,2,0100
Drive the business using the key indicators and metrics.,0,0000
Complete understanding of the sales and financial reports (P&L),0,0000
Skilled in Power Point,0,0000
Ability to learn enterprise systems,0,0000
Excellent Writing Skills,2,0011
Excellent Presentational Skills,0,0000
Excellent Debating and Negotiating Skills,0,0000
Excellent Problem solving skills (human and or technical based),0,0000
Excellent Crisis Management Skills,0,0000
Concise and Expedient Decision Maker,0,0000
Excellent Organizational Skills,0,0000
Ability To Multi-Task In a Deadline Driven Environment,0,0000
Monitors and analyzes the customer service provided by team members. Offers feedback and coaching.,2,0001
"Greets customers and clinic patients, and offers assistance with products and services.",0,0000
"Supervises operation of the store and team members, opening/closing/changing shifts, and task delegation to team members.",0,0000
"Supervises receiving, stocking, pricing, returning, and transferring of merchandise.",0,0000
Ensures that store/grounds are clean and presentable; manages repair and maintenance; responds to emergencies.,0,0000
Complies with all company policies and procedures; maintains respectful relationships with coworkers.,0,0000
"Completes special assignments and other tasks as assigned, including assisting team members as needed.",0,0000
"Receives exposure to analysis of financial and performance data for the store, pharmacy and clinic.",0,0000
Reviews and analyzes asset protection data and develops and implements action plans to reduce loss.,0,0000
"Supervises team members by assigning tasks, setting expectations, and providing feedback.",0,0000
Ensures training of team members; provides coaching and mentoring.,0,0000
Issues constructive discipline and makes discipline recommendations.,0,0000
"Promotes teamwork and motivates team members by establishing expectations, tracking results, showing enthusiasm and sharing vision.",2,0001
"Ensures compliance with all corporate policies, applicable employment laws, and is consistently fair in the treatment of all team members.",0,0000
Follows performance improvement plans offered by Store Manager and District Manager.,0,0000
Obtains and maintains valid PTCB certification or pharmacy license as required by state.,0,0000
