jobrequirements,bias,againstgroup
"Ability to present complex information in a succinct, precise and digestible form",0,0000
Ability and willingness to travel countrywide (at least 30 percent of time),2,0010
Capacity to work sensitively and in a participatory manner with diverse actors,0,0000
Ability to manage complex workload and meet deadlines,0,0000
Fluency in written and spoken Armenian and English languages,2,0011
Computer literacy with practical experience in Microsoft Office applications,0,0000
Implement and monitor retail sales and incentive programs designed to drive retailer productivity and meet or exceed established goals,2,0001
"Audit retailer sales results and identify areas of opportunity to improve results on revenue growth, customer growth and churn reduction",0,0000
Communicate sales program results/ effectiveness to the field,0,0000
Remain op-to-date on key differences of competitor products and services and communicate those differences to the management,0,0000
"Perform other duties, as assigned",0,0000
Higher professional education,0,0000
At least 3 years of retail marketing experience with a major consumer electronics retailer,0,0000
Excellent communication and negotiation skills,2,0011
Analytic and creative thinking,0,0000
Knowledge of business ethics,0,0000
"Excellent knowledge of Armenian, Russian and English languages",0,0000
Provide technical support to customers,0,0000
Conduct high-level investigation of technical issues,0,0000
Fix customer technical problems and troubleshoot non-resolved cases,0,0000
Carry out satisfaction inquiry campaign established by the Quality team,0,0000
Report to the direct supervisor,0,0000
"University degree, preferably in IT field",0,0000
At least 1 to 2 years of work experience in IT field,0,0000
Thorough knowledge of Windows family OS and basic knowledge of Linux and Mac OS,0,0000
"Knowledge of IT networks (LAN, TCP/ IP, proxy, etc",0,0000
Basic knowledge of mobile networks is a plus,0,0000
Knowledge of MS Office and Internet navigation skills,0,0000
Advanced level of Russian language,0,0000
Good level of English language,0,0000
Knowledge of other languages is a plus,0,0000
Availability for day and night shift work,0,0000
Develop partnership with the corporate sector,0,0000
"Gather and analyse data to identify customer needs, prepare commercial proposals to fulfill customers' expectations",0,0000
Conduct day-to-day meetings and company presentations,2,0101
Responsible for customers' account management,0,0000
Work experience in direct sales,0,0000
Knowledge of sales technology,0,0000
Ability to work with clients,0,0000
Ability to make reports and prepare practical documentations,0,0000
Ability to hold negotiations,0,0000
Ability to communicate with people in complicated situations,0,0000
Highly self-motivated personality with the ability to make decisions independently,0,0000
High sense of responsibility,0,0000
"Computer skills: knowledge of MS Office, Power Point, Internet",0,0000
Excellent knowledge of Armenian and Russian languages,0,0000
Conscientious and reliable personality,0,0000
"At least 3 years of driving license of ""B"" and ""C"" classes",0,0000
Availability of own car (gas-powered),0,0000
Do market research of potential suppliers for local purchase needs,0,0000
Contact and keep relationship  with selected international and local suppliers mainly in telecommunications and technical sectors,0,0000
"Liaise between suppliers, manufacturers, relevant internal departments and internal/ external customers",0,0000
"Purchase orders preparation, follow-up and tracking  according to planned PR/ PO KPIs",0,0000
"Maintain electronic and hard copies of purchasing records (purchase orders, supplier selections and tenders, etc",0,0000
Make follow-up of purchase orders with delayed delivery (local and international suppliers) to facilitate its quick accomplishment,0,0000
Responsible for contract prolongations with selected suppliers,0,0000
Responsible for negotiations of contracts and their signature with suppliers,0,0000
Bachelor's degree ideally in Technical field,0,0000
"At least 1 year of experience in a similar or related field, technical experience will be a plus",0,0000
"Knowledge of MS Office tools (particularly Excel, Power Point)",0,0000
"Fluency in Armenian, Russian and English languages",0,0000
Ability to work in a team,0,0000
Good communication skills: ability to set out and explain information and ideas concisely and clearly,2,0011
"Ability to learn and operate ERP systems, proficiency working with software",0,0000
Ability to reach targets within the deadlines keeping the quality,0,0000
"Develop expertise with software to digitally enhance images by, for example, changing emphasis, cropping pictures, correcting minor faults",0,0000
"Develop concepts and design materials including advertisements, flyers, vouchers",0,0000
Determine desired images and picture composition,0,0000
Estimate the time required to complete projects,0,0000
Higher education in the associated field is preferable,0,0000
Relevant working experience as a Designer,0,0000
Working experience in the field of commercial photography is preferable,0,0000
"Excellent knowledge of Adobe Photoshop, Corel Draw",0,0000
Knowledge of Russian and English languages,0,0000
Work with agency colleagues to devise an advertising campaign that meets the clients brief and budget,0,0000
"Brief media, creative and research staff, and assist with the formulation of marketing strategies",0,0000
Partner with creative and account management peers to develop fresh and innovative consumer insights,0,0000
"At least 3 years of experience in planning, strategic planning and related communications experience",2,0011
"Masters degree in Marketing, Business or Management",0,0000
Experience in telecommunications and FMCG is preferable,0,0000
Excellent knowledge of English language,0,0000
Create and implement test plans,0,0000
Develop manual and automated test cases,0,0000
Track and report QA activities to the development team using Bugzilla bug tracking system,0,0000
Develop performance and capacity tests,0,0000
Measure and enhance the overall test coverage,0,0000
Develop regression test suites using testing tools,0,0000
Strong knowledge of written and spoken English language,2,0011
Working experience of Bugzilla bug tracking system,0,0000
"Working knowledge of Object Oriented Programming, Relational Databases, Web applications",0,0000
"Basic knowledge of network technologies, internet/ web architecture and mobile technologies",0,0000
"Experience or knowledge of Java, Android, iOS, SQL, HTML, XML, JSP, Apache Tomcat, Javascript and JQuery is a plus",0,0000
"Good team player, open mindedness, proactiveness, self-determinedness",0,0000
"Study  asylum seekers' cases, prepare legal documents, including legal opinion, provide free legal consultation",0,0000
"Present asylum seekers' rights and interests at the governmental and non-governmental bodies, including the court",0,0000
Arrange and conduct trainings on the rights of refugees and asylum seekers for student lawyers,0,0000
"Perform other duties, as requested by the Project Manager",0,0000
At least 2 years of advocate's work experience in provision of free legal assistance to socially disadvantaged and vulnerable groups,0,0000
Ability and desire to work with refugees and asylum seekers,0,0000
Ability to make research and analysis and write communication,2,0011
"Knowledge of computer programs (MS Word, Internet, IRTEK)",0,0000
Excellent communication skills in both oral and written English and Armenian languages,2,0011
Responsible for the creation and analysis of financial reports,0,0000
"Responsible for overall asset-liability analysis (CAPM, SML, RAROC, etc",0,0000
Create operational risks data and effectively manage them,0,0000
Responsible for the measurement of operational risks on the basis of qualitative and quantitative operational risk assessment,0,0000
Develop mitigation plans of high operational risk indicators,0,0000
"Actively participate in cross-functional teams to drive overall business performance (revenue management, sales and marketing tools)",0,0000
Responsible for the assessment of bank's internal and external normatives,0,0000
"Bachelor's degree in Accounting, Finance, Mathematics or a related field",0,0000
"Excellent financial, mathematical and analytical skills",0,0000
"Excellent computer skills: especially MS Excel, MS Access",0,0000
"Excellent knowledge of English language, knowledge of business English language is preferable",0,0000
Ability to investigate and implement best international practice in the banking field,0,0000
Communication and team-work skills,2,0011
Negotiating and problem-solving skills,0,0000
Ability to work effectively in a professional team environment,0,0000
Responsible for project planning and execution throughout the product lifecycle,0,0000
"Report bugs, defects and other issues, and make recommendations around them",0,0000
Ensure test plans thoroughly cover all requirements and use cases,0,0000
"Organize the project plan and tracking activities such as daily standups, sprint planning session and other activities",0,0000
Communicate with customers,0,0000
"Report QA status, as appropriate, to keep project customers informed on deliverables and timelines",0,0000
From 2 to 5 years of experience in QA and managment,0,0000
Strong knowledge of written and spoken English language,2,0011
"Participate in the design and inception of new programmes (development of logical framework, indicators, etc",0,0000
"Ensure the identification and development of the key indicators for each component, to record and report physical progress against the target set",2,0010
Ensure qualitative assessment of the projects progress towards outcome and impact indicators,0,0000
Develop  related Terms of Reference (TOR) for specific tasks (Thematic and Case Studies) and missions,0,0000
"Upon project completion, lead the development of Project Completion Report",0,0000
Advanced university degree in the relevant field,0,0000
At least 10 years of experience in monitoring and evaluation,0,0000
At least 5 years of experience in the relevant field in international organizations,0,0000
"Proven experience in data collection, analysis, and storage",0,0000
Demonstrated information analysis and report writing skills,2,0011
"Solid understanding of rural development, with a focus on participatory processes, joint management, and gender issues",0,0000
Ability  to undertake regular field visits and interact with different stakeholders,0,0000
based management systems is desirable,0,0000
Knowledge of English and Armenian languages,0,0000
"Leadership qualities, personnel and team management skills",0,0000
Organize and manage the representative office abroad,0,0000
Organize staff recruitment,0,0000
Establish contacts and hold negotiations,0,0000
Support participation in tenders and direct supplies,0,0000
Lead financial processes,0,0000
Business-oriented personality,0,0000
Higher education in a relevant field,0,0000
At least 5 years of experience in the field,0,0000
Fluent knowledge of oral and written Russian and English languages,2,0011
Ability to negotiate and make business contacts with governmental customers,0,0000
Knowledge of tenders and governmental supplies,0,0000
Readiness to live and work abroad,0,0000
Organize and manage the representative office abroad,0,0000
Organize staff recruitment,0,0000
Establish contacts and hold negotiations,0,0000
Support participation in tenders and direct supplies,0,0000
Lead financial processes,0,0000
Business-oriented personality,0,0000
Higher education in a relevant field,0,0000
At least 5 years of experience in the field,0,0000
Fluent knowledge of oral and written Russian and English languages,2,0011
Ability to negotiate and make business contacts with governmental customers,0,0000
Knowledge of tenders and governmental supplies,0,0000
Readiness to live and work abroad,0,0000
Create beautiful graphics and visual concepts,2,0010
"Create game characters, virtual worlds and related stuff",0,0000
Define visual style and overall look of the game on touch devices,2,0010
Contribute to the overall game design and vision of the game project,2,0001
Capability of creating 2D art from concept sketching to final renderings,0,0000
Understanding of graphics styles and their related demographics,0,0000
"Ability to create a variety of art styles, from cartoon to more realistic styles",0,0000
"Advanced knowledge of Illustrator, Flash and Photoshop",0,0000
Ability of animate characters (or willing to learn) is a big plus,0,0000
"Strong team player, passionate, committed and, in general, autonomous person with a high level of initiative and energy",0,0000
Manage and control the divisions day-to-day functioning and the staff,0,0000
"Fulfill operations tasks, plan and control daily and prospective work",0,0000
"Responsible for finance planning, budgeting and development of the bank's strategy and business plan",0,0000
"Fulfill division tasks, decisions and orders",0,0000
"Analyze the banks general activity, projects and products effectiveness",0,0000
Provide correct reports in time according to CBA management requirements,0,0000
Control and optimize administrative and economic expenses,0,0000
Control database implementation,0,0000
Coordinate the divisions departments and the bank's other units relationship,0,0000
Implement the internal control requirements of the departments,0,0000
Optimize department business process for enhancing work efficiency,0,0000
"Perform other related and necessary tasks, required by the department",0,0000
Ensure fulfillment of other necessary functions,0,0000
University degree in Finance or Economics,0,0000
At least 5 years of work experience in the financial field,0,0000
At least 3 years of work experience in a management position,0,0000
Good knowledge and work experience in International Financial Reporting Standards (IFRS) and national accounting standards,0,0000
Knowledge and skills in financial analysis,0,0000
Strong motivation and initiative,0,0000
Strong team-player and excellent communication skills,2,0011
Ability to orient quickly and excellent decision-making skills,0,0000
Excellent problem-solving and conflict management skills,0,0000
Advanced time management skills,0,0000
Awareness and adherence to business ethics,0,0000
Ability to work under pressure,0,0000
Advanced computer skills,0,0000
Fluency in spoken and written Armenian and Russian languages,2,0011
Analyse and follow international and roaming market segments needs and behaviors,0,0000
Use creativity and benchmark for proposing innovative value proposition for targeting customer acquisition and customer value increase,0,0000
"Elaborate business plans of value propositions with marketing, legal, technical and financial departments",0,0000
Elaborate the required communication briefing and materials for offers and marketing actions,2,0011
Coordinate the launch and follow-up of new offers,0,0000
"Propose and implement market animation actions using promotions, teasing, events, PR, web, wap, etc",0,0000
Coordinate marketing action plans with the sales department,0,0000
Coordinate offer mechanisms development with technical departments,0,0000
"Report on acquisition, retention and value creation",0,0000
Follow and improve permanently Market KPIs,0,0000
"University degree in Marketing, Statistics, Economics or Information Technology",0,0000
At least 1 year of successful experience and proficient knowledge in Marketing,0,0000
Experience in Marketing Analysis,0,0000
"Proficiency in Armenian, English and Russian languages",0,0000
Knowledge of telecommunications sector is a plus,0,0000
Excellent communication skills,2,0011
Highly reliable and methodical personality,0,0000
Good analytical and anticipation skills,0,0000
Ability to meet tight deadlines,0,0000
Ability to work in a team,0,0000
Creative personality,0,0000
Identify key activities and relevant risk factors and assess their significance to the business,0,0000
"Review internal controls design, implementation and operating effectiveness",0,0000
Assess and test risks of legal and tax compliance,0,0000
Responsible for physical verification of assets,2,0010
Responsible for documentation of testing of financial reports,0,0000
"Higher education in Economics, Finance or Accounting",0,0000
"1-3 years of experience in auditing, preferably in the telecommunications sector",0,0000
"Strong knowledge of Armenian Tax laws and regulations, as well as IFRS/ IAS/ ISA practices",0,0000
"Good computer skills: MS Office, especially, Excel, Word",0,0000
Excellent knowledge of accounting SW (ArmSoft),0,0000
"Excellent knowledge of Armenian, Russian and English languages",0,0000
Analytical and process-oriented thinking,0,0000
Ability to work under pressure and meet deadlines,0,0000
Ability to establish and maintain effective working relationships with colleagues,0,0000
Relevant work experience,0,0000
Knowledge of technical terminology,0,0000
Technical translation experience,0,0000
Ensure the accuracy and literacy of the entire document before submitting,0,0000
"Translate medical, administrative and other documents, as required",0,0000
Substitute/ assist the other project translators (doing written translations),2,0011
Follow ethical codes that protect the confidentiality of information,0,0000
"Perform other duties, as assigned by the Supervisor",0,0000
University degree in Linguistics or other related fields,0,0000
At least 2 years of experience in a relevant field,0,0000
Excellent organizational skills,0,0000
Strong professional ethics,0,0000
"High level of maturity, responsibility and accountability",0,0000
Strong computer skills,0,0000
Make appointments for meetings,0,0000
Meet potential customers,0,0000
"Perform other duties, as required",0,0000
2 years of experience in direct sales,0,0000
"Good knowledge of Armenian, English and Russian languages",0,0000
Responsible and active personality,0,0000
High-level customer service,0,0000
Prepare periodical reports on fact/ estimated costs,0,0000
Maintain document register,0,0000
"Monitor actual results against budget and forecast, provide relevant analysis and insight",2,0001
Provide performance and forecast analysis for management,0,0000
Participate in managerial accounting system development and implementation for companies within the group,0,0000
"Implement other similar tasks, as required",0,0000
"Higher education in the field of Finance, Economics or Business Management",0,0000
"Knowledge of managerial accounting principles, financial analysis and corporate budgeting",0,0000
Excellent presentation skills,2,0101
Excellent analytical skills,0,0000
"Highly-motivated, proactive and well-organized personality",0,0000
Advanced knowledge of Excel,0,0000
"Excellent knowledge of Armenian, Russian and English languages",0,0000
University degree in Finance or Economics,0,0000
At least 3 years of work experience as an Accountant,0,0000
Experience in frames of the international organization financed projects is desirable,0,0000
Knowledge of 1C accounting program,0,0000
"Knowledge of Tax, Customs and Labor Legislation, as well as acquaintance of legislative acts regulating the Health sphere of the Republic of Armenia",0,0000
Fluency in Armenian and English languages,0,0000
"Computer literacy: Microsoft Office Outlook, Internet Explorer",0,0000
"Good communication skills, individual and teamwork abilities",2,0011
"Oversee the transparent use of, and accountability for all resources including financial and material",0,0000
"Monitor and evaluate budgeted and actual expenditures with the Operations Manager with the support of the Finance department, on a monthly basis",2,0001
Provide updated information on the ADP activities to the Operations Manager,0,0000
Review and finalize the semi-annual and annual reports for the ADPs operating in the marz and submit to the Operations Manager and the DME team,0,0000
Develop semi-annual and annual accomplishment reports and submit to the marz authorities,0,0000
"Model a high standard of personal Christian leadership, maturity and integrity as an example to the staff and others, nurturing staff spirituality",0,0000
"Responsible for building the capacity of the program staff, enhancing their commitment, character, competence, and critical thinking",0,0000
Promote ongoing reflection and learning among the staff,0,0000
Share relevant information from CO and other ADPs with the staff,0,0000
"Promote experience sharing between the ADP teams, communities and partner CBOs",0,0000
Ensure strong partnership in the targeted area,0,0000
"based organizations (CBOs), donors, NGOs, other agencies, in order to ensure that all activities are well coordinated",0,0000
Ensure that the program contributes to and influences government priorities and plans related to the well-being of children,0,0000
Ensure that WV Armenia is effectively represented in all meeting relevant to the Child Well-being Community Development/ Empowerment programs,0,0000
"Perform other relevant tasks, assigned by the Operations Manager",0,0000
"education, prior experience or on-the-job training: - Higher education degree",0,0000
Strong management and organizational skills,0,0000
Ability to manage multiple tasks and work under pressure,0,0000
"Strong skills in project design, implementation, monitoring, evaluation and report-writing",0,0000
"Understanding of financial accountability, and budgeting skills",0,0000
Ability to establish and maintain relationship with local partners,0,0000
"Good computer skills, including Microsoft Word, Excel and Power Point",0,0000
Familiarity with grant management is desirable,0,0000
Good interpersonal skills,2,0100
Advance knowledge in written and oral communication in English and Armenian languages,2,0011
Proven community and development management experience,0,0000
At least 2 years of experience in community development in the region is preferred,0,0000
Experience with international NGOs or other similar organizations is preferred,0,0000
"Willingness to be flexible with hours, when necessary, and ability to travel locally up to 70 percent of time",2,0010
Responsible for in-country invoice verification,0,0000
Conduct monthly travel claims audits,2,0010
Send to HUB travel claims quarterly,2,0010
Consolidate Cash Flow returns and remittance requests,0,0000
Manage financial systems: SAP,0,0000
Communicate SAP information with HUB (e,0,0000
"Responsible for petty cash management: cash count, preparation of payment forms for all transactions",0,0000
Maintain Local Corporate Credit Cards,0,0000
Communicate with the bank on unidentified transactions,0,0000
Provide support in audit preparation and post-audit actions,0,0000
Arrange regular meetings with Local Accounting Outsource Company on various financial documents and issues,0,0000
Provide all the required documents to the Local Accounting Outsource Company,0,0000
Consolidate the monthly Financial Compliance and Control Framework returns by checking the relevant information on these areas of control,0,0000
Provide support to Programme Managers in local and corporate finance,0,0000
"Provide consultations and support to all staff (exams, programmes) in Finance, resources and Tax issues",0,0000
Cooperate with Exams colleagues on problematic online fee payments,0,0000
"Consult the whole staff on tax-related issues, including complicated, complex cases",0,0000
Coordinate procurement and contracting operations,0,0000
"Maintain contacts with the current suppliers, keep resources, programmes and exams contract registers up-to-date",0,0000
Prepare and update the Approved Suppliers List and monitoring performance of the suppliers,0,0000
Prepare and update office or other British Council premises inventories,0,0000
Manage timely payment system of all utility bills in order to maintain proper operation of the office,0,0000
Prepare employment contracts and coordinate mandatory and essential online trainings for the whole staff,0,0000
Provide support in gathering and communicating of necessary information on all regional and local HR related issues,0,0000
"Keep up-to date HR information (data-base, next of keen, cascade list, title list, etc",0,0000
"Coordinate the recruitment process (help with the announcement process, prepare the applications and organise the shortlisting/ interview processes)",0,0000
Process flexible working record sheets,0,0000
Provide support in the coordination of Armenia L&D programme and monitor the related budget,2,0001
Coordinate and support in country performance management procedures,0,0000
Lead on the implementation and follow-up of the staff survey activities,0,0000
"Act in line with corporate policies, such as Equal Opportunities and Diversity and Child Protection",0,0000
Relevant graduate degree,0,0000
At least 5 years of work experience in financial management,0,0000
Basic knowledge of HR management and local accounting,0,0000
"Fluency in Armenian and English languages, desirably also in Russian language",0,0000
Advanced IT skills with excellent knowledge of MS Office package,0,0000
High self-organizational skills,0,0000
"Energetic, hands-on personality with the ability to work under pressure",0,0000
"High communication and networking skills, teamwork abilities",2,0011
Personal discipline and efficiency of actions,0,0000
ACCA Level 1 will be a plus,0,0000
Knowledge of SAP is desired,0,0000
Write/ answer local letters,2,0011
Pickup packages at the reception,0,0000
Follow up deliveries,0,0000
Responsible for payment operations,0,0000
Conduct consultations,0,0000
Higher education in a relevant field,0,0000
Work experience in the field of servicing is a plus,0,0000
Selling and negotiating skills,0,0000
Customer service skills,0,0000
"Initiative, flexible and determined personality",0,0000
Ability to work under pressure,0,0000
"Fluency in Armenian language, good knowledge of English and Russian languages",0,0000
Good knowledge of MS Office and Internet,0,0000
Participate in lending negotiations with clients and discuss loan terms,0,0000
"Estimate credit risks, including financial analysis, market research, collateral valuation, etc",0,0000
Present loans to the Credit Committee,0,0000
"Collect and maintain loan files, perform other duties necessary to support the lending process",0,0000
Actively communicate with potential and current clients,0,0000
Visit the customers business premises for conducting credit analysis,0,0000
Cooperate with international funds and credit organizations,0,0000
University degree in Economics,0,0000
At least 1 year of work experience in the field of Banking/ Finance,0,0000
Work experience with corporate credit clients is preferable,0,0000
Knowledge of the principals of financial analysis,0,0000
"Initiative, flexible and determined personality",0,0000
High level of responsibility,0,0000
Excellent communication and presentation skills,2,0111
Fluency in Armenian and English languages,0,0000
Proficiency in Microsoft Office,0,0000
Maintain faultless operation of the equipments under direct responsibility of Systems and Technology Service,0,0000
Handle problems of operators,0,0000
Report on implemented activities to his/ her direct Supervisor or Systems Service responsible person,0,0000
"Realize other functions, related, in any manner, to the before mentioned functions",0,0000
Higher Technical education in the field of Information Technology,0,0000
"Windows XP, 7 operating system knowledge",0,0000
At least 2 years of professional work experience,0,0000
Knowledge of English and Russian languages is preferable,0,0000
Sufficient knowledge of computer and computer networks,0,0000
Responsible for supervision of works,0,0000
Responsible for sampling,0,0000
Responsible for quantity survey and measurements,0,0000
Responsible for quality control,0,0000
Check contractors' claims,0,0000
Prepare progress reports,0,0000
Responsible for reporting,0,0000
Advanced university degree in Civil Engineering,0,0000
Preferably 10 years of experience,0,0000
Strong knowledge of written and spoken English language,2,0011
"Advanced computer skills: MS Word, MS Excel, MS PP, Internet Browsers, Outlook, AutoCAD",0,0000
Excellent communication skills,2,0011
Ability to work in a fast changing environment,0,0000
Ability to work under pressure,0,0000
"Plan, prepare and deliver English language lessons to a range of classes and age groups",0,0000
Administer assessment,0,0000
Mark and provide appropriate feedback on oral and written work,2,0011
"Devise, write and produce new materials, including audio and visual resources",2,0011
Attend and contribute to training sessions,0,0000
Prepare quality assurance visits,0,0000
"Responsible for basic administration, such as keeping student registers and attendance records",0,0000
Cambridge CELTA or Trinity TEFL Certificates,0,0000
At least 2 years of full time post-qualification teaching experience,0,0000
"Experience in teaching a wide range of courses and levels, including recent experience of teaching groups of adults",0,0000
Excellent knowledge of MS Office package,0,0000
"High self-organisational skills and sense of responsibility, accuracy, integrity and commitment",0,0000
"Energetic, hands-on personality with the ability to work under pressure",0,0000
High communication and networking skills,2,0011
Personal discipline and efficiency of actions,0,0000
"Handle customers in a professional manner, i",0,0000
Deal with customer issues,0,0000
"Provide fast, friendly and accurate service",0,0000
Maintain records related to sales,0,0000
"Watch for and recognize security risks and thefts, and know how to prevent or handle these situations",0,0000
"Clean shelves, counters and tables",0,0000
Professional and self-motivated personality,0,0000
Superior experience in sales,0,0000
Creative and innovative sales ideas,0,0000
First-class time-management capabilities,0,0000
Ability to absorb information in a timely manner,0,0000
First-rate interpersonal skills,2,0100
Ability to network and negotiate,0,0000
Persuasive and very communicative personality,0,0000
Knowledge of 1C program,0,0000
"Identify markets for FA, establish and maintain customers",0,0000
Responsible for FAs sales and marketing activities,0,0000
Develop and implement FAs domestic and export sales and marketing strategies,0,0000
"Implement activities related to planning, advertising and product development",0,0000
Develop a specific branding of FAs products,0,0000
"Together with FA colleagues, prepare and update a marketing strategy for the company",0,0000
"Prepare technical reports and analytical reviews, as may be required",0,0000
Carry out other duties which can be expected to be part of the position or may be requested,0,0000
"University/ college degree in Marketing, Economics or a relevant field, such as MBA or other suitable business qualification",0,0000
At least 5 years of work experience in export and/ or marketing department,0,0000
Fluency in English and Russian languages,0,0000
Competency in the use of MS Office software,0,0000
"Self-motivated personality with the ability to work without supervision, whilst being a team player",0,0000
Personality with a proven record of developing and implementing strategy with the ability to lead and motivate a team of people,0,0000
Strong oral and writing communication skills,2,0011
Responsible for hands-on development of company's product,0,0000
"Deliver high-quality tested production, as part of the Agile Scrum team",0,0000
"Design, automate and tune continuing delivery and deployment of products",0,0000
Contribute to automation of performance and acceptance testing,0,0000
"Participate in daily meetings, reviews, planning",0,0000
"Lead product release cycles, code repositories",0,0000
"Ensure successful completion of sprints within scope, budget, time and quality parameters",0,0000
Assist and mentor other team members to ensure strong team performance,0,0000
Develop relationships with internal teams to coordinate efforts towards mutual goals,0,0000
Lead and work with a team of high performing software development professionals,0,0000
At least 5 years of experience developing web-based applications in Java (using any tool/ framework),0,0000
"At least 5 years of experience working with Relational Database (MSSQL, Oracle, MySQL)",0,0000
"At least 5 years of experience in front-end languages (HTML, HTML5, JavaScript, CSS3)",0,0000
"Working knowledge of any modern OS (Mac OS, Linux, UNIX, MS Windows)",0,0000
Bachelors and/ or Masters degree holder,0,0000
Sun/ Oracle Java certified personality is preferred,0,0000
Experience leading teams of engineers is preferred,0,0000
"Experience in an Agile software development environment  scrum, kanban, etc",0,0000
"Knowledge of other JVM languages (Groovy, Ruby or Scala) is a plus",0,0000
Experience in mobile application development is a plus,0,0000
Responsible for in-country invoice verification,0,0000
Conduct monthly travel claims audits,2,0010
Send to HUB travel claims quarterly,2,0010
Consolidate Cash Flow returns and remittance requests,0,0000
Manage financial systems: SAP,0,0000
Communicate SAP information with HUB (e,0,0000
"Responsible for petty cash management: cash count, preparation of payment forms for all transactions",0,0000
Maintain Local Corporate Credit Cards,0,0000
Communicate with the bank on unidentified transactions,0,0000
Provide support in audit preparation and post-audit actions,0,0000
Arrange regular meetings with Local Accounting Outsource Company on various financial documents and issues,0,0000
Provide all the required documents to the Local Accounting Outsource Company,0,0000
Consolidate the monthly Financial Compliance and Control Framework returns by checking the relevant information on these areas of control,0,0000
Provide support to Programme Managers in local and corporate finance,0,0000
"Provide consultations and support to all staff (exams, programmes) in Finance, resources and Tax issues",0,0000
Cooperate with Exams colleagues on problematic online fee payments,0,0000
"Consult the whole staff on tax-related issues, including complicated, complex cases",0,0000
Coordinate procurement and contracting operations,0,0000
"Maintain contacts with the current suppliers, keep resources, programmes and exams contract registers up-to-date",0,0000
Prepare and update the Approved Suppliers List and monitoring performance of the suppliers,0,0000
Prepare and update office or other British Council premises inventories,0,0000
Manage timely payment system of all utility bills in order to maintain proper operation of the office,0,0000
Prepare employment contracts and coordinate mandatory and essential online trainings for the whole staff,0,0000
Provide support in gathering and communicating of necessary information on all regional and local HR related issues,0,0000
"Keep up-to date HR information (data-base, next of keen, cascade list, title list, etc",0,0000
"Coordinate the recruitment process (help with the announcement process, prepare the applications and organise the shortlisting/ interview processes)",0,0000
Process flexible working record sheets,0,0000
Provide support in the coordination of Armenia L&D programme and monitor the related budget,2,0001
Coordinate and support in country performance management procedures,0,0000
Lead on the implementation and follow-up of the staff survey activities,0,0000
"Act in line with corporate policies, such as Equal Opportunities and Diversity and Child Protection",0,0000
Relevant graduate degree,0,0000
At least 5 years of work experience in financial management,0,0000
Basic knowledge of HR management and local accounting,0,0000
"Fluency in Armenian and English languages, desirably also in Russian language",0,0000
Advanced IT skills with excellent knowledge of MS Office package,0,0000
High self-organizational skills,0,0000
"Energetic, hands-on personality with the ability to work under pressure",0,0000
"High communication and networking skills, teamwork abilities",2,0011
Personal discipline and efficiency of actions,0,0000
ACCA Level 1 will be a plus,0,0000
Knowledge of SAP is desired,0,0000
"Plan, implement/ coordinate agreed programme activities",0,0000
Follow-up and provide monitoring on programme initiatives,0,0000
Prepare and support conferences and workshops,0,0000
Responsible for documentation and reporting,0,0000
Develop and cultivate good cooperation relations,0,0000
Contribute to PR work,0,0000
Participate in regular team meetings in Yerevan and Tbilisi,0,0000
"Participate in further training/ human resources development measures, as needed",0,0000
Participate in the knowledge management and exchange of experience with staff of the programme located in Tbilisi and Baku,0,0000
to-day assistance in solving financial and technical questions of (potential) grant beneficiaries,0,0000
Act as a liaison person in the target regions of Armenia for the Team Leader of the project (located in Tbilisi),0,0000
"Counsel (potential) grant beneficiaries, as regards project planning and implementation according to work plan and time schedule",0,0000
Support the preparation of grant contracts according to EC-regulations (PRAG),0,0000
"Conduct regular site visits and on-the-spot-checks, in close consultation with the project Team Leader",0,0000
"Support the verification of grant beneficiaries expenditure reports, in close consultation with the Financial Manager of the project",0,0000
"Organize meetings of the joint decision-making committees of the Territorial Cooperation Programme, including drafting the minutes of the meetings",0,0000
University degree in a relevant field,0,0000
"Sound experience with project cycle management, i",0,0000
Good knowledge of key development actors in the northern regions of Armenia,0,0000
"Experience with budget preparation, accounting and documentation for donor-funded projects, preferably EU-funded",0,0000
"Excellent organizational skills, ability to operate independently",0,0000
"Excellent analytical, communication, problem-solving and teamwork skills",2,0011
Fluency in written and spoken Armenian and English languages (candidates will be tested as one of the pre-screening conditions),2,0011
"Solid computer skills in MS Word, Excel, PowerPoint, Outlook",0,0000
based tools is highly desirable,0,0000
"Ability to travel frequently within north Armenia, to Yerevan and to Georgia and other international locations",2,0010
Build and maintain good relationship with retailers,0,0000
"Manage, motivate, evaluate sales representatives and merchandisers",0,0000
Ensure achievement of quantitative and qualitative objectives within the retail network,0,0000
Ensure the implementation of sales processes and merchandising in the shops to be in line with the company strategy,0,0000
"Analyze sales results, prepare and oversee sales action plans in line with the company strategy",0,0000
"Research the local market, competitors' activities",0,0000
"University degree, preferably in business area",0,0000
"At least 3 years of work experience in the field of sales, preferably in an international company",0,0000
At least 1 year of experience in managing a team,0,0000
"Knowledge of Microsoft Office tools (Excel, Word), e-mail, Internet",0,0000
Advanced level of knowledge of Russian and English languages,0,0000
Availability of a driving license,0,0000
Availability of a personal car is highly preferred,0,0000
Manage the branch operations,0,0000
Responsible for customer recruitment,0,0000
Control over the work of the employees,0,0000
Disseminate information on credit services provided by the company,0,0000
"Responsible for professional, effective and appropriate handling of all customer requests and complaints",0,0000
"Involve in customer service processes, whenever necessary",0,0000
