,jobrequirements,bias,againstgroup
9555,"Plan special ""theme"" days or months around holidays, seasons, or recognized days such as Father's or Mother's Day.",0,00000
9556,Solicit and secure sponsorships and support funding from local businesses and,2,00011
9557,Manage clubhouse rental program to maximize rental revenue.,0,00000
9558,Prepare monthly department report using Board approved template.,0,00000
9559,Other duties as required.,0,00000
9560,Establish and supervise necessary committees as required.,2,00011
9561,"Associates degree in Business or related field from an accredited college or university, or equivalent combination of education and experience.",2,00011
9562,Minimum of 1+ year or related work experience as an Activities Coordinator or,0,00000
9563,Must have strong entertainment planning background.,0,00000
9564,"Solid computer skills (Microsoft Word, Excel, mass email, data base management, etc.).",0,00000
9565,Able to work with vendors and crews on organizing events in a timely manner.,2,00011
9566,Strong administrative background.,0,00000
9567,Excellent working knowledge of customer service principles and practices.,2,00011
9568,"Outstanding interpersonal, office management and communication skills, as well as a self-starter and multi-tasker.",2,00111
9569,"Critical thinking, complex problem solving, judgment and decision making.",2,00011
9570,"Ability to work independently and be self-driven, with ability to identify, plan and prioritize business opportunities.",2,00011
9571,Physical demands include ability to lift up to 50 lbs.,2,00010
9572,"Standing, sitting, walking, carrying, and occasional climbing.",2,00011
9573,Ability to work extended/flexible hours and weekends.,2,00011
9574,Local and regional travel may be required.,2,00011
9575,Achieve annual quota targets based on contract value and increased partner activity,2,00011
9576,Successful track record of sales performance and over achievement of quota within the channel,2,00011
9577,"Experience selling or managing relationships to other UC Service Providers including CLECs/ILECs is preferred, as well as C-Level executives",0,00000
9578,Proven ability to manage a detailed forecast while successfully delivering your Monthly/Quarterly commitments,0,00000
9579,Proven ability to navigate the RFP and decision-making process of larger Enterprise Channel Organizations,2,00011
9580,"Strong written, verbal, and presentation skills; you know your way around an RFP and a concise follow-up email",2,00111
9581,"Extensive Benefit Options (Health, Vision, Dental, Long & Short term Disability) effective after a short waiting period",2,00011
9582,Flexible PTO plan & Company Holidays,0,00000
9583,Subsidized onsite healthy food choices,0,00000
9584,"Culture Perks: Multiple Special Interest Groups, Activities Team, New Mom & Quiet Rooms, and Team Building Events",2,00011
9585,Entrepreneurial work environment partnered with high growth career opportunities,0,00000
9586,Working proactively and collaboratively to guide agents to effectively incorporate the Corcoran brand into their personal marketing efforts,2,00011
9587,"Consulting with agents on business development strategies, creation of marketing plans, sales presentations, media plans, ads and social media tactics",2,00111
9588,Supporting Marketing Managers in the field on agent projects and materials which may include copywriting/editing and design,2,00011
9589,Staying abreast of current trends and tools (internal and external) to serve as a constant source of support and intelligence for agents,2,00011
9590,"Support the larger Corcoran Marketing team on company initiatives which involves product development, testing and rollout",2,00011
9591,Bachelor Degree required,0,00000
9592,"2+ years Marketing/Advertising experience, specifically in a sales environment",0,00000
9593,A balance of strategic planning and hands-on execution (with an all-hands on deck mentality),2,00011
9594,Positive can-do attitude and a willingness to take initiative on new projects and a priority to support the team and jump in wherever needed,2,00011
9595,"Excellent organization, verbal and written communication skills",2,00011
9596,Adept at juggling multiple priorities and deadlines without sacrificing quality,2,00011
9597,Demonstrated ability to thrive in a self-motivated and fast-paced environment,2,00011
9598,"Proficiency in Adobe Creative Suite (specifically InDesign, Illustrator Photoshop)",0,00000
9599,"Strong Microsoft Office Suite (Word, Excel, Powerpoint)",0,00000
9600,Real estate experience a plus,0,00000
9601,"Review of architectural, structural drawings, fabrication and shop drawing submittals against scope of work in the proposal.",2,00011
9602,"Prepare, update and communicate project schedules. Meet scheduled completion dates as outlined by the program schedule",2,00011
9603,"Reviewing/revising drawings, per red line markups and written directions from customer, and other submittal documents as needed.",2,00011
9604,Create and manage fabrication documents from the approved shop drawings or inputs provided,2,00011
9605,Create and manage tag drawings for packing and installation,2,00011
9606,Coordinate outside resources as needed to achieve project delivery goals.,0,00000
9607,"Create material order paperwork, quantifying glass, aluminum parts, steel, etc.",0,00000
9608,"Coordinate project information/documentation distribution, storage, and retrieval.",2,00011
9609,Coordinate software and data interface between multiple internal and external customers and departments.,2,00011
9610,"Coordinate materials, inventory requirements and shipments through product design, fabrication and installation.",2,00011
9611,Resolution of issues with internal and external customers that may arise during the project.,2,00011
9612,"Use AutoCAD, Inventor and Revit software to create and manage project documents.",2,00011
9613,Work directly with clients on design or cost initiatives under the direction of our sales consultants.,0,00000
9614,Provide support to sales and estimating for new and ongoing projects.,2,00011
9615,"Regular and predictable attendance, safely perform tasks and adherence to all safety policies and procedures are essential functions of this job.",2,00011
9616,"Minimum Four (4) year B.S. Degree in Construction, Engineering or related discipline",0,00000
9617,Must be capable of reading architectural plans and structural drawings.,2,00011
9618,Must be functional in AutoCAD and Microsoft Excel/Word/Project.,2,00011
9619,Functional knowledge of Revit or Inventor is a plus,0,00000
9620,Experience with AlphaCam/CNC programming and panel fabrication documents a plus,2,00011
9621,"Experience in Engineering, Estimating, Construction related Manufacturing, or Commercial Glazing, Curtain Wall or Skylight industry is a plus.",0,00000
9622,Experience in supporting estimating and material coordination,2,00011
9623,"Must be self-motivated and flexible, with the ability to function in a team environment.",2,00011
9624,Ability to travel periodically to job sites and /or customers.,2,00011
9625,Good communication skills with the ability to write concise technical business correspondence.,2,00011
9626,Ability to work under pressure and comfortable with change and time constraints.,2,00011
9627,"Ability to negotiate in a fair, firm, professional and friendly manner.",2,00011
9628,"High school diploma or GED; 2 years experience in the sales and marketing, guest services, front desk, or related professional.",2,00011
9629,2 years of catering sales experience.,0,00000
9630,Manages the sales efforts for the property including local corporate and social catering.,2,00011
9631,Responds to incoming catering opportunities for the property.,0,00000
9632,"Identifies, qualifies and solicits new catering business to achieve personal and property revenue goals.",2,00011
9633,Solicits affiliate business associated with citywide events from approved affiliate list provided by Citywide Sales Executive.,0,00000
9634,Closes the best opportunities for the property based on market conditions and property needs.,2,00011
9635,Uses negotiating skills and creative selling abilities to close on business and negotiate contracts.,2,00011
9636,"Works with the management team to create and implement a catering sales plan addressing revenue, customers and market.",2,00011
9637,"Designs, develops and sells creative catered events.",2,00011
9638,Maximizes revenue by up-selling packages and creative food and beverage.,2,00011
9639,"Develops and manages catering sales revenue and operation budgets, and provides forecasting reports.",2,00011
9640,Develops menus that drive sales.,0,00000
9641,"Assists with selling, implementation and follow-through of catering promotions.",2,00011
9642,"Executes and supports the operational aspects of business booked (e.g., generating proposal, writing contract, customer correspondence).",2,00011
9643,"Handles more complex social and local corporate catering opportunities that are above sales office parameters (e.g., 150 covers).",2,00011
9644,Provides day to day supervision to catering sales associates that are on-property.,0,00000
9645,Achieves catering revenue goals by actively up-selling each business opportunity to maximize revenue.,0,00000
9646,"Performs other duties, as assigned, to meet business needs.",0,00000
9647,Develops a close working relationship with operations to execute strategies at the property level.,0,00000
9648,relevant: 3 years (Required),0,00000
9649,Bachelor's (Required),2,01000
9650,Basic computer software,0,00000
9651,Mailing list management,0,00000
9652,Data and workflow analysis,2,00011
9653,Delivers outstanding customer service to walk-in customers and telephone inquiries,2,00011
9654,"Continuously practices good listening skills with customers, UPS Store team members, and leadership",2,00011
9655,Takes ownership of the customer's shipping needs and offers viable solutions,2,00011
9656,"Takes action to learn all product and service offerings, alternative solutions, and industry trends",2,00011
9657,"Operates all equipment, software, and devices in an expert fashion and is willing to teach others",2,00011
9658,"Maintains a clean, organized, and safe working environment",2,00011
9659,Performs other duties as assigned,0,00000
9660,High school diploma or GED required,0,00000
9661,"Strong computer skills, including Microsoft Office and Adobe Suites",2,00011
9662,Outstanding phone skills,2,00001
9663,"Strong verbal and written communication skills, including spelling and math",2,00011
9664,"Prompt, reliable, and responsible",2,00011
9665,Able to lift 40+ pounds,2,00010
9666,Willing and able to work 25 to 30 hours per week for a 6-day work week,2,00011
9667,Formal On-the-Job Training Program,0,00000
9668,Provide exceptional sales and service to our Customers and Sales leads over the phone as well as to walk-in Customers.,2,00011
9669,Understand and explain the leasing process to Customers.,2,00011
9670,Point of contact for facility tenants,0,00000
9671,"Accurately manage cash and balance receipts, pursue collections, post payments and process daily bank deposits accurately and timely.",2,00011
9672,"Understand and efficiently operate our Property Management Software to complete leases, take payments, run reports and manage tenant accounts",2,00011
9673,Conduct daily visual and space audits of entire facility as well as perform lock checks.,2,00011
9674,Local marketing of the facility,0,00000
9675,Liaison between Home Office and Staff,2,00011
9676,Perform other related duties as assigned by supervisor.,0,00000
9677,Minimum of 2 years Management Experience (Self-Storage or Retail a plus),0,00000
9678,Strong work ethic and self-starter,2,00011
9679,"Excellent customer service, sales and marketing skills",2,00011
9680,"Excellent interpersonal, written and oral communication skills",2,00111
9681,Excellent organizational skills,0,00000
9682,Basic computer skills,0,00000
9683,Ability to learn and navigate new software quickly,2,00011
9684,HS diploma/GED (minimum),0,00000
9685,Must be willing to work weekends,0,00000
9686,The Company reserves the right to conduct pre-employment drug screening and/or background screening on all individuals who apply for employment,2,00011
9687,Clean Driving Record: 1 year (Required),0,00000
9688,Property Management: 1 year (Preferred),0,00000
9689,Driver's License (Required),0,00000
9690,United States (Required),0,00000
9691,"Diversity: Works cooperatively with people who have different backgrounds, knowledge, styles, talents, perspectives, values, beliefs",0,00000
9692,Previous experience working in a customer service environment,0,00000
9693,"Basic computer skills including: Open, save and send electronic files; experience using email; basic knowledge of Microsoft Word (or similar programs)",2,00011
9694,Able to work a flexible schedule,0,00000
9695,Experience working in a retail and/or fast paced customer environment; Experience in Copy and Print a plus,2,00011
9696,"Computer Skills: Experience with all Microsoft Office (or similar) programs including Word, PowerPoint and Excel",2,00011
9697,Skilled with desktop publishing software including Adobe and Publisher,2,00011
9698,"Willingness and preference to follow processes, safety standards and policies",2,00011
9699,"Annual leave (accrued based on years of service, starting at 8 hours a month)",0,00000
9700,Sick leave accrued at 6.66 hours a month,0,00000
9701,10 paid holidays per year,0,00000
9702,Medical and dental plans with no cost preventative services,2,00011
9703,State paid Life Insurance with optional additional life insurance,0,00000
9704,"State paid Short Term Disability coverage, with optional long term disability plan",0,00000
9705,"Participation in PERA with 2 retirement plan options, and voluntary PERA 401K and 457 plans",2,00011
9706,Credit Union membership,0,00000
9707,State Employee Assistance programs at no cost,0,00000
9708,Tuition and certification reimbursement program,2,00011
9709,State employee discount programs,0,00000
9710,"Perform appraisals and prepare appraisal reports to be used for the sale, exchange or lease of CDOT owned properties;",2,00011
9711,"Initiate in-depth research studies by collecting, verifying, and reporting data deemed necessary for the valuation of subject properties;",2,00011
9712,Review contract fee appraisals originally negotiated and contracted under the Purchase Order contracting process;,2,00011
9713,Coordinate with CDOT purchasing unit to create and finalize all contracting documentation;,2,00011
9714,Physically inspect and show properties/projects and explain potential valuation problems to contract fee appraisers;,2,00011
9715,Negotiate final fees for contract appraisals on projects;,0,00000
9716,Complete consultant evaluation forms for contract appraisal services;,0,00000
9717,Appraisal advise and support for the Regional offices and internal and external customers;,2,00011
9718,Serve as consultant and adviser to the Region office and Attorney General's Office on property valuation issues;,2,00011
9719,Litigation support where issue of just compensation is resolved in condemnation actions;,0,00000
9720,Attend and provide expert witness testimony at depositions and valuation trials;,2,00011
9721,Other job duties as assigned.,0,00000
9722,"Approximately 20% spent in the field, 80% spent in the office",0,00000
9723,Travel required during work hours throughout Region 4/Front Range,2,00010
9724,Occasional overnight travel 1-3 times a year throughout Colorado,2,00010
9725,Required to operate CDOT vehicles,0,00000
9726,"Willing and able to work in all areas of Region 4, compromising of metro, rural, and mountain terrains, including climbing to some areas",2,00011
9727,Required to work near heavy traffic areas,0,00000
9728,A Certified General Appraiser License issued by the State of Colorado Board of Real Estate Appraisers is required.,0,00000
9729,Demonstrated success with the duties listed in the Description of the Job section;,0,00000
9730,Highest work/personal ethics and integrity;,2,00011
9731,Advanced level of proficiency in eminent domain appraisal procedures and practices;,2,00011
9732,Extensive appraisal review experience;,0,00000
9733,Private and public sector appraisal experience;,2,00011
9734,Experience using established appraisal data resources;,0,00000
9735,Experience providing expert witness testimony;,0,00000
9736,"Experience with USPAP, FHWA, and CDOT Appraisal Operations Manual requirements and guidelines",2,00011
9737,Leadership and vision across multidisciplinary groups;,2,00011
9738,"Proven ability to manage multiple assignments, priorities, and projects in a demanding environment;",2,00011
9739,Ability to work under tight deadlines and be adaptable to changing assignments;,2,00011
9740,Ability to take initiative to solve problems in an innovative manner;,0,00000
9741,"Ability to work with general public, professional, consultants, and staff, with sensitivity to their needs, priorities, promises made and commitments;",2,00011
9742,Ability to negotiate mutually acceptable solutions and build consensus through give and take;,2,00011
9743,Interpersonal and relationship building skills;,2,00111
9744,Experience supervising professional and support staff;,2,00011
9745,"Strong time and project management skills, including prioritization and multi-tasking ability;",2,00011
9746,"Excellent reasoning, investigative, analytical, and problem solving ability;",2,00011
9747,"Excellent facilitation, presentation, and communication skills, both written and oral;",2,00111
9748,Strong attention to technical detail and accuracy;,2,01011
9749,Ability to work effectively in both independent and team situations;,2,00011
9750,"Fluency in Microsoft Office Suite (Word, Excel, Access), Gmail, SAP, and the ability to quickly learn other software systems.",2,00011
9751,A complete Supplemental Questionnaire (must submit online as part of your application),0,00000
9752,A copy of your Certified General Appraiser License issued by the State of Colorado Board of Real Estate Appraisers (please attach to your application),0,00000
9753,Delivers superior customer service; performs cashier related duties.,0,00000
9754,Handles membership sales as well as activity/program registration,0,00000
9755,"Performs word processing, data entry, or other computer-related tasks.",0,00000
9756,Files documents in proper order according to established filing systems.,0,00000
9757,Performs daily record keeping tasks; prepares reports.,0,00000
9758,Enforces the rules of the Center with social responsibility.,0,00000
9759,Attends mandatory staff meetings.,0,00000
9760,Demonstrates regular and predictable attendance as scheduled.,2,00011
9761,Performs other duties as assigned.,0,00000
9762,"Ability to work independently under general supervision, and to demonstrate initiative in performance of the work.",2,00011
9763,"Ability to follow established departmental procedures, learn new tasks and adapt to operational changes readily.",2,00011
9764,Ability to communicate both verbally and in writing in an effective manner.,2,00011
9765,"Ability to establish and maintain effective and cooperative relationships with other employees, program participants, and the general public.",2,00011
9766,"Customer service and sales experience, cash handling and knowledge of computer business applications are necessary.",2,00011
9767,"We also need to build a better output for monthly sales forecast, by redesigning the inputs and supporting with statistical models.",2,00011
9768,You will lead a weekly sales-commit process to measure/report on quarterly achievement to sales targets and forecast accuracy.,2,00011
9769,"Collaborate with finance, sales, bus dev, and bus ops to drive alignment, consistency, and automation.",2,00011
9770,Perform ongoing and ad hoc reporting and support to sales leadership and internal business partners.,2,00011
9771,Experience with both direct and indirect sales models,2,00011
9772,Experience with Salesforce.com,0,00000
9773,Assist customers with selecting the correct size storage unit.,2,00011
9774,Complete all documents including leases and reports per the company's policy.,2,00011
9775,Responsible for the timely and accurate processing of customer payments and depositing at the local bank.,2,00011
9776,Other duties as deemed necessary.,0,00000
9777,"Rental management software experience preferred, but not required",0,00000
9778,"Proficiency with Microsoft Word, Excel and Outlook",2,00011
9779,Punctual and dependable * Able to work with little to no supervision,2,00011
9780,Professional phone and customer service skills,2,00011
9781,Self-motivated and able to work independently.,2,00011
9782,Able to meet deadlines and learn from constructive development,2,00011
9783,.Employment is contingent upon successful completion of a background screening including criminal.,0,00000
9784,Reliable transportation with valid driver's license and current auto insurance required.,2,00011
9785,Property Management: 1 year (Required),0,00000
9786,"you are conscientious and persistent about performing timely and high-volume transactions, while never hesitating to ask for more when you are done.",2,00011
9787,Exhaustively meticulous:,0,00000
9788,"you have an unrelenting attention to detail, leaving nothing to chance, while understanding what deserves your immediate attention and what can wait.",2,01011
9789,you are at ease in a fast-paced environment and you are able to change direction rapidly when priorities shift and deadlines change.,2,00011
9790,An experienced organizer:,0,00000
9791,you are skilled at juggling multiple priorities while keeping everyone and everything on track without missing a step.,2,00011
9792,Devalue gift cards from fraudulent purchases.,0,00000
9793,Review credit card refund/sale requests from locations and submit for processing.,2,00011
9794,Post refund activity to the general ledger and sales reconciliation system.,2,00011
9795,Provide support to store operations and Information Technology on all critical cash and credit card related issues.,2,00011
9796,Resolve gift card issues that arise.,0,00000
9797,Serve as backup for wire and ACH processing.,2,00011
9798,Assist with New Restaurant set ups.,2,00011
9799,"Assist Treasury Department in various clerical duties including faxing, copying and filing.",2,00011
9800,Assist Treasury Department with miscellaneous tasks as needed.,2,00011
9801,Experience with Microsoft Excel and Word.,2,00011
9802,High school Diploma.,0,00000
9803,"Excellent written and verbal communication skills needed to communicate with restaurant staff and vendors (i.e., banks, armored car service).",2,00011
9804,"Experience in a challenging, multi-unit, retail environment.",0,00000
9805,"Demonstrated ability to plan, organize, and manage multiple tasks and restaurant needs.",2,00011
9806,Self-motivated team player with strong analytical and problem-solving skills.,2,00011
9807,Initiates and develops new business through outside business development activities.,2,00011
9808,"Achieves annual growth goals for loans, deposits and fees to ensure the bank meets its overall financial targets and conforms to credit terms.",2,00011
9809,"Provides credit, deposit and other banking services in conjunction with client management activities.",2,00011
9810,Develops and analyzes financial background data for new or renewed loans.,2,00011
9811,"Makes decisions on loans and terms within established lending limits, or refers these issues to next appropriate level of authority.",2,00011
9812,Follows-up on current loans to ensure compliance with internal procedures and other required terms.,2,00011
9813,Maintains ongoing contact with client to be kept current on significant changes in financial condition or operations.,0,00000
9814,Provides financial advice and counsel to existing and potential customers within appropriate legal constraints.,2,00011
9815,"Studies industrial, commercial, economic and financial situations relating to new or existing business.",2,00011
9816,Makes recommendations on financial and organizational structure and other matters; visits plant or company sites as required.,2,00011
9817,Ensures the sale of additional financial services.,0,00000
9818,Analyzes credit to determine the ability of customers and prospective customers to qualify for ensuing borrowing requirements.,2,00011
9819,Oversees the timely completion of required documents.,0,00000
9820,"Assists internal and external customers, including introducing them to other products/services and other personnel when necessary.",2,00011
9821,"Follows all Bank policies and procedures, compliance regulations, and completes all required annual or job-specific training.",2,00011
9822,"May be asked to coach, mentor, or train others and teach coursework as subject matter expert.",2,00011
9823,"Actively learns, demonstrates, and fosters the Umpqua corporate culture in all actions and words.",2,00011
9824,Takes personal initiative and is a positive example for others to emulate.,2,00011
9825,"Embraces our vision to become ""The World's Greatest Bank.""",2,00001
9826,May perform other duties as assigned.,0,00000
9827,"Requires a Master's degree or equivalent, and significant experience successfully managing the most complex and valuable customers.",2,01011
9828,6-10 years of relevant commercial lending experience.,0,00000
9829,"Proven track record of success and skills in developing new clients and business, including prospecting, sourcing and networking.",2,00011
9830,"Excellent credit analysis and commercial underwriting skills, including accounting, financial statement and cash flow analysis experience.",2,00011
9831,"Advanced knowledge of commercial lending policies, procedures, practices and documentation.",2,00011
9832,Excellent written and verbal communication and presentation skills.,2,00111
9833,Ability to work effectively with individuals and groups across the company to manage customer relationships.,2,00011
9834,Proficiency with personal computers and related software packages such as Word and Excel.,2,00011
9835,Ability to train and present to small and large audiences or has the interest in learning to train and present.,2,00011
9836,"Work involves sitting, occasional walking, and lifting up to 10 pounds.",2,00011
9837,Requires close visual acuity.,2,00010
9838,Normal office environment and exposure to weather when visiting customer sites.,2,00011
9839,Frequent local travel.,2,00010
9840,Continually position the Greater Green Bay YMCA as a cause-driven organization throughout all advertising and PR.,2,00011
9841,Write and edit marketing and advertising copies.,2,00011
9842,"Manage advertising plans, traffic and tracing.",2,00011
9843,Create quarterly dashboards.,0,00000
9844,Manage email communications.,2,00011
9845,Act as the mobile app expert and leader.,2,00011
9846,Direct mail campaign management and mailing list management.,2,00011
9847,Track advertisements and budgets.,2,00011
9848,Build and maintain vendor relationships and bid management for services and merchandise.,2,00011
9849,Project management tracking systems,0,00000
9850,Print production and video production,2,00011
9851,"E-marketing platforms (e.g. iContact, Daxko Engage)",0,00000
9852,Social media marketing and analytics,2,00011
9853,Website CMS and analytics,2,00011
9854,High competency with Microsoft Office products,0,00000
9855,Partner with sales and solution teams to assess an opportunity and develop a win strategy and optimized solution.,2,00011
9856,Validate the end-to-end solutions which minimize operational and financial risks.,2,00011
9857,Lead development of end-to-end service management architecture.,0,00000
9858,Contribute operational knowledge to contract negotiations.,0,00000
9859,Be the interface to Verizon Enterprise core support organizations.,0,00000
9860,Participate in customer facing meetings and presentations,2,00111
9861,Participate in due diligence/discovery activities.,0,00000
9862,Collaborate with internal and external groups to validate that all solutions are supportable.,2,00011
9863,Identify opportunities to standardize services and reduce costs.,2,00011
9864,Validate and determine third party supplier content to close gaps in delivery of services.,2,00011
9865,Collaborate with the transition team on transition activities.,0,00000
9866,Six or more years of relevant work experience.,0,00000
9867,"Recommend and implement measures to improve worker motivation, equipment performance, work methods, or customer services.",2,00011
9868,"Enforce safety rules and regulations, and ensure compliance with company security policies.",2,00011
9869,"Maintain or verify records of time, materials, expenditures, or crew activities.",0,00000
9870,Forklift Certification,0,00000
9871,Alcohol Beverage License as applicable to the by state requirements,0,00000
9872,Spanish bilingual abilities preferred.,0,00000
9873,Free Shred415 classes (with a minimum # of hours),0,00000
9874,Competitive Hourly Wage,0,00000
9875,"Discount on apparel, food/drink and merchandise",2,00011
9876,"Providing the utmost hospitality at all times to each client, handling any client interactions with professionalism and courtesy",2,00011
9877,Communication and reliability are a necessity,2,00011
9878,"Upbeat, positive and have an enthusiasm for fitness and Shred415",2,00011
9879,Ability to cooperate and work efficiently with fellow team members,2,00011
9880,Willingness to complete cleaning room staff & kids room staff duties when needed Friendliness: Greeting each client that enters or exits the studio,0,00000
9881,"attending events, workouts,, participating in challenges, etc",0,00000
9882,introductory tours of the studio and brand upon entering the studio & introducing new client offers Participation:,2,00011
9883,Take Shred415 classes - must take 1-2 Shred415 classes per week,0,00000
9884,Attending SHRED415 training and team meetings typically held on weekends,2,00011
9885,Fitness industry: 1 year (Preferred),0,00000
9886,High school or equivalent (Required),0,00000
9887,United States (Required),0,00000
9888,Describe your passion for fitness.,0,00000
9889,Communicate effectively with customers via phone,2,00001
9890,Answer all contacts with a warm and courteous greeting to ensure customer service satisfaction,2,00011
9891,Clarify customer requirements; probe for and confirm understanding of requirements or problem and provide first contact resolutions,2,00011
9892,Confirm customer understanding of the solution and provide additional customer education as needed to prevent call backs on the same issue,2,00011
9893,Provide superior technical support on all branded products and build successful long-term relationships with both internal and external customers,2,00011
9894,Save customers that are looking to end their relationship with Agilis,0,00000
9895,Look for ways we can increase revenue on accounts by educating customers on new or existing products we offer,0,00000
9896,Fluent in both English and Spanish language required,2,00011
9897,Excellent written and verbal communication skills (English & Spanish) required,2,00011
9898,Exceptional customer service skills,0,00000
9899,Strong technical aptitude and/or background in triaging technical issues,2,00011
9900,Ability to learn fast in a non-traditional training environment,0,00000
9901,Organized with proficient attention to detail,2,01000
9902,"Must possess a strong work ethic, with the ability to adapt to changes quickly and think conceptually",2,00011
9903,Ability to type well and at a fast pace,2,00011
9904,Flexibility on schedules,0,00000
9905,1+ years of experience in a call center or support role,2,00011
9906,Sales or cross-selling experience,0,00000
9907,Salesforce knowledge,0,00000
9908,Retention experience,0,00000
9909,Call center environment,2,00011
9910,Position offers a base salary,0,00000
9911,"Medical, Dental, Vision, Life and 401(k) benefits are offered",2,00011
9912,Lead the creative vision and design aesthetic for campaigns across all channels under the leadership of the EVP of Global Creative,2,00011
9913,"Presents creative concepts, strategies and work to internal and external partners",2,00011
9914,"Continuously develop knowledge regarding new design trends, innovation in the creative field, customer experiences and technology",2,00011
9915,"Lead the training and development of your creative team, including delivering on guidance and clear direction, problem solving and people management",2,00011
9916,Act as a brand steward and ensure clear and comprehensive communication to business partners and team members,2,00011
9917,"Progressive, cutting edge creative background",0,00000
9918,Extensive experience working with Designers and creative driven culture,2,00011
9919,Experience working in a corporate environment is a plus,0,00000
9920,Actively manage and motivate sales team every single day to ensure Victra sales quotas are being met or exceeded,2,00011
9921,Provide effective performance feedback to all staff and sets timeframe for achievement,2,00011
9922,"Consistently find ways to increase employee and location productivity, and drive sales",2,00011
9923,"Maintain appropriate level of staffing at location by recruiting, selecting, orienting and training employees",2,00011
9924,Ensure availability of merchandise by maintaining inventory levels,0,00000
9925,"Market merchandise by adhering to advertising, sales promotion, and display plans",2,00011
9926,Secure merchandise and protect employees by adhering to security standards,2,00011
9927,Contribute to team effort by accomplishing related results as required,0,00000
9928,Handle scheduling of staff at location to ensure appropriate shift coverage,0,00000
9929,Handle all intensified customer service issues with professionalism,0,00000
9930,"Execute daily operational procedures with efficiency, diligence, and integrity",2,00011
9931,"Communicate, execute, and implement Victra policies and procedures",2,00011
9932,"High School diploma, AA preferred",0,00000
9933,"3-5 years of experience in a retail sales environment, 2 years in a leadership/supervisory role",0,00000
9934,"Diversity: Works cooperatively with people who have different backgrounds, knowledge, styles, talents, perspectives, values, beliefs",0,00000
9935,Previous experience working in a customer service environment,0,00000
9936,"Basic computer skills including: Open, save and send electronic files; experience using email; basic knowledge of Microsoft Word (or similar programs)",2,00011
9937,Able to work a flexible schedule,0,00000
9938,Experience working in a retail and/or fast paced customer environment; Experience in Copy and Print a plus,2,00011
9939,"Computer Skills: Experience with all Microsoft Office (or similar) programs including Word, PowerPoint and Excel",2,00011
9940,Skilled with desktop publishing software including Adobe and Publisher,2,00011
9941,"Willingness and preference to follow processes, safety standards and policies",2,00011
9942,Must have excellent communication and computer skills.,2,00011
9943,"Social Media Experience & Knowledge: Facebook, Twitter, Instagram, Pinterest",0,00000
9944,Friendly smile and great customer service.,2,00011
9945,Must have some sales skills.,0,00000
9946,Must have some prior Spa Experience,0,00000
9947,Exceptional customer service skills and professional phone manner,2,00011
9948,2+ years experience as a Receptionist or Administrative Assistant preferred,0,00000
9949,Ability to create organized filing system,0,00000
9950,Overachieving attitude and enhanced work ethic,2,00011
9951,office administration: 1 year (Preferred),0,00000
9952,10 Key: 1 year (Preferred),0,00000
9953,QuickBooks: 1 year (Preferred),0,00000
9954,High school or equivalent (Preferred),0,00000
9955,Exercises independent judgment to answer inbound calls to sell MSC products in accordance with MSC Culture and Customer Service Standards.,2,00011
9956,"Guides less experienced branch associates to resolve customer issues, increase product knowledge, and promote MSC Culture.",2,00011
9957,"Provides customer service in accordance with MSC standards to ensure customer satisfaction, account retention, and revenue generation.",2,00011
9958,Communicates customer concerns to management to ensure the most effective and lasting problem resolution.,2,00011
9959,Builds customer relationships via exceptional levels of service to ensure customer satisfaction and retention.,2,00011
9960,"Works closely with vendors to produce quotes, expedite orders, locate sources for product, and arrange product training.",2,00011
9961,Supports outside sales representative in various branch activities.,0,00000
9962,Resolves more complex credit and collections issues to enhance customer service.,2,00011
9963,Identify and upsell MSC products where applicable to satisfy customer needs.,2,00011
9964,Recommend team sales process improvements to drive profitability for each customer order.,0,00000
9965,Utilize WEBSOE and Salesforce.com software to increase sales and fuel customer satisfaction.,2,00011
9966,"Provides customer service using all tools available including, but not limited to, email and the Internet.",2,00011
9967,Participation in special projects and performs additional duties as required,2,00011
9968,A High School Diploma or the equivalent.,0,00000
9969,"2+ years inbound/ outbound telephone sales, outside sales, or customer service experience required.",2,00001
9970,Industry experience preferred.,0,00000
9971,"Computer literacy and proficiency with email, various internet browsers and/or the Windows operating system required.",2,00011
9972,Knowledge of basic arithmetic and MSC-like products and the commercial procurement process is preferred.,2,00011
9973,Excellent customer service and sales skills are required.,2,00011
9974,The ability to work a varying schedule required.,0,00000
9975,Excellent verbal and written communications skills are also required.,2,00011
9976,Create and implement customer documents using industry leading software,2,00011
9977,"Collaborate with internal, cross-functional teams including Product Management, Sales, Marketing, Engineering and Finance",2,00011
9978,Gain exposure to some of the largest companies in the world and see how they utilize our technology to complete complex reporting,2,00011
9979,View the different phases of the customer life cycle and what role the Customer Success team plays in each phase.,2,00011
9980,Have the potential to be customer facing and help lead trainings,2,00011
9981,Completed second year at the undergraduate level,0,00000
9982,"Must be technically savvy and demonstrate a high level of competency using Excel, Word, Google Docs, etc.",2,00011
9983,"Strong communication and leadership skills demonstrated through leadership positions in community, school, or other programs",2,00011
9984,"Professional, outgoing, energetic personality with excellent interpersonal skills",2,00100
9985,Ability to work independently and take initiative,2,00011
9986,Attention to detail and follow-through are required,2,01011
9987,Oversee day-to-day sales activity to achieve growth and hit sales targets by successfully managing the sales team,2,00011
9988,Continually assess our marketing techniques and their efficacy in affecting sales,2,00011
